AccelA;AccelB;ButtonA;ButtonB;Car PositionXA;Car PositionXB;Car PositionYA;Car PositionYB;Car PositionZA;Car PositionZB;Car RotationXA;Car RotationXB;Car RotationYA;Car RotationYB;Car RotationZA;Car RotationZB;Car VelocityXB;Car VelocityYA;Car VelocityYB;Car VelocityZA;Car VelocityZB;CarVelocityXA;Frame Number;FrameRate ;FrameRate-XRDevice;GameTime;HeadPosXA;HeadPosXB;HeadPosYA;HeadPosYB;HeadPosZA;HeadPosZB;HeadrotXA;HeadrotXB;HeadrotYA;HeadrotYB;HeadrotZA;HeadrotZB;IndicatorsA;IndicatorsB;LeftHandA;LeftHandB;RightHandA;RightHandB;ScenarioTime;SteerA;SteerB;VRPosXA;VRPosXB;VRPosYA;VRPosYB;VRPosZA;VRPosZB;VRRotXA;VRRotXB;VRRotYA;VRRotYB;VRRotZA;VRRotZB
0.0243;0.1375;False;False;80.8693;-85.2800;-0.0043;-0.0157;-75.1503;78.0400;359.8799;0.0105;269.9950;148.6622;0.1604;-0.0007; ; ; ; ; ; ;117676;71.97098;Infinity;1620.29;80.4717;-85.2397;1.5583;1.1443;-75.9113;77.4968;353.6109;354.6046;304.4070;104.5718;355.8330;5.2037;;;HandLeft_(0.2, -0.7, -0.1)_(0.3, 0.6, -0.8, 0.0)_1.034973_System.String[];HandLeft_(-0.6, -0.3, -0.5)_(0.8, 0.4, -0.3, 0.3)_1.013731_System.String[];HandRight_(0.4, -0.7, -0.2)_(-0.4, -0.6, -0.4, 0.6)_1.034973_System.String[];HandRight_(-0.4, -0.3, -0.3)_(-0.1, -0.7, -0.5, 0.4)_1.013731_System.String[];0.0000;0.0023;-0.0007;80.7324;-84.9042;1.1491;1.2266;-75.5635;78.0928;355.2094;357.8030;267.8503;149.2480;3.5423;358.3559
0.0460;0.1404;False;False;80.8693;-85.2799;-0.0035;-0.0150;-75.1503;78.0397;359.8831;0.0120;269.9980;148.6617;0.1602;-0.0007;0.0059;0.0133;0.0115;-0.0015;-0.0096;-0.0027;117679;66.25366;Infinity;1620.34;80.4716;-85.2395;1.5591;1.1450;-75.9114;77.4966;353.6142;354.6064;304.4084;104.5714;355.8351;5.2020;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.2, -0.7, -0.1)_(0.3, 0.6, -0.8, 0.0)_1.034973_System.String[];HandLeft_(-0.6, -0.3, -0.5)_(0.8, 0.4, -0.3, 0.3)_1.013731_System.String[];HandRight_(0.4, -0.7, -0.2)_(-0.4, -0.6, -0.4, 0.6)_1.034973_System.String[];HandRight_(-0.4, -0.3, -0.3)_(-0.1, -0.7, -0.5, 0.4)_1.013731_System.String[];0.0509;0.0023;-0.0007;80.7332;-84.9031;1.1502;1.2272;-75.5636;78.0923;355.0170;358.0366;267.8569;148.8589;3.5690;358.4306
0.0801;0.1447;False;False;80.8690;-85.2794;-0.0030;-0.0147;-75.1504;78.0390;359.8840;0.0110;270.0002;148.6618;0.1601;-0.0007;0.0130;0.0093;0.0079;-0.0014;-0.0214;-0.0084;117682;68.85976;Infinity;1620.38;80.4713;-85.2392;1.5596;1.1454;-75.9114;77.4960;353.6154;354.6061;304.4108;104.5718;355.8358;5.2022;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.2, -0.7, -0.1)_(0.3, 0.6, -0.8, 0.0)_1.034973_System.String[];HandLeft_(-0.6, -0.2, -0.5)_(0.8, 0.4, -0.3, 0.3)_1.013731_System.String[];HandRight_(0.4, -0.7, -0.2)_(-0.4, -0.6, -0.4, 0.6)_1.034973_System.String[];HandRight_(-0.4, -0.3, -0.3)_(-0.1, -0.7, -0.5, 0.4)_1.013731_System.String[];0.0928;0.0023;-0.0007;80.7334;-84.9021;1.1507;1.2275;-75.5636;78.0915;354.8711;358.2329;267.8748;148.5722;3.6183;358.4869
0.1100;0.1515;False;False;80.8684;-85.2785;-0.0027;-0.0144;-75.1505;78.0376;359.8836;0.0084;270.0020;148.6620;0.1600;-0.0007;0.0250;0.0052;0.0043;-0.0014;-0.0410;-0.0199;117685;70.35959;Infinity;1620.42;80.4708;-85.2385;1.5599;1.1457;-75.9115;77.4949;353.6155;354.6045;304.4128;104.5715;355.8357;5.2038;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.2, -0.7, -0.1)_(0.3, 0.6, -0.8, 0.0)_1.034973_System.String[];HandLeft_(-0.6, -0.2, -0.5)_(0.9, 0.4, -0.3, 0.2)_1.013731_System.String[];HandRight_(0.4, -0.7, -0.2)_(-0.4, -0.6, -0.4, 0.6)_1.034973_System.String[];HandRight_(-0.4, -0.3, -0.3)_(0.0, -0.7, -0.5, 0.4)_1.013731_System.String[];0.1344;0.0023;-0.0007;80.7333;-84.9007;1.1511;1.2274;-75.5637;78.0902;354.8021;358.4272;267.8835;148.3010;3.6647;358.5519
0.1338;0.1630;False;False;80.8674;-85.2774;-0.0026;-0.0143;-75.1505;78.0357;359.8820;0.0053;270.0035;148.6617;0.1600;-0.0007;0.0326;0.0034;0.0027;-0.0014;-0.0535;-0.0313;117688;71.14661;Infinity;1620.46;80.4700;-85.2375;1.5602;1.1460;-75.9115;77.4933;353.6145;354.6024;304.4149;104.5715;355.8350;5.2058;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.2, -0.7, -0.1)_(0.3, 0.6, -0.8, 0.0)_1.034973_System.String[];HandLeft_(-0.6, -0.2, -0.5)_(0.9, 0.4, -0.3, 0.2)_1.013731_System.String[];HandRight_(0.4, -0.7, -0.2)_(-0.4, -0.6, -0.4, 0.6)_1.034973_System.String[];HandRight_(-0.4, -0.3, -0.3)_(0.0, -0.7, -0.5, 0.4)_1.013731_System.String[];0.1760;0.0023;-0.0007;80.7326;-84.8992;1.1514;1.2273;-75.5638;78.0884;354.7986;358.6361;267.8440;148.0566;3.7102;358.5883
0.1594;0.1799;False;False;80.8659;-85.2759;-0.0024;-0.0142;-75.1506;78.0332;359.8795;0.0019;270.0039;148.6608;0.1599;-0.0007;0.0417;0.0021;0.0016;-0.0014;-0.0685;-0.0441;117691;71.32271;Infinity;1620.51;80.4687;-85.2361;1.5603;1.1461;-75.9116;77.4911;353.6127;354.6001;304.4157;104.5703;355.8337;5.2081;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.2, -0.7, -0.1)_(0.3, 0.6, -0.8, 0.0)_1.034973_System.String[];HandLeft_(-0.6, -0.2, -0.5)_(0.9, 0.4, -0.3, 0.2)_1.013731_System.String[];HandRight_(0.4, -0.7, -0.2)_(-0.4, -0.6, -0.4, 0.6)_1.034973_System.String[];HandRight_(-0.4, -0.3, -0.3)_(0.0, -0.7, -0.5, 0.5)_1.013731_System.String[];0.2180;0.0025;-0.0007;80.7315;-84.8973;1.1516;1.2272;-75.5638;78.0860;354.8412;358.8459;267.7639;147.8627;3.7328;358.5961
0.1874;0.2001;False;False;80.8638;-85.2740;-0.0024;-0.0141;-75.1506;78.0302;359.8765;-0.0015;270.0065;148.6598;0.1598;-0.0007;0.0490;0.0012;0.0008;-0.0013;-0.0805;-0.0626;117694;71.46932;Infinity;1620.55;80.4668;-85.2344;1.5604;1.1462;-75.9116;77.4882;353.6104;354.5975;304.4175;104.5691;355.8320;5.2106;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.2, -0.7, -0.1)_(0.3, 0.6, -0.8, 0.0)_1.034973_System.String[];HandLeft_(-0.6, -0.2, -0.5)_(0.9, 0.4, -0.3, 0.2)_1.013731_System.String[];HandRight_(0.4, -0.7, -0.2)_(-0.4, -0.6, -0.4, 0.6)_1.034973_System.String[];HandRight_(-0.4, -0.3, -0.3)_(0.0, -0.7, -0.5, 0.5)_1.013731_System.String[];0.2599;0.0035;-0.0008;80.7296;-84.8951;1.1517;1.2268;-75.5639;78.0831;354.9132;358.9993;267.6763;147.7120;3.7380;358.5912
0.2215;0.2246;False;False;80.8608;-85.2718;-0.0023;-0.0141;-75.1507;78.0264;359.8730;-0.0048;270.0096;148.6601;0.1597;-0.0007;0.0601;0.0006;0.0003;-0.0013;-0.0986;-0.0807;117697;71.73441;Infinity;1620.59;80.4642;-85.2323;1.5605;1.1463;-75.9117;77.4848;353.6077;354.5952;304.4210;104.5691;355.8300;5.2129;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.2, -0.7, -0.1)_(0.3, 0.6, -0.8, 0.0)_1.034973_System.String[];HandLeft_(-0.6, -0.2, -0.5)_(0.9, 0.4, -0.3, 0.2)_1.013731_System.String[];HandRight_(0.4, -0.7, -0.2)_(-0.4, -0.6, -0.4, 0.6)_1.034973_System.String[];HandRight_(-0.4, -0.3, -0.3)_(0.0, -0.7, -0.5, 0.5)_1.013731_System.String[];0.3015;0.0055;-0.0008;80.7271;-84.8927;1.1518;1.2266;-75.5639;78.0799;354.9839;359.1281;267.6044;147.6130;3.7354;358.5730
0.2552;0.2506;False;False;80.8570;-85.2690;-0.0023;-0.0141;-75.1507;78.0219;359.8690;359.9915;270.0122;148.6604;0.1596;-0.0007;0.0721;0.0002;0.0000;-0.0011;-0.1184;-0.1013;117700;71.59435;Infinity;1620.63;80.4608;-85.2298;1.5606;1.1463;-75.9117;77.4807;353.6046;354.5927;304.4243;104.5688;355.8278;5.2153;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.2, -0.7, -0.1)_(0.3, 0.6, -0.8, 0.0)_1.034973_System.String[];HandLeft_(-0.6, -0.2, -0.5)_(0.9, 0.4, -0.3, 0.2)_1.013731_System.String[];HandRight_(0.4, -0.7, -0.2)_(-0.4, -0.6, -0.4, 0.6)_1.034973_System.String[];HandRight_(-0.4, -0.3, -0.3)_(0.0, -0.7, -0.5, 0.5)_1.013731_System.String[];0.3435;0.0080;-0.0010;80.7236;-84.8899;1.1515;1.2264;-75.5639;78.0759;355.0379;359.2521;267.5529;147.5453;3.7389;358.5654
0.2843;0.2746;False;False;80.8522;-85.2657;-0.0023;-0.0141;-75.1508;78.0165;359.8648;359.9876;270.0145;148.6596;0.1596;-0.0007;0.0847;-0.0001;-0.0002;-0.0010;-0.1390;-0.1250;117703;71.72384;Infinity;1620.67;80.4564;-85.2267;1.5606;1.1463;-75.9117;77.4756;353.6012;354.5899;304.4267;104.5681;355.8253;5.2180;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.2, -0.7, -0.1)_(0.3, 0.6, -0.8, 0.0)_1.034973_System.String[];HandLeft_(-0.6, -0.2, -0.5)_(0.9, 0.3, -0.3, 0.2)_1.013731_System.String[];HandRight_(0.4, -0.7, -0.2)_(-0.4, -0.6, -0.4, 0.6)_1.034973_System.String[];HandRight_(-0.4, -0.3, -0.3)_(0.0, -0.8, -0.5, 0.5)_1.013731_System.String[];0.3853;0.0105;-0.0018;80.7192;-84.8866;1.1513;1.2263;-75.5640;78.0711;355.0783;359.3437;267.5148;147.5133;3.7567;358.5988
