AccelA;AccelB;ButtonA;ButtonB;Car PositionXA;Car PositionXB;Car PositionYA;Car PositionYB;Car PositionZA;Car PositionZB;Car RotationXA;Car RotationXB;Car RotationYA;Car RotationYB;Car RotationZA;Car RotationZB;Car VelocityXB;Car VelocityYA;Car VelocityYB;Car VelocityZA;Car VelocityZB;CarVelocityXA;Frame Number;FrameRate;GameTime;HeadPosXA;HeadPosXB;HeadPosYA;HeadPosYB;HeadPosZA;HeadPosZB;HeadrotXA;HeadrotXB;HeadrotYA;HeadrotYB;HeadrotZA;HeadrotZB;IndicatorsA;IndicatorsB;LeftHandA;LeftHandB;RightHandA;RightHandB;ScenarioTime;SteerA;SteerB
0.9940;0.0010;False;False;81.0092;81.0092;-0.0027;-0.0027;-75.1205;-75.1205;359.8681;359.8681;273.3849;273.3849;0.1469;0.1469; ; ; ; ; ; ;108112;71.15929;1471.70;80.3604;-81.4813;1.2061;1.0380;-75.6535;78.0048;352.5779;352.5063;260.8948;149.9914;1.7882;359.7043;;;HandLeft_(0.0, -0.6, 0.3)_(0.8, 0.1, -0.5, 0.3)_1.039649_System.String[];HandLeft_(1.0, -0.1, 0.4)_(0.4, 0.6, -0.6, 0.4)_1.020326_System.String[];HandRight_(0.2, -0.3, 0.3)_(-0.1, -0.7, -0.5, 0.4)_1.039649_System.String[];HandRight_(1.3, -0.2, 0.4)_(-0.3, -0.5, -0.6, 0.5)_1.020326_System.String[];0.0000;-0.0461;-0.0002
0.9960;0.0006;False;False;81.0029;81.0029;-0.0027;-0.0027;-75.1204;-75.1204;359.8513;359.8513;273.3824;273.3824;0.1447;0.1447;-0.1904;-0.0003;-0.0003;0.0058;0.0058;-0.1904;108117;67.54307;1471.78;80.3567;-81.4813;1.2062;1.0380;-75.6534;78.0048;352.5664;352.5064;260.8935;149.9913;1.7890;359.7043;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.6, 0.3)_(0.8, 0.1, -0.5, 0.3)_1.039649_System.String[];HandLeft_(1.0, -0.1, 0.4)_(0.4, 0.6, -0.6, 0.4)_1.020326_System.String[];HandRight_(0.3, -0.3, 0.3)_(0.0, -0.7, -0.5, 0.4)_1.039649_System.String[];HandRight_(1.3, -0.2, 0.4)_(-0.3, -0.5, -0.6, 0.5)_1.020326_System.String[];0.0803;-0.0461;-0.0002
0.9976;0.0003;False;False;80.9852;80.9852;-0.0027;-0.0027;-75.1198;-75.1198;359.8223;359.8223;273.3702;273.3702;0.1427;0.1427;-0.3335;-0.0004;-0.0004;0.0115;0.0115;-0.3335;108122;70.20068;1471.85;80.3420;-81.4813;1.2065;1.0380;-75.6531;78.0048;352.5385;352.5063;260.8828;149.9922;1.7930;359.7043;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.6, 0.3)_(0.8, 0.1, -0.5, 0.3)_1.039649_System.String[];HandLeft_(1.0, -0.1, 0.4)_(0.4, 0.6, -0.6, 0.4)_1.020326_System.String[];HandRight_(0.2, -0.3, 0.3)_(0.0, -0.7, -0.6, 0.4)_1.039649_System.String[];HandRight_(1.3, -0.2, 0.4)_(-0.3, -0.5, -0.6, 0.5)_1.020326_System.String[];0.1493;-0.0461;-0.0002
0.9986;0.0002;False;False;80.9549;80.9549;-0.0027;-0.0027;-75.1187;-75.1187;359.7925;359.7925;273.3487;273.3487;0.1410;0.1410;-0.5247;-0.0003;-0.0003;0.0190;0.0190;-0.5247;108127;69.16797;1471.92;80.3157;-81.4813;1.2068;1.0380;-75.6524;78.0048;352.5092;352.5064;260.8631;149.9913;1.7978;359.7043;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.5, 0.2)_(0.4, 0.5, -0.5, 0.6)_1.039649_System.String[];HandLeft_(1.0, -0.1, 0.4)_(0.4, 0.6, -0.6, 0.4)_1.020326_System.String[];HandRight_(0.3, -0.3, 0.3)_(-0.1, -0.7, -0.5, 0.4)_1.039649_System.String[];HandRight_(1.3, -0.2, 0.4)_(-0.3, -0.5, -0.6, 0.5)_1.020326_System.String[];0.2207;-0.0457;-0.0002
0.9992;0.0001;False;False;80.9143;80.9143;-0.0027;-0.0027;-75.1172;-75.1172;359.7692;359.7692;273.3198;273.3198;0.1396;0.1396;-0.6684;-0.0002;-0.0002;0.0246;0.0246;-0.6684;108132;70.84187;1471.99;80.2780;-81.4813;1.2071;1.0380;-75.6513;78.0048;352.4844;352.5063;260.8351;149.9913;1.8018;359.7043;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.4, 0.2)_(0.4, 0.5, -0.6, 0.5)_1.039649_System.String[];HandLeft_(1.0, -0.1, 0.4)_(0.4, 0.6, -0.6, 0.4)_1.020326_System.String[];HandRight_(0.3, -0.3, 0.3)_(0.0, -0.7, -0.5, 0.4)_1.039649_System.String[];HandRight_(1.3, -0.2, 0.4)_(-0.3, -0.5, -0.6, 0.5)_1.020326_System.String[];0.2893;-0.0447;-0.0002
0.9995;0.0001;False;False;80.8607;80.8607;-0.0027;-0.0027;-75.1152;-75.1152;359.7514;359.7514;273.2822;273.2822;0.1383;0.1383;-0.8601;0.0001;0.0001;0.0321;0.0321;-0.8601;108137;70.23644;1472.06;80.2282;-81.4813;1.2073;1.0380;-75.6498;78.0048;352.4655;352.5065;260.7991;149.9922;1.8046;359.7043;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.4, 0.2)_(0.5, 0.5, -0.6, 0.5)_1.039649_System.String[];HandLeft_(1.0, -0.1, 0.4)_(0.4, 0.6, -0.6, 0.4)_1.020326_System.String[];HandRight_(0.3, -0.3, 0.3)_(0.0, -0.7, -0.5, 0.5)_1.039649_System.String[];HandRight_(1.3, -0.2, 0.4)_(-0.3, -0.5, -0.6, 0.5)_1.020326_System.String[];0.3600;-0.0434;-0.0002
0.9997;0.0000;False;False;80.7954;80.7954;-0.0027;-0.0027;-75.1128;-75.1128;359.7394;359.7394;273.2378;273.2378;0.1371;0.1371;-1.0039;0.0003;0.0003;0.0378;0.0378;-1.0039;108142;69.8777;1472.13;80.1651;-81.4813;1.2075;1.0380;-75.6479;78.0048;352.4522;352.5064;260.7551;149.9921;1.8063;359.7043;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.4, 0.2)_(0.6, 0.6, -0.5, 0.3)_1.039649_System.String[];HandLeft_(1.0, -0.1, 0.4)_(0.4, 0.6, -0.6, 0.4)_1.020326_System.String[];HandRight_(0.3, -0.3, 0.3)_(-0.1, -0.7, -0.5, 0.5)_1.039649_System.String[];HandRight_(1.3, -0.2, 0.4)_(-0.3, -0.5, -0.6, 0.5)_1.020326_System.String[];0.4304;-0.0413;-0.0002
0.9998;0.0000;False;False;80.7195;80.7195;-0.0027;-0.0027;-75.1099;-75.1099;359.7319;359.7319;273.1888;273.1888;0.1360;0.1360;-1.1955;0.0006;0.0006;0.0457;0.0457;-1.1955;108147;70.33107;1472.20;80.0931;-81.4813;1.2076;1.0380;-75.6457;78.0049;352.4439;352.5066;260.7075;149.9910;1.8071;359.7043;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.3, 0.2)_(0.6, 0.6, -0.4, 0.3)_1.039649_System.String[];HandLeft_(1.0, -0.1, 0.4)_(0.4, 0.6, -0.6, 0.4)_1.020326_System.String[];HandRight_(0.3, -0.3, 0.3)_(-0.1, -0.7, -0.5, 0.5)_1.039649_System.String[];HandRight_(1.3, -0.2, 0.4)_(-0.3, -0.5, -0.6, 0.5)_1.020326_System.String[];0.4999;-0.0382;-0.0002
0.9999;0.0000;False;False;80.6312;80.6312;-0.0027;-0.0027;-75.1066;-75.1066;359.7276;359.7276;273.1357;273.1357;0.1349;0.1349;-1.3392;0.0008;0.0008;0.0516;0.0516;-1.3392;108152;70.28305;1472.27;80.0080;-81.4813;1.2077;1.0380;-75.6430;78.0049;352.4389;352.5063;260.6550;149.9888;1.8071;359.7043;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.3, 0.2)_(0.6, 0.6, -0.4, 0.3)_1.039649_System.String[];HandLeft_(1.0, -0.1, 0.4)_(0.4, 0.6, -0.6, 0.4)_1.020326_System.String[];HandRight_(0.3, -0.3, 0.3)_(-0.1, -0.7, -0.6, 0.5)_1.039649_System.String[];HandRight_(1.3, -0.2, 0.4)_(-0.3, -0.5, -0.6, 0.5)_1.020326_System.String[];0.5698;-0.0361;-0.0002
0.9767;0.0000;False;False;80.5322;80.5322;-0.0023;-0.0023;-75.1027;-75.1027;359.7357;359.7357;273.0812;273.0812;0.1540;0.1540;-1.5269;0.0036;0.0036;0.0584;0.0584;-1.5269;108157;70.46328;1472.34;79.9117;-81.4813;1.2077;1.0380;-75.6401;78.0049;352.4464;352.5063;260.5994;149.9878;1.8194;359.7043;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.3, 0.2)_(0.6, 0.5, -0.5, 0.3)_1.039649_System.String[];HandLeft_(1.0, -0.1, 0.4)_(0.4, 0.6, -0.6, 0.4)_1.020326_System.String[];HandRight_(0.2, -0.3, 0.3)_(-0.1, -0.7, -0.6, 0.5)_1.039649_System.String[];HandRight_(1.3, -0.2, 0.4)_(-0.3, -0.5, -0.6, 0.5)_1.020326_System.String[];0.6394;-0.0347;-0.0002
