ThrottleA;ThrottleB;ButtonA;ButtonB;Car PositionXA;Car PositionXB;Car PositionYA;Car PositionYB;Car PositionZA;Car PositionZB;CarRotXA;CarRotXB;Car RotationYA;Car RotationYB;Car RotationZA;CarRotZB;Car VelocityXB;Car VelocityYA;Car VelocityYB;Car VelocityZA;Car VelocityZB;CarVelocityXA;Frame Number;FrameRate;GameTime;CarPosXA;CarPosXB;HeadPosYA;HeadPosYB;CarPosZA;CarPosZB;HeadrotXA;HeadrotXB;HeadrotYA;HeadrotYB;HeadrotZA;HeadrotZB;IndicatorsA;IndicatorsB;LeftHandA;LeftHandB;RightHandA;RightHandB;ScenarioTime;SteerA;SteerB
0.6003;0.0;False;False;81.2388;81.2388;-0.005;-0.005;-75.3998;-75.3998;359.7764;359.7764;278.9333;278.9333;0.0114;0.0114; ; ; ; ; ; ;318112;71.84721;3258.27;81.0081;79.765;1.1314;1.2236;-75.7836;87.5117;352.3069;352.6261;284.1463;252.4364;359.3116;358.6337;;;HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.6, -0.6, 0.0)_0.9297065_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.6, -0.6, 0.2)_0.9102177_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, -0.5, -0.5, 0.7)_0.9297065_System.String[];HandRight_(0.1, -0.3, -0.4)_(-0.2, -0.5, -0.6, 0.6)_0.9102177_System.String[];0.0;-0.0301;0.0435
0.5686;0.0;False;False;81.235;81.235;-0.005;-0.005;-75.3993;-75.3993;359.7664;359.7664;278.9309;278.9309;0.0109;0.0109;-0.1107;-0.0001;-0.0001;0.0158;0.0158;-0.1107;318116;62.71889;3258.34;81.0057;79.7649;1.1314;1.2236;-75.7832;87.5117;352.2999;352.626;284.1444;252.4353;359.3105;358.6337;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.6, -0.6, 0.0)_0.9297065_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.6, -0.6, 0.2)_0.9102177_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, -0.6, -0.5, 0.6)_0.9297065_System.String[];HandRight_(0.1, -0.3, -0.4)_(-0.2, -0.5, -0.6, 0.6)_0.9102177_System.String[];0.0754;-0.0301;0.0431
0.5087;0.0;False;False;81.2246;81.2246;-0.0051;-0.0051;-75.3978;-75.3978;359.7502;359.7502;278.925;278.925;0.0102;0.0102;-0.1871;-0.0002;-0.0002;0.0269;0.0269;-0.1871;318121;68.66238;3258.41;80.997;79.765;1.1314;1.2235;-75.782;87.5117;352.2842;352.6262;284.1399;252.4359;359.3084;358.6337;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.6, -0.6, 0.0)_0.9297065_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.6, -0.6, 0.2)_0.9102177_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.1, -0.6, -0.5, 0.6)_0.9297065_System.String[];HandRight_(0.1, -0.3, -0.4)_(-0.2, -0.5, -0.6, 0.6)_0.9102177_System.String[];0.1448;-0.03;0.0431
0.4156;0.0;False;False;81.2084;81.2084;-0.0051;-0.0051;-75.3955;-75.3955;359.7358;359.7358;278.9163;278.9163;0.0097;0.0097;-0.2755;-0.0001;-0.0001;0.0397;0.0397;-0.2755;318126;70.11949;3258.48;80.9823;79.765;1.1315;1.2235;-75.7799;87.5117;352.2693;352.6263;284.1319;252.4362;359.3065;358.6337;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.6, -0.6, 0.0)_0.9297065_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.6, -0.6, 0.2)_0.9102177_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.1, -0.6, -0.5, 0.6)_0.9297065_System.String[];HandRight_(0.1, -0.3, -0.4)_(-0.2, -0.5, -0.6, 0.6)_0.9102177_System.String[];0.2151;-0.03;0.0431
0.2958;0.0;False;False;81.1874;81.1874;-0.0051;-0.0051;-75.3925;-75.3925;359.7275;359.7275;278.9054;278.9054;0.0094;0.0094;-0.3243;0.0001;0.0001;0.0468;0.0468;-0.3243;318131;71.20936;3258.55;80.9623;79.765;1.1315;1.2236;-75.7771;87.5118;352.2595;352.6263;284.1216;252.4368;359.3052;358.6337;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.6, -0.6, 0.0)_0.9297065_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.6, -0.6, 0.2)_0.9102177_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.1, -0.6, -0.5, 0.6)_0.9297065_System.String[];HandRight_(0.1, -0.3, -0.4)_(-0.2, -0.5, -0.6, 0.6)_0.9102177_System.String[];0.2847;-0.03;0.0431
0.1866;0.0;False;False;81.1598;81.1598;-0.0051;-0.0051;-75.3885;-75.3885;359.7263;359.7263;278.8915;278.8915;0.0094;0.0094;-0.3675;0.0003;0.0003;0.0531;0.0531;-0.3675;318136;63.00644;3258.63;80.9389;79.765;1.1315;1.2236;-75.7737;87.5117;352.2568;352.6261;284.1097;252.4367;359.3049;358.6337;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.6, -0.6, 0.0)_0.9297065_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.6, -0.6, 0.2)_0.9102177_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.1, -0.6, -0.5, 0.6)_0.9297065_System.String[];HandRight_(0.1, -0.3, -0.4)_(-0.2, -0.5, -0.6, 0.6)_0.9102177_System.String[];0.364;-0.03;0.043
0.1224;0.0;False;False;81.1309;81.1309;-0.005;-0.005;-75.3843;-75.3843;359.7316;359.7316;278.8773;278.8773;0.0095;0.0095;-0.3922;0.0004;0.0004;0.0566;0.0566;-0.3922;318140;55.57285;3258.71;80.911;79.765;1.1315;1.2236;-75.7697;87.5117;352.2603;352.6259;284.0958;252.4365;359.3054;358.6337;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.6, -0.6, 0.0)_0.9297065_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.6, -0.6, 0.2)_0.9102177_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.1, -0.6, -0.5, 0.6)_0.9297065_System.String[];HandRight_(0.1, -0.3, -0.4)_(-0.2, -0.5, -0.6, 0.6)_0.9102177_System.String[];0.4399;-0.03;0.0418
0.0803;0.0;False;False;81.1031;81.1031;-0.005;-0.005;-75.3803;-75.3803;359.7395;359.7395;278.8637;278.8637;0.0097;0.0097;-0.4027;0.0005;0.0005;0.0581;0.0581;-0.4027;318144;56.37424;3258.78;80.881;79.765;1.1315;1.2236;-75.7655;87.5117;352.2681;352.6261;284.081;252.4372;359.3063;358.6337;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.6, -0.6, 0.0)_0.9297065_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.6, -0.6, 0.2)_0.9102177_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.1, -0.6, -0.5, 0.6)_0.9297065_System.String[];HandRight_(0.1, -0.3, -0.4)_(-0.2, -0.5, -0.6, 0.6)_0.9102177_System.String[];0.5098;-0.0294;0.0405
0.0474;0.0;False;False;81.0739;81.0739;-0.0049;-0.0049;-75.3761;-75.3761;359.7498;359.7498;278.853;278.853;0.0115;0.0115;-0.4066;0.0016;0.0016;0.0562;0.0562;-0.4066;318149;65.04705;3258.85;80.85;79.765;1.1316;1.2236;-75.7611;87.5117;352.2781;352.6261;284.0675;252.4373;359.3081;358.6337;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.6, -0.6, 0.0)_0.9297065_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.6, -0.6, 0.2)_0.9102177_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.1, -0.6, -0.5, 0.6)_0.9297065_System.String[];HandRight_(0.1, -0.3, -0.4)_(-0.2, -0.6, -0.6, 0.6)_0.9102177_System.String[];0.5818;-0.0271;0.0391
0.028;0.0;False;False;81.0458;81.0458;-0.0048;-0.0048;-75.3722;-75.3722;359.7633;359.7633;278.8503;278.8503;0.019;0.019;-0.4036;0.0024;0.0024;0.0553;0.0553;-0.4036;318154;69.39914;3258.92;80.8215;79.765;1.1316;1.2236;-75.7572;87.5117;352.2906;352.6263;284.0631;252.438;359.3159;358.6337;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.6, -0.6, 0.0)_0.9297065_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.6, -0.6, 0.2)_0.9102177_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.1, -0.5, -0.5, 0.6)_0.9297065_System.String[];HandRight_(0.1, -0.3, -0.4)_(-0.2, -0.5, -0.6, 0.6)_0.9102177_System.String[];0.6514;-0.024;0.0385
0.0165;0.0;False;False;81.018;81.018;-0.0047;-0.0047;-75.3683;-75.3683;359.7744;359.7744;278.845;278.845;0.0241;0.0241;-0.4003;0.0014;0.0014;0.0568;0.0568;-0.4003;318159;71.12515;3258.99;80.7934;79.7651;1.1317;1.2235;-75.7534;87.5118;352.302;352.6265;284.0576;252.4379;359.3232;358.6338;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.6, -0.6, 0.0)_0.9297065_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.6, -0.5, 0.2)_0.9102177_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.1, -0.5, -0.6, 0.6)_0.9297065_System.String[];HandRight_(0.1, -0.3, -0.4)_(-0.2, -0.6, -0.6, 0.6)_0.9102177_System.String[];0.7209;-0.0217;0.0385
0.0098;0.0;False;False;80.9904;80.9904;-0.0046;-0.0046;-75.3643;-75.3643;359.7826;359.7826;278.8398;278.8398;0.0265;0.0265;-0.3965;0.0010;0.0010;0.0566;0.0566;-0.3965;318164;71.71258;3259.06;80.7656;79.7651;1.1317;1.2236;-75.7495;87.5118;352.3104;352.6263;284.0518;252.438;359.3269;358.6337;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.6, -0.6, 0.0)_0.9297065_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.6, -0.5, 0.2)_0.9102177_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.1, -0.5, -0.6, 0.6)_0.9297065_System.String[];HandRight_(0.1, -0.3, -0.4)_(-0.2, -0.6, -0.6, 0.6)_0.9102177_System.String[];0.7903;-0.0216;0.0385
0.0058;0.0;False;False;80.9631;80.9631;-0.0045;-0.0045;-75.3604;-75.3604;359.7886;359.7886;278.8346;278.8346;0.0275;0.0275;-0.3905;0.0007;0.0007;0.0557;0.0557;-0.3905;318169;71.90468;3259.13;80.7382;79.765;1.1317;1.2236;-75.7456;87.5118;352.3167;352.6261;284.0464;252.4381;359.3287;358.6337;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.6, -0.6, 0.0)_0.9297065_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.7, -0.6, 0.2)_0.9102177_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.1, -0.6, -0.5, 0.6)_0.9297065_System.String[];HandRight_(0.1, -0.3, -0.4)_(-0.2, -0.6, -0.5, 0.6)_0.9102177_System.String[];0.8599;-0.0223;0.0382
0.0034;0.0;False;False;80.9362;80.9362;-0.0045;-0.0045;-75.3566;-75.3566;359.7931;359.7931;278.8293;278.8293;0.028;0.028;-0.3855;0.0005;0.0005;0.0549;0.0549;-0.3855;318174;71.97024;3259.2;80.7111;79.765;1.1318;1.2236;-75.7418;87.5117;352.3213;352.6258;284.041;252.4384;359.3297;358.6337;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.6, -0.6, 0.0)_0.9297065_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.7, -0.5, 0.2)_0.9102177_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.1, -0.6, -0.5, 0.6)_0.9297065_System.String[];HandRight_(0.1, -0.3, -0.4)_(-0.2, -0.5, -0.6, 0.6)_0.9102177_System.String[];0.9292;-0.0235;0.0371
0.002;0.0;False;False;80.9096;80.9096;-0.0045;-0.0045;-75.3528;-75.3528;359.7964;359.7964;278.8235;278.8235;0.0283;0.0283;-0.3787;0.0005;0.0005;0.0536;0.0536;-0.3787;318179;71.87882;3259.27;80.6845;79.765;1.1318;1.2235;-75.738;87.5117;352.3248;352.626;284.0353;252.4376;359.3303;358.6337;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.6, -0.6, 0.0)_0.9297065_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.6, -0.5, 0.2)_0.9102177_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.1, -0.5, -0.6, 0.6)_0.9297065_System.String[];HandRight_(0.1, -0.3, -0.4)_(-0.2, -0.6, -0.6, 0.6)_0.9102177_System.String[];0.9988;-0.0256;0.0344
