ScenarioTime;ThrottleA;ThrottleB;CarPosXA;CarPosXB;CarPosZA;CarPosZB;SteerA;SteerB
0.0;0.0087;0.7924;80.8392;-86.2074;-74.3343;-84.4145;0.007;0.0113
0.0469;0.0106;0.8074;80.8393;-86.2066;-74.3343;-84.4143;0.007;0.0113
0.0889;0.0131;0.8175;80.8392;-86.2027;-74.3344;-84.4135;0.007;0.0113
0.1304;0.0149;0.8236;80.8392;-86.1956;-74.3344;-84.4121;0.007;0.0113
0.1719;0.0163;0.8291;80.8391;-86.1851;-74.3344;-84.41;0.007;0.0113
0.2139;0.0172;0.8378;80.8389;-86.1713;-74.3345;-84.4072;0.007;0.0113
0.2559;0.0179;0.8586;80.8388;-86.1539;-74.3345;-84.4036;0.007;0.0113
0.2974;0.0185;0.8927;80.8385;-86.1331;-74.3345;-84.3994;0.007;0.0113
0.3394;0.0196;0.9217;80.8382;-86.1087;-74.3345;-84.3945;0.007;0.0113
0.3809;0.0207;0.9429;80.8379;-86.0807;-74.3346;-84.3888;0.007;0.0113
0.4229;0.0226;0.9584;80.8376;-86.0486;-74.3346;-84.3823;0.0067;0.0113
0.4648;0.0255;0.9697;80.8371;-86.0126;-74.3346;-84.375;0.0065;0.0113
0.5068;0.0287;0.9779;80.8365;-85.9728;-74.3346;-84.3669;0.0062;0.0113
0.5488;0.0331;0.9839;80.8358;-85.928;-74.3345;-84.3579;0.0062;0.0113
0.5913;0.0374;0.9882;80.835;-85.8795;-74.3345;-84.3481;0.0062;0.0113
0.6328;0.042;0.9914;80.8341;-85.8274;-74.3345;-84.3375;0.0062;0.0113
0.6748;0.0475;0.9937;80.8331;-85.7713;-74.3344;-84.3262;0.0062;0.0113
0.7168;0.0538;0.9954;80.8319;-85.7105;-74.3343;-84.314;0.0062;0.0113
0.7588;0.0608;0.9967;80.8306;-85.6459;-74.3342;-84.3009;0.0062;0.0113
0.8008;0.0684;0.9976;80.8289;-85.5765;-74.3341;-84.287;0.0062;0.0113
0.8428;0.076;0.9982;80.8271;-85.5038;-74.334;-84.2724;0.0062;0.0105
0.8843;0.0831;0.9987;80.825;-85.4272;-74.3338;-84.257;0.0062;0.0075
0.9268;0.0889;0.9983;80.8226;-85.3453;-74.3336;-84.2405;0.0062;0.0016
0.9683;0.0938;0.9863;80.8199;-85.2605;-74.3334;-84.2233;0.0062;-0.007
1.0103;0.0974;0.9559;80.8168;-85.1717;-74.3331;-84.2052;0.0062;-0.0198
1.0522;0.1001;0.9098;80.8134;-85.0783;-74.3328;-84.1857;0.0062;-0.0364
1.0938;0.102;0.8537;80.8097;-84.9823;-74.3325;-84.1652;0.0062;-0.0527
1.1353;0.1034;0.7982;80.8055;-84.8829;-74.3321;-84.1433;0.0062;-0.0671
1.1772;0.1055;0.7508;80.8011;-84.7806;-74.3317;-84.12;0.0062;-0.0781
1.2188;0.107;0.716;80.7962;-84.6754;-74.3312;-84.0953;0.0062;-0.0858
1.2607;0.1081;0.6914;80.791;-84.5681;-74.3307;-84.0693;0.0062;-0.0906
1.3027;0.1089;0.6697;80.7853;-84.4576;-74.3302;-84.0419;0.0062;-0.0952
1.3447;0.1095;0.6479;80.7792;-84.3444;-74.3296;-84.0131;0.0062;-0.1015
1.3867;0.1099;0.6264;80.7728;-84.2297;-74.329;-83.9834;0.0062;-0.1108
1.4287;0.1103;0.5988;80.7658;-84.1123;-74.3284;-83.9522;0.0062;-0.1217
1.4702;0.1105;0.5664;80.7585;-83.9946;-74.3277;-83.9201;0.0062;-0.1322
1.5122;0.1103;0.5324;80.7508;-83.8754;-74.3269;-83.8866;0.0062;-0.1407
1.5537;0.1094;0.5013;80.7427;-83.7549;-74.3262;-83.8517;0.0062;-0.1496
1.5957;0.1088;0.4754;80.7342;-83.6325;-74.3253;-83.8152;0.0062;-0.1599
1.6372;0.1083;0.4537;80.7254;-83.51;-74.3245;-83.7774;0.0062;-0.1714
1.6792;0.108;0.4305;80.7162;-83.3867;-74.3236;-83.7382;0.0062;-0.1833
1.7207;0.1067;0.4055;80.7067;-83.2629;-74.3227;-83.6974;0.0062;-0.1932
1.7627;0.105;0.3856;80.6968;-83.1386;-74.3217;-83.6551;0.0062;-0.1998
1.8047;0.1012;0.3748;80.6864;-83.0124;-74.3207;-83.6106;0.0062;-0.2034
1.8467;0.0944;0.3678;80.6757;-82.8867;-74.3196;-83.5649;0.0062;-0.2043
1.8887;0.0838;0.3616;80.6647;-82.7606;-74.3186;-83.5177;0.0062;-0.2043
1.9307;0.0713;0.3561;80.6535;-82.6348;-74.3175;-83.4693;0.0062;-0.2043
1.9727;0.055;0.351;80.6421;-82.5086;-74.3163;-83.4196;0.0062;-0.2043
2.0142;0.0401;0.3477;80.6305;-82.383;-74.3152;-83.3689;0.0062;-0.2043
2.0566;0.0292;0.3486;80.6188;-82.2561;-74.314;-83.3165;0.0062;-0.2043
2.0986;0.0213;0.3527;80.6069;-82.128;-74.3128;-83.2624;0.0062;-0.2043
2.1406;0.0155;0.3561;80.5951;-82.0007;-74.3117;-83.2073;0.0062;-0.2031
2.1826;0.0113;0.36;80.5834;-81.8739;-74.3105;-83.1513;0.0059;-0.2021
2.2246;0.0083;0.3646;80.5718;-81.7468;-74.3094;-83.094;0.0052;-0.201
2.2666;0.006;0.3724;80.5602;-81.6193;-74.3082;-83.0353;0.004;-0.1997
2.3091;0.0044;0.3801;80.5487;-81.4913;-74.3071;-82.9751;0.0022;-0.1973
2.3506;0.0032;0.3861;80.5373;-81.3634;-74.306;-82.9138;0.0003;-0.1922
2.3926;0.0023;0.3934;80.526;-81.2356;-74.3049;-82.8514;-0.0013;-0.1856
2.4346;0.0017;0.4041;80.5148;-81.1071;-74.3038;-82.7876;-0.0024;-0.1794
2.4766;0.0012;0.4181;80.5038;-80.979;-74.3027;-82.7231;-0.0029;-0.1747
2.5181;0.0009;0.4347;80.4929;-80.8503;-74.3017;-82.6573;-0.003;-0.1712
2.5601;0.0007;0.4481;80.482;-80.7201;-74.3007;-82.5899;-0.003;-0.1681
2.6021;0.0005;0.4578;80.4713;-80.5906;-74.2996;-82.5218;-0.003;-0.1664
2.644;0.0004;0.4649;80.4606;-80.4588;-74.2986;-82.4515;-0.003;-0.1653
2.686;0.0003;0.4697;80.4501;-80.3272;-74.2976;-82.3803;-0.003;-0.1653
2.7275;0.0002;0.4718;80.4398;-80.1959;-74.2967;-82.3081;-0.003;-0.1667
2.7695;0.0001;0.4719;80.4296;-80.064;-74.2957;-82.2343;-0.0032;-0.171
2.811;0.0001;0.4712;80.4196;-79.9318;-74.2948;-82.1591;-0.0037;-0.1775
2.853;0.0001;0.4689;80.4097;-79.7983;-74.2939;-82.0816;-0.0048;-0.1857
2.895;0.0001;0.4662;80.4;-79.6644;-74.2931;-82.0022;-0.0063;-0.1942
2.9365;0.0;0.4609;80.3906;-79.5316;-74.2922;-81.9216;-0.0078;-0.2029
2.9785;0.0;0.4553;80.3813;-79.3989;-74.2914;-81.839;-0.0089;-0.2111
3.0205;0.0;0.4502;80.3723;-79.2664;-74.2906;-81.7545;-0.0098;-0.2184
3.062;0.0;0.4453;80.3633;-79.1333;-74.2899;-81.6672;-0.0108;-0.2256
3.104;0.0;0.4393;80.3545;-79.0013;-74.2891;-81.5784;-0.0122;-0.2328
3.1455;0.0;0.4342;80.3458;-78.8692;-74.2884;-81.4871;-0.0138;-0.2396
3.1875;0.0;0.4295;80.3374;-78.7384;-74.2876;-81.3941;-0.0154;-0.2466
3.23;0.0;0.426;80.329;-78.6061;-74.2869;-81.2973;-0.0158;-0.2536
3.272;0.0;0.4254;80.3208;-78.4756;-74.2863;-81.1991;-0.0157;-0.2603
3.3135;0.0;0.4292;80.3128;-78.3465;-74.2856;-81.0991;-0.0146;-0.2662
3.355;0.0;0.4362;80.3051;-78.2189;-74.285;-80.9973;-0.0132;-0.2717
3.3975;0.0;0.4431;80.2975;-78.092;-74.2843;-80.893;-0.0118;-0.2768
3.4395;0.0;0.4493;80.2901;-77.9643;-74.2837;-80.7849;-0.0106;-0.2823
3.481;0.0;0.4552;80.2829;-77.839;-74.2831;-80.6756;-0.01;-0.2886
3.5229;0.0;0.4572;80.276;-77.7154;-74.2825;-80.5645;-0.0099;-0.2963
3.5645;0.0;0.4543;80.2691;-77.593;-74.2819;-80.451;-0.0099;-0.3048
3.606;0.0;0.4506;80.2625;-77.472;-74.2814;-80.3348;-0.0099;-0.3134
3.6479;0.0;0.4468;80.256;-77.3527;-74.2808;-80.216;-0.0099;-0.321
3.6895;0.0;0.4455;80.2496;-77.2343;-74.2803;-80.0939;-0.0099;-0.3277
3.7314;0.0;0.4471;80.2435;-77.1184;-74.2797;-79.9698;-0.0099;-0.3311
3.7729;0.0;0.4518;80.2374;-77.0041;-74.2792;-79.8431;-0.01;-0.3315
3.8149;0.0;0.4563;80.2315;-76.8916;-74.2787;-79.714;-0.0105;-0.3315
3.8564;0.0;0.4595;80.2258;-76.7808;-74.2782;-79.5824;-0.0115;-0.3315
3.8984;0.0;0.4611;80.2202;-76.6704;-74.2778;-79.4467;-0.0132;-0.3315
3.9404;0.0016;0.4597;80.2148;-76.5631;-74.2773;-79.3102;-0.015;-0.3315
3.9819;0.0139;0.4548;80.2094;-76.457;-74.2769;-79.1704;-0.0167;-0.3315
4.0239;0.027;0.4465;80.2042;-76.3533;-74.2765;-79.0291;-0.0176;-0.3329
4.0654;0.0406;0.435;80.1991;-76.2513;-74.276;-78.8847;-0.0177;-0.3363
4.1074;0.0566;0.42;80.194;-76.1515;-74.2756;-78.7379;-0.0177;-0.341
4.1499;0.0792;0.4076;80.1888;-76.0536;-74.2752;-78.5883;-0.0174;-0.3468
4.1914;0.1146;0.4023;80.1834;-75.9579;-74.2748;-78.436;-0.0172;-0.3524
4.2334;0.1674;0.402;80.1778;-75.866;-74.2743;-78.2831;-0.0172;-0.3574
4.2754;0.2319;0.4038;80.1718;-75.7764;-74.2738;-78.1273;-0.0172;-0.361
4.3169;0.2948;0.4051;80.1649;-75.6897;-74.2733;-77.9692;-0.0172;-0.3632
4.3589;0.3461;0.4061;80.1572;-75.6065;-74.2726;-77.8102;-0.0172;-0.3642
4.4009;0.382;0.4068;80.1482;-75.5257;-74.2719;-77.648;-0.0172;-0.3646
4.4429;0.4046;0.4073;80.1378;-75.4475;-74.271;-77.483;-0.0172;-0.3646
4.4849;0.4216;0.4077;80.126;-75.3733;-74.2699;-77.3182;-0.0172;-0.3651
4.5269;0.4391;0.408;80.1123;-75.3012;-74.2687;-77.1494;-0.0172;-0.3669
4.5688;0.4586;0.4082;80.0969;-75.2327;-74.2673;-76.9796;-0.0172;-0.3714
4.6108;0.4801;0.4105;80.0797;-75.1675;-74.2656;-76.8084;-0.0172;-0.3777
4.6528;0.4982;0.4159;80.0606;-75.1058;-74.2638;-76.6353;-0.017;-0.3834
4.6948;0.5114;0.4233;80.0395;-75.0477;-74.2618;-76.4605;-0.0165;-0.3856
4.7363;0.5232;0.4319;80.0166;-74.9938;-74.2597;-76.2855;-0.0157;-0.3856
4.7778;0.5346;0.4404;79.9916;-74.9434;-74.2573;-76.109;-0.0147;-0.3856
4.8198;0.5443;0.4468;79.9643;-74.8964;-74.2547;-75.9297;-0.0139;-0.3839
4.8618;0.5513;0.4516;79.935;-74.8533;-74.2519;-75.7502;-0.0133;-0.3793
4.9033;0.5557;0.455;79.9034;-74.8135;-74.2489;-75.5682;-0.0132;-0.3718
4.9458;0.5586;0.4575;79.8695;-74.7771;-74.2456;-75.3841;-0.0132;-0.3615
4.9878;0.5607;0.4593;79.8332;-74.7438;-74.2421;-75.198;-0.0132;-0.3514
5.0298;0.5612;0.4599;79.7948;-74.7137;-74.2385;-75.011;-0.0132;-0.342
5.0718;0.5615;0.4589;79.7542;-74.6865;-74.2346;-74.8229;-0.0132;-0.3345
5.1138;0.5618;0.4564;79.7115;-74.6623;-74.2305;-74.634;-0.0132;-0.33
5.1553;0.5616;0.4531;79.6667;-74.6411;-74.2262;-74.444;-0.0132;-0.3282
