AccelA;AccelB;ButtonA;ButtonB;Car PositionXA;Car PositionXB;Car PositionYA;Car PositionYB;Car PositionZA;Car PositionZB;Car RotationXA;Car RotationXB;Car RotationYA;Car RotationYB;Car RotationZA;Car RotationZB;Car VelocityXB;Car VelocityYA;Car VelocityYB;Car VelocityZA;Car VelocityZB;CarVelocityXA;Frame Number;FrameRate ;FrameRate-XRDevice;GameTime;HeadPosXA;HeadPosXB;HeadPosYA;HeadPosYB;HeadPosZA;HeadPosZB;HeadrotXA;HeadrotXB;HeadrotYA;HeadrotYB;HeadrotZA;HeadrotZB;IndicatorsA;IndicatorsB;LeftHandA;LeftHandB;RightHandA;RightHandB;ScenarioTime;SteerA;SteerB;VRPosXA;VRPosXB;VRPosYA;VRPosYB;VRPosZA;VRPosZB;VRRotXA;VRRotXB;VRRotYA;VRRotYB;VRRotZA;VRRotZB
0.0000;0.0000;False;False;54.7022;-131.6991;-0.0423;-0.0677;-115.2012;-68.5999;0.2607;359.7362;305.8752;85.1924;0.2144;0.0000; ; ; ; ; ; ;76011;71.9866;Infinity;1036.44;54.2260;-131.1507;1.4186;1.1044;-115.5620;-68.7368;354.1205;352.3560;343.5661;95.8816;355.7433;358.5617;;;HandLeft_(-0.1, -0.6, -0.2)_(0.4, 0.5, -0.8, 0.0)_1.03548_System.String[];HandLeft_(-0.6, -0.5, 0.3)_(0.5, 0.4, -0.7, 0.4)_1.001749_System.String[];HandRight_(0.1, -0.6, -0.3)_(-0.3, -0.3, -0.6, 0.7)_1.03548_System.String[];HandRight_(0.0, -0.3, -0.2)_(0.4, -0.5, -0.1, 0.8)_1.001749_System.String[];0.0000;0.0198;0.0113;54.4565;-131.4316;1.1726;1.1120;-115.4864;-68.1823;355.6431;359.9494;292.9682;78.9624;0.4126;355.2491
0.0000;0.0000;False;False;54.7021;-131.6992;-0.0330;-0.0572;-115.2012;-68.5999;0.2981;359.7823;305.8750;85.1915;0.2123;0.0000;0.0009;0.1849;0.2163;0.0043;0.0001;-0.0082;76014;69.47994;Infinity;1036.48;54.2252;-131.1499;1.4281;1.1148;-115.5614;-68.7368;354.1520;352.4007;343.5641;95.8797;355.7650;358.5702;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.6, -0.2)_(0.4, 0.5, -0.8, 0.0)_1.03548_System.String[];HandLeft_(-0.6, -0.5, 0.3)_(0.5, 0.4, -0.7, 0.4)_1.001749_System.String[];HandRight_(0.1, -0.6, -0.3)_(-0.3, -0.3, -0.6, 0.7)_1.03548_System.String[];HandRight_(0.0, -0.4, -0.2)_(0.3, -0.5, -0.1, 0.8)_1.001749_System.String[];0.0455;0.0198;0.0113;54.4593;-131.4347;1.1817;1.1222;-115.4766;-68.1828;356.1459;0.6453;298.7341;79.2461;358.9992;355.5285
0.0000;0.0000;False;False;54.7019;-131.6994;-0.0258;-0.0486;-115.2011;-68.5999;0.3291;359.8236;305.8741;85.1920;0.2106;0.0000;0.0024;0.1571;0.1900;0.0038;0.0002;-0.0074;76017;70.68738;Infinity;1036.53;54.2244;-131.1492;1.4357;1.1233;-115.5609;-68.7367;354.1784;352.4420;343.5612;95.8788;355.7833;358.5781;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.6, -0.2)_(0.4, 0.5, -0.8, 0.0)_1.03548_System.String[];HandLeft_(-0.6, -0.5, 0.3)_(0.5, 0.4, -0.7, 0.4)_1.001749_System.String[];HandRight_(0.1, -0.6, -0.3)_(-0.3, -0.3, -0.6, 0.7)_1.03548_System.String[];HandRight_(0.0, -0.4, -0.2)_(0.3, -0.6, -0.1, 0.7)_1.001749_System.String[];0.0873;0.0198;0.0113;54.4612;-131.4374;1.1888;1.1307;-115.4697;-68.1832;356.4994;1.2097;302.5864;79.4540;358.0031;355.8016
0.0000;0.0000;False;False;54.7016;-131.6995;-0.0197;-0.0412;-115.2010;-68.5999;0.3562;359.8615;305.8737;85.1914;0.2093;0.0000;0.0027;0.1302;0.1618;0.0068;0.0002;-0.0114;76020;71.32063;Infinity;1036.57;54.2236;-131.1485;1.4421;1.1308;-115.5603;-68.7366;354.2020;352.4805;343.5589;95.8778;355.7998;358.5854;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.6, -0.2)_(0.4, 0.5, -0.8, 0.0)_1.03548_System.String[];HandLeft_(-0.6, -0.5, 0.3)_(0.5, 0.4, -0.7, 0.4)_1.001749_System.String[];HandRight_(0.1, -0.6, -0.3)_(-0.3, -0.3, -0.6, 0.7)_1.03548_System.String[];HandRight_(0.0, -0.4, -0.2)_(0.3, -0.6, -0.1, 0.7)_1.001749_System.String[];0.1289;0.0198;0.0113;54.4628;-131.4400;1.1948;1.1379;-115.4640;-68.1836;356.8101;1.6561;305.3030;79.5897;357.2619;355.9248
0.0000;0.0000;False;False;54.7012;-131.6995;-0.0148;-0.0350;-115.2007;-68.5999;0.3788;359.8947;305.8750;85.1903;0.2082;0.0000;0.0042;0.1057;0.1344;0.0093;0.0003;-0.0147;76023;71.65045;Infinity;1036.61;54.2228;-131.1479;1.4474;1.1371;-115.5597;-68.7366;354.2218;352.5148;343.5585;95.8756;355.8136;358.5919;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.6, -0.2)_(0.4, 0.5, -0.8, 0.0)_1.03548_System.String[];HandLeft_(-0.6, -0.5, 0.3)_(0.5, 0.4, -0.7, 0.4)_1.001749_System.String[];HandRight_(0.1, -0.6, -0.3)_(-0.3, -0.3, -0.6, 0.7)_1.03548_System.String[];HandRight_(0.0, -0.4, -0.2)_(0.4, -0.6, -0.1, 0.7)_1.001749_System.String[];0.1705;0.0198;0.0113;54.4639;-131.4426;1.1999;1.1435;-115.4594;-68.1841;357.0767;2.0369;306.9817;79.6719;356.8028;355.8652
0.0000;0.0000;False;False;54.7007;-131.6996;-0.0108;-0.0299;-115.2004;-68.5999;0.3971;359.9228;305.8745;85.1901;0.2073;0.0000;0.0018;0.0843;0.1093;0.0107;0.0002;-0.0166;76026;71.82119;Infinity;1036.65;54.2219;-131.1473;1.4516;1.1422;-115.5591;-68.7365;354.2379;352.5441;343.5573;95.8745;355.8250;358.5975;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.6, -0.2)_(0.4, 0.5, -0.8, -0.1)_1.03548_System.String[];HandLeft_(-0.6, -0.5, 0.3)_(0.5, 0.4, -0.7, 0.4)_1.001749_System.String[];HandRight_(0.1, -0.6, -0.3)_(-0.3, -0.3, -0.6, 0.7)_1.03548_System.String[];HandRight_(0.0, -0.4, -0.2)_(0.4, -0.6, -0.1, 0.7)_1.001749_System.String[];0.2123;0.0198;0.0113;54.4643;-131.4452;1.2040;1.1482;-115.4562;-68.1847;357.3015;2.3509;307.7116;79.7978;356.5771;355.7511
0.0000;0.0000;False;False;54.7000;-131.6996;-0.0077;-0.0258;-115.2000;-68.5999;0.4115;359.9461;305.8741;85.1906;0.2065;0.0000;0.0028;0.0661;0.0873;0.0110;0.0002;-0.0169;76029;71.59476;Infinity;1036.69;54.2209;-131.1468;1.4549;1.1464;-115.5585;-68.7365;354.2508;352.5686;343.5561;95.8745;355.8339;358.6022;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.6, -0.2)_(0.4, 0.5, -0.8, 0.0)_1.03548_System.String[];HandLeft_(-0.6, -0.5, 0.3)_(0.5, 0.4, -0.7, 0.4)_1.001749_System.String[];HandRight_(0.1, -0.6, -0.3)_(-0.3, -0.3, -0.6, 0.7)_1.03548_System.String[];HandRight_(0.0, -0.4, -0.2)_(0.3, -0.6, -0.2, 0.7)_1.001749_System.String[];0.2543;0.0198;0.0113;54.4641;-131.4479;1.2073;1.1519;-115.4536;-68.1857;357.5141;2.6027;307.7488;80.0586;356.5244;355.6205
0.0000;0.0000;False;False;54.6993;-131.6996;-0.0053;-0.0226;-115.1995;-68.5999;0.4225;359.9644;305.8741;85.1904;0.2060;0.0000;0.0016;0.0510;0.0686;0.0121;0.0001;-0.0183;76032;71.64114;Infinity;1036.74;54.2200;-131.1464;1.4575;1.1497;-115.5578;-68.7364;354.2607;352.5881;343.5547;95.8738;355.8409;358.6059;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.6, -0.2)_(0.4, 0.5, -0.8, 0.0)_1.03548_System.String[];HandLeft_(-0.6, -0.5, 0.3)_(0.5, 0.4, -0.7, 0.4)_1.001749_System.String[];HandRight_(0.1, -0.6, -0.3)_(-0.3, -0.3, -0.6, 0.7)_1.03548_System.String[];HandRight_(0.0, -0.4, -0.2)_(0.3, -0.6, -0.2, 0.7)_1.001749_System.String[];0.2961;0.0198;0.0113;54.4632;-131.4507;1.2095;1.1548;-115.4517;-68.1868;357.7336;2.8366;307.3513;80.4715;356.6164;355.5542
0.0000;0.0000;False;False;54.6985;-131.6996;-0.0035;-0.0202;-115.1990;-68.5999;0.4306;359.9784;305.8737;85.1899;0.2055;0.0000;0.0016;0.0387;0.0530;0.0137;0.0001;-0.0204;76035;71.60903;Infinity;1036.78;54.2190;-131.1461;1.4594;1.1522;-115.5572;-68.7364;354.2682;352.6031;343.5545;95.8733;355.8460;358.6088;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.6, -0.2)_(0.4, 0.5, -0.8, 0.0)_1.03548_System.String[];HandLeft_(-0.6, -0.5, 0.3)_(0.5, 0.4, -0.7, 0.4)_1.001749_System.String[];HandRight_(0.1, -0.6, -0.3)_(-0.3, -0.3, -0.6, 0.7)_1.03548_System.String[];HandRight_(-1.1, -0.8, 0.5)_(0.4, -0.4, -0.2, 0.8)_1.001749_System.String[];0.3381;0.0198;0.0113;54.4619;-131.4534;1.2112;1.1569;-115.4506;-68.1878;357.9311;3.1164;306.7165;80.9811;356.8376;355.5476
0.0000;0.0000;False;False;54.6976;-131.6996;-0.0022;-0.0183;-115.1984;-68.5999;0.4361;359.9887;305.8723;85.1908;0.2051;0.0000;0.0021;0.0289;0.0404;0.0161;0.0002;-0.0237;76038;71.78011;Infinity;1036.82;54.2180;-131.1458;1.4609;1.1541;-115.5565;-68.7364;354.2734;352.6144;343.5529;95.8737;355.8495;358.6109;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.6, -0.2)_(0.4, 0.5, -0.8, 0.0)_1.03548_System.String[];HandLeft_(-0.6, -0.5, 0.3)_(0.5, 0.4, -0.7, 0.4)_1.001749_System.String[];HandRight_(0.1, -0.6, -0.3)_(-0.3, -0.3, -0.6, 0.7)_1.03548_System.String[];HandRight_(-1.1, -0.8, 0.5)_(0.4, -0.4, -0.2, 0.8)_1.001749_System.String[];0.3798;0.0199;0.0113;54.4603;-131.4563;1.2126;1.1584;-115.4499;-68.1890;358.0680;3.4626;306.0062;81.6167;357.1125;355.5118
