AccelA;AccelB;ButtonA;ButtonB;Car PositionXA;Car PositionXB;Car PositionYA;Car PositionYB;Car PositionZA;Car PositionZB;Car RotationXA;Car RotationXB;Car RotationYA;Car RotationYB;Car RotationZA;Car RotationZB;Car VelocityXB;Car VelocityYA;Car VelocityYB;Car VelocityZA;Car VelocityZB;CarVelocityXA;Frame Number;FrameRate ;FrameRate-XRDevice;GameTime;HeadPosXA;HeadPosXB;HeadPosYA;HeadPosYB;HeadPosZA;HeadPosZB;HeadrotXA;HeadrotXB;HeadrotYA;HeadrotYB;HeadrotZA;HeadrotZB;IndicatorsA;IndicatorsB;LeftHandA;LeftHandB;RightHandA;RightHandB;ScenarioTime;SteerA;SteerB;VRPosXA;VRPosXB;VRPosYA;VRPosYB;VRPosZA;VRPosZB;VRRotXA;VRRotXB;VRRotYA;VRRotYB;VRRotZA;VRRotZB
0.7035;0.0000;False;False;81.0092;-83.2000;-0.0041;-0.0187;-75.1202;77.9000;359.8707;359.9879;273.3846;147.7452;0.1471;-0.0027; ; ; ; ; ; ;115365;71.75054;Infinity;1584.98;80.8112;-83.2440;1.4615;1.1141;-75.6792;77.5614;353.8620;352.5098;311.1056;152.4244;355.4560;359.3860;;;HandLeft_(-0.1, -0.6, -0.2)_(0.3, 0.6, -0.7, 0.1)_1.03548_System.String[];HandLeft_(-0.7, -0.3, -0.1)_(0.6, 0.5, -0.6, 0.2)_0.9487657_System.String[];HandRight_(0.1, -0.6, -0.4)_(-0.5, -0.4, -0.4, 0.7)_1.03548_System.String[];HandRight_(-0.4, -0.4, -0.2)_(0.2, 0.7, 0.5, -0.5)_0.9487657_System.String[];0.0000;0.0165;-0.0033;80.9000;-82.6773;1.2011;1.1806;-75.4909;77.8844;0.6988;3.9427;269.2205;109.3894;4.0358;2.8753
0.7034;0.0000;False;False;81.0070;-83.2000;-0.0035;-0.0172;-75.1202;77.9000;359.8662;-0.0037;273.3858;147.7454;0.1471;-0.0027;-0.0004;0.0092;0.0260;0.0054;0.0005;-0.1013;115368;68.40853;Infinity;1585.02;80.8100;-83.2440;1.4621;1.1158;-75.6792;77.5613;353.8611;352.5191;311.1064;152.4245;355.4553;359.3868;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.6, -0.2)_(0.3, 0.6, -0.7, 0.1)_1.03548_System.String[];HandLeft_(-0.7, -0.3, -0.1)_(0.6, 0.5, -0.6, 0.2)_0.9487657_System.String[];HandRight_(0.1, -0.6, -0.4)_(-0.5, -0.4, -0.4, 0.7)_1.03548_System.String[];HandRight_(-0.4, -0.4, -0.2)_(0.2, 0.7, 0.5, -0.5)_0.9487657_System.String[];0.0471;0.0165;-0.0033;80.8987;-82.6769;1.2018;1.1825;-75.4888;77.8835;0.7047;3.9414;270.1551;110.8815;3.7755;2.5807
0.7048;0.0000;False;False;81.0018;-83.2000;-0.0032;-0.0162;-75.1199;77.9001;359.8560;0.0013;273.3898;147.7451;0.1473;-0.0027;0.0008;0.0062;0.0190;0.0097;-0.0012;-0.1679;115371;70.11388;Infinity;1585.06;80.8060;-83.2439;1.4625;1.1168;-75.6790;77.5612;353.8541;352.5248;311.1100;152.4241;355.4500;359.3873;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.6, -0.2)_(0.3, 0.6, -0.7, 0.1)_1.03548_System.String[];HandLeft_(-0.8, -0.3, -0.1)_(0.6, 0.5, -0.6, 0.2)_0.9487657_System.String[];HandRight_(0.1, -0.6, -0.4)_(-0.5, -0.4, -0.4, 0.7)_1.03548_System.String[];HandRight_(-0.4, -0.4, -0.2)_(0.2, 0.7, 0.5, -0.5)_0.9487657_System.String[];0.0889;0.0165;-0.0033;80.8947;-82.6770;1.2022;1.1837;-75.4865;77.8822;0.6959;3.9189;271.3499;112.5884;3.5180;2.2893
0.7064;0.0000;False;False;80.9937;-83.2000;-0.0029;-0.0155;-75.1194;77.9000;359.8436;0.0042;273.3951;147.7447;0.1474;-0.0027;0.0005;0.0040;0.0137;0.0141;-0.0007;-0.2349;115374;71.0224;Infinity;1585.11;80.7991;-83.2439;1.4628;1.1176;-75.6786;77.5612;353.8446;352.5283;311.1158;152.4237;355.4428;359.3876;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.6, -0.2)_(0.3, 0.6, -0.7, 0.1)_1.03548_System.String[];HandLeft_(-0.8, -0.3, -0.1)_(0.6, 0.5, -0.6, 0.2)_0.9487657_System.String[];HandRight_(0.1, -0.6, -0.4)_(-0.5, -0.4, -0.4, 0.7)_1.03548_System.String[];HandRight_(-0.4, -0.3, -0.2)_(0.2, 0.7, 0.5, -0.5)_0.9487657_System.String[];0.1305;0.0165;-0.0033;80.8880;-82.6775;1.2025;1.1847;-75.4835;77.8807;0.6813;3.9018;272.7283;114.5149;3.2178;1.9783
0.7077;0.0000;False;False;80.9827;-83.2000;-0.0028;-0.0150;-75.1187;77.9000;359.8307;0.0059;273.4010;147.7452;0.1475;-0.0027;0.0014;0.0025;0.0096;0.0185;-0.0023;-0.3019;115377;71.49597;Infinity;1585.15;80.7893;-83.2439;1.4630;1.1182;-75.6780;77.5611;353.8344;352.5304;311.1222;152.4241;355.4350;359.3878;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.6, -0.2)_(0.3, 0.6, -0.7, 0.1)_1.03548_System.String[];HandLeft_(-0.7, -0.3, -0.1)_(0.6, 0.5, -0.6, 0.2)_0.9487657_System.String[];HandRight_(0.1, -0.6, -0.4)_(-0.5, -0.4, -0.4, 0.7)_1.03548_System.String[];HandRight_(-0.4, -0.3, -0.2)_(0.2, 0.7, 0.5, -0.5)_0.9487657_System.String[];0.1721;0.0165;-0.0033;80.8784;-82.6785;1.2027;1.1854;-75.4802;77.8788;0.6827;3.8796;274.1012;116.5542;2.8920;1.6607
0.7071;0.0000;False;False;80.9687;-83.2000;-0.0027;-0.0146;-75.1179;77.9000;359.8186;0.0066;273.4076;147.7452;0.1475;-0.0027;-0.0003;0.0014;0.0066;0.0229;0.0004;-0.3689;115380;71.74095;Infinity;1585.19;80.7767;-83.2438;1.4631;1.1186;-75.6772;77.5611;353.8245;352.5313;311.1294;152.4240;355.4274;359.3878;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.6, -0.2)_(0.3, 0.6, -0.7, 0.1)_1.03548_System.String[];HandLeft_(-0.7, -0.3, -0.1)_(0.6, 0.5, -0.6, 0.1)_0.9487657_System.String[];HandRight_(0.1, -0.6, -0.4)_(-0.5, -0.4, -0.4, 0.7)_1.03548_System.String[];HandRight_(-0.4, -0.3, -0.2)_(0.2, 0.7, 0.5, -0.5)_0.9487657_System.String[];0.2139;0.0165;-0.0033;80.8659;-82.6801;1.2028;1.1859;-75.4769;77.8765;0.7132;3.9347;275.3056;118.6889;2.5444;1.3017
0.7060;0.0000;False;False;80.9519;-83.2000;-0.0027;-0.0144;-75.1168;77.9000;359.8077;0.0068;273.4151;147.7460;0.1475;-0.0027;0.0001;0.0007;0.0044;0.0273;-0.0001;-0.4356;115383;71.7589;Infinity;1585.23;80.7611;-83.2438;1.4632;1.1188;-75.6762;77.5611;353.8155;352.5317;311.1374;152.4248;355.4203;359.3878;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.6, -0.2)_(0.3, 0.6, -0.7, 0.1)_1.03548_System.String[];HandLeft_(-0.8, -0.3, -0.1)_(0.6, 0.5, -0.6, 0.1)_0.9487657_System.String[];HandRight_(0.1, -0.6, -0.4)_(-0.5, -0.4, -0.4, 0.7)_1.03548_System.String[];HandRight_(-0.4, -0.3, -0.2)_(0.2, 0.7, 0.5, -0.5)_0.9487657_System.String[];0.2556;0.0165;-0.0033;80.8506;-82.6820;1.2029;1.1863;-75.4738;77.8743;0.7571;3.9011;276.2526;120.8527;2.2184;0.9052
0.7052;0.0000;False;False;80.9321;-83.2000;-0.0026;-0.0142;-75.1156;77.9000;359.7984;0.0066;273.4235;147.7466;0.1474;-0.0027;-0.0007;0.0004;0.0028;0.0317;0.0011;-0.5021;115386;71.77572;Infinity;1585.27;80.7424;-83.2438;1.4633;1.1190;-75.6750;77.5611;353.8077;352.5316;311.1461;152.4254;355.4142;359.3878;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.6, -0.2)_(0.3, 0.6, -0.7, 0.0)_1.03548_System.String[];HandLeft_(-0.8, -0.3, -0.1)_(0.6, 0.5, -0.6, 0.1)_0.9487657_System.String[];HandRight_(0.1, -0.6, -0.4)_(-0.5, -0.4, -0.4, 0.7)_1.03548_System.String[];HandRight_(-0.4, -0.3, -0.2)_(0.2, 0.7, 0.5, -0.5)_0.9487657_System.String[];0.2974;0.0165;-0.0033;80.8320;-82.6846;1.2029;1.1866;-75.4710;77.8718;0.7994;3.8038;276.9322;123.1185;1.9496;0.4599
0.7046;0.0000;False;False;80.9094;-83.2000;-0.0026;-0.0142;-75.1141;77.9000;359.7906;0.0061;273.4328;147.7465;0.1473;-0.0027;0.0003;0.0001;0.0017;0.0361;-0.0005;-0.5684;115389;71.62717;Infinity;1585.31;80.7210;-83.2438;1.4633;1.1191;-75.6736;77.5611;353.8013;352.5312;311.1556;152.4253;355.4091;359.3878;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.6, -0.2)_(0.3, 0.6, -0.7, 0.0)_1.03548_System.String[];HandLeft_(-0.8, -0.3, -0.1)_(0.6, 0.5, -0.6, 0.1)_0.9487657_System.String[];HandRight_(0.1, -0.6, -0.4)_(-0.5, -0.4, -0.4, 0.7)_1.03548_System.String[];HandRight_(-0.4, -0.3, -0.2)_(0.2, 0.7, 0.5, -0.5)_0.9487657_System.String[];0.3394;0.0165;-0.0033;80.8106;-82.6873;1.2029;1.1868;-75.4683;77.8692;0.8561;3.6628;277.4270;125.3638;1.7706;0.0224
0.7042;0.0000;False;False;80.8839;-83.1999;-0.0026;-0.0141;-75.1125;77.8999;359.7845;0.0054;273.4429;147.7468;0.1471;-0.0027;0.0000;0.0000;0.0009;0.0406;0.0000;-0.6345;115392;71.66576;Infinity;1585.36;80.6963;-83.2438;1.4634;1.1192;-75.6720;77.5610;353.7961;352.5305;311.1660;152.4256;355.4048;359.3878;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.6, -0.2)_(0.3, 0.6, -0.7, 0.0)_1.03548_System.String[];HandLeft_(-0.8, -0.3, -0.1)_(0.6, 0.5, -0.6, 0.1)_0.9487657_System.String[];HandRight_(0.1, -0.6, -0.4)_(-0.5, -0.4, -0.4, 0.7)_1.03548_System.String[];HandRight_(-0.2, -0.3, -0.3)_(-0.3, 0.7, 0.6, -0.1)_0.9487657_System.String[];0.3811;0.0165;-0.0033;80.7861;-82.6900;1.2027;1.1870;-75.4657;77.8668;0.9470;3.5247;277.7458;127.3916;1.6947;359.5684
0.7039;0.0000;False;False;80.8555;-83.2000;-0.0026;-0.0141;-75.1107;77.9000;359.7796;0.0049;273.4539;147.7473;0.1469;-0.0027;-0.0003;0.0001;0.0004;0.0450;0.0005;-0.7004;115395;71.66419;Infinity;1585.40;80.6688;-83.2438;1.4634;1.1192;-75.6702;77.5611;353.7921;352.5300;311.1771;152.4257;355.4014;359.3877;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.6, -0.2)_(0.3, 0.6, -0.7, 0.0)_1.03548_System.String[];HandLeft_(-0.8, -0.3, -0.1)_(0.6, 0.5, -0.6, 0.1)_0.9487657_System.String[];HandRight_(0.1, -0.6, -0.4)_(-0.5, -0.4, -0.4, 0.7)_1.03548_System.String[];HandRight_(-0.3, -0.3, -0.3)_(-0.3, 0.7, 0.6, -0.2)_0.9487657_System.String[];0.4230;0.0165;-0.0033;80.7586;-82.6927;1.2024;1.1870;-75.4633;77.8648;1.0509;3.5490;277.8855;129.3217;1.6719;359.0439
0.7037;0.0000;False;False;80.8241;-83.2000;-0.0026;-0.0141;-75.1087;77.8999;359.7760;0.0041;273.4659;147.7482;0.1466;-0.0027;0.0000;0.0001;0.0001;0.0495;-0.0001;-0.7661;115398;71.61916;Infinity;1585.44;80.6384;-83.2438;1.4634;1.1192;-75.6682;77.5611;353.7890;352.5292;311.1890;152.4268;355.3988;359.3876;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.6, -0.2)_(0.3, 0.6, -0.7, 0.1)_1.03548_System.String[];HandLeft_(-0.8, -0.3, -0.1)_(0.6, 0.5, -0.6, 0.1)_0.9487657_System.String[];HandRight_(0.1, -0.6, -0.4)_(-0.5, -0.4, -0.4, 0.7)_1.03548_System.String[];HandRight_(-0.3, -0.3, -0.3)_(-0.1, 0.7, 0.6, -0.3)_0.9487657_System.String[];0.4650;0.0165;-0.0033;80.7283;-82.6955;1.2022;1.1871;-75.4610;77.8629;1.1613;3.5844;277.8951;131.1532;1.6857;358.5102
0.7035;0.0000;False;False;80.7900;-83.2000;-0.0026;-0.0141;-75.1065;77.8999;359.7734;0.0035;273.4786;147.7472;0.1464;-0.0027;-0.0001;0.0002;-0.0002;0.0562;0.0002;-0.8643;115401;71.66561;Infinity;1585.48;80.6051;-83.2438;1.4634;1.1192;-75.6660;77.5611;353.7869;352.5286;311.2017;152.4265;355.3968;359.3876;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.6, -0.2)_(0.3, 0.6, -0.7, 0.1)_1.03548_System.String[];HandLeft_(-0.8, -0.3, -0.1)_(0.6, 0.5, -0.6, 0.1)_0.9487657_System.String[];HandRight_(0.1, -0.6, -0.4)_(-0.5, -0.4, -0.4, 0.7)_1.03548_System.String[];HandRight_(-0.6, -0.2, 0.0)_(0.2, 0.6, 0.5, -0.6)_0.9487657_System.String[];0.5067;0.0165;-0.0033;80.6949;-82.6981;1.2021;1.1868;-75.4587;77.8613;1.2854;3.6229;277.8177;132.7581;1.7467;358.0348
0.7034;0.0000;False;False;80.7529;-83.1999;-0.0026;-0.0141;-75.1040;77.8999;359.7716;0.0030;273.4922;147.7479;0.1461;-0.0027;-0.0001;0.0003;-0.0002;0.0608;0.0001;-0.9296;115404;71.67229;Infinity;1585.52;80.5689;-83.2438;1.4634;1.1192;-75.6636;77.5611;353.7855;352.5281;311.2152;152.4267;355.3953;359.3875;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.6, -0.2)_(0.3, 0.6, -0.7, 0.1)_1.03548_System.String[];HandLeft_(-0.8, -0.3, -0.1)_(0.6, 0.5, -0.6, 0.1)_0.9487657_System.String[];HandRight_(0.1, -0.6, -0.4)_(-0.5, -0.4, -0.4, 0.7)_1.03548_System.String[];HandRight_(-0.5, -0.3, -0.1)_(0.2, 0.6, 0.5, -0.6)_0.9487657_System.String[];0.5486;0.0165;-0.0033;80.6585;-82.7005;1.2021;1.1865;-75.4564;77.8599;1.4244;3.5949;277.6440;134.1397;1.8434;357.6187
0.7033;0.0000;False;False;80.7130;-83.1999;-0.0026;-0.0141;-75.1014;77.8999;359.7705;0.0025;273.5067;147.7494;0.1457;-0.0027;-0.0002;0.0004;-0.0003;0.0653;0.0002;-0.9946;115407;71.67178;Infinity;1585.57;80.5299;-83.2438;1.4634;1.1192;-75.6610;77.5611;353.7846;352.5276;311.2295;152.4281;355.3942;359.3875;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.6, -0.2)_(0.3, 0.6, -0.7, 0.1)_1.03548_System.String[];HandLeft_(-0.8, -0.3, -0.1)_(0.6, 0.5, -0.6, 0.1)_0.9487657_System.String[];HandRight_(0.1, -0.6, -0.4)_(-0.5, -0.4, -0.4, 0.7)_1.03548_System.String[];HandRight_(-0.5, -0.3, -0.1)_(0.2, 0.6, 0.5, -0.6)_0.9487657_System.String[];0.5905;0.0165;-0.0035;80.6191;-82.7026;1.2019;1.1862;-75.4542;77.8589;1.5585;3.4735;277.3845;135.2775;1.9716;357.2732
0.7055;0.0000;False;False;80.6702;-83.1999;-0.0026;-0.0141;-75.0986;77.8999;359.7700;0.0020;273.5221;147.7504;0.1454;-0.0027;0.0005;0.0005;-0.0003;0.0699;-0.0008;-1.0596;115410;71.64333;Infinity;1585.61;80.4880;-83.2439;1.4635;1.1192;-75.6582;77.5611;353.7842;352.5271;311.2446;152.4293;355.3935;359.3875;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.6, -0.2)_(0.3, 0.6, -0.7, 0.1)_1.03548_System.String[];HandLeft_(-0.8, -0.3, -0.1)_(0.6, 0.5, -0.6, 0.1)_0.9487657_System.String[];HandRight_(0.1, -0.6, -0.4)_(-0.5, -0.4, -0.4, 0.7)_1.03548_System.String[];HandRight_(-0.5, -0.3, -0.1)_(0.2, 0.6, 0.5, -0.6)_0.9487657_System.String[];0.6323;0.0165;-0.0038;80.5769;-82.7045;1.2016;1.1860;-75.4517;77.8582;1.6795;3.3823;277.0742;136.2159;2.1144;356.9550
0.7158;0.0000;False;False;80.6246;-83.1999;-0.0025;-0.0141;-75.0956;77.8999;359.7704;0.0015;273.5385;147.7500;0.1464;-0.0027;0.0000;0.0022;-0.0002;0.0744;-0.0001;-1.1237;115413;71.65388;Infinity;1585.65;80.4431;-83.2438;1.4635;1.1192;-75.6552;77.5610;353.7842;352.5265;311.2606;152.4291;355.3930;359.3874;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.6, -0.2)_(0.3, 0.6, -0.7, 0.1)_1.03548_System.String[];HandLeft_(-0.8, -0.3, -0.1)_(0.6, 0.5, -0.6, 0.1)_0.9487657_System.String[];HandRight_(0.1, -0.6, -0.4)_(-0.5, -0.4, -0.4, 0.7)_1.03548_System.String[];HandRight_(-0.5, -0.3, -0.1)_(0.2, 0.6, 0.5, -0.6)_0.9487657_System.String[];0.6742;0.0165;-0.0038;80.5317;-82.7061;1.2015;1.1859;-75.4492;77.8575;1.7840;3.3588;276.6955;136.9869;2.2652;356.7713
0.7518;0.0000;False;False;80.5762;-83.1999;-0.0024;-0.0141;-75.0924;77.8999;359.7749;0.0013;273.5566;147.7494;0.1549;-0.0027;-0.0007;0.0042;-0.0002;0.0784;0.0010;-1.1886;115416;71.6497;Infinity;1585.69;80.3954;-83.2438;1.4635;1.1192;-75.6521;77.5610;353.7829;352.5262;311.2775;152.4286;355.4000;359.3874;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.6, -0.2)_(0.3, 0.6, -0.7, 0.1)_1.03548_System.String[];HandLeft_(-0.8, -0.3, -0.1)_(0.6, 0.5, -0.6, 0.1)_0.9487657_System.String[];HandRight_(0.1, -0.6, -0.4)_(-0.5, -0.4, -0.4, 0.7)_1.03548_System.String[];HandRight_(-0.5, -0.3, -0.1)_(0.2, 0.6, 0.5, -0.6)_0.9487657_System.String[];0.7162;0.0165;-0.0038;80.4836;-82.7076;1.2014;1.1855;-75.4466;77.8568;1.8557;3.3609;276.1748;137.6595;2.4416;356.7515
0.8152;0.0000;False;False;80.5251;-83.1999;-0.0022;-0.0141;-75.0889;77.8999;359.7809;0.0012;273.5752;147.7495;0.1652;-0.0027;0.0004;0.0035;-0.0002;0.0842;-0.0007;-1.2592;115419;71.8259;Infinity;1585.73;80.3450;-83.2438;1.4636;1.1192;-75.6490;77.5610;353.7809;352.5262;311.2950;152.4281;355.4131;359.3874;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.6, -0.2)_(0.3, 0.6, -0.7, 0.1)_1.03548_System.String[];HandLeft_(-0.8, -0.3, -0.1)_(0.7, 0.5, -0.6, 0.1)_0.9487657_System.String[];HandRight_(0.1, -0.6, -0.4)_(-0.5, -0.4, -0.4, 0.7)_1.03548_System.String[];HandRight_(-0.5, -0.3, -0.1)_(0.2, 0.5, 0.5, -0.6)_0.9487657_System.String[];0.7578;0.0165;-0.0038;80.4329;-82.7087;1.2015;1.1852;-75.4443;77.8563;1.8688;3.3736;275.4196;138.2453;2.6390;356.7256
0.8653;0.0000;False;False;80.4708;-83.1999;-0.0021;-0.0141;-75.0852;77.8999;359.7834;0.0010;273.5919;147.7516;0.1695;-0.0027;-0.0003;0.0025;-0.0001;0.0910;0.0005;-1.3360;115422;71.90988;Infinity;1585.77;80.2916;-83.2438;1.4637;1.1192;-75.6454;77.5610;353.7803;352.5260;311.3115;152.4301;355.4196;359.3874;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.6, -0.2)_(0.3, 0.6, -0.7, 0.1)_1.03548_System.String[];HandLeft_(-0.8, -0.3, -0.1)_(0.7, 0.5, -0.5, 0.2)_0.9487657_System.String[];HandRight_(0.1, -0.6, -0.4)_(-0.5, -0.4, -0.4, 0.7)_1.03548_System.String[];HandRight_(-0.5, -0.3, -0.1)_(0.2, 0.5, 0.5, -0.6)_0.9487657_System.String[];0.7994;0.0165;-0.0038;80.3792;-82.7097;1.2016;1.1849;-75.4419;77.8558;1.8500;3.4033;274.4771;138.7484;2.8329;356.6359
