ScenarioTime;ThrottleA;ThrottleB;CarPosXA;CarPosXB;CarPosZA;CarPosZB;SteerA;SteerB
0.0;0.372;0.0817;80.9108;-86.3901;-75.702;-84.3712;0.0258;0.0248
0.0471;0.4028;0.094;80.9103;-86.39;-75.7019;-84.3711;0.0258;0.0248
0.0886;0.4303;0.1029;80.9081;-86.3895;-75.7017;-84.371;0.0258;0.0248
0.1304;0.4561;0.1102;80.9042;-86.3886;-75.7014;-84.3709;0.0258;0.0248
0.1721;0.4819;0.1177;80.8986;-86.3873;-75.7008;-84.3706;0.0258;0.0248
0.2136;0.5063;0.1238;80.8911;-86.3856;-75.7;-84.3703;0.0258;0.0248
0.2556;0.528;0.1316;80.8815;-86.3833;-75.699;-84.3698;0.0258;0.0248
0.2974;0.5477;0.1446;80.8696;-86.3806;-75.6978;-84.3693;0.0258;0.0248
0.3394;0.5663;0.1626;80.8558;-86.3773;-75.6963;-84.3686;0.0258;0.0248
0.3813;0.5844;0.1828;80.8394;-86.3734;-75.6946;-84.3679;0.0258;0.0248
0.4233;0.6007;0.2045;80.8206;-86.3687;-75.6926;-84.3669;0.0258;0.0248
0.4653;0.6144;0.2288;80.7996;-86.3633;-75.6904;-84.3659;0.0258;0.0248
0.5073;0.6254;0.2515;80.7759;-86.3569;-75.6878;-84.3646;0.0258;0.0248
0.5493;0.6352;0.2727;80.7498;-86.3497;-75.685;-84.3632;0.0255;0.0248
0.5911;0.6452;0.2909;80.7213;-86.3415;-75.6819;-84.3616;0.0245;0.0248
0.6328;0.6546;0.3046;80.6901;-86.3322;-75.6785;-84.3597;0.0224;0.0248
0.6743;0.6643;0.3164;80.6564;-86.3217;-75.6749;-84.3576;0.0197;0.0248
0.7161;0.6742;0.329;80.6201;-86.31;-75.671;-84.3553;0.0167;0.0248
0.7578;0.6857;0.3421;80.5812;-86.297;-75.6668;-84.3528;0.014;0.0248
0.7998;0.6971;0.3585;80.5393;-86.2827;-75.6623;-84.3499;0.012;0.0248
0.8416;0.7069;0.3802;80.4944;-86.2669;-75.6576;-84.3468;0.0108;0.0248
0.8833;0.7144;0.4035;80.4471;-86.2498;-75.6528;-84.3434;0.0105;0.0248
0.9253;0.7198;0.4247;80.3968;-86.231;-75.6477;-84.3397;0.0105;0.0248
0.9675;0.7248;0.4456;80.3431;-86.2105;-75.6424;-84.3357;0.0105;0.0248
1.0095;0.7284;0.4683;80.2874;-86.1885;-75.6368;-84.3314;0.0105;0.0248
1.0515;0.7318;0.4929;80.2279;-86.1644;-75.6309;-84.3266;0.0105;0.0248
1.0935;0.7354;0.5165;80.166;-86.1385;-75.6246;-84.3215;0.0095;0.0248
1.1355;0.7383;0.5389;80.1015;-86.1108;-75.6178;-84.3161;0.0076;0.0248
1.1775;0.7404;0.5592;80.0343;-86.081;-75.6107;-84.3102;0.0043;0.0248
1.2195;0.7419;0.5756;79.9637;-86.0488;-75.6031;-84.3039;-0.0004;0.0248
1.2615;0.7427;0.5894;79.8901;-86.0144;-75.5953;-84.2972;-0.0062;0.0248
1.3035;0.7403;0.603;79.8137;-85.9777;-75.5873;-84.29;-0.0128;0.0248
1.3455;0.7362;0.6168;79.735;-85.9389;-75.5792;-84.2824;-0.0198;0.0248
1.3872;0.7315;0.6314;79.6532;-85.8975;-75.571;-84.2744;-0.0265;0.0248
1.4294;0.7288;0.6424;79.5677;-85.8533;-75.5627;-84.2658;-0.0325;0.0248
1.4717;0.7289;0.6511;79.4797;-85.8067;-75.5543;-84.2567;-0.0378;0.0248
1.5137;0.7305;0.6582;79.3897;-85.7579;-75.5461;-84.2473;-0.0414;0.0247
