ScenarioTime;ThrottleA;ThrottleB;CarPosXA;CarPosXB;CarPosZA;CarPosZB;SteerA;SteerB
0.0;-0.496;0.0;81.1558;79.5684;-75.8192;87.4614;0.0103;0.006
0.0476;-0.496;0.0;81.1551;79.5679;-75.8191;87.4611;0.0103;0.006
0.0891;-0.492;0.0;81.1547;79.5674;-75.819;87.4609;0.0103;0.006
0.1309;-0.492;0.0;81.1543;79.567;-75.819;87.4607;0.0103;0.006
0.1726;-0.4881;0.0;81.154;79.5667;-75.8189;87.4605;0.0103;0.0059
0.2141;-0.4841;0.0;81.1538;79.5665;-75.8189;87.4604;0.0103;0.0059
0.2559;-0.4801;0.0;81.1536;79.5662;-75.8189;87.4603;0.0103;0.0059
0.2976;-0.4762;0.0;81.1535;79.5661;-75.8189;87.4602;0.0103;0.0059
0.3391;-0.4762;0.0;81.1534;79.5659;-75.8189;87.4601;0.0103;0.0059
0.3809;-0.4682;0.0;81.1534;79.5658;-75.8188;87.4601;0.0103;0.0059
0.4226;-0.4563;0.0;81.1533;79.5657;-75.8188;87.46;0.0103;0.0059
0.4641;-0.4404;0.0;81.1533;79.5656;-75.8188;87.46;0.0103;0.0059
0.5059;-0.4206;0.0;81.1533;79.5655;-75.8188;87.4599;0.0103;0.0059
0.5476;-0.4127;0.0;81.1533;79.5654;-75.8188;87.4599;0.0103;0.0059
0.5891;-0.3968;0.0;81.1533;79.5654;-75.8188;87.4598;0.0103;0.0059
0.6309;-0.373;0.0;81.1533;79.5653;-75.8188;87.4598;0.0103;0.0058
0.6726;-0.3611;0.0;81.1533;79.5653;-75.8188;87.4598;0.0103;0.0056
0.7141;-0.3611;0.0;81.1533;79.5652;-75.8189;87.4597;0.0103;0.0055
0.7559;-0.3611;0.0;81.1534;79.5651;-75.8188;87.4597;0.0103;0.0053
0.7976;-0.3571;0.0;81.1534;79.565;-75.8188;87.4596;0.0103;0.0053
0.8391;-0.3293;0.0;81.1534;79.5649;-75.8188;87.4596;0.0103;0.0053
0.8809;-0.246;0.0;81.1534;79.5648;-75.8189;87.4596;0.0103;0.0053
0.9226;-0.1151;0.0;81.1534;79.5647;-75.8189;87.4595;0.0103;0.0053
0.9641;0.0;0.0;81.1534;79.5647;-75.8189;87.4595;0.0103;0.0053
1.0059;0.0;0.0;81.1534;79.5646;-75.8189;87.4595;0.0103;0.0053
1.0476;0.0;0.0;81.1534;79.5645;-75.8188;87.4594;0.0103;0.0053
1.0891;0.0;0.0;81.1534;79.5645;-75.8189;87.4594;0.0103;0.0053
1.1309;0.0;0.0;81.1535;79.5644;-75.8189;87.4593;0.0103;0.0053
1.1726;0.0;0.0;81.1536;79.5644;-75.8189;87.4593;0.0103;0.0053
1.2141;0.0;0.0;81.1537;79.5643;-75.8189;87.4593;0.0103;0.0053
1.2559;0.0;0.0;81.1538;79.5643;-75.8189;87.4593;0.0103;0.0053
1.2976;0.0;0.0;81.1539;79.5642;-75.819;87.4592;0.0103;0.0053
1.3391;0.0;0.0;81.1541;79.5641;-75.819;87.4592;0.0103;0.0053
1.3809;0.0;0.0;81.1542;79.5641;-75.819;87.4592;0.0103;0.0053
1.4226;0.0;0.0;81.1544;79.5641;-75.8191;87.4591;0.0103;0.0053
1.4641;0.0;0.0;81.1545;79.564;-75.8191;87.4591;0.0103;0.0053
1.5059;0.0;0.0;81.1548;79.5639;-75.8191;87.4591;0.0103;0.0053
1.5476;0.0;0.0;81.155;79.5639;-75.8192;87.459;0.0103;0.0053
1.5891;0.0;0.0;81.1552;79.5638;-75.8192;87.459;0.0103;0.0053
1.6313;0.0;0.0;81.1555;79.5637;-75.8193;87.4589;0.0103;0.0053
1.6729;0.0;0.0;81.1557;79.5637;-75.8193;87.4589;0.0103;0.0053
1.7146;0.0;0.0;81.156;79.5636;-75.8193;87.4589;0.0103;0.0053
1.7563;0.0;0.0;81.1562;79.5636;-75.8194;87.4588;0.0103;0.0053
1.7979;0.0;0.0;81.1566;79.5635;-75.8194;87.4588;0.0103;0.0053
1.8396;0.0;0.0;81.1569;79.5634;-75.8195;87.4588;0.0103;0.0053
1.8813;0.0;0.0;81.1572;79.5634;-75.8195;87.4588;0.0103;0.0053
1.9229;0.0;0.0;81.1575;79.5633;-75.8196;87.4587;0.0103;0.0053
1.9646;0.0;0.0;81.1578;79.5632;-75.8197;87.4587;0.0103;0.0053
2.0063;0.0;0.0;81.1582;79.5632;-75.8197;87.4587;0.0103;0.0053
2.0479;0.0;0.0;81.1587;79.5631;-75.8198;87.4586;0.0103;0.0053
2.0896;0.0;0.0;81.1591;79.5631;-75.8198;87.4586;0.0103;0.0053
2.1313;0.0;0.0;81.1595;79.563;-75.8199;87.4586;0.0103;0.0053
2.1729;0.0;0.0;81.16;79.563;-75.82;87.4586;0.0103;0.0053
2.2146;0.0;0.0;81.1604;79.5629;-75.8201;87.4585;0.0103;0.0053
2.2563;0.0;0.0;81.1609;79.5629;-75.8202;87.4585;0.0103;0.0053
2.2979;0.0;0.0;81.1614;79.5628;-75.8202;87.4585;0.0103;0.0053
2.3396;0.0;0.0;81.1619;79.5627;-75.8203;87.4584;0.0103;0.0053
2.3813;0.0;0.0;81.1624;79.5626;-75.8204;87.4584;0.0103;0.0053
2.4229;-0.1825;0.0;81.163;79.5625;-75.8205;87.4583;0.0103;0.0053
2.4646;-0.3174;0.0;81.1634;79.5625;-75.8206;87.4583;0.0103;0.0053
2.5063;-0.4206;0.0;81.1634;79.5624;-75.8206;87.4583;0.0103;0.0053
2.5479;-0.492;0.0;81.1634;79.5624;-75.8206;87.4582;0.0103;0.0053
2.5896;-0.5078;0.0;81.1634;79.5624;-75.8206;87.4582;0.0103;0.0053
2.6313;-0.5195;0.0;81.1634;79.5623;-75.8206;87.4582;0.0103;0.0053
2.6729;-0.5234;0.0;81.1634;79.5623;-75.8206;87.4582;0.0103;0.0052
2.7146;-0.5273;0.0;81.1634;79.5622;-75.8206;87.4582;0.0103;0.0051
2.7563;-0.5273;0.0;81.1634;79.5622;-75.8206;87.4581;0.0103;0.0048
2.7979;-0.5273;0.0;81.1634;79.5621;-75.8206;87.4581;0.0103;0.0041
2.8396;-0.5234;0.0;81.1634;79.5621;-75.8206;87.4581;0.0103;0.0028
2.8813;-0.5195;0.0;81.1634;79.5621;-75.8206;87.4581;0.0103;0.001
2.9229;-0.5195;0.0;81.1634;79.562;-75.8206;87.4581;0.0103;-0.0013
2.9646;-0.5117;0.0;81.1634;79.562;-75.8206;87.458;0.0103;-0.0033
3.0063;-0.5078;0.0;81.1634;79.562;-75.8206;87.458;0.0103;-0.0052
3.0479;-0.5039;0.0;81.1634;79.5619;-75.8206;87.458;0.0103;-0.0058
3.0896;-0.5039;0.0;81.1634;79.5619;-75.8206;87.458;0.0103;-0.0061
3.1313;-0.5;0.0;81.1634;79.5618;-75.8206;87.458;0.0103;-0.0061
3.1729;-0.5;0.0;81.1634;79.5618;-75.8206;87.4579;0.0103;-0.0061
3.2146;-0.5;0.0;81.1634;79.5618;-75.8206;87.4579;0.0103;-0.0061
3.2563;-0.5;0.0;81.1634;79.5617;-75.8206;87.4579;0.0103;-0.0061
3.2981;-0.5;0.0;81.1634;79.5617;-75.8206;87.4579;0.0103;-0.0061
3.3398;-0.5;0.0;81.1634;79.5617;-75.8206;87.4579;0.0103;-0.0061
