AccelA;AccelB;ButtonA;ButtonB;Car PositionXA;Car PositionXB;Car PositionYA;Car PositionYB;Car PositionZA;Car PositionZB;Car RotationXA;Car RotationXB;Car RotationYA;Car RotationYB;Car RotationZA;Car RotationZB;Car VelocityXB;Car VelocityYA;Car VelocityYB;Car VelocityZA;Car VelocityZB;CarVelocityXA;Frame Number;FrameRate ;FrameRate-XRDevice;GameTime;HeadPosXA;HeadPosXB;HeadPosYA;HeadPosYB;HeadPosZA;HeadPosZB;HeadrotXA;HeadrotXB;HeadrotYA;HeadrotYB;HeadrotZA;HeadrotZB;IndicatorsA;IndicatorsB;LeftHandA;LeftHandB;RightHandA;RightHandB;ScenarioTime;SteerA;SteerB;VRPosXA;VRPosXB;VRPosYA;VRPosYB;VRPosZA;VRPosZB;VRRotXA;VRRotXB;VRRotYA;VRRotYB;VRRotZA;VRRotZB
0.0605;0.0000;False;False;98.1000;54.7021;-0.0149;-0.0003;55.4000;-115.2018;0.0056;0.4466;214.6056;305.8758;0.0000;0.2045; ; ; ; ; ; ;66724;71.70929;Infinity;866.07;98.8670;54.5810;1.5450;1.4455;54.7919;-114.7868;352.9526;353.0697;234.6112;296.6053;357.4424;1.3338;;;HandLeft_(0.3, -0.7, -0.4)_(0.6, 0.3, -0.7, 0.0)_1.016394_System.String[];HandLeft_(-0.7, -0.6, -0.1)_(0.6, 0.5, -0.7, 0.2)_1.028602_System.String[];HandRight_(0.6, -0.7, -0.5)_(0.1, 0.4, 0.4, -0.8)_1.016394_System.String[];HandRight_(-0.5, -0.6, -0.1)_(-0.3, -0.6, -0.5, 0.6)_1.028602_System.String[];0.0000;0.0010;0.0223;98.3907;54.4239;1.1341;1.1883;55.1502;-115.3708;358.1667;356.6652;221.9017;293.9743;357.8529;3.4476
0.0613;0.0000;False;False;98.0999;54.7020;-0.0144;0.0002;55.3999;-115.2018;0.0062;0.4474;214.6059;305.8776;0.0000;0.2044;-0.0032;0.0066;0.0076;-0.0073;0.0011;-0.0050;66727;67.71729;Infinity;866.12;98.8670;54.5810;1.5455;1.4460;54.7918;-114.7868;352.9537;353.0709;234.6113;296.6064;357.4427;1.3334;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.4)_(0.6, 0.3, -0.7, 0.0)_1.016394_System.String[];HandLeft_(-0.7, -0.6, -0.1)_(0.6, 0.5, -0.7, 0.2)_1.028602_System.String[];HandRight_(0.6, -0.7, -0.5)_(0.1, 0.4, 0.3, -0.8)_1.016394_System.String[];HandRight_(-0.5, -0.6, -0.1)_(-0.3, -0.6, -0.5, 0.6)_1.028602_System.String[];0.0483;0.0010;0.0223;98.3905;54.4209;1.1347;1.1892;55.1502;-115.3768;358.0732;356.4189;221.4796;289.4896;357.9442;3.7212
0.0619;0.0000;False;False;98.0997;54.7019;-0.0142;0.0005;55.3995;-115.2018;0.0054;0.4472;214.6045;305.8786;0.0000;0.2042;-0.0056;0.0044;0.0051;-0.0123;0.0029;-0.0085;66730;69.45583;Infinity;866.16;98.8668;54.5808;1.5458;1.4463;54.7915;-114.7867;352.9533;353.0709;234.6104;296.6079;357.4426;1.3333;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.4)_(0.6, 0.3, -0.7, 0.0)_1.016394_System.String[];HandLeft_(-0.7, -0.6, -0.1)_(0.6, 0.5, -0.7, 0.2)_1.028602_System.String[];HandRight_(0.6, -0.7, -0.5)_(0.1, 0.4, 0.3, -0.8)_1.016394_System.String[];HandRight_(-0.5, -0.6, -0.2)_(-0.2, -0.6, -0.5, 0.6)_1.028602_System.String[];0.0903;0.0010;0.0223;98.3905;54.4183;1.1351;1.1898;55.1497;-115.3828;358.0089;356.2634;221.1232;285.2002;358.0715;4.1108
0.0619;0.0000;False;False;98.0993;54.7016;-0.0140;0.0006;55.3989;-115.2016;0.0042;0.4464;214.6052;305.8788;0.0000;0.2042;-0.0075;0.0028;0.0033;-0.0161;0.0043;-0.0111;66733;70.47541;Infinity;866.20;98.8664;54.5806;1.5460;1.4466;54.7910;-114.7866;352.9522;353.0702;234.6105;296.6083;357.4422;1.3333;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.4)_(0.6, 0.4, -0.7, 0.0)_1.016394_System.String[];HandLeft_(-0.8, -0.6, -0.1)_(0.6, 0.5, -0.7, 0.2)_1.028602_System.String[];HandRight_(0.6, -0.7, -0.5)_(0.1, 0.4, 0.3, -0.8)_1.016394_System.String[];HandRight_(-0.5, -0.6, -0.2)_(-0.2, -0.6, -0.5, 0.6)_1.028602_System.String[];0.1323;0.0010;0.0223;98.3903;54.4154;1.1353;1.1902;55.1490;-115.3894;357.9687;356.1772;220.7626;280.5509;358.1805;4.6017
0.0613;0.0000;False;False;98.0988;54.7012;-0.0139;0.0008;55.3982;-115.2014;0.0027;0.4453;214.6049;305.8785;0.0000;0.2041;-0.0104;0.0017;0.0020;-0.0229;0.0065;-0.0158;66736;70.94338;Infinity;866.25;98.8660;54.5803;1.5461;1.4467;54.7904;-114.7864;352.9510;353.0693;234.6107;296.6079;357.4417;1.3334;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.4)_(0.6, 0.3, -0.7, 0.0)_1.016394_System.String[];HandLeft_(-0.8, -0.6, -0.1)_(0.6, 0.5, -0.7, 0.2)_1.028602_System.String[];HandRight_(0.6, -0.7, -0.5)_(0.1, 0.4, 0.3, -0.8)_1.016394_System.String[];HandRight_(-0.5, -0.6, -0.2)_(-0.2, -0.6, -0.5, 0.6)_1.028602_System.String[];0.1743;0.0010;0.0223;98.3901;54.4129;1.1355;1.1906;55.1479;-115.3960;357.9477;356.1375;220.4136;276.2626;358.2835;5.0914
0.0608;0.0000;False;False;98.0980;54.7007;-0.0139;0.0008;55.3971;-115.2011;0.0008;0.4439;214.6057;305.8798;0.0000;0.2041;-0.0127;0.0009;0.0011;-0.0261;0.0082;-0.0181;66739;71.14802;Infinity;866.29;98.8654;54.5799;1.5461;1.4468;54.7894;-114.7862;352.9492;353.0679;234.6113;296.6090;357.4411;1.3336;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.4)_(0.6, 0.3, -0.7, 0.0)_1.016394_System.String[];HandLeft_(-0.7, -0.6, -0.1)_(0.6, 0.5, -0.7, 0.2)_1.028602_System.String[];HandRight_(0.6, -0.7, -0.5)_(0.1, 0.4, 0.3, -0.8)_1.016394_System.String[];HandRight_(-0.5, -0.6, -0.2)_(-0.2, -0.6, -0.5, 0.6)_1.028602_System.String[];0.2163;0.0010;0.0223;98.3898;54.4104;1.1356;1.1909;55.1466;-115.4034;357.9040;356.0575;220.0597;271.6534;358.3926;5.6501
0.0612;0.0000;False;False;98.0972;54.7001;-0.0139;0.0009;55.3959;-115.2007;-0.0008;0.4426;214.6046;305.8796;0.0000;0.2040;-0.0130;0.0004;0.0005;-0.0303;0.0084;-0.0209;66742;71.36181;Infinity;866.33;98.8646;54.5793;1.5462;1.4468;54.7883;-114.7858;352.9476;353.0665;234.6110;296.6091;357.4405;1.3338;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.4)_(0.6, 0.3, -0.7, 0.0)_1.016394_System.String[];HandLeft_(-0.8, -0.6, -0.1)_(0.6, 0.5, -0.7, 0.2)_1.028602_System.String[];HandRight_(0.6, -0.7, -0.5)_(0.1, 0.4, 0.3, -0.8)_1.016394_System.String[];HandRight_(-0.5, -0.6, -0.2)_(-0.2, -0.6, -0.5, 0.6)_1.028602_System.String[];0.2582;0.0010;0.0223;98.3896;54.4083;1.1356;1.1912;55.1451;-115.4109;357.8311;356.0984;219.6966;267.0320;358.5050;6.2517
0.0629;0.0000;False;False;98.0962;54.6995;-0.0138;0.0009;55.3945;-115.2002;-0.0024;0.4414;214.6035;305.8796;0.0000;0.2040;-0.0174;0.0001;0.0001;-0.0364;0.0117;-0.0251;66745;71.67085;Infinity;866.37;98.8637;54.5787;1.5462;1.4469;54.7871;-114.7854;352.9462;353.0654;234.6098;296.6089;357.4400;1.3339;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.4)_(0.6, 0.3, -0.7, 0.0)_1.016394_System.String[];HandLeft_(-0.7, -0.6, -0.1)_(0.6, 0.5, -0.6, 0.2)_1.028602_System.String[];HandRight_(0.6, -0.7, -0.5)_(0.1, 0.5, 0.3, -0.8)_1.016394_System.String[];HandRight_(-0.5, -0.6, -0.1)_(-0.3, -0.6, -0.5, 0.6)_1.028602_System.String[];0.2999;0.0010;0.0223;98.3894;54.4067;1.1357;1.1913;55.1434;-115.4176;357.7494;356.4000;219.3259;262.9224;358.6153;6.7473
0.0652;0.0000;False;False;98.0951;54.6987;-0.0138;0.0009;55.3929;-115.1997;-0.0039;0.4405;214.6030;305.8796;0.0000;0.2040;-0.0191;-0.0001;-0.0002;-0.0414;0.0128;-0.0286;66748;71.26739;Infinity;866.41;98.8627;54.5780;1.5462;1.4469;54.7855;-114.7849;352.9447;353.0644;234.6087;296.6098;357.4395;1.3341;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.4)_(0.6, 0.3, -0.7, 0.0)_1.016394_System.String[];HandLeft_(-0.8, -0.6, -0.1)_(0.6, 0.5, -0.6, 0.2)_1.028602_System.String[];HandRight_(0.6, -0.7, -0.5)_(0.1, 0.5, 0.3, -0.8)_1.016394_System.String[];HandRight_(-0.5, -0.6, -0.1)_(-0.3, -0.6, -0.5, 0.6)_1.028602_System.String[];0.3423;0.0010;0.0223;98.3889;54.4052;1.1361;1.1912;55.1415;-115.4228;357.6822;356.8138;218.9520;259.6949;358.7238;7.0553
0.0669;0.0000;False;False;98.0938;54.6979;-0.0139;0.0009;55.3910;-115.1992;-0.0050;0.4396;214.6037;305.8804;0.0000;0.2040;-0.0210;-0.0002;-0.0004;-0.0452;0.0142;-0.0312;66751;71.56425;Infinity;866.46;98.8615;54.5772;1.5462;1.4469;54.7838;-114.7844;352.9435;353.0634;234.6096;296.6096;357.4390;1.3342;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.4)_(0.6, 0.3, -0.7, 0.0)_1.016394_System.String[];HandLeft_(-0.8, -0.6, -0.1)_(0.6, 0.5, -0.6, 0.2)_1.028602_System.String[];HandRight_(0.6, -0.7, -0.5)_(0.1, 0.5, 0.3, -0.8)_1.016394_System.String[];HandRight_(-0.5, -0.6, -0.1)_(-0.3, -0.6, -0.5, 0.6)_1.028602_System.String[];0.3841;0.0010;0.0223;98.3883;54.4034;1.1363;1.1907;55.1391;-115.4267;357.6341;357.2535;218.5990;257.2577;358.8348;7.2336
