AccelA;AccelB;ButtonA;ButtonB;Car PositionXA;Car PositionXB;Car PositionYA;Car PositionYB;Car PositionZA;Car PositionZB;Car RotationXA;Car RotationXB;Car RotationYA;Car RotationYB;Car RotationZA;Car RotationZB;Car VelocityXB;Car VelocityYA;Car VelocityYB;Car VelocityZA;Car VelocityZB;CarVelocityXA;Frame Number;FrameRate ;FrameRate-XRDevice;GameTime;HeadPosXA;HeadPosXB;HeadPosYA;HeadPosYB;HeadPosZA;HeadPosZB;HeadrotXA;HeadrotXB;HeadrotYA;HeadrotYB;HeadrotZA;HeadrotZB;IndicatorsA;IndicatorsB;LeftHandA;LeftHandB;RightHandA;RightHandB;ScenarioTime;SteerA;SteerB;VRPosXA;VRPosXB;VRPosYA;VRPosYB;VRPosZA;VRPosZB;VRRotXA;VRRotXB;VRRotYA;VRRotYB;VRRotZA;VRRotZB
-0.6758;0.0000;False;False;81.0080;-86.3193;-0.0746;-0.0575;-75.3187;-84.7398;359.5324;359.7870;275.6108;78.2196;0.0788;-0.0002; ; ; ; ; ; ;181507;71.97958;Infinity;2506.23;80.7966;-86.0209;1.3992;1.0909;-75.8686;-84.9002;353.6591;352.3432;313.3583;82.9003;355.2098;359.3748;;;HandLeft_(0.4, -0.2, 0.5)_(0.5, 0.0, -0.7, -0.5)_1.03548_System.String[];HandLeft_(-0.7, -0.5, -0.1)_(0.7, 0.3, -0.6, 0.2)_0.9487657_System.String[];HandRight_(0.3, -0.8, -0.2)_(-0.6, -0.2, -0.2, 0.7)_1.03548_System.String[];HandRight_(-0.5, -0.3, -0.1)_(-0.5, -0.5, -0.7, -0.1)_0.9487657_System.String[];0.0000;0.0359;0.0001;81.1891;-86.0798;1.0654;1.1586;-75.6318;-84.3142;359.6416;358.0443;275.3759;75.6205;335.4752;355.6505
-0.6719;0.0000;False;False;81.0078;-86.3191;-0.0861;-0.0883;-75.3186;-84.7398;359.4702;359.7029;275.6107;78.2190;0.0799;-0.0002;-0.0049;-0.0247;-0.2986;-0.0010;-0.0010;0.0015;181510;68.77065;Infinity;2506.28;80.7982;-86.0224;1.3833;1.0530;-75.8687;-84.9005;353.5984;352.2502;313.3631;82.9004;355.1653;359.3671;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.4, -0.2, 0.5)_(0.5, 0.0, -0.7, -0.5)_1.03548_System.String[];HandLeft_(-0.7, -0.5, -0.1)_(0.7, 0.3, -0.6, 0.2)_0.9487657_System.String[];HandRight_(0.3, -0.8, -0.2)_(-0.6, -0.2, -0.2, 0.7)_1.03548_System.String[];HandRight_(-0.5, -0.3, -0.1)_(-0.5, -0.5, -0.7, -0.1)_0.9487657_System.String[];0.0466;0.0359;0.0001;81.1870;-86.0818;1.0501;1.1207;-75.6363;-84.3144;359.8399;358.0222;274.4925;75.4984;337.4944;355.7295
-0.6680;0.0000;False;False;81.0077;-86.3190;-0.0851;-0.0973;-75.3187;-84.7398;359.4533;359.6618;275.6107;78.2205;0.0788;-0.0002;-0.0041;0.1256;-0.0338;-0.0016;-0.0009;-0.0002;181513;70.31042;Infinity;2506.32;80.7988;-86.0233;1.3815;1.0394;-75.8688;-84.9007;353.5765;352.1985;313.3651;82.9030;355.1475;359.3629;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.4, -0.2, 0.5)_(0.5, 0.0, -0.7, -0.5)_1.03548_System.String[];HandLeft_(-0.7, -0.5, -0.1)_(0.7, 0.3, -0.6, 0.2)_0.9487657_System.String[];HandRight_(0.3, -0.8, -0.2)_(-0.6, -0.2, -0.2, 0.7)_1.03548_System.String[];HandRight_(-0.5, -0.3, -0.1)_(-0.5, -0.5, -0.7, -0.1)_0.9487657_System.String[];0.0884;0.0359;0.0001;81.1829;-86.0831;1.0494;1.1071;-75.6409;-84.3142;0.0594;357.9077;273.5878;75.3651;339.5288;355.7537
-0.6680;0.0000;False;False;81.0077;-86.3191;-0.0787;-0.0964;-75.3188;-84.7398;359.4632;359.6501;275.6109;78.2192;0.0769;-0.0002;-0.0053;0.2044;0.1222;-0.0020;-0.0011;-0.0014;181516;71.12421;Infinity;2506.36;80.7988;-86.0238;1.3864;1.0375;-75.8688;-84.9008;353.5789;352.1774;313.3652;82.9019;355.1471;359.3611;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.4, -0.2, 0.5)_(0.5, 0.0, -0.7, -0.5)_1.03548_System.String[];HandLeft_(-0.7, -0.5, -0.1)_(0.7, 0.3, -0.6, 0.2)_0.9487657_System.String[];HandRight_(0.3, -0.8, -0.2)_(-0.6, -0.2, -0.2, 0.7)_1.03548_System.String[];HandRight_(-0.5, -0.3, -0.1)_(-0.5, -0.5, -0.7, -0.1)_0.9487657_System.String[];0.1299;0.0359;0.0001;81.1764;-86.0838;1.0560;1.1053;-75.6460;-84.3138;0.6169;357.7176;272.4850;75.2102;341.8698;355.7582
-0.6680;0.0000;False;False;81.0078;-86.3194;-0.0695;-0.0899;-75.3189;-84.7399;359.4914;359.6623;275.6111;78.2192;0.0749;-0.0002;-0.0052;0.2364;0.2045;-0.0022;-0.0011;-0.0022;181519;71.42554;Infinity;2506.41;80.7983;-86.0239;1.3948;1.0424;-75.8689;-84.9008;353.5981;352.1821;313.3640;82.9010;355.1595;359.3615;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.4, -0.2, 0.5)_(0.5, 0.0, -0.7, -0.5)_1.03548_System.String[];HandLeft_(-0.7, -0.5, -0.1)_(0.7, 0.3, -0.6, 0.2)_0.9487657_System.String[];HandRight_(0.3, -0.8, -0.2)_(-0.6, -0.2, -0.2, 0.7)_1.03548_System.String[];HandRight_(-0.5, -0.3, -0.1)_(-0.5, -0.5, -0.7, -0.1)_0.9487657_System.String[];0.1719;0.0359;0.0001;81.1687;-86.0840;1.0664;1.1102;-75.6507;-84.3133;1.4469;357.6081;271.4387;75.0824;344.2177;355.7903
-0.6719;0.0000;False;False;81.0080;-86.3198;-0.0596;-0.0807;-75.3190;-84.7400;359.5303;359.6906;275.6113;78.2194;0.0731;-0.0002;-0.0070;0.2389;0.2385;-0.0022;-0.0015;-0.0026;181522;71.66065;Infinity;2506.45;80.7975;-86.0238;1.4046;1.0509;-75.8688;-84.9008;353.6277;352.2056;313.3619;82.9016;355.1802;359.3634;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.4, -0.2, 0.5)_(0.5, 0.0, -0.7, -0.5)_1.03548_System.String[];HandLeft_(-0.7, -0.5, -0.1)_(0.7, 0.3, -0.6, 0.2)_0.9487657_System.String[];HandRight_(0.3, -0.8, -0.2)_(-0.6, -0.2, -0.2, 0.7)_1.03548_System.String[];HandRight_(-0.5, -0.3, -0.1)_(-0.5, -0.5, -0.7, -0.1)_0.9487657_System.String[];0.2136;0.0359;0.0001;81.1595;-86.0836;1.0792;1.1186;-75.6549;-84.3129;2.3761;357.7570;270.5910;74.9554;346.4951;355.8815
-0.6680;0.0000;False;False;81.0081;-86.3202;-0.0499;-0.0706;-75.3191;-84.7400;359.5738;359.7285;275.6115;78.2199;0.0715;-0.0002;-0.0070;0.2241;0.2420;-0.0022;-0.0015;-0.0027;181525;71.79854;Infinity;2506.49;80.7966;-86.0235;1.4144;1.0606;-75.8688;-84.9008;353.6624;352.2409;313.3593;82.9015;355.2051;359.3663;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.5, 0.2)_(0.7, 0.3, -0.6, -0.3)_1.03548_System.String[];HandLeft_(-0.7, -0.5, -0.1)_(0.7, 0.3, -0.6, 0.2)_0.9487657_System.String[];HandRight_(0.3, -0.8, -0.2)_(-0.6, -0.2, -0.2, 0.7)_1.03548_System.String[];HandRight_(-0.5, -0.3, -0.1)_(-0.5, -0.5, -0.7, -0.1)_0.9487657_System.String[];0.2551;0.0359;0.0001;81.1487;-86.0832;1.0931;1.1279;-75.6588;-84.3125;3.2353;358.1437;270.0225;74.8345;348.8386;355.9542
-0.6484;0.0000;False;False;81.0083;-86.3207;-0.0410;-0.0608;-75.3193;-84.7401;359.6176;359.7705;275.6116;78.2206;0.0703;-0.0002;-0.0040;0.2003;0.2276;-0.0022;-0.0008;-0.0026;181528;71.89697;Infinity;2506.53;80.7956;-86.0232;1.4234;1.0704;-75.8688;-84.9007;353.6980;352.2819;313.3566;82.9019;355.2312;359.3698;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.5, 0.1)_(0.7, 0.3, -0.7, 0.0)_1.03548_System.String[];HandLeft_(-0.7, -0.5, -0.1)_(0.7, 0.3, -0.6, 0.2)_0.9487657_System.String[];HandRight_(0.3, -0.8, -0.2)_(-0.6, -0.2, -0.2, 0.7)_1.03548_System.String[];HandRight_(-0.5, -0.3, -0.1)_(-0.5, -0.5, -0.7, -0.1)_0.9487657_System.String[];0.2969;0.0359;0.0001;81.1367;-86.0827;1.1075;1.1372;-75.6620;-84.3119;3.7414;358.6309;269.8889;74.6959;351.0485;356.0370
-0.5390;0.0000;False;False;81.0084;-86.3212;-0.0332;-0.0518;-75.3194;-84.7403;359.6586;359.8124;275.6118;78.2208;0.0694;-0.0002;-0.0067;0.1729;0.2038;-0.0021;-0.0014;-0.0024;181531;71.94209;Infinity;2506.57;80.7947;-86.0229;1.4315;1.0796;-75.8688;-84.9006;353.7321;352.3240;313.3540;82.9018;355.2564;359.3732;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.5, 0.0)_(0.6, 0.4, -0.7, 0.0)_1.03548_System.String[];HandLeft_(-0.7, -0.5, -0.1)_(0.7, 0.3, -0.6, 0.2)_0.9487657_System.String[];HandRight_(0.3, -0.8, -0.2)_(-0.6, -0.2, -0.2, 0.7)_1.03548_System.String[];HandRight_(-0.5, -0.3, -0.1)_(-0.5, -0.5, -0.7, -0.1)_0.9487657_System.String[];0.3386;0.0359;0.0001;81.1237;-86.0822;1.1220;1.1459;-75.6650;-84.3114;3.9638;358.9493;270.1303;74.5331;353.1044;356.1255
-0.3135;0.0000;False;False;81.0085;-86.3216;-0.0266;-0.0439;-75.3195;-84.7404;359.6956;359.8520;275.6119;78.2204;0.0687;-0.0002;-0.0047;0.1452;0.1761;-0.0020;-0.0010;-0.0021;181534;71.68884;Infinity;2506.61;80.7938;-86.0226;1.4384;1.0877;-75.8688;-84.9006;353.7631;352.3647;313.3516;82.9013;355.2796;359.3766;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.5, 0.0)_(0.6, 0.4, -0.7, 0.0)_1.03548_System.String[];HandLeft_(-0.7, -0.5, -0.1)_(0.7, 0.3, -0.6, 0.2)_0.9487657_System.String[];HandRight_(0.3, -0.8, -0.2)_(-0.6, -0.2, -0.2, 0.7)_1.03548_System.String[];HandRight_(-0.5, -0.3, -0.1)_(-0.5, -0.5, -0.7, -0.1)_0.9487657_System.String[];0.3806;0.0359;0.0001;81.1105;-86.0819;1.1364;1.1541;-75.6679;-84.3111;4.0894;359.0623;270.3945;74.3646;354.9927;356.1942
