ScenarioTime;ThrottleA;ThrottleB;CarPosXA;CarPosXB;CarPosZA;CarPosZB;SteerA;SteerB
0.0;0.0;0.4942;5.8166;-0.1249;-44.0275;24.846;0.361;0.0449
0.06989999999999696;0.0;0.5118;5.7305;-0.1344;-43.9977;24.5673;0.3807;0.0378
0.13939999999999486;0.0;0.523;5.6457;-0.1445;-43.9604;24.2878;0.3966;0.0266
0.20929999999999893;0.0;0.5295;5.5628;-0.1549;-43.9261;24.0036;0.4159;0.0141
0.2790999999999997;0.0;0.5334;5.4822;-0.1651;-43.8928;23.716;0.4335;0.0064
0.34839999999999804;0.0;0.5357;5.4038;-0.1751;-43.8596;23.4265;0.446;0.0002
0.41919999999999646;0.006;0.5371;5.3259;-0.1849;-43.8252;23.1278;0.4568;-0.002
0.49269999999999925;0.0183;0.5379;5.2467;-0.1949;-43.7889;22.8135;0.4673;-0.0019
0.5623000000000005;0.0281;0.5384;5.1733;-0.2042;-43.7539;22.512;0.4788;-0.0017
0.6509;0.0345;0.5386;5.0918;-0.2148;-43.7133;22.1665;0.494;-0.0017
0.7282999999999973;0.037;0.5388;5.0154;-0.2251;-43.6736;21.8316;0.506;-0.0017
0.8063999999999965;0.0428;0.5388;4.9346;-0.2362;-43.6276;21.4661;0.5174;-0.0017
0.8830999999999989;0.0553;0.5389;4.8507;-0.2481;-43.5767;21.0736;0.528;-0.0017
0.9572999999999965;0.0686;0.539;4.7796;-0.2585;-43.5339;20.7297;0.5383;-0.0016
1.0268999999999977;0.0813;0.5401;4.7141;-0.2682;-43.4937;20.4039;0.5458;-0.0006
1.096499999999999;0.0999;0.5412;4.649;-0.2781;-43.4525;20.0727;0.5547;0.0024
1.1662999999999997;0.1159;0.5419;4.5847;-0.2882;-43.4104;19.7385;0.567;0.0074
1.2359000000000009;0.1264;0.5424;4.5209;-0.2989;-43.3667;19.4003;0.5798;0.0122
1.3059000000000012;0.1372;0.5426;4.4572;-0.3103;-43.3214;19.0574;0.593;0.0153
1.3754999999999953;0.1476;0.5401;4.3908;-0.3225;-43.2777;18.7117;0.6063;0.0164
1.4484999999999957;0.1554;0.538;4.3232;-0.336;-43.2282;18.3452;0.6172;0.0164
1.5182999999999964;0.16;0.5369;4.26;-0.3497;-43.1782;17.9923;0.6234;0.0164
1.5876999999999981;0.1641;0.5362;4.1977;-0.3641;-43.1265;17.637;0.6257;0.0164
1.661200000000001;0.1729;0.5357;4.1321;-0.3801;-43.0698;17.2574;0.6264;0.0164
1.7306999999999988;0.1844;0.5355;4.07;-0.3961;-43.0146;16.8947;0.6266;0.0164
1.8005999999999958;0.1917;0.5353;4.009;-0.4129;-42.9562;16.5269;0.6271;0.0162
