ScenarioTime;ThrottleA;ThrottleB;CarPosXA;CarPosXB;CarPosZA;CarPosZB;SteerA;SteerB
0.0;0.0405;0.0;80.8398;-82.8183;-75.4751;77.9801;0.0247;-0.0265
0.0718;0.0266;0.0;80.8397;-82.8183;-75.4751;77.9801;0.0252;-0.0265
0.1418;0.0157;0.0;80.8393;-82.8183;-75.4751;77.9801;0.0253;-0.0265
0.2112;0.0093;0.0;80.8386;-82.8183;-75.4752;77.9801;0.0253;-0.0265
0.2815;0.0067;0.0;80.8379;-82.8183;-75.4752;77.9801;0.0253;-0.0265
0.3511;0.0314;0.0;80.8371;-82.8183;-75.4753;77.9802;0.0253;-0.0265
0.4204;0.0646;0.0;80.8361;-82.8183;-75.4753;77.9802;0.0253;-0.0265
0.49;0.0827;0.0;80.8346;-82.8183;-75.4753;77.9802;0.0253;-0.0265
0.5596;0.0884;0.0058;80.8321;-82.8184;-75.4752;77.9802;0.0253;-0.0265
0.6289;0.0912;0.0164;80.8288;-82.8184;-75.475;77.9802;0.0253;-0.0265
0.6987;0.0928;0.0227;80.8245;-82.8182;-75.4748;77.9801;0.0252;-0.0265
0.7686;0.0926;0.0191;80.8191;-82.818;-75.4745;77.9797;0.0252;-0.0265
0.8379;0.101;0.0113;80.8128;-82.8176;-75.4742;77.9791;0.0252;-0.0265
0.908;0.1176;0.0067;80.8055;-82.8172;-75.4737;77.9784;0.0252;-0.0265
0.9778;0.1312;0.0039;80.7971;-82.8167;-75.4732;77.9777;0.0235;-0.0265
1.0474;0.1392;0.0023;80.7873;-82.8162;-75.4726;77.9769;0.0203;-0.0258
1.1169;0.1458;0.0014;80.7761;-82.8156;-75.4719;77.9761;0.0181;-0.0248
1.1868;0.1578;0.0008;80.7632;-82.8151;-75.4711;77.9752;0.0165;-0.0246
1.2566;0.1818;0.0005;80.7487;-82.8145;-75.4702;77.9744;0.0149;-0.0246
1.3262;0.2122;0.0003;80.7325;-82.814;-75.4692;77.9736;0.0139;-0.0246
1.3958;0.2355;0.0002;80.7142;-82.8135;-75.4681;77.9728;0.0139;-0.0246
1.4653;0.2503;0.0001;80.6934;-82.813;-75.4668;77.972;0.0139;-0.0235
1.5349;0.2655;0.0001;80.67;-82.8125;-75.4653;77.9712;0.0139;-0.0199
1.6047;0.2884;0.019;80.6439;-82.8119;-75.4637;77.9704;0.0139;-0.0142
1.6741;0.3084;0.0372;80.6148;-82.8114;-75.4618;77.9695;0.0131;-0.0089
1.7439;0.3202;0.048;80.5825;-82.8106;-75.4597;77.9683;0.0086;-0.0059
