ScenarioTime;ThrottleA;ThrottleB;CarPosXA;CarPosXB;CarPosZA;CarPosZB;SteerA;SteerB
0.0;0.0;0.0;80.8398;-87.5186;-75.4751;-84.9833;0.016;-0.0164
0.0796;0.0;0.0;80.8398;-87.5186;-75.4751;-84.9833;0.016;-0.0164
0.1489;0.0;0.0;80.8398;-87.5186;-75.4752;-84.9833;0.016;-0.0164
0.2188;0.0;0.0;80.8399;-87.5186;-75.4753;-84.9833;0.016;-0.0164
0.2886;0.0;0.0;80.84;-87.5185;-75.4754;-84.9833;0.016;-0.0164
0.3584;0.0;0.0;80.8401;-87.5185;-75.4755;-84.9833;0.016;-0.0164
0.4277;0.0;0.0;80.8403;-87.5185;-75.4756;-84.9833;0.016;-0.0164
0.5005;0.0;0.0;80.8406;-87.5184;-75.4757;-84.9833;0.016;-0.0164
0.5708;0.0;0.0;80.8408;-87.5185;-75.4758;-84.9833;0.016;-0.0164
0.6401;0.0;0.0;80.8411;-87.5185;-75.4759;-84.9833;0.016;-0.0164
0.71;0.0;0.0;80.8414;-87.5184;-75.476;-84.9833;0.016;-0.0164
0.7793;0.0078;0.0;80.8416;-87.5183;-75.4761;-84.9832;0.016;-0.0163
0.8491;0.0362;0.0;80.8419;-87.5182;-75.4762;-84.9832;0.016;-0.0155
0.9185;0.0801;0.0;80.8419;-87.5182;-75.4763;-84.9832;0.016;-0.0141
0.9883;0.1287;0.0;80.8412;-87.5181;-75.4763;-84.9832;0.016;-0.0128
1.0586;0.1654;0.0;80.8392;-87.518;-75.4763;-84.9832;0.016;-0.0126
1.1279;0.187;0.0049;80.8354;-87.5179;-75.4761;-84.9832;0.016;-0.0126
1.1973;0.2038;0.0078;80.8297;-87.5179;-75.4758;-84.9832;0.0148;-0.0126
1.2666;0.2293;0.0095;80.8218;-87.5177;-75.4754;-84.9831;0.0111;-0.0126
1.3452;0.2628;0.0167;80.8112;-87.5174;-75.4748;-84.9831;0.0059;-0.0126
1.4248;0.2893;0.0349;80.7972;-87.517;-75.474;-84.9829;0.0031;-0.0126
1.5073;0.3213;0.0678;80.7755;-87.516;-75.4727;-84.9827;0.002;-0.0126
1.5771;0.3531;0.0953;80.7525;-87.5144;-75.4714;-84.9824;0.002;-0.0126
1.647;0.3838;0.1127;80.7278;-87.512;-75.47;-84.9818;0.002;-0.0126
1.7168;0.4194;0.1342;80.6988;-87.5084;-75.4683;-84.9809;0.002;-0.0126
1.7861;0.4566;0.1711;80.6654;-87.5033;-75.4663;-84.9798;0.002;-0.0126
1.856;0.4896;0.205;80.6271;-87.4966;-75.4641;-84.9782;0.002;-0.0126
1.9258;0.5098;0.2228;80.5835;-87.4877;-75.4614;-84.9761;0.002;-0.0126
1.9951;0.5218;0.2293;80.5346;-87.4764;-75.4585;-84.9735;0.002;-0.0126
2.0649;0.5289;0.2329;80.4797;-87.4626;-75.4552;-84.9703;0.002;-0.0126
2.1343;0.533;0.2333;80.4194;-87.4465;-75.4517;-84.9664;0.002;-0.0126
2.2041;0.5355;0.2299;80.3532;-87.4277;-75.448;-84.9621;0.0015;-0.0126
2.2734;0.537;0.226;80.2818;-87.4067;-75.4436;-84.9571;-0.0013;-0.0126
2.3433;0.5378;0.2212;80.2042;-87.3831;-75.4388;-84.9516;-0.0079;-0.0126
2.4126;0.5383;0.2163;80.1214;-87.3575;-75.4339;-84.9456;-0.0154;-0.0128
2.4824;0.5386;0.2077;80.0325;-87.3295;-75.4288;-84.9391;-0.0215;-0.0135
2.5522;0.5413;0.1966;79.9383;-87.2995;-75.4237;-84.932;-0.0258;-0.0148
2.6221;0.5499;0.1892;79.8382;-87.2675;-75.4186;-84.9245;-0.0278;-0.0162
2.6919;0.5577;0.1848;79.7329;-87.2338;-75.4134;-84.9165;-0.0294;-0.0176
2.7612;0.5629;0.1812;79.622;-87.1985;-75.4082;-84.9082;-0.0331;-0.0188
2.8306;0.5659;0.1785;79.5054;-87.1615;-75.4029;-84.8994;-0.0384;-0.0198
2.9009;0.5684;0.1769;79.3812;-87.1224;-75.3976;-84.8901;-0.0437;-0.0205
2.9707;0.5721;0.176;79.2524;-87.0821;-75.3926;-84.8804;-0.0487;-0.0209
3.04;0.5762;0.1754;79.1187;-87.0405;-75.3878;-84.8705;-0.0531;-0.0211
3.1099;0.5802;0.1751;78.9791;-86.9975;-75.3833;-84.8602;-0.0572;-0.0211
3.1797;0.5839;0.1749;78.8334;-86.9528;-75.3784;-84.8495;-0.0602;-0.0216
3.2495;0.5874;0.1748;78.6819;-86.9066;-75.3741;-84.8383;-0.0619;-0.0236
3.3188;0.5914;0.1747;78.525;-86.859;-75.3708;-84.8269;-0.0633;-0.0262
3.3892;0.5963;0.1746;78.3613;-86.8097;-75.368;-84.8149;-0.0647;-0.0275
3.4585;0.6049;0.1746;78.1934;-86.7596;-75.3658;-84.8027;-0.0659;-0.0275
3.5283;0.6161;0.1746;78.0192;-86.708;-75.3642;-84.7901;-0.0661;-0.0275
3.5981;0.6229;0.1757;77.8393;-86.6551;-75.3631;-84.7771;-0.0661;-0.0275
3.6675;0.6254;0.1782;77.6532;-86.6009;-75.3627;-84.7638;-0.0661;-0.0275
3.7373;0.6258;0.18;77.4613;-86.5453;-75.3629;-84.7501;-0.0667;-0.0275
3.8066;0.6238;0.181;77.263;-86.4884;-75.3639;-84.7361;-0.0695;-0.0275
3.8765;0.6211;0.1831;77.0584;-86.43;-75.3658;-84.7217;-0.0716;-0.0275
3.9458;0.6195;0.188;76.8484;-86.3705;-75.3687;-84.707;-0.0717;-0.0275
4.0151;0.62;0.1964;76.6327;-86.3096;-75.3727;-84.6919;-0.0717;-0.0275
4.085;0.6235;0.2037;76.4102;-86.2469;-75.3778;-84.6763;-0.0717;-0.0275
4.1543;0.6295;0.2081;76.1829;-86.1831;-75.3841;-84.6604;-0.0717;-0.0275
4.2236;0.637;0.2106;75.9497;-86.1176;-75.3916;-84.6441;-0.0717;-0.0277
4.2935;0.6417;0.2121;75.7098;-86.0503;-75.4004;-84.6272;-0.0717;-0.0306
4.3711;0.644;0.2121;75.4665;-85.9822;-75.4106;-84.6101;-0.0717;-0.0372
4.4507;0.6455;0.2115;75.1553;-85.8952;-75.4253;-84.588;-0.0717;-0.0433
4.5249;0.6447;0.2111;74.8697;-85.8156;-75.4405;-84.5674;-0.0717;-0.0459
4.5947;0.643;0.2108;74.6044;-85.7419;-75.4561;-84.5482;-0.0717;-0.0471
4.6646;0.642;0.211;74.3328;-85.6665;-75.4735;-84.5283;-0.0717;-0.0473
4.7344;0.6415;0.2148;74.0552;-85.5895;-75.4929;-84.508;-0.0717;-0.0473
4.8042;0.64;0.2195;73.7729;-85.5112;-75.5142;-84.4872;-0.0729;-0.0473
4.8735;0.6306;0.2258;73.4859;-85.4317;-75.5375;-84.466;-0.0767;-0.0478
4.9438;0.6179;0.2413;73.1913;-85.3499;-75.5635;-84.4441;-0.0798;-0.049
5.0132;0.6096;0.2675;72.8932;-85.2669;-75.5919;-84.4217;-0.0801;-0.0505
5.083;0.6047;0.2965;72.59;-85.1819;-75.6231;-84.3986;-0.0801;-0.0516
5.1523;0.6007;0.3269;72.2824;-85.0946;-75.6568;-84.3748;-0.0801;-0.0523
5.2222;0.5943;0.3524;71.9705;-85.0048;-75.6933;-84.35;-0.081;-0.0529
5.2915;0.5826;0.3747;71.6542;-84.9121;-75.7326;-84.3243;-0.0845;-0.0543
5.3613;0.5691;0.3965;71.334;-84.8163;-75.775;-84.2976;-0.0888;-0.0568
5.4312;0.56;0.4199;71.008;-84.7164;-75.821;-84.2694;-0.0926;-0.0593
5.5005;0.5539;0.4438;70.6811;-84.6137;-75.8702;-84.2402;-0.096;-0.0613
5.5703;0.5476;0.46;70.351;-84.5071;-75.9232;-84.2095;-0.0985;-0.0636
5.6396;0.5353;0.4699;70.0177;-84.3964;-75.9801;-84.1773;-0.1006;-0.0672
5.7095;0.5175;0.4757;69.6797;-84.281;-76.0408;-84.1433;-0.1036;-0.071
5.7793;0.4986;0.4791;69.339;-84.1618;-76.1057;-84.1077;-0.1085;-0.074
5.8486;0.4793;0.4768;68.996;-84.0384;-76.176;-84.0704;-0.1127;-0.0765
5.9185;0.4582;0.4706;68.6502;-83.9101;-76.2512;-84.031;-0.1161;-0.078
5.9883;0.4373;0.4647;68.3048;-83.7781;-76.3308;-83.9899;-0.1202;-0.0794
6.0581;0.4168;0.4602;67.96;-83.6426;-76.4147;-83.9472;-0.1234;-0.0809
6.1274;0.4007;0.457;67.6155;-83.5033;-76.5035;-83.9028;-0.1268;-0.0833
6.1978;0.391;0.4524;67.2674;-83.3589;-76.5981;-83.856;-0.1291;-0.0878
6.2676;0.3877;0.4484;66.9222;-83.2119;-76.6963;-83.8076;-0.1292;-0.0975
6.3374;0.3934;0.4444;66.5773;-83.0613;-76.7991;-83.7569;-0.1292;-0.1129
6.4067;0.4061;0.4397;66.2359;-82.9088;-76.908;-83.704;-0.1292;-0.1295
6.4771;0.4153;0.432;65.8894;-82.7517;-77.023;-83.6475;-0.1292;-0.1442
6.5469;0.4196;0.424;65.5462;-82.5936;-77.1421;-83.5885;-0.1292;-0.1563
6.6167;0.4217;0.415;65.2023;-82.433;-77.2665;-83.5263;-0.1292;-0.1667
6.6895;0.4229;0.4092;64.8491;-82.2657;-77.3999;-83.4591;-0.1292;-0.1786
6.7588;0.4236;0.4057;64.5052;-82.1006;-77.535;-83.3903;-0.1292;-0.1916
6.8281;0.4201;0.4006;64.1645;-81.9352;-77.6743;-83.3186;-0.1298;-0.2057
6.8979;0.4102;0.3926;63.8235;-81.7679;-77.8193;-83.2431;-0.1329;-0.2173
6.9678;0.3978;0.3878;63.4847;-81.6;-77.9691;-83.1641;-0.1368;-0.226
7.0371;0.3854;0.385;63.148;-81.4314;-78.124;-83.0817;-0.1397;-0.2297
7.1064;0.3733;0.3833;62.8134;-81.262;-78.2843;-82.9956;-0.1407;-0.23
7.1758;0.3617;0.3823;62.4809;-81.0915;-78.4499;-82.9061;-0.1407;-0.23
7.2456;0.3485;0.3818;62.1506;-80.92;-78.6207;-82.8131;-0.1408;-0.2296
7.3154;0.3371;0.3814;61.8198;-80.746;-78.7982;-82.7159;-0.1439;-0.2269
7.3911;0.3263;0.3857;61.5559;-80.6054;-78.9447;-82.6352;-0.1487;-0.2248
7.4619;0.3096;0.3949;61.189;-80.407;-79.1559;-82.5182;-0.1499;-0.2239
7.5347;0.2645;0.4076;60.8062;-80.1962;-79.3862;-82.3896;-0.1499;-0.2239
7.6069;0.1786;0.4194;60.4809;-80.0134;-79.5902;-82.2743;-0.1499;-0.2239
7.6802;0.1054;0.4264;60.1532;-79.8253;-79.8033;-82.152;-0.1499;-0.2239
7.75;0.0623;0.4322;59.8512;-79.6474;-80.0067;-82.0327;-0.1499;-0.2239
7.8203;0.0368;0.4355;59.5524;-79.4667;-80.2148;-81.9079;-0.1497;-0.2246
7.8896;0.0217;0.4376;59.2638;-79.287;-80.4227;-81.78;-0.147;-0.2298
7.96;0.0128;0.4387;58.9801;-79.1057;-80.6336;-81.6466;-0.1416;-0.2374
8.0298;0.0076;0.4394;58.7044;-78.925;-80.8448;-81.5088;-0.1329;-0.245
8.0996;0.0045;0.4398;58.4356;-78.7451;-81.0558;-81.3665;-0.1227;-0.2517
8.1689;0.0026;0.4401;58.174;-78.5666;-81.2658;-81.2196;-0.113;-0.2603
8.2383;0.0016;0.4402;57.9178;-78.389;-81.4752;-81.0675;-0.1025;-0.2725
8.3081;0.0009;0.4403;57.6657;-78.2119;-81.6848;-80.9092;-0.0898;-0.2865
8.3794;-0.0471;0.4404;57.414;-78.0337;-81.8971;-80.7422;-0.075;-0.2992
8.4487;-0.0592;0.439;57.173;-77.862;-82.1024;-80.5732;-0.0605;-0.3109
8.5186;-0.103;0.438;56.9369;-77.6927;-82.305;-80.398;-0.0451;-0.3206
8.5879;-0.1784;0.4374;56.7072;-77.5267;-82.5028;-80.2167;-0.0246;-0.3274
8.6577;-0.2221;0.437;56.4848;-77.3642;-82.6939;-80.0296;-0.0001;-0.332
8.7271;-0.2142;0.4368;56.2711;-77.2049;-82.8763;-79.8363;0.0246;-0.3376
8.7964;-0.1785;0.4367;56.0658;-77.0496;-83.0492;-79.6376;0.0444;-0.3486
8.8662;-0.1111;0.4366;55.867;-76.8981;-83.2138;-79.4321;0.06;-0.3618
8.9355;0.0;0.4365;55.6745;-76.7522;-83.3705;-79.2215;0.0751;-0.3698
9.0059;0.0;0.4376;55.4838;-76.6115;-83.5227;-79.0043;0.0925;-0.3701
9.0757;0.0;0.442;55.2931;-76.4755;-83.6717;-78.7799;0.1126;-0.3701
