ScenarioTime;ThrottleA;ThrottleB;CarPosXA;CarPosXB;CarPosZA;CarPosZB;SteerA;SteerB
0.0;0.3437;0.5077;0.9271;-24.828;-38.4203;-0.3467;0.4734;-0.1132
0.07029999999999603;0.3414;0.5046;0.8747;-24.343;-38.1341;-0.2569;0.4406;-0.0893
0.14009999999999678;0.3397;0.5011;0.8357;-23.8596;-37.8442;-0.1611;0.4077;-0.0695
0.21000000000000085;0.3387;0.3965;0.806;-23.3752;-37.5521;-0.061;0.3744;-0.0435
0.2797999999999945;0.3381;0.2342;0.7834;-22.8878;-37.2579;0.0434;0.3435;-0.008
0.3493999999999957;0.3378;0.1383;0.7666;-22.4015;-36.9634;0.1486;0.3155;0.0263
0.41919999999999646;0.3376;0.0816;0.7551;-21.9159;-36.668;0.2524;0.2919;0.0489
0.4887999999999977;0.3375;0.0482;0.7486;-21.4334;-36.373;0.3518;0.2704;0.0603
0.558099999999996;0.3374;0.0285;0.7466;-20.9547;-36.078;0.4475;0.2515;0.0686
0.6278999999999968;0.3373;0.0168;0.7491;-20.4786;-35.7811;0.5389;0.2346;0.0845
0.6978000000000009;0.3373;0.0099;0.7559;-20.0082;-35.4841;0.6248;0.2171;0.0995
0.7670999999999992;0.3373;-0.2481;0.7667;-19.5445;-35.1877;0.703;0.1923;0.1129
0.8367000000000004;0.3373;-0.4211;0.7807;-19.0916;-34.8912;0.7727;0.1591;0.1231
0.9065000000000012;0.3373;-0.6581;0.7969;-18.6563;-34.593;0.8322;0.1261;0.1263
0.9765999999999977;0.3373;-0.7488;0.8145;-18.2482;-34.2939;0.8815;0.0993;0.1263
1.0463999999999984;0.3373;-0.7844;0.8325;-17.8778;-33.9954;0.9204;0.0779;0.1261
1.1159999999999997;0.3346;-0.8121;0.8506;-17.5452;-33.6972;0.9503;0.0459;0.1261
1.1854999999999976;0.3324;-0.8357;0.8681;-17.2529;-33.4001;0.9724;0.0111;0.1261
1.2550999999999988;0.3312;-0.8866;0.8838;-16.9982;-33.1026;0.9883;-0.0215;0.1261
1.3247;0.3304;-0.8944;0.8968;-16.7845;-32.8054;0.9989;-0.0479;0.1261
1.3943000000000012;0.33;-0.8945;0.9067;-16.6104;-32.5076;1.0054;-0.0653;0.1261
1.4635999999999996;0.3308;-0.8945;0.9135;-16.4776;-32.2107;1.0092;-0.067;0.1255
1.5332000000000008;0.3318;-0.8945;0.9177;-16.3835;-31.9132;1.0112;-0.0705;0.1224
1.6030000000000015;0.3338;-0.8437;0.9198;-16.3283;-31.6134;1.0119;-0.0783;0.1174
1.6727999999999952;0.3352;-0.7734;0.9196;-16.3077;-31.314;1.0118;-0.0652;0.1127
1.7423999999999964;0.3361;-0.7109;0.9177;-16.3081;-31.0141;1.0116;-0.0561;0.1093
1.8123000000000005;0.3366;-0.6484;0.9148;-16.3101;-30.712;1.0114;-0.0552;0.1075
1.8821000000000012;0.3385;-0.5156;0.9108;-16.3122;-30.409;1.0113;-0.0562;0.1069
1.9518999999999949;0.3396;-0.3651;0.9054;-16.3139;-30.1057;1.0112;-0.0527;0.1069
2.021499999999996;0.3403;-0.2341;0.8986;-16.3152;-29.8002;1.0112;-0.0401;0.1069
