AccelA;AccelB;ButtonA;ButtonB;Car PositionXA;Car PositionXB;Car PositionYA;Car PositionYB;Car PositionZA;Car PositionZB;Car RotationXA;Car RotationXB;Car RotationYA;Car RotationYB;Car RotationZA;Car RotationZB;Car VelocityXB;Car VelocityYA;Car VelocityYB;Car VelocityZA;Car VelocityZB;CarVelocityXA;Frame Number;FrameRate ;FrameRate-XRDevice;GameTime;HeadPosXA;HeadPosXB;HeadPosYA;HeadPosYB;HeadPosZA;HeadPosZB;HeadrotXA;HeadrotXB;HeadrotYA;HeadrotYB;HeadrotZA;HeadrotZB;IndicatorsA;IndicatorsB;LeftHandA;LeftHandB;RightHandA;RightHandB;ScenarioTime;SteerA;SteerB;VRPosXA;VRPosXB;VRPosYA;VRPosYB;VRPosZA;VRPosZB;VRRotXA;VRRotXB;VRRotYA;VRRotYB;VRRotZA;VRRotZB
0.0000;0.0000;False;False;53.6000;63.9415;0.0461;0.0461;72.1999;106.2406;0.0007;0.0007;180.3439;235.6641;0.0000;0.0000; ; ; ; ; ; ;73001;71.91844;Infinity;988.51;54.4815;63.9714;1.7107;1.7363;72.1038;105.2130;355.7764;352.9995;236.2195;256.7893;353.7975;357.3039;;;HandLeft_(0.0, -0.8, -0.5)_(0.2, 0.4, -0.9, -0.1)_1.034994_System.String[];HandLeft_(0.5, -1.0, 0.2)_(-0.8, 0.3, 0.5, -0.2)_1.030932_System.String[];HandRight_(0.1, -0.8, -0.7)_(-0.4, -0.2, -0.3, 0.8)_1.034994_System.String[];HandRight_(0.6, -1.0, 0.1)_(0.5, 0.5, -0.2, -0.7)_1.030932_System.String[];0.0000;0.0007;0.0511;53.9471;63.9437;1.1352;1.2823;72.0739;105.7440;349.0240;350.7398;186.9500;242.7733;356.7719;1.8607
0.0000;0.0000;False;False;53.6000;63.9415;0.0461;0.0461;72.2000;106.2406;0.0009;0.0008;180.3434;235.6625;0.0000;0.0000;0.0011;0.0000;0.0000;0.0002;0.0007;0.0000;73004;69.43015;Infinity;988.56;54.4815;63.9715;1.7107;1.7363;72.1038;105.2130;355.7765;352.9996;236.2193;256.7883;353.7977;357.3039;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.8, -0.5)_(0.2, 0.4, -0.9, -0.1)_1.034994_System.String[];HandLeft_(0.5, -1.0, 0.2)_(-0.8, 0.3, 0.5, -0.2)_1.030932_System.String[];HandRight_(0.1, -0.8, -0.7)_(-0.5, -0.2, -0.3, 0.8)_1.034994_System.String[];HandRight_(0.6, -1.0, 0.1)_(0.5, 0.5, -0.2, -0.7)_1.030932_System.String[];0.0456;0.0007;0.0511;53.9471;63.9438;1.1353;1.2821;72.0740;105.7464;348.9844;350.6407;186.9458;242.6433;356.6949;1.8178
0.0000;0.0000;False;False;53.6000;63.9415;0.0461;0.0461;72.2000;106.2406;0.0008;0.0007;180.3440;235.6610;0.0000;0.0000;-0.0009;0.0000;0.0000;-0.0005;-0.0005;0.0000;73007;70.42546;Infinity;988.60;54.4815;63.9715;1.7107;1.7363;72.1038;105.2130;355.7765;352.9996;236.2193;256.7863;353.7976;357.3039;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.8, -0.5)_(0.2, 0.4, -0.9, -0.1)_1.034994_System.String[];HandLeft_(0.5, -1.0, 0.2)_(-0.8, 0.3, 0.5, -0.2)_1.030932_System.String[];HandRight_(0.1, -0.8, -0.7)_(-0.4, -0.2, -0.3, 0.8)_1.034994_System.String[];HandRight_(0.6, -1.0, 0.1)_(0.5, 0.5, -0.2, -0.7)_1.030932_System.String[];0.0875;0.0007;0.0511;53.9471;63.9429;1.1354;1.2825;72.0740;105.7491;348.9334;350.6359;186.9538;242.6363;356.6397;1.7033
0.0000;0.0000;False;False;53.6000;63.9415;0.0461;0.0461;72.2000;106.2406;0.0006;0.0006;180.3430;235.6624;0.0000;0.0000;0.0005;0.0000;0.0000;0.0000;0.0003;0.0000;73010;70.95776;Infinity;988.64;54.4815;63.9715;1.7107;1.7363;72.1038;105.2130;355.7764;352.9994;236.2188;256.7870;353.7975;357.3039;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.8, -0.5)_(0.2, 0.4, -0.9, -0.1)_1.034994_System.String[];HandLeft_(0.5, -1.0, 0.2)_(-0.8, 0.3, 0.5, -0.2)_1.030932_System.String[];HandRight_(0.1, -0.8, -0.7)_(-0.4, -0.2, -0.3, 0.8)_1.034994_System.String[];HandRight_(0.6, -1.0, 0.1)_(0.5, 0.5, -0.2, -0.7)_1.030932_System.String[];0.1295;0.0007;0.0511;53.9471;63.9410;1.1354;1.2835;72.0740;105.7519;348.9136;350.5121;186.9923;242.7520;356.6328;1.5887
0.0000;0.0000;False;False;53.6000;63.9415;0.0461;0.0461;72.2000;106.2406;0.0006;0.0008;180.3433;235.6624;0.0000;0.0000;0.0001;0.0000;0.0000;-0.0008;0.0001;0.0000;73013;71.29504;Infinity;988.69;54.4815;63.9715;1.7107;1.7363;72.1038;105.2130;355.7764;352.9995;236.2186;256.7881;353.7975;357.3039;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.8, -0.5)_(0.2, 0.4, -0.9, -0.1)_1.034994_System.String[];HandLeft_(0.5, -1.0, 0.2)_(-0.8, 0.3, 0.5, -0.2)_1.030932_System.String[];HandRight_(0.1, -0.8, -0.7)_(-0.4, -0.2, -0.3, 0.8)_1.034994_System.String[];HandRight_(0.6, -1.0, 0.1)_(0.5, 0.5, -0.2, -0.7)_1.030932_System.String[];0.1714;0.0007;0.0511;53.9471;63.9384;1.1354;1.2851;72.0740;105.7546;348.9563;350.1728;187.0366;243.0017;356.6690;1.4184
0.0000;0.0000;False;False;53.6000;63.9415;0.0461;0.0461;72.1999;106.2406;0.0005;0.0008;180.3444;235.6614;0.0000;0.0000;0.0012;0.0000;0.0000;-0.0004;0.0008;0.0000;73016;71.43107;Infinity;988.73;54.4815;63.9715;1.7107;1.7363;72.1038;105.2130;355.7763;352.9995;236.2198;256.7868;353.7974;357.3039;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.8, -0.5)_(0.2, 0.4, -0.9, -0.1)_1.034994_System.String[];HandLeft_(0.5, -1.0, 0.2)_(-0.8, 0.3, 0.5, -0.2)_1.030932_System.String[];HandRight_(0.1, -0.8, -0.7)_(-0.4, -0.2, -0.3, 0.8)_1.034994_System.String[];HandRight_(0.6, -1.0, 0.1)_(0.5, 0.5, -0.2, -0.7)_1.030932_System.String[];0.2133;0.0007;0.0511;53.9471;63.9352;1.1354;1.2866;72.0739;105.7572;349.0051;349.7747;187.0426;243.4199;356.7040;1.1598
0.0000;0.0000;False;False;53.6000;63.9415;0.0461;0.0461;72.1999;106.2406;0.0005;0.0008;180.3445;235.6615;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;73019;71.54484;Infinity;988.77;54.4815;63.9715;1.7107;1.7363;72.1038;105.2131;355.7763;352.9997;236.2198;256.7868;353.7974;357.3040;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.8, -0.5)_(0.2, 0.4, -0.9, -0.1)_1.034994_System.String[];HandLeft_(0.5, -1.0, 0.2)_(-0.8, 0.3, 0.5, -0.2)_1.030932_System.String[];HandRight_(0.1, -0.8, -0.7)_(-0.4, -0.2, -0.3, 0.8)_1.034994_System.String[];HandRight_(0.6, -1.0, 0.1)_(0.5, 0.5, -0.2, -0.7)_1.030932_System.String[];0.2551;0.0007;0.0511;53.9473;63.9319;1.1354;1.2877;72.0741;105.7594;349.0486;349.4614;186.9995;243.9580;356.7321;0.9044
0.0000;0.0000;False;False;53.6000;63.9415;0.0461;0.0461;72.1999;106.2406;0.0006;0.0008;180.3460;235.6603;0.0000;0.0000;-0.0006;0.0000;0.0000;0.0002;-0.0004;0.0000;73022;71.51742;Infinity;988.81;54.4815;63.9716;1.7107;1.7363;72.1037;105.2131;355.7764;352.9997;236.2213;256.7859;353.7974;357.3040;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.8, -0.5)_(0.2, 0.4, -0.9, -0.1)_1.034994_System.String[];HandLeft_(0.5, -1.0, 0.2)_(-0.8, 0.3, 0.5, -0.2)_1.030932_System.String[];HandRight_(0.1, -0.8, -0.7)_(-0.4, -0.2, -0.3, 0.8)_1.034994_System.String[];HandRight_(0.6, -1.0, 0.1)_(0.5, 0.5, -0.2, -0.7)_1.030932_System.String[];0.2971;0.0007;0.0511;53.9475;63.9288;1.1353;1.2879;72.0742;105.7611;349.0960;349.2729;186.9219;244.5233;356.7988;0.7124
0.0000;0.0000;False;False;53.6000;63.9416;0.0461;0.0461;72.1999;106.2406;0.0006;0.0008;180.3469;235.6600;0.0000;0.0000;0.0000;0.0000;0.0000;0.0004;0.0000;0.0000;73025;71.70406;Infinity;988.85;54.4815;63.9716;1.7107;1.7363;72.1037;105.2131;355.7764;352.9997;236.2222;256.7855;353.7974;357.3040;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.8, -0.5)_(0.2, 0.4, -0.9, -0.1)_1.034994_System.String[];HandLeft_(0.5, -1.0, 0.2)_(-0.8, 0.3, 0.5, -0.2)_1.030932_System.String[];HandRight_(0.1, -0.8, -0.7)_(-0.4, -0.2, -0.3, 0.8)_1.034994_System.String[];HandRight_(0.6, -1.0, 0.1)_(0.5, 0.5, -0.2, -0.7)_1.030932_System.String[];0.3389;0.0007;0.0511;53.9477;63.9254;1.1349;1.2873;72.0742;105.7622;349.1923;349.2767;186.8610;245.0603;356.8551;0.6240
0.0000;0.0000;False;False;53.6000;63.9415;0.0461;0.0461;72.1999;106.2406;0.0007;0.0007;180.3470;235.6582;0.0000;0.0000;-0.0001;0.0000;0.0000;-0.0005;0.0000;0.0000;73028;71.84758;Infinity;988.89;54.4815;63.9716;1.7107;1.7363;72.1037;105.2131;355.7764;352.9996;236.2224;256.7835;353.7975;357.3039;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.8, -0.5)_(0.2, 0.4, -0.9, -0.1)_1.034994_System.String[];HandLeft_(0.5, -1.0, 0.2)_(-0.8, 0.3, 0.5, -0.2)_1.030932_System.String[];HandRight_(0.1, -0.8, -0.7)_(-0.4, -0.2, -0.3, 0.8)_1.034994_System.String[];HandRight_(0.6, -1.0, 0.1)_(0.5, 0.5, -0.2, -0.7)_1.030932_System.String[];0.3805;0.0007;0.0511;53.9478;63.9224;1.1347;1.2861;72.0743;105.7631;349.2700;349.5075;186.7553;245.4393;356.8639;0.5920
