AccelA;AccelB;ButtonA;ButtonB;Car PositionXA;Car PositionXB;Car PositionYA;Car PositionYB;Car PositionZA;Car PositionZB;Car RotationXA;Car RotationXB;Car RotationYA;Car RotationYB;Car RotationZA;Car RotationZB;Car VelocityXB;Car VelocityYA;Car VelocityYB;Car VelocityZA;Car VelocityZB;CarVelocityXA;Frame Number;FrameRate ;FrameRate-XRDevice;GameTime;HeadPosXA;HeadPosXB;HeadPosYA;HeadPosYB;HeadPosZA;HeadPosZB;HeadrotXA;HeadrotXB;HeadrotYA;HeadrotYB;HeadrotZA;HeadrotZB;IndicatorsA;IndicatorsB;LeftHandA;LeftHandB;RightHandA;RightHandB;ScenarioTime;SteerA;SteerB;VRPosXA;VRPosXB;VRPosYA;VRPosYB;VRPosZA;VRPosZB;VRRotXA;VRRotXB;VRRotYA;VRRotYB;VRRotZA;VRRotZB
0.0000;0.0000;False;False;81.2376;79.6690;-0.0800;0.0340;-75.3996;87.9395;359.4672;359.6834;278.9341;241.9097;0.0116;-0.0001; ; ; ; ; ; ;175405;71.98741;Infinity;2414.94;81.0255;79.7950;1.5910;1.7777;-76.2595;86.3738;355.4826;353.7905;334.8412;279.4130;353.3829;355.2547;;;HandLeft_(0.2, -1.0, -0.3)_(0.7, 0.3, -0.7, 0.0)_1.034994_System.String[];HandLeft_(1.0, -1.2, -0.4)_(0.7, -0.3, -0.6, 0.1)_1.030932_System.String[];HandRight_(0.2, -1.0, -0.5)_(-0.8, -0.2, 0.0, 0.5)_1.034994_System.String[];HandRight_(1.1, -1.0, -0.4)_(-0.3, -0.3, 0.4, 0.8)_1.030932_System.String[];0.0000;0.0155;-0.0038;81.0464;79.6980;1.0054;1.2164;-75.7469;87.5336;351.1703;342.9745;277.1347;239.7095;359.5128;358.7364
0.0000;0.0000;False;False;81.2375;79.6690;-0.0876;0.0364;-75.3996;87.9395;359.4134;359.6809;278.9325;241.9095;0.0119;-0.0001;-0.0022;-0.0258;0.1159;-0.0013;-0.0012;0.0076;175408;67.98877;Infinity;2414.99;81.0273;79.7954;1.5782;1.7776;-76.2598;86.3740;355.4428;353.7809;334.8446;279.4136;353.3247;355.2474;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -1.0, -0.3)_(0.6, 0.5, -0.6, -0.1)_1.034994_System.String[];HandLeft_(1.0, -1.2, -0.4)_(0.7, -0.3, -0.6, 0.1)_1.030932_System.String[];HandRight_(0.2, -1.0, -0.5)_(-0.8, -0.2, 0.0, 0.5)_1.034994_System.String[];HandRight_(1.1, -1.0, -0.4)_(-0.3, -0.3, 0.4, 0.8)_1.030932_System.String[];0.0479;0.0155;-0.0038;81.0481;79.6982;0.9928;1.2167;-75.7465;87.5334;350.8444;342.9044;276.9986;238.9501;359.4409;359.2481
0.0000;0.0000;False;False;81.2377;79.6691;-0.0849;0.0429;-75.3996;87.9395;359.4037;359.6987;278.9304;241.9085;0.0120;-0.0001;0.0027;0.1254;0.1819;-0.0006;0.0014;0.0032;175411;69.88772;Infinity;2415.03;81.0280;79.7951;1.5786;1.7829;-76.2599;86.3739;355.4314;353.7905;334.8442;279.4119;353.3080;355.2548;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -1.0, -0.3)_(0.6, 0.4, -0.6, -0.3)_1.034994_System.String[];HandLeft_(1.0, -1.2, -0.4)_(0.7, -0.3, -0.6, 0.1)_1.030932_System.String[];HandRight_(0.2, -1.0, -0.5)_(-0.8, -0.2, 0.0, 0.5)_1.034994_System.String[];HandRight_(1.1, -1.0, -0.4)_(-0.3, -0.3, 0.4, 0.8)_1.030932_System.String[];0.0896;0.0155;-0.0038;81.0490;79.6980;0.9936;1.2225;-75.7461;87.5328;350.6305;342.8886;276.9354;238.2085;359.3716;359.6306
0.0000;0.0000;False;False;81.2379;79.6693;-0.0776;0.0512;-75.3996;87.9396;359.4193;359.7290;278.9301;241.9085;0.0120;-0.0001;0.0004;0.2047;0.2079;-0.0008;0.0002;0.0044;175414;70.84366;Infinity;2415.08;81.0280;79.7946;1.5848;1.7906;-76.2599;86.3736;355.4360;353.8121;334.8427;279.4094;353.3148;355.2714;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.9, -0.4)_(0.5, 0.4, -0.6, -0.4)_1.034994_System.String[];HandLeft_(1.0, -1.2, -0.4)_(0.7, -0.3, -0.6, 0.1)_1.030932_System.String[];HandRight_(0.2, -1.0, -0.5)_(-0.8, -0.2, 0.0, 0.5)_1.034994_System.String[];HandRight_(1.1, -1.0, -0.4)_(-0.3, -0.3, 0.4, 0.8)_1.030932_System.String[];0.1313;0.0155;-0.0038;81.0492;79.6976;1.0000;1.2307;-75.7458;87.5320;350.5056;342.9164;276.9026;237.3541;359.3507;359.8621
0.0000;0.0000;False;False;81.2382;79.6695;-0.0680;0.0600;-75.3997;87.9398;359.4519;359.7656;278.9294;241.9092;0.0120;-0.0001;0.0001;0.2369;0.2089;-0.0007;0.0001;0.0038;175417;71.22068;Infinity;2415.12;81.0275;79.7938;1.5939;1.7990;-76.2599;86.3732;355.4519;353.8400;334.8401;279.4084;353.3383;355.2930;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.9, -0.4)_(0.5, 0.4, -0.6, -0.5)_1.034994_System.String[];HandLeft_(1.0, -1.2, -0.4)_(0.7, -0.3, -0.6, 0.1)_1.030932_System.String[];HandRight_(0.2, -0.9, -0.6)_(0.6, 0.1, 0.5, -0.7)_1.034994_System.String[];HandRight_(1.1, -1.0, -0.4)_(-0.3, -0.3, 0.4, 0.8)_1.030932_System.String[];0.1731;0.0155;-0.0038;81.0493;79.6968;1.0095;1.2402;-75.7457;87.5313;350.3707;342.9028;276.8847;236.4464;359.3637;0.0399
0.0000;0.0000;False;False;81.2387;79.6697;-0.0580;0.0684;-75.3998;87.9399;359.4940;359.8044;278.9283;241.9097;0.0119;-0.0001;-0.0008;0.2395;0.1953;-0.0009;-0.0004;0.0047;175420;71.35842;Infinity;2415.16;81.0268;79.7930;1.6039;1.8071;-76.2597;86.3728;355.4742;353.8705;334.8369;279.4063;353.3713;355.3165;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.9, -0.4)_(0.4, 0.4, -0.7, -0.5)_1.034994_System.String[];HandLeft_(1.0, -1.2, -0.4)_(0.7, -0.3, -0.6, 0.1)_1.030932_System.String[];HandRight_(0.2, -0.9, -0.6)_(0.5, 0.1, 0.5, -0.6)_1.034994_System.String[];HandRight_(1.1, -1.0, -0.4)_(-0.3, -0.3, 0.4, 0.8)_1.030932_System.String[];0.2151;0.0155;-0.0038;81.0491;79.6960;1.0198;1.2496;-75.7455;87.5305;350.2159;342.9628;276.8394;235.4434;359.4159;0.3039
0.0000;0.0000;False;False;81.2392;79.6699;-0.0484;0.0759;-75.3999;87.9400;359.5394;359.8420;278.9282;241.9105;0.0118;-0.0001;0.0004;0.2136;0.1622;-0.0012;0.0002;0.0065;175423;71.63686;Infinity;2415.20;81.0260;79.7922;1.6136;1.8145;-76.2596;86.3723;355.4995;353.9008;334.8329;279.4045;353.4086;355.3399;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.9, -0.4)_(0.4, 0.4, -0.7, -0.4)_1.034994_System.String[];HandLeft_(1.0, -1.2, -0.4)_(0.7, -0.3, -0.6, 0.1)_1.030932_System.String[];HandRight_(0.2, -0.9, -0.6)_(0.5, 0.0, 0.6, -0.6)_1.034994_System.String[];HandRight_(1.1, -1.0, -0.4)_(-0.3, -0.3, 0.4, 0.8)_1.030932_System.String[];0.2568;0.0155;-0.0038;81.0489;79.6948;1.0302;1.2586;-75.7454;87.5300;350.0825;343.1302;276.7619;234.2469;359.4585;0.6563
0.0000;0.0000;False;False;81.2398;79.6701;-0.0398;0.0823;-75.4000;87.9401;359.5839;359.8763;278.9291;241.9096;0.0118;-0.0001;0.0001;0.1875;0.1377;-0.0014;0.0001;0.0076;175426;71.81309;Infinity;2415.24;81.0253;79.7914;1.6225;1.8209;-76.2595;86.3719;355.5247;353.9290;334.8311;279.4015;353.4460;355.3617;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.9, -0.4)_(0.4, 0.4, -0.7, -0.4)_1.034994_System.String[];HandLeft_(1.0, -1.2, -0.4)_(0.7, -0.3, -0.6, 0.1)_1.030932_System.String[];HandRight_(0.2, -0.9, -0.7)_(0.3, 0.0, 0.7, -0.7)_1.034994_System.String[];HandRight_(1.1, -1.0, -0.4)_(-0.3, -0.3, 0.4, 0.8)_1.030932_System.String[];0.2983;0.0155;-0.0038;81.0487;79.6936;1.0394;1.2664;-75.7453;87.5297;350.0446;343.3182;276.6708;233.0788;359.4170;0.9195
0.0000;0.0000;False;False;81.2403;79.6703;-0.0324;0.0877;-75.4001;87.9402;359.6248;359.9063;278.9299;241.9084;0.0117;-0.0001;-0.0005;0.1595;0.1142;-0.0014;-0.0002;0.0077;175429;71.90369;Infinity;2415.28;81.0246;79.7908;1.6302;1.8264;-76.2594;86.3716;355.5485;353.9540;334.8293;279.3985;353.4810;355.3810;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.9, -0.4)_(0.4, 0.4, -0.7, -0.4)_1.034994_System.String[];HandLeft_(1.0, -1.2, -0.4)_(0.7, -0.3, -0.6, 0.1)_1.030932_System.String[];HandRight_(0.2, -0.9, -0.7)_(0.2, 0.1, 0.6, -0.7)_1.034994_System.String[];HandRight_(1.1, -1.0, -0.4)_(-0.3, -0.3, 0.4, 0.8)_1.030932_System.String[];0.3401;0.0155;-0.0038;81.0485;79.6922;1.0474;1.2728;-75.7453;87.5295;350.1053;343.7454;276.5787;232.0463;359.3690;0.9035
0.0000;0.0000;False;False;81.2408;79.6705;-0.0261;0.0922;-75.4001;87.9403;359.6612;359.9319;278.9296;241.9076;0.0116;-0.0001;0.0003;0.1324;0.0927;-0.0014;0.0001;0.0077;175432;71.42659;Infinity;2415.33;81.0240;79.7903;1.6369;1.8308;-76.2593;86.3713;355.5699;353.9756;334.8268;279.3958;353.5126;355.3976;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.8, -0.4)_(0.4, 0.4, -0.8, -0.3)_1.034994_System.String[];HandLeft_(1.0, -1.2, -0.4)_(0.7, -0.3, -0.6, 0.1)_1.030932_System.String[];HandRight_(0.1, -0.8, -0.7)_(0.2, 0.1, 0.6, -0.8)_1.034994_System.String[];HandRight_(1.1, -1.0, -0.4)_(-0.3, -0.3, 0.4, 0.8)_1.030932_System.String[];0.3823;0.0155;-0.0038;81.0485;79.6906;1.0542;1.2777;-75.7456;87.5295;350.1742;344.3031;276.5068;231.3269;359.3802;0.6994
