AccelA;AccelB;ButtonA;ButtonB;Car PositionXA;Car PositionXB;Car PositionYA;Car PositionYB;Car PositionZA;Car PositionZB;Car RotationXA;Car RotationXB;Car RotationYA;Car RotationYB;Car RotationZA;Car RotationZB;Car VelocityXB;Car VelocityYA;Car VelocityYB;Car VelocityZA;Car VelocityZB;CarVelocityXA;Frame Number;FrameRate ;FrameRate-XRDevice;GameTime;HeadPosXA;HeadPosXB;HeadPosYA;HeadPosYB;HeadPosZA;HeadPosZB;HeadrotXA;HeadrotXB;HeadrotYA;HeadrotYB;HeadrotZA;HeadrotZB;IndicatorsA;IndicatorsB;LeftHandA;LeftHandB;RightHandA;RightHandB;ScenarioTime;SteerA;SteerB;VRPosXA;VRPosXB;VRPosYA;VRPosYB;VRPosZA;VRPosZB;VRRotXA;VRRotXB;VRRotYA;VRRotYB;VRRotZA;VRRotZB
0.0000;0.0000;False;False;54.7020;-131.7000;0.0008;-0.0139;-115.2019;-68.6000;0.4409;0.0007;305.8757;85.1925;0.2039;0.0000; ; ; ; ; ; ;116975;71.99839;Infinity;1592.58;53.8242;-131.1873;0.7251;0.7501;-115.5121;-67.8491;353.0843;352.5045;295.7785;83.3725;1.4336;0.2375;;;HandLeft_(0.3, 0.2, 0.1)_(0.7, 0.3, -0.6, 0.0)_1.000714_System.String[];HandLeft_(0.2, 0.1, 0.1)_(0.8, 0.4, -0.4, 0.1)_1.081002_System.String[];HandRight_(0.5, 0.2, 0.1)_(0.0, -0.7, -0.3, 0.7)_1.000714_System.String[];HandRight_(0.5, 0.1, 0.1)_(-0.1, -0.4, -0.4, 0.8)_1.081002_System.String[];0.0000;-0.8123;0.0030;54.4470;-131.5641;1.1168;1.1430;-115.4379;-68.2099;9.6163;1.5862;305.6378;86.3458;3.5997;3.7730
0.0000;0.0000;False;False;54.7017;-131.7000;0.0008;-0.0139;-115.2019;-68.6000;0.4402;0.0006;305.8733;85.1950;0.2027;0.0000;0.0005;-0.0001;0.0000;0.0013;0.0000;-0.0065;116976;37.84742;Infinity;1592.66;53.8242;-131.1873;0.7251;0.7501;-115.5121;-67.8491;353.0843;352.5045;295.7785;83.3725;1.4336;0.2375;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, 0.2, 0.1)_(0.7, 0.3, -0.6, 0.0)_1.000714_System.String[];HandLeft_(0.2, 0.1, 0.1)_(0.8, 0.4, -0.4, 0.1)_1.081002_System.String[];HandRight_(0.5, 0.2, 0.1)_(0.0, -0.7, -0.3, 0.7)_1.000714_System.String[];HandRight_(0.5, 0.1, 0.1)_(-0.1, -0.4, -0.4, 0.8)_1.081002_System.String[];0.0765;-0.8123;0.0031;54.4470;-131.5642;1.1168;1.1429;-115.4379;-68.2099;9.4844;1.5052;305.6194;86.5588;3.5858;3.8324
0.0000;0.0000;False;False;54.7014;-131.7000;0.0008;-0.0139;-115.2018;-68.6000;0.4397;0.0007;305.8693;85.1949;0.2021;0.0000;-0.0013;-0.0001;0.0000;0.0020;-0.0001;-0.0079;116979;49.24436;Infinity;1592.70;53.8238;-131.1873;0.7251;0.7501;-115.5121;-67.8492;353.0829;352.5043;295.7737;83.3752;1.4322;0.2375;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, 0.2, 0.1)_(0.7, 0.3, -0.6, 0.0)_1.000714_System.String[];HandLeft_(0.2, 0.1, 0.1)_(0.8, 0.4, -0.4, 0.1)_1.081002_System.String[];HandRight_(0.5, 0.2, 0.1)_(0.0, -0.7, -0.3, 0.7)_1.000714_System.String[];HandRight_(0.5, 0.1, 0.1)_(-0.1, -0.4, -0.4, 0.8)_1.081002_System.String[];0.1183;-0.8123;0.0034;54.4465;-131.5642;1.1168;1.1429;-115.4378;-68.2099;9.4628;1.4897;305.6131;86.6165;3.5657;3.8518
0.0000;0.0000;False;False;54.7010;-131.7000;0.0008;-0.0139;-115.2017;-68.6000;0.4394;0.0006;305.8661;85.1962;0.2023;0.0000;0.0016;-0.0001;0.0000;0.0029;0.0001;-0.0098;116982;58.22598;Infinity;1592.74;53.8235;-131.1873;0.7251;0.7501;-115.5121;-67.8492;353.0827;352.5044;295.7705;83.3758;1.4323;0.2375;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, 0.2, 0.1)_(0.7, 0.3, -0.6, 0.0)_1.000714_System.String[];HandLeft_(0.2, 0.1, 0.1)_(0.8, 0.4, -0.4, 0.1)_1.081002_System.String[];HandRight_(0.5, 0.2, 0.1)_(0.0, -0.7, -0.3, 0.7)_1.000714_System.String[];HandRight_(0.5, 0.1, 0.1)_(-0.1, -0.4, -0.4, 0.8)_1.081002_System.String[];0.1599;-0.8123;0.0036;54.4462;-131.5642;1.1168;1.1429;-115.4377;-68.2099;9.4744;1.4891;305.6252;86.7519;3.5399;3.8830
0.0000;0.0000;False;False;54.7005;-131.7000;0.0008;-0.0139;-115.2015;-68.6000;0.4389;0.0007;305.8600;85.1973;0.2016;0.0000;0.0015;-0.0001;0.0000;0.0040;0.0001;-0.0130;116985;64.21813;Infinity;1592.78;53.8230;-131.1873;0.7251;0.7501;-115.5120;-67.8492;353.0821;352.5044;295.7649;83.3771;1.4318;0.2375;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, 0.2, 0.1)_(0.7, 0.3, -0.6, 0.0)_1.000714_System.String[];HandLeft_(0.2, 0.1, 0.1)_(0.8, 0.4, -0.4, 0.1)_1.081002_System.String[];HandRight_(0.5, 0.2, 0.1)_(0.0, -0.7, -0.3, 0.7)_1.000714_System.String[];HandRight_(0.5, 0.1, 0.1)_(-0.1, -0.4, -0.4, 0.8)_1.081002_System.String[];0.2015;-0.8123;0.0038;54.4458;-131.5641;1.1168;1.1429;-115.4376;-68.2101;9.4920;1.4805;305.6314;86.9900;3.5200;3.9025
0.0000;0.0000;False;False;54.6999;-131.7000;0.0008;-0.0139;-115.2014;-68.6000;0.4385;0.0006;305.8517;85.1959;0.2012;0.0000;-0.0005;-0.0001;0.0000;0.0046;0.0000;-0.0157;116988;67.79858;Infinity;1592.82;53.8225;-131.1872;0.7251;0.7501;-115.5120;-67.8492;353.0817;352.5044;295.7580;83.3766;1.4316;0.2375;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, 0.2, 0.1)_(0.7, 0.3, -0.6, 0.0)_1.000714_System.String[];HandLeft_(0.2, 0.1, 0.1)_(0.8, 0.4, -0.4, 0.1)_1.081002_System.String[];HandRight_(0.5, 0.2, 0.1)_(0.0, -0.7, -0.3, 0.7)_1.000714_System.String[];HandRight_(0.5, 0.1, 0.1)_(-0.1, -0.4, -0.4, 0.8)_1.081002_System.String[];0.2433;-0.8123;0.0038;54.4452;-131.5641;1.1168;1.1429;-115.4375;-68.2106;9.5005;1.4643;305.6247;87.3223;3.4945;3.9113
0.0000;0.0000;False;False;54.6992;-131.7000;0.0008;-0.0139;-115.2012;-68.6000;0.4383;0.0007;305.8446;85.1955;0.2012;0.0000;0.0003;-0.0002;0.0000;0.0055;0.0000;-0.0192;116991;69.78027;Infinity;1592.86;53.8219;-131.1873;0.7251;0.7501;-115.5119;-67.8492;353.0813;352.5045;295.7505;83.3756;1.4314;0.2375;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, 0.2, 0.1)_(0.7, 0.3, -0.6, 0.0)_1.000714_System.String[];HandLeft_(0.2, 0.1, 0.1)_(0.8, 0.4, -0.4, 0.1)_1.081002_System.String[];HandRight_(0.5, 0.2, 0.1)_(0.0, -0.7, -0.3, 0.7)_1.000714_System.String[];HandRight_(0.5, 0.1, 0.1)_(-0.1, -0.4, -0.4, 0.8)_1.081002_System.String[];0.2849;-0.8123;0.0038;54.4446;-131.5640;1.1168;1.1429;-115.4373;-68.2113;9.4982;1.4679;305.6035;87.7324;3.4807;3.8817
0.0000;0.0000;False;False;54.6984;-131.7000;0.0008;-0.0139;-115.2009;-68.6000;0.4381;0.0006;305.8347;85.1960;0.2011;0.0000;0.0012;-0.0002;0.0000;0.0062;0.0001;-0.0212;116994;70.84885;Infinity;1592.91;53.8212;-131.1873;0.7251;0.7501;-115.5118;-67.8492;353.0811;352.5044;295.7409;83.3755;1.4313;0.2375;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, 0.2, 0.1)_(0.7, 0.3, -0.6, 0.0)_1.000714_System.String[];HandLeft_(0.2, 0.1, 0.1)_(0.8, 0.4, -0.4, 0.1)_1.081002_System.String[];HandRight_(0.5, 0.2, 0.1)_(0.0, -0.7, -0.3, 0.7)_1.000714_System.String[];HandRight_(0.5, 0.1, 0.1)_(-0.1, -0.4, -0.4, 0.8)_1.081002_System.String[];0.3265;-0.8123;0.0038;54.4439;-131.5640;1.1168;1.1429;-115.4371;-68.2119;9.4877;1.4691;305.5672;88.1960;3.4810;3.8215
0.0000;0.0000;False;False;54.6975;-131.6999;0.0008;-0.0139;-115.2007;-68.6000;0.4379;0.0005;305.8239;85.1969;0.2008;0.0000;0.0001;-0.0002;0.0000;0.0069;0.0000;-0.0215;116997;71.40446;Infinity;1592.95;53.8204;-131.1872;0.7251;0.7501;-115.5117;-67.8492;353.0808;352.5042;295.7306;83.3766;1.4311;0.2375;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, 0.2, 0.1)_(0.7, 0.3, -0.6, 0.0)_1.000714_System.String[];HandLeft_(0.2, 0.1, 0.1)_(0.8, 0.4, -0.4, 0.1)_1.081002_System.String[];HandRight_(0.5, 0.2, 0.1)_(0.0, -0.7, -0.3, 0.6)_1.000714_System.String[];HandRight_(0.5, 0.1, 0.1)_(-0.1, -0.4, -0.4, 0.8)_1.081002_System.String[];0.3683;-0.8123;0.0038;54.4431;-131.5638;1.1168;1.1430;-115.4369;-68.2127;9.4848;1.4952;305.5168;88.7453;3.4779;3.7732
0.0000;0.0000;False;False;54.6965;-131.6999;0.0008;-0.0139;-115.2004;-68.6000;0.4377;0.0005;305.8111;85.1977;0.2003;0.0000;-0.0016;-0.0002;0.0000;0.0074;-0.0001;-0.0272;117000;71.69554;Infinity;1592.99;53.8195;-131.1871;0.7251;0.7501;-115.5116;-67.8492;353.0807;352.5042;295.7192;83.3776;1.4310;0.2375;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, 0.2, 0.1)_(0.7, 0.3, -0.6, 0.0)_1.000714_System.String[];HandLeft_(0.2, 0.1, 0.1)_(0.8, 0.4, -0.4, 0.1)_1.081002_System.String[];HandRight_(0.5, 0.2, 0.1)_(0.0, -0.7, -0.3, 0.6)_1.000714_System.String[];HandRight_(0.5, 0.1, 0.1)_(-0.1, -0.4, -0.4, 0.8)_1.081002_System.String[];0.4099;-0.8123;0.0038;54.4422;-131.5636;1.1168;1.1430;-115.4367;-68.2135;9.5199;1.5510;305.4764;89.2485;3.4728;3.7313
