ScenarioTime;ThrottleA;ThrottleB;CarPosXA;CarPosXB;CarPosZA;CarPosZB;SteerA;SteerB
0.0;0.0;0.0;80.3337;-84.9106;-76.2096;78.0084;0.0121;-0.0036
0.0641;0.0;0.0;80.3335;-84.9106;-76.2097;78.0083;0.0121;-0.0036
0.1062;0.0;0.0;80.3326;-84.9104;-76.2098;78.008;0.0121;-0.0036
0.149;0.0;0.0;80.3323;-84.9104;-76.2098;78.0079;0.0128;-0.0036
0.191;0.0;0.0;80.332;-84.9103;-76.2098;78.0078;0.0139;-0.0036
0.2327;0.0;0.0;80.3319;-84.9103;-76.2099;78.0078;0.0151;-0.0036
0.2749;0.0;0.0;80.3317;-84.9103;-76.2099;78.0077;0.0163;-0.0036
0.3166;0.0;0.0;80.3316;-84.9103;-76.2099;78.0078;0.0172;-0.0036
0.3583;0.0;0.0069;80.3315;-84.9103;-76.21;78.0077;0.0175;-0.0036
0.4002;0.0;0.0316;80.3316;-84.9102;-76.21;78.0077;0.0175;-0.0036
0.4419;0.0;0.0582;80.3316;-84.9101;-76.21;78.0075;0.0175;-0.0036
0.4839;0.0;0.0831;80.3316;-84.91;-76.2101;78.0073;0.0175;-0.0036
0.5257;0.0;0.1114;80.3317;-84.9097;-76.2101;78.0068;0.0175;-0.0036
0.5678;0.0;0.1475;80.3316;-84.9092;-76.2102;78.006;0.0175;-0.0036
0.6099;0.0;0.1833;80.3317;-84.9084;-76.2102;78.0047;0.0175;-0.0036
0.6518;0.0;0.2039;80.3317;-84.9072;-76.2103;78.0028;0.0175;-0.0036
0.6938;0.0;0.2109;80.3317;-84.9056;-76.2103;78.0002;0.0175;-0.0036
0.7361;0.0;0.2163;80.3317;-84.9036;-76.2103;77.9968;0.0175;-0.0036
0.7778;0.0;0.2278;80.3317;-84.9011;-76.2104;77.9928;0.0175;-0.0036
0.8198;0.0;0.2499;80.3317;-84.8982;-76.2104;77.988;0.0175;-0.0036
0.8616;0.0;0.2857;80.3317;-84.8947;-76.2104;77.9823;0.0175;-0.0036
0.9043;0.0;0.3411;80.3318;-84.8906;-76.2105;77.9756;0.0175;-0.0036
0.9462;0.0024;0.401;80.3318;-84.8859;-76.2105;77.9678;0.0175;-0.0036
0.9881;0.0337;0.45;80.3319;-84.8804;-76.2106;77.9589;0.0175;-0.0036
1.0299;0.0935;0.4862;80.3318;-84.874;-76.2106;77.9485;0.0175;-0.0036
1.0715;0.165;0.5184;80.3316;-84.8667;-76.2106;77.9365;0.0175;-0.0036
1.1136;0.2421;0.5409;80.3309;-84.8582;-76.2106;77.9226;0.0175;-0.0036
1.1557;0.3192;0.5755;80.3292;-84.8491;-76.2107;77.9076;0.0175;-0.0036
1.1974;0.3955;0.6038;80.3264;-84.8388;-76.2107;77.8909;0.0175;-0.0036
1.2396;0.4731;0.6258;80.3222;-84.8272;-76.2107;77.8719;0.0175;-0.0036
1.2813;0.5576;0.6477;80.3161;-84.8145;-76.2106;77.851;0.0175;-0.0039
1.3231;0.6478;0.6746;80.308;-84.8003;-76.2106;77.8279;0.0175;-0.0048
1.3647;0.736;0.7052;80.2973;-84.7848;-76.2105;77.8025;0.0175;-0.0064
1.4067;0.8075;0.7384;80.2838;-84.7678;-76.2103;77.7747;0.0175;-0.0088
1.4484;0.855;0.7703;80.267;-84.7491;-76.2102;77.7443;0.0171;-0.012
1.4901;0.8879;0.7977;80.2469;-84.7288;-76.21;77.7114;0.0141;-0.0152
1.5318;0.9058;0.8204;80.2231;-84.7069;-76.2098;77.6759;0.0107;-0.0175
1.5739;0.9173;0.8395;80.1955;-84.6832;-76.2095;77.6376;0.0081;-0.0195
1.6161;0.9292;0.8544;80.1636;-84.6571;-76.2093;77.5956;0.0065;-0.022
1.6579;0.9428;0.863;80.128;-84.6293;-76.2091;77.551;0.0061;-0.0261
1.6996;0.9559;0.8636;80.0888;-84.5999;-76.2091;77.504;0.0061;-0.0325
1.7413;0.9678;0.8588;80.0457;-84.5685;-76.209;77.454;0.0061;-0.0398
1.7829;0.9765;0.8529;79.9987;-84.5351;-76.2087;77.4011;0.0061;-0.0474
1.825;0.9829;0.8454;79.9472;-84.4992;-76.2084;77.345;0.0061;-0.0546
1.8671;0.9875;0.8294;79.892;-84.4617;-76.2081;77.2866;0.0049;-0.0598
1.9092;0.9909;0.7978;79.8319;-84.4215;-76.2077;77.2246;0.0021;-0.0624
1.9513;0.9934;0.7511;79.7675;-84.3792;-76.2073;77.16;-0.0013;-0.0627
1.9933;0.9952;0.6972;79.7;-84.3358;-76.207;77.0938;-0.0047;-0.0627
2.0351;0.9936;0.6382;79.6275;-84.2901;-76.2067;77.0245;-0.0084;-0.0627
2.0768;0.9922;0.5607;79.5518;-84.2434;-76.2066;76.954;-0.012;-0.0627
2.1189;0.99;0.4527;79.4714;-84.195;-76.2066;76.8811;-0.0151;-0.0627
2.1607;0.9874;0.3339;79.3869;-84.1454;-76.2068;76.8067;-0.0173;-0.0629
2.2024;0.9848;0.2434;79.2991;-84.0955;-76.2072;76.732;-0.0187;-0.0653
2.2441;0.9815;0.1774;79.2073;-84.0451;-76.2078;76.6568;-0.0201;-0.0713
2.2858;0.9754;0.1293;79.1114;-83.9943;-76.2084;76.5815;-0.0221;-0.0798
2.3274;0.9617;0.0943;79.0116;-83.9433;-76.2093;76.5064;-0.0255;-0.0901
2.3691;0.9421;0.0687;78.908;-83.8921;-76.2103;76.4319;-0.0299;-0.1004
2.4108;0.9163;0.0501;78.8006;-83.8408;-76.2117;76.3581;-0.0354;-0.1109
2.4527;0.8909;0.0365;78.6892;-83.7891;-76.2133;76.2848;-0.0413;-0.1204
2.4943;0.8689;0.0266;78.5744;-83.7375;-76.2154;76.2126;-0.0479;-0.1297
2.5367;0.8525;0.0194;78.4553;-83.6853;-76.2178;76.1407;-0.0547;-0.1387
2.5785;0.8406;0.0142;78.3329;-83.6332;-76.2204;76.0698;-0.0613;-0.1466
2.6202;0.8319;0.0103;78.2088;-83.5815;-76.2239;76.0006;-0.067;-0.154
2.6626;0.8256;0.0075;78.0801;-83.5291;-76.2284;75.9315;-0.0711;-0.1611
2.7045;0.821;0.0055;77.9495;-83.4771;-76.2338;75.8639;-0.0732;-0.1684
2.7465;0.8176;0.004;77.8154;-83.4249;-76.2401;75.7969;-0.0734;-0.1764
2.7884;0.8152;0.0029;77.6799;-83.3733;-76.247;75.7318;-0.0734;-0.1841
2.8302;0.8134;0.0021;77.5406;-83.3214;-76.2546;75.6672;-0.0734;-0.1911
2.8723;0.8113;0.0015;77.3973;-83.2692;-76.263;75.6033;-0.0734;-0.1972
2.9141;0.8095;0.0011;77.2525;-83.2176;-76.2719;75.5409;-0.0734;-0.2034
2.9558;0.8071;0.0008;77.1051;-83.1661;-76.2814;75.4797;-0.0734;-0.21
2.9977;0.8033;0.0006;76.9539;-83.1144;-76.2917;75.4192;-0.0734;-0.2166
3.0394;0.7989;0.0004;76.8007;-83.0631;-76.3025;75.36;-0.0734;-0.2234
3.0814;0.788;0.0003;76.6434;-83.0114;-76.3142;75.3013;-0.0734;-0.2302
3.1231;0.7766;0.0002;76.484;-82.9601;-76.3265;75.2439;-0.0727;-0.2375
3.1649;0.7661;0.0002;76.3214;-82.9086;-76.3396;75.1873;-0.0713;-0.2448
3.207;0.7575;0.0001;76.1567;-82.8575;-76.3534;75.1319;-0.0688;-0.2534
3.2489;0.7509;0.0001;75.9873;-82.8057;-76.3681;75.0768;-0.0656;-0.2614
3.2906;0.7435;0.0001;75.8173;-82.7546;-76.3832;75.0234;-0.0625;-0.2694
3.3332;0.7379;0.0;75.6404;-82.7023;-76.3993;74.9698;-0.0602;-0.2767
3.375;0.7297;0.0;75.4647;-82.6513;-76.4157;74.9183;-0.059;-0.2828
3.4169;0.7225;0.0;75.2856;-82.6;-76.4328;74.8676;-0.0582;-0.2878
3.4586;0.7161;0.0;75.1052;-82.5491;-76.4504;74.8181;-0.0577;-0.2917
3.5006;0.7072;0.0;74.9209;-82.498;-76.4689;74.7692;-0.0574;-0.2955
3.5422;0.6976;0.0;74.7357;-82.4473;-76.488;74.7214;-0.0573;-0.2996
3.5843;0.6867;0.0;74.5481;-82.3967;-76.5079;74.6745;-0.0573;-0.3047
3.6266;0.6761;0.0;74.3554;-82.3455;-76.5289;74.6277;-0.0573;-0.3109
3.6692;0.6559;0.0;74.1598;-82.2941;-76.5508;74.5817;-0.0573;-0.3181
3.7109;0.6334;0.0;73.964;-82.2434;-76.5733;74.5369;-0.0573;-0.3253
3.7528;0.6133;0.0;73.768;-82.1932;-76.5965;74.4935;-0.0573;-0.3324
3.7949;0.592;0.0;73.5687;-82.1427;-76.6208;74.4506;-0.0566;-0.3396
3.8367;0.5718;0.0;73.3688;-82.0925;-76.6457;74.4088;-0.0554;-0.346
3.8783;0.5493;0.0;73.1685;-82.0427;-76.6714;74.3682;-0.0539;-0.3504
3.9201;0.5265;0.0;72.9665;-81.993;-76.6978;74.3283;-0.0532;-0.3519
3.9619;0.5016;0.0118;72.7635;-81.9435;-76.7249;74.2893;-0.0532;-0.3521
4.0038;0.4762;0.0336;72.5575;-81.8937;-76.7531;74.2507;-0.0533;-0.3521
