AccelA;AccelB;ButtonA;ButtonB;Car PositionXA;Car PositionXB;Car PositionYA;Car PositionYB;Car PositionZA;Car PositionZB;Car RotationXA;Car RotationXB;Car RotationYA;Car RotationYB;Car RotationZA;Car RotationZB;Car VelocityXB;Car VelocityYA;Car VelocityYB;Car VelocityZA;Car VelocityZB;CarVelocityXA;Frame Number;FrameRate;GameTime;HeadPosXA;HeadPosXB;HeadPosYA;HeadPosYB;HeadPosZA;HeadPosZB;HeadrotXA;HeadrotXB;HeadrotYA;HeadrotYB;HeadrotZA;HeadrotZB;IndicatorsA;IndicatorsB;LeftHandA;LeftHandB;RightHandA;RightHandB;ScenarioTime;SteerA;SteerB
0.0011;1.0000;False;False;98.1000;98.1000;-0.0139;-0.0139;55.4000;55.4000;0.0007;0.0007;214.6056;214.6056;0.0000;0.0000; ; ; ; ; ; ;227144;72.09129;3185.17;98.3456;53.9119;1.1300;1.4737;54.9029;-115.6778;354.1487;352.9388;175.7281;306.6813;4.6988;0.1031;;;HandLeft_(0.1, -0.3, -0.1)_(-0.7, -0.5, 0.0, -0.4)_0.9334885_System.String[];HandLeft_(0.3, -0.6, 0.2)_(0.9, 0.3, -0.3, 0.0)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.0)_(-0.1, -0.8, -0.5, 0.3)_0.9334885_System.String[];HandRight_(0.6, -0.6, 0.2)_(-0.1, -0.1, -0.3, 0.9)_1.086072_System.String[];0.0000;-0.0301;0.0525
0.0007;1.0000;False;False;98.1000;98.1000;-0.0139;-0.0139;55.4000;55.4000;0.0007;0.0007;214.6054;214.6054;0.0000;0.0000;0.0006;0.0000;0.0000;0.0009;0.0009;0.0006;227148;66.5783;3185.23;98.3456;53.9098;1.1300;1.4738;54.9029;-115.6762;354.1486;352.9295;175.7280;306.6855;4.6989;0.1036;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.3, -0.1)_(-0.7, -0.5, 0.0, -0.4)_0.9334885_System.String[];HandLeft_(0.3, -0.6, 0.2)_(0.9, 0.3, -0.3, 0.0)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.0)_(-0.1, -0.8, -0.5, 0.3)_0.9334885_System.String[];HandRight_(0.6, -0.6, 0.2)_(-0.1, -0.1, -0.3, 0.9)_1.086072_System.String[];0.0679;-0.0301;0.0525
0.0004;1.0000;False;False;98.1000;98.1000;-0.0139;-0.0139;55.3999;55.3999;0.0005;0.0005;214.6067;214.6067;0.0000;0.0000;-0.0003;0.0000;0.0000;-0.0005;-0.0005;-0.0003;227153;68.95838;3185.30;98.3456;53.8987;1.1300;1.4738;54.9028;-115.6677;354.1487;352.9001;175.7292;306.7002;4.6989;0.1049;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.3, -0.1)_(-0.8, -0.5, 0.0, -0.4)_0.9334885_System.String[];HandLeft_(0.3, -0.6, 0.2)_(0.9, 0.3, -0.3, 0.0)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.0)_(0.0, -0.8, -0.5, 0.3)_0.9334885_System.String[];HandRight_(0.6, -0.6, 0.2)_(-0.1, -0.2, -0.3, 0.9)_1.086072_System.String[];0.1382;-0.0301;0.0525
0.0003;1.0000;False;False;98.1000;98.1000;-0.0139;-0.0139;55.3999;55.3999;0.0006;0.0006;214.6060;214.6060;0.0000;0.0000;-0.0001;0.0000;0.0000;-0.0001;-0.0001;-0.0001;227158;70.33607;3185.37;98.3456;53.8780;1.1300;1.4737;54.9028;-115.6520;354.1486;352.8671;175.7278;306.7253;4.6989;0.1065;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.3, -0.1)_(-0.8, -0.5, 0.0, -0.4)_0.9334885_System.String[];HandLeft_(0.3, -0.6, 0.2)_(0.9, 0.3, -0.3, 0.0)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.0)_(0.0, -0.8, -0.5, 0.3)_0.9334885_System.String[];HandRight_(0.6, -0.6, 0.2)_(-0.1, -0.2, -0.3, 0.9)_1.086072_System.String[];0.2075;-0.0301;0.0525
0.0002;1.0000;False;False;98.1000;98.1000;-0.0139;-0.0139;55.3999;55.3999;0.0006;0.0006;214.6054;214.6054;0.0000;0.0000;-0.0003;0.0000;0.0000;-0.0005;-0.0005;-0.0003;227163;73.71721;3185.44;98.3456;53.8425;1.1300;1.4735;54.9028;-115.6249;354.1487;352.8343;175.7278;306.7670;4.6988;0.1081;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.3, -0.1)_(-0.8, -0.5, 0.0, -0.4)_0.9334885_System.String[];HandLeft_(0.3, -0.6, 0.2)_(0.9, 0.4, -0.3, 0.0)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.0)_(0.0, -0.8, -0.5, 0.3)_0.9334885_System.String[];HandRight_(0.6, -0.6, 0.2)_(-0.1, -0.1, -0.3, 0.9)_1.086072_System.String[];0.2783;-0.0301;0.0525
0.0001;1.0000;False;False;98.0999;98.0999;-0.0139;-0.0139;55.3999;55.3999;0.0005;0.0005;214.6068;214.6068;0.0000;0.0000;-0.0005;0.0000;0.0000;-0.0007;-0.0007;-0.0005;227168;59.13203;3185.53;98.3456;53.8050;1.1300;1.4733;54.9028;-115.5963;354.1487;352.8136;175.7295;306.8101;4.6988;0.1094;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.3, -0.1)_(-0.8, -0.5, 0.0, -0.4)_0.9334885_System.String[];HandLeft_(0.3, -0.6, 0.2)_(0.9, 0.4, -0.3, 0.0)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.0)_(0.0, -0.8, -0.5, 0.3)_0.9334885_System.String[];HandRight_(0.6, -0.6, 0.2)_(-0.1, -0.2, -0.3, 0.9)_1.086072_System.String[];0.3640;-0.0301;0.0525
0.0000;1.0000;False;False;98.1000;98.1000;-0.0139;-0.0139;55.3999;55.3999;0.0008;0.0008;214.6060;214.6060;0.0000;0.0000;-0.0007;0.0000;0.0000;-0.0010;-0.0010;-0.0007;227174;70.16753;3185.61;98.3456;53.7369;1.1300;1.4727;54.9028;-115.5441;354.1488;352.7920;175.7285;306.8875;4.6988;0.1113;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.3, -0.1)_(-0.8, -0.5, 0.0, -0.4)_0.9334885_System.String[];HandLeft_(0.3, -0.6, 0.2)_(0.9, 0.4, -0.3, 0.0)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.0)_(-0.1, -0.8, -0.5, 0.3)_0.9334885_System.String[];HandRight_(0.6, -0.6, 0.2)_(-0.1, -0.2, -0.3, 0.9)_1.086072_System.String[];0.4402;-0.0301;0.0525
0.0000;1.0000;False;False;98.0999;98.0999;-0.0139;-0.0139;55.3998;55.3998;0.0007;0.0007;214.6079;214.6079;0.0000;0.0000;-0.0006;0.0000;0.0000;-0.0009;-0.0009;-0.0006;227179;72.23105;3185.68;98.3455;53.6721;1.1300;1.4722;54.9027;-115.4944;354.1488;352.7799;175.7305;306.9606;4.6988;0.1128;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.3, -0.1)_(-0.7, -0.5, 0.0, -0.4)_0.9334885_System.String[];HandLeft_(0.3, -0.6, 0.2)_(0.9, 0.3, -0.3, 0.0)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.0)_(-0.1, -0.8, -0.5, 0.3)_0.9334885_System.String[];HandRight_(0.6, -0.6, 0.2)_(-0.1, -0.2, -0.3, 0.9)_1.086072_System.String[];0.5115;-0.0301;0.0525
0.0000;1.0000;False;False;98.0999;98.0999;-0.0139;-0.0139;55.3998;55.3998;0.0007;0.0007;214.6081;214.6081;0.0000;0.0000;-0.0003;0.0000;0.0000;-0.0004;-0.0004;-0.0003;227184;70.88475;3185.75;98.3455;53.6007;1.1300;1.4715;54.9027;-115.4394;354.1487;352.7713;175.7300;307.0410;4.6988;0.1145;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.3, -0.1)_(-0.7, -0.5, 0.0, -0.4)_0.9334885_System.String[];HandLeft_(0.3, -0.6, 0.2)_(0.9, 0.3, -0.3, 0.0)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.0)_(-0.1, -0.8, -0.5, 0.3)_0.9334885_System.String[];HandRight_(0.6, -0.6, 0.2)_(-0.1, -0.2, -0.3, 0.9)_1.086072_System.String[];0.5825;-0.0301;0.0525
0.0537;1.0000;False;False;98.0999;98.0999;-0.0139;-0.0139;55.3998;55.3998;0.0005;0.0005;214.6090;214.6090;0.0000;0.0000;-0.0004;0.0000;0.0000;-0.0005;-0.0005;-0.0004;227189;70.64983;3185.82;98.3455;53.5174;1.1300;1.4708;54.9027;-115.3751;354.1486;352.7641;175.7318;307.1344;4.6989;0.1164;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.3, -0.1)_(-0.7, -0.5, 0.0, -0.4)_0.9334885_System.String[];HandLeft_(0.3, -0.6, 0.2)_(0.9, 0.3, -0.3, 0.0)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.0)_(0.0, -0.8, -0.5, 0.3)_0.9334885_System.String[];HandRight_(0.6, -0.6, 0.2)_(-0.1, -0.2, -0.3, 0.9)_1.086072_System.String[];0.6521;-0.0301;0.0525
