ThrottleA;ThrottleB;ButtonA;ButtonB;Car PositionXA;Car PositionXB;Car PositionYA;Car PositionYB;Car PositionZA;Car PositionZB;CarRotXA;CarRotXB;Car RotationYA;Car RotationYB;Car RotationZA;CarRotZB;Car VelocityXB;Car VelocityYA;Car VelocityYB;Car VelocityZA;Car VelocityZB;CarVelocityXA;Frame Number;FrameRate;GameTime;CarPosXA;CarPosXB;HeadPosYA;HeadPosYB;CarPosZA;CarPosZB;HeadrotXA;HeadrotXB;HeadrotYA;HeadrotYB;HeadrotZA;HeadrotZB;IndicatorsA;IndicatorsB;LeftHandA;LeftHandB;RightHandA;RightHandB;ScenarioTime;SteerA;SteerB
0.0;0.0;False;False;76.0001;76.0001;0.0963;0.0963;85.1002;85.1002;0.0108;0.0108;219.2288;219.2288;359.9816;359.9816; ; ; ; ; ; ;61235;71.47956;809.98;76.0477;80.2543;1.3045;1.0385;84.262;-76.7658;352.6776;352.2091;206.7633;286.7125;1.5952;359.7029;;;HandLeft_(0.0, -0.4, 0.2)_(0.6, 0.5, -0.5, 0.4)_1.039649_System.String[];HandLeft_(1.0, -0.2, 0.4)_(0.5, 0.6, -0.6, 0.3)_1.020326_System.String[];HandRight_(0.3, -0.4, 0.3)_(-0.2, -0.6, -0.6, 0.5)_1.039649_System.String[];HandRight_(1.3, -0.2, 0.4)_(-0.3, -0.6, -0.6, 0.5)_1.020326_System.String[];0.0;-0.0067;0.0018
0.0;0.0;False;False;76.0001;76.0001;0.0992;0.0992;85.1001;85.1001;0.027;0.027;219.2296;219.2296;359.9817;359.9817;-0.0010;0.0298;0.0298;-0.0010;-0.0010;-0.0010;61240;69.0191;810.06;76.0474;80.2539;1.3075;1.0434;84.2617;-76.7656;352.6951;352.2427;206.7646;286.7125;1.5914;359.7042;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.4, 0.2)_(0.6, 0.5, -0.5, 0.4)_1.039649_System.String[];HandLeft_(1.0, -0.2, 0.4)_(0.5, 0.6, -0.6, 0.3)_1.020326_System.String[];HandRight_(0.3, -0.4, 0.3)_(-0.2, -0.6, -0.6, 0.4)_1.039649_System.String[];HandRight_(1.3, -0.2, 0.4)_(-0.3, -0.6, -0.6, 0.5)_1.020326_System.String[];0.0768;-0.0067;0.0018
0.0;0.0;False;False;76.0;76.0;0.1007;0.1007;85.1;85.1;0.0346;0.0346;219.2299;219.2299;359.9817;359.9817;-0.0008;0.0161;0.0161;-0.0008;-0.0008;-0.0008;61245;69.86239;810.13;76.0473;80.2537;1.3091;1.0462;84.2615;-76.7656;352.7035;352.2613;206.765;286.7122;1.5896;359.7049;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.4, 0.2)_(0.6, 0.5, -0.5, 0.4)_1.039649_System.String[];HandLeft_(1.0, -0.2, 0.4)_(0.5, 0.6, -0.6, 0.3)_1.020326_System.String[];HandRight_(0.3, -0.4, 0.3)_(-0.2, -0.6, -0.6, 0.4)_1.039649_System.String[];HandRight_(1.3, -0.2, 0.4)_(-0.3, -0.6, -0.6, 0.5)_1.020326_System.String[];0.1465;-0.0067;0.0018
0.0;0.0;False;False;75.9999;75.9999;0.1016;0.1016;85.1;85.1;0.0384;0.0384;219.2303;219.2303;359.9818;359.9818;-0.0011;0.0097;0.0097;-0.0013;-0.0013;-0.0011;61250;69.47569;810.2;76.0471;80.2537;1.31;1.0479;84.2613;-76.7656;352.708;352.2721;206.7653;286.7128;1.5886;359.7054;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.4, 0.2)_(0.6, 0.5, -0.5, 0.4)_1.039649_System.String[];HandLeft_(1.0, -0.2, 0.4)_(0.5, 0.6, -0.6, 0.2)_1.020326_System.String[];HandRight_(0.3, -0.4, 0.3)_(-0.2, -0.6, -0.6, 0.5)_1.039649_System.String[];HandRight_(1.3, -0.2, 0.4)_(-0.3, -0.6, -0.6, 0.5)_1.020326_System.String[];0.2172;-0.0067;0.0018
0.0;0.0;False;False;75.9998;75.9998;0.1021;0.1021;85.0998;85.0998;0.0394;0.0394;219.2327;219.2327;359.9818;359.9818;-0.0022;0.0045;0.0045;-0.0025;-0.0025;-0.0022;61255;70.89511;810.26;76.0469;80.2537;1.3106;1.0489;84.2612;-76.7656;352.7094;352.2767;206.7676;286.7122;1.5883;359.7055;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.4, 0.2)_(0.6, 0.5, -0.5, 0.4)_1.039649_System.String[];HandLeft_(1.0, -0.2, 0.4)_(0.5, 0.6, -0.6, 0.2)_1.020326_System.String[];HandRight_(0.3, -0.4, 0.3)_(-0.2, -0.6, -0.6, 0.5)_1.039649_System.String[];HandRight_(1.3, -0.2, 0.4)_(-0.3, -0.6, -0.6, 0.5)_1.020326_System.String[];0.2856;-0.0067;0.0018
0.0;0.0;False;False;75.9996;75.9996;0.1023;0.1023;85.0997;85.0997;0.039;0.039;219.2316;219.2316;359.9818;359.9818;-0.0035;0.0023;0.0023;-0.0042;-0.0042;-0.0035;61260;70.57652;810.33;76.0468;80.2538;1.3108;1.0495;84.2611;-76.7656;352.7094;352.2787;206.767;286.7128;1.5883;359.7056;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.4, 0.2)_(0.6, 0.5, -0.5, 0.4)_1.039649_System.String[];HandLeft_(1.0, -0.2, 0.4)_(0.5, 0.6, -0.6, 0.2)_1.020326_System.String[];HandRight_(0.2, -0.3, 0.3)_(-0.2, -0.6, -0.6, 0.4)_1.039649_System.String[];HandRight_(1.3, -0.2, 0.4)_(-0.3, -0.6, -0.6, 0.5)_1.020326_System.String[];0.3558;-0.0067;0.0018
0.0;0.0;False;False;75.9995;75.9995;0.1024;0.1024;85.0995;85.0995;0.0382;0.0382;219.2311;219.2311;359.9818;359.9818;-0.0030;0.0008;0.0008;-0.0036;-0.0036;-0.0030;61265;70.35076;810.4;76.0467;80.254;1.311;1.0498;84.2609;-76.7657;352.7085;352.2786;206.767;286.7103;1.5885;359.7056;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.4, 0.2)_(0.6, 0.5, -0.5, 0.4)_1.039649_System.String[];HandLeft_(1.0, -0.2, 0.4)_(0.5, 0.6, -0.6, 0.2)_1.020326_System.String[];HandRight_(0.2, -0.3, 0.3)_(-0.1, -0.7, -0.6, 0.4)_1.039649_System.String[];HandRight_(1.3, -0.2, 0.4)_(-0.3, -0.6, -0.6, 0.5)_1.020326_System.String[];0.4258;-0.0067;0.0018
0.0081;0.0;False;False;75.9993;75.9993;0.1025;0.1025;85.0992;85.0992;0.0371;0.0371;219.23;219.23;359.9818;359.9818;-0.0029;0.0002;0.0002;-0.0034;-0.0034;-0.0029;61270;70.83847;810.47;76.0465;80.2543;1.311;1.0499;84.2607;-76.7658;352.7074;352.2779;206.766;286.7092;1.5888;359.7055;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.4, 0.2)_(0.6, 0.5, -0.5, 0.4)_1.039649_System.String[];HandLeft_(1.0, -0.2, 0.4)_(0.5, 0.6, -0.6, 0.2)_1.020326_System.String[];HandRight_(0.3, -0.4, 0.3)_(-0.1, -0.6, -0.6, 0.5)_1.039649_System.String[];HandRight_(1.3, -0.2, 0.4)_(-0.3, -0.6, -0.6, 0.5)_1.020326_System.String[];0.4955;-0.0067;0.0018
0.0335;0.0;False;False;75.999;75.999;0.1025;0.1025;85.099;85.099;0.036;0.036;219.2294;219.2294;359.9818;359.9818;-0.0054;-0.0002;-0.0002;-0.0065;-0.0065;-0.0054;61275;70.60198;810.54;76.0463;80.2546;1.311;1.05;84.2604;-76.7659;352.7065;352.2769;206.7646;286.7097;1.589;359.7055;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.4, 0.2)_(0.6, 0.5, -0.5, 0.4)_1.039649_System.String[];HandLeft_(1.0, -0.2, 0.4)_(0.5, 0.6, -0.6, 0.2)_1.020326_System.String[];HandRight_(0.3, -0.4, 0.3)_(-0.1, -0.7, -0.6, 0.4)_1.039649_System.String[];HandRight_(1.3, -0.2, 0.4)_(-0.3, -0.6, -0.6, 0.5)_1.020326_System.String[];0.5654;-0.0076;0.0018
0.0469;0.0;False;False;75.9985;75.9985;0.1025;0.1025;85.0983;85.0983;0.0342;0.0342;219.2299;219.2299;359.9818;359.9818;-0.0092;-0.0002;-0.0002;-0.0112;-0.0112;-0.0092;61280;71.39239;810.61;76.0459;80.2551;1.3111;1.05;84.2599;-76.766;352.7048;352.276;206.7645;286.7077;1.5893;359.7055;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.4, 0.2)_(0.6, 0.5, -0.5, 0.4)_1.039649_System.String[];HandLeft_(1.0, -0.2, 0.4)_(0.5, 0.6, -0.6, 0.2)_1.020326_System.String[];HandRight_(0.2, -0.4, 0.3)_(-0.1, -0.7, -0.6, 0.4)_1.039649_System.String[];HandRight_(1.3, -0.2, 0.4)_(-0.3, -0.6, -0.6, 0.5)_1.020326_System.String[];0.6343;-0.01;0.0018
0.0537;0.0;False;False;75.9976;75.9976;0.1024;0.1024;85.0972;85.0972;0.0321;0.0321;219.2285;219.2285;359.9818;359.9818;-0.0153;-0.0003;-0.0003;-0.0189;-0.0189;-0.0153;61285;69.24999;810.69;76.0451;80.2555;1.3111;1.05;84.259;-76.7661;352.7028;352.2749;206.7643;286.709;1.5898;359.7054;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.4, 0.2)_(0.6, 0.5, -0.5, 0.4)_1.039649_System.String[];HandLeft_(1.0, -0.2, 0.4)_(0.5, 0.6, -0.6, 0.2)_1.020326_System.String[];HandRight_(0.3, -0.4, 0.3)_(-0.2, -0.7, -0.6, 0.4)_1.039649_System.String[];HandRight_(1.3, -0.2, 0.4)_(-0.3, -0.6, -0.6, 0.5)_1.020326_System.String[];0.7062;-0.0166;0.0018
0.0618;0.0;False;False;75.9964;75.9964;0.1024;0.1024;85.0957;85.0957;0.0301;0.0301;219.2271;219.2271;359.9817;359.9817;-0.0208;-0.0002;-0.0002;-0.0258;-0.0258;-0.0208;61290;71.10699;810.75;76.044;80.256;1.3111;1.05;84.2576;-76.7663;352.7008;352.2744;206.763;286.7086;1.5902;359.7054;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.4, 0.2)_(0.6, 0.5, -0.5, 0.4)_1.039649_System.String[];HandLeft_(1.0, -0.2, 0.4)_(0.5, 0.6, -0.6, 0.2)_1.020326_System.String[];HandRight_(0.3, -0.4, 0.3)_(-0.1, -0.7, -0.6, 0.4)_1.039649_System.String[];HandRight_(1.3, -0.2, 0.4)_(-0.3, -0.6, -0.6, 0.5)_1.020326_System.String[];0.7745;-0.0261;0.0017
