ThrottleA;ThrottleB;ButtonA;ButtonB;Car PositionXA;Car PositionXB;Car PositionYA;Car PositionYB;Car PositionZA;Car PositionZB;CarRotXA;CarRotXB;Car RotationYA;Car RotationYB;Car RotationZA;CarRotZB;Car VelocityXB;Car VelocityYA;Car VelocityYB;Car VelocityZA;Car VelocityZB;CarVelocityXA;Frame Number;FrameRate;GameTime;CarPosXA;CarPosXB;HeadPosYA;HeadPosYB;CarPosZA;CarPosZB;HeadrotXA;HeadrotXB;HeadrotYA;HeadrotYB;HeadrotZA;HeadrotZB;IndicatorsA;IndicatorsB;LeftHandA;LeftHandB;RightHandA;RightHandB;ScenarioTime;SteerA;SteerB
0.2924;0.0;False;False;-96.8999;-96.8999;0.0461;0.0461;-106.3999;-106.3999;0.0007;0.0007;36.8828;36.8828;0.0;0.0; ; ; ; ; ; ;141570;71.93283;1950.21;-96.9822;64.2587;1.2549;1.0981;-105.5643;104.2367;352.6756;352.5064;24.4149;237.91;1.6146;359.707;;;HandLeft_(0.0, -0.6, 0.3)_(0.6, 0.3, -0.5, 0.5)_1.039649_System.String[];HandLeft_(1.0, -0.1, 0.4)_(0.4, 0.6, -0.6, 0.3)_1.020326_System.String[];HandRight_(0.3, -0.4, 0.3)_(-0.2, -0.5, -0.6, 0.5)_1.039649_System.String[];HandRight_(1.3, -0.1, 0.4)_(-0.3, -0.6, -0.6, 0.5)_1.020326_System.String[];0.0;-0.0349;-0.0005
0.3435;0.0;False;False;-96.8986;-96.8986;0.0461;0.0461;-106.398;-106.398;-0.0055;-0.0055;36.8834;36.8834;-0.0004;-0.0004;0.0350;-0.0001;-0.0001;0.0485;0.0485;0.0350;141575;68.41755;1950.29;-96.9814;64.2587;1.2549;1.0981;-105.5632;104.2368;352.6714;352.5064;24.4158;237.9093;1.6153;359.707;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.6, 0.3)_(0.6, 0.3, -0.5, 0.5)_1.039649_System.String[];HandLeft_(1.0, -0.2, 0.4)_(0.4, 0.6, -0.6, 0.3)_1.020326_System.String[];HandRight_(0.3, -0.4, 0.3)_(-0.2, -0.6, -0.6, 0.5)_1.039649_System.String[];HandRight_(1.3, -0.2, 0.4)_(-0.3, -0.6, -0.6, 0.5)_1.020326_System.String[];0.0784;-0.041;-0.0005
0.432;0.0;False;False;-96.8949;-96.8949;0.0461;0.0461;-106.393;-106.393;359.9839;359.9839;36.8766;36.8766;-0.001;-0.001;0.0658;-0.0002;-0.0002;0.0912;0.0912;0.0658;141580;69.72476;1950.36;-96.9785;64.2586;1.255;1.0981;-105.5591;104.2368;352.6616;352.5063;24.4102;237.9101;1.6169;359.707;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.6, 0.3)_(0.6, 0.3, -0.5, 0.5)_1.039649_System.String[];HandLeft_(1.0, -0.1, 0.4)_(0.4, 0.6, -0.6, 0.3)_1.020326_System.String[];HandRight_(0.3, -0.4, 0.3)_(-0.2, -0.6, -0.6, 0.5)_1.039649_System.String[];HandRight_(1.3, -0.1, 0.4)_(-0.3, -0.6, -0.6, 0.5)_1.020326_System.String[];0.1481;-0.0458;-0.0005
0.5333;0.0;False;False;-96.8884;-96.8884;0.046;0.046;-106.3839;-106.3839;359.9712;359.9712;36.8663;36.8663;-0.0017;-0.0017;0.1179;-0.0003;-0.0003;0.1640;0.1640;0.1179;141585;70.42124;1950.43;-96.9729;64.2586;1.2551;1.0981;-105.5512;104.2368;352.6493;352.5063;24.4004;237.9096;1.6189;359.707;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.6, 0.3)_(0.6, 0.3, -0.5, 0.5)_1.039649_System.String[];HandLeft_(1.0, -0.2, 0.4)_(0.5, 0.6, -0.6, 0.3)_1.020326_System.String[];HandRight_(0.3, -0.4, 0.3)_(-0.2, -0.5, -0.7, 0.5)_1.039649_System.String[];HandRight_(1.3, -0.2, 0.4)_(-0.3, -0.5, -0.6, 0.5)_1.020326_System.String[];0.2177;-0.0493;-0.0005
0.5974;0.0;False;False;-96.8784;-96.8784;0.046;0.046;-106.3699;-106.3699;359.9569;359.9569;36.8507;36.8507;-0.0026;-0.0026;0.1641;-0.0003;-0.0003;0.2287;0.2287;0.1641;141590;70.56919;1950.5;-96.9641;64.2587;1.2553;1.0981;-105.5386;104.2368;352.6354;352.5064;24.3858;237.9082;1.6211;359.707;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.6, 0.3)_(0.6, 0.3, -0.5, 0.5)_1.039649_System.String[];HandLeft_(1.0, -0.2, 0.4)_(0.5, 0.6, -0.6, 0.3)_1.020326_System.String[];HandRight_(0.3, -0.4, 0.3)_(-0.2, -0.5, -0.7, 0.5)_1.039649_System.String[];HandRight_(1.3, -0.2, 0.4)_(-0.3, -0.5, -0.6, 0.5)_1.020326_System.String[];0.2876;-0.0518;-0.0005
0.6245;0.0;False;False;-96.8641;-96.8641;0.046;0.046;-106.35;-106.35;359.9426;359.9426;36.828;36.828;-0.0036;-0.0036;0.2312;-0.0003;-0.0003;0.3229;0.3229;0.2312;141595;69.68334;1950.57;-96.9513;64.2587;1.2554;1.0981;-105.5205;104.2367;352.6212;352.5064;24.3647;237.9075;1.6233;359.707;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.6, 0.3)_(0.6, 0.3, -0.5, 0.5)_1.039649_System.String[];HandLeft_(1.0, -0.2, 0.4)_(0.4, 0.6, -0.6, 0.3)_1.020326_System.String[];HandRight_(0.3, -0.4, 0.3)_(-0.2, -0.5, -0.7, 0.5)_1.039649_System.String[];HandRight_(1.3, -0.2, 0.4)_(-0.3, -0.5, -0.6, 0.5)_1.020326_System.String[];0.3583;-0.0535;-0.0005
0.6306;0.0;False;False;-96.846;-96.846;0.046;0.046;-106.3247;-106.3247;359.9303;359.9303;36.7988;36.7988;-0.0045;-0.0045;0.2826;-0.0003;-0.0003;0.3954;0.3954;0.2826;141600;70.48057;1950.64;-96.9345;64.2586;1.2555;1.0981;-105.4964;104.2367;352.6084;352.5062;24.3365;237.9075;1.6252;359.7069;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.6, 0.3)_(0.6, 0.3, -0.5, 0.5)_1.039649_System.String[];HandLeft_(1.0, -0.2, 0.4)_(0.5, 0.6, -0.6, 0.3)_1.020326_System.String[];HandRight_(0.3, -0.4, 0.3)_(-0.2, -0.5, -0.7, 0.5)_1.039649_System.String[];HandRight_(1.3, -0.2, 0.4)_(-0.3, -0.5, -0.6, 0.5)_1.020326_System.String[];0.4277;-0.0548;-0.0005
0.6238;0.0;False;False;-96.8238;-96.8238;0.046;0.046;-106.2935;-106.2935;359.9205;359.9205;36.7623;36.7623;-0.0053;-0.0053;0.3507;-0.0002;-0.0002;0.4916;0.4916;0.3507;141605;70.67478;1950.71;-96.9138;64.2586;1.2556;1.0981;-105.4668;104.2367;352.5981;352.5063;24.3015;237.9073;1.6267;359.707;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.6, 0.3)_(0.6, 0.3, -0.5, 0.5)_1.039649_System.String[];HandLeft_(1.0, -0.2, 0.4)_(0.5, 0.6, -0.6, 0.3)_1.020326_System.String[];HandRight_(0.3, -0.4, 0.3)_(-0.2, -0.5, -0.7, 0.5)_1.039649_System.String[];HandRight_(1.3, -0.2, 0.4)_(-0.3, -0.5, -0.6, 0.5)_1.020326_System.String[];0.4972;-0.0558;-0.0005
0.6273;0.0;False;False;-96.7972;-96.7972;0.046;0.046;-106.2562;-106.2562;359.9133;359.9133;36.7183;36.7183;359.994;359.994;0.4009;-0.0002;-0.0002;0.5631;0.5631;0.4009;141610;70.18453;1950.78;-96.8891;64.2587;1.2557;1.0981;-105.4313;104.2367;352.5904;352.5066;24.2593;237.9058;1.6276;359.707;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.6, 0.3)_(0.6, 0.3, -0.5, 0.5)_1.039649_System.String[];HandLeft_(1.0, -0.2, 0.4)_(0.5, 0.6, -0.6, 0.3)_1.020326_System.String[];HandRight_(0.3, -0.4, 0.3)_(-0.2, -0.5, -0.7, 0.5)_1.039649_System.String[];HandRight_(1.3, -0.1, 0.4)_(-0.3, -0.5, -0.6, 0.5)_1.020326_System.String[];0.5674;-0.0574;-0.0005
0.6474;0.0;False;False;-96.7662;-96.7662;0.0459;0.0459;-106.2127;-106.2127;359.9081;359.9081;36.6657;36.6657;359.9932;359.9932;0.4684;-0.0001;-0.0001;0.6601;0.6601;0.4684;141615;69.31863;1950.85;-96.8603;64.2588;1.2558;1.0981;-105.39;104.2367;352.5848;352.5065;24.2094;237.9051;1.6281;359.707;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.6, 0.3)_(0.7, 0.3, -0.5, 0.5)_1.039649_System.String[];HandLeft_(1.0, -0.2, 0.4)_(0.5, 0.6, -0.6, 0.3)_1.020326_System.String[];HandRight_(0.3, -0.4, 0.3)_(-0.2, -0.5, -0.7, 0.5)_1.039649_System.String[];HandRight_(1.3, -0.2, 0.4)_(-0.3, -0.5, -0.6, 0.6)_1.020326_System.String[];0.6381;-0.0589;-0.0005
