ThrottleA;ThrottleB;ButtonA;ButtonB;Car PositionXA;Car PositionXB;Car PositionYA;Car PositionYB;Car PositionZA;Car PositionZB;CarRotXA;CarRotXB;Car RotationYA;Car RotationYB;Car RotationZA;CarRotZB;Car VelocityXB;Car VelocityYA;Car VelocityYB;Car VelocityZA;Car VelocityZB;CarVelocityXA;Frame Number;FrameRate;GameTime;CarPosXA;CarPosXB;HeadPosYA;HeadPosYB;CarPosZA;CarPosZB;HeadrotXA;HeadrotXB;HeadrotYA;HeadrotYB;HeadrotZA;HeadrotZB;IndicatorsA;IndicatorsB;LeftHandA;LeftHandB;RightHandA;RightHandB;ScenarioTime;SteerA;SteerB
0.0;-0.0833;False;False;63.94;63.94;0.664;0.664;106.24;106.24;359.6049;359.6049;235.6685;235.6685;359.2706;359.2706; ; ; ; ; ; ;251863;71.15405;3519.91;63.747;55.1045;1.9189;1.839;105.4399;71.3624;352.1322;352.5057;223.2817;182.5898;0.982;359.7069;;;HandLeft_(0.0, -0.6, 0.3)_(0.8, 0.3, -0.3, 0.4)_1.039649_System.String[];HandLeft_(1.0, -0.2, 0.4)_(0.5, 0.6, -0.6, 0.3)_1.020326_System.String[];HandRight_(0.1, -0.4, 0.4)_(-0.3, -0.4, -0.1, 0.8)_1.039649_System.String[];HandRight_(1.3, -0.2, 0.4)_(-0.3, -0.6, -0.6, 0.5)_1.020326_System.String[];0.0;0.0369;0.0005
0.0;-0.0833;False;False;63.94;63.94;0.4466;0.4466;106.24;106.24;359.6049;359.6049;235.6685;235.6685;359.2706;359.2706;0.0000;-3.2174;-3.2174;0.0000;0.0000;0.0000;251868;69.80136;3519.99;63.747;55.1045;1.7124;1.6604;105.4399;71.3624;352.1322;352.5057;223.2817;182.5898;0.9819;359.7069;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.6, 0.3)_(0.8, 0.3, -0.3, 0.4)_1.039649_System.String[];HandLeft_(1.0, -0.2, 0.4)_(0.5, 0.6, -0.6, 0.3)_1.020326_System.String[];HandRight_(0.1, -0.3, 0.4)_(-0.3, -0.4, -0.2, 0.8)_1.039649_System.String[];HandRight_(1.3, -0.2, 0.4)_(-0.3, -0.6, -0.6, 0.5)_1.020326_System.String[];0.0757;0.0369;0.0005
0.0;-0.0833;False;False;63.9399;63.9399;0.1959;0.1959;106.2405;106.2405;359.6436;359.6436;235.6701;235.6701;359.3742;359.3742;0.0404;-3.0026;-3.0026;-0.0703;-0.0703;0.0404;251873;68.97791;3520.06;63.7471;55.1045;1.4747;1.4483;105.4395;71.3624;352.1463;352.5057;223.2794;182.5898;1.0036;359.7069;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.6, 0.3)_(0.8, 0.3, -0.3, 0.4)_1.039649_System.String[];HandLeft_(1.0, -0.2, 0.4)_(0.5, 0.6, -0.6, 0.3)_1.020326_System.String[];HandRight_(0.1, -0.3, 0.4)_(-0.3, -0.4, -0.2, 0.8)_1.039649_System.String[];HandRight_(1.3, -0.2, 0.4)_(-0.3, -0.6, -0.6, 0.5)_1.020326_System.String[];0.1472;0.0369;0.0005
0.0;-0.0833;False;False;63.9405;63.9405;0.0423;0.0423;106.24;106.24;359.7406;359.7406;235.6701;235.6701;359.8434;359.8434;0.0062;-1.4208;-1.4208;-0.0271;-0.0271;0.0062;251878;70.97456;3520.13;63.7513;55.1045;1.2795;1.208;105.4295;71.3626;352.3705;352.4831;223.2208;182.5899;1.4511;359.706;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.6, 0.3)_(0.8, 0.3, -0.3, 0.4)_1.039649_System.String[];HandLeft_(1.0, -0.2, 0.4)_(0.5, 0.6, -0.6, 0.3)_1.020326_System.String[];HandRight_(0.1, -0.3, 0.3)_(-0.3, -0.5, -0.3, 0.8)_1.039649_System.String[];HandRight_(1.3, -0.2, 0.4)_(-0.3, -0.6, -0.6, 0.5)_1.020326_System.String[];0.2153;0.0369;0.0005
0.0;-0.0833;False;False;63.9398;63.9398;-0.0199;-0.0199;106.2396;106.2396;359.7156;359.7156;235.6747;235.6747;0.0197;0.0197;-0.0019;-0.3426;-0.3426;-0.0087;-0.0087;-0.0019;251883;70.25869;3520.2;63.7535;55.1045;1.1995;1.0759;105.4255;71.3649;352.403;352.3271;223.1987;182.5907;1.673;359.6999;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.6, 0.3)_(0.8, 0.3, -0.3, 0.4)_1.039649_System.String[];HandLeft_(1.0, -0.2, 0.4)_(0.5, 0.6, -0.6, 0.3)_1.020326_System.String[];HandRight_(0.1, -0.4, 0.3)_(-0.3, -0.5, -0.3, 0.7)_1.039649_System.String[];HandRight_(1.3, -0.2, 0.4)_(-0.3, -0.6, -0.6, 0.5)_1.020326_System.String[];0.2859;0.0369;0.0005
0.0;-0.0833;False;False;63.9394;63.9394;-0.0316;-0.0316;106.2393;106.2393;359.7036;359.7036;235.6782;235.6782;0.0648;0.0648;-0.0044;0.0221;0.0221;-0.0049;-0.0049;-0.0044;251888;70.97151;3520.27;63.7541;55.1045;1.1798;1.0313;105.4243;71.3667;352.3981;352.2076;223.1936;182.5913;1.7393;359.6951;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.6, 0.3)_(0.8, 0.3, -0.4, 0.4)_1.039649_System.String[];HandLeft_(1.0, -0.2, 0.4)_(0.5, 0.6, -0.6, 0.3)_1.020326_System.String[];HandRight_(0.2, -0.4, 0.3)_(-0.2, -0.6, -0.4, 0.7)_1.039649_System.String[];HandRight_(1.3, -0.2, 0.4)_(-0.3, -0.6, -0.6, 0.5)_1.020326_System.String[];0.3555;0.0369;0.0005
0.0;-0.0833;False;False;63.9393;63.9393;-0.023;-0.023;106.2392;106.2392;359.7285;359.7285;235.6782;235.6782;0.0659;0.0659;-0.0034;0.2046;0.2046;-0.0017;-0.0017;-0.0034;251893;70.48514;3520.34;63.7537;55.1045;1.1854;1.026;105.4238;71.3673;352.4167;352.1691;223.1935;182.5915;1.7421;359.6936;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.6, 0.3)_(0.8, 0.3, -0.4, 0.4)_1.039649_System.String[];HandLeft_(1.0, -0.2, 0.4)_(0.5, 0.6, -0.6, 0.3)_1.020326_System.String[];HandRight_(0.2, -0.4, 0.3)_(-0.3, -0.6, -0.5, 0.6)_1.039649_System.String[];HandRight_(1.3, -0.2, 0.4)_(-0.3, -0.6, -0.6, 0.5)_1.020326_System.String[];0.4258;0.0369;0.0005
0.0;-0.0595;False;False;63.9393;63.9393;-0.008;-0.008;106.2392;106.2392;359.7779;359.7779;235.6799;235.6799;0.0537;0.0537;-0.0047;0.2269;0.2269;-0.0020;-0.0020;-0.0047;251898;71.1179;3520.41;63.7527;55.1045;1.1995;1.0365;105.4234;71.3669;352.4591;352.1944;223.1979;182.5914;1.7214;359.6946;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.6, 0.3)_(0.8, 0.3, -0.4, 0.4)_1.039649_System.String[];HandLeft_(1.0, -0.2, 0.4)_(0.5, 0.6, -0.6, 0.3)_1.020326_System.String[];HandRight_(0.2, -0.4, 0.3)_(-0.3, -0.5, -0.6, 0.5)_1.039649_System.String[];HandRight_(1.3, -0.2, 0.4)_(-0.3, -0.6, -0.6, 0.5)_1.020326_System.String[];0.4951;0.0369;0.0005
0.0;0.0;False;False;63.9394;63.9394;0.0074;0.0074;106.2392;106.2392;359.837;359.837;235.6806;235.6806;0.0396;0.0396;-0.0045;0.1948;0.1948;-0.0019;-0.0019;-0.0045;251903;69.97043;3520.48;63.7516;55.1045;1.2145;1.0512;105.423;71.366;352.5124;352.2534;223.203;182.5911;1.695;359.697;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.6, 0.3)_(0.8, 0.3, -0.4, 0.4)_1.039649_System.String[];HandLeft_(1.0, -0.2, 0.4)_(0.5, 0.6, -0.6, 0.3)_1.020326_System.String[];HandRight_(0.2, -0.4, 0.3)_(-0.3, -0.6, -0.6, 0.5)_1.039649_System.String[];HandRight_(1.3, -0.2, 0.4)_(-0.3, -0.6, -0.6, 0.5)_1.020326_System.String[];0.5662;0.0369;0.0005
0.0;0.0;False;False;63.9394;63.9394;0.0199;0.0199;106.2392;106.2392;359.8904;359.8904;235.6799;235.6799;0.028;0.028;-0.0037;0.1561;0.1561;-0.0015;-0.0015;-0.0037;251908;70.78886;3520.55;63.7505;55.1045;1.2273;1.0651;105.4226;71.365;352.5643;352.3216;223.2045;182.5899;1.6706;359.6996;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.6, 0.3)_(0.8, 0.3, -0.3, 0.4)_1.039649_System.String[];HandLeft_(1.0, -0.2, 0.4)_(0.5, 0.6, -0.6, 0.3)_1.020326_System.String[];HandRight_(0.2, -0.4, 0.3)_(-0.3, -0.6, -0.6, 0.5)_1.039649_System.String[];HandRight_(1.3, -0.2, 0.4)_(-0.3, -0.6, -0.6, 0.5)_1.020326_System.String[];0.6357;0.0369;0.0005
