ScenarioTime;ThrottleA;ThrottleB;CarPosXA;CarPosXB;CarPosZA;CarPosZB;SteerA;SteerB
0.0;0.0;0.0;81.1167;79.8409;-75.7734;87.6057;-0.0049;0.0289
0.0469;0.0;0.0;81.1167;79.8409;-75.7734;87.6057;-0.0049;0.0289
0.0884;0.0;0.0;81.1167;79.8409;-75.7734;87.6057;-0.0049;0.0289
0.1304;0.0;0.0;81.1167;79.8409;-75.7734;87.6057;-0.0049;0.0289
0.1724;0.0;0.0;81.1167;79.8409;-75.7734;87.6057;-0.0049;0.0289
0.2144;0.0;0.0;81.1167;79.8409;-75.7734;87.6057;-0.0049;0.0289
0.2563;0.0;0.0;81.1167;79.8409;-75.7734;87.6057;-0.0049;0.0289
0.2983;0.0;0.0;81.1184;79.8412;-75.7738;87.6058;-0.0049;0.0289
0.3403;0.0;0.0;81.1206;79.8421;-75.7742;87.6063;-0.0049;0.0289
0.3823;0.0;0.0;81.1225;79.8432;-75.7745;87.6069;-0.0049;0.0289
0.4243;0.0;0.0;81.1239;79.8439;-75.7747;87.6074;-0.0049;0.0289
0.4663;0.0;0.0;81.1249;79.8445;-75.7749;87.6077;-0.0049;0.0289
0.5078;0.0;0.0;81.1254;79.8448;-75.775;87.6078;-0.0049;0.0289
0.5493;0.0;0.0;81.1255;79.8447;-75.775;87.6078;-0.0049;0.0289
0.5918;0.0;0.0;81.1254;79.8444;-75.775;87.6076;-0.0049;0.0289
0.6333;0.0;0.0;81.1252;79.844;-75.775;87.6074;-0.0049;0.0289
0.6753;0.0;0.0;81.1249;79.8435;-75.7749;87.6071;-0.0049;0.0289
0.7168;0.002;0.0;81.1246;79.843;-75.7749;87.6069;-0.0049;0.0289
0.7588;0.0123;0.0;81.1244;79.8425;-75.7748;87.6066;-0.0049;0.0289
0.8003;0.0248;0.0;81.1242;79.8421;-75.7748;87.6064;-0.0049;0.0289
0.8423;0.0342;0.0;81.1241;79.8417;-75.7748;87.6062;-0.0049;0.0289
0.8843;0.04;0.0;81.124;79.8414;-75.7748;87.606;-0.0049;0.0289
0.9263;0.0454;0.0;81.1236;79.8411;-75.7747;87.6058;-0.0049;0.0289
0.9678;0.054;0.0;81.1233;79.8409;-75.7747;87.6057;-0.0049;0.0289
1.0098;0.0668;0.0;81.1228;79.8408;-75.7746;87.6056;-0.0049;0.0289
1.0518;0.0859;0.0;81.1221;79.8407;-75.7745;87.6056;-0.0049;0.0289
1.0933;0.1166;0.0;81.1212;79.8406;-75.7744;87.6056;-0.0049;0.0289
1.1353;0.163;0.0;81.1199;79.8406;-75.7742;87.6055;-0.0049;0.0289
1.1768;0.2207;0.0;81.1182;79.8405;-75.7739;87.6055;-0.0049;0.0289
1.2188;0.2783;0.0;81.1156;79.8405;-75.7735;87.6055;-0.0049;0.0289
1.2603;0.3289;0.0;81.1121;79.8405;-75.7729;87.6055;-0.0049;0.0289
1.3018;0.3718;0.0;81.1074;79.8405;-75.7722;87.6055;-0.0049;0.0289
1.3438;0.4076;0.0;81.1013;79.8404;-75.7713;87.6054;-0.0049;0.0289
1.3853;0.4403;0.0;81.0936;79.8404;-75.7701;87.6054;-0.0051;0.0289
1.4272;0.4725;0.0;81.0842;79.8404;-75.7686;87.6054;-0.0066;0.0289
1.4692;0.5023;0.0;81.073;79.8404;-75.7669;87.6054;-0.0085;0.0289
1.5107;0.529;0.0;81.0598;79.8404;-75.7649;87.6054;-0.0111;0.0289
1.5522;0.5515;0.0;81.0446;79.8404;-75.7626;87.6054;-0.0131;0.0289
1.5942;0.5715;0.0;81.0272;79.8404;-75.7599;87.6054;-0.0138;0.0289
