ScenarioTime;ThrottleA;ThrottleB;CarPosXA;CarPosXB;CarPosZA;CarPosZB;SteerA;SteerB
0.0;-0.6015;0.0;80.9646;-87.3444;-75.5467;-84.9346;0.0261;-0.003
0.0513;-0.6015;0.0;80.9667;-87.3465;-75.5471;-84.9351;0.0245;-0.003
0.093;-0.6055;0.0;80.9677;-87.3482;-75.5472;-84.9355;0.0215;-0.003
0.1345;-0.6055;0.0;80.9683;-87.3493;-75.5473;-84.9357;0.0182;-0.003
0.1763;-0.5976;0.0;80.9684;-87.3499;-75.5474;-84.9359;0.0159;-0.003
0.218;-0.5898;0.0;80.9681;-87.3501;-75.5474;-84.9359;0.0151;-0.003
0.2595;-0.5859;0.0;80.9676;-87.35;-75.5474;-84.9359;0.0151;-0.003
0.3013;-0.582;0.0;80.967;-87.3497;-75.5475;-84.9358;0.0151;-0.003
0.343;-0.5781;0.0;80.9663;-87.3493;-75.5475;-84.9357;0.0153;-0.003
0.3845;-0.5742;0.0;80.9657;-87.3489;-75.5475;-84.9356;0.0163;-0.003
0.4263;-0.5703;0.0;80.9651;-87.3485;-75.5476;-84.9355;0.0182;-0.003
0.468;-0.5703;0.0;80.9646;-87.3481;-75.5476;-84.9354;0.0206;-0.003
0.5095;-0.5664;0.0;80.9641;-87.3478;-75.5477;-84.9354;0.0231;-0.003
0.5513;-0.5664;0.0;80.9637;-87.3476;-75.5477;-84.9353;0.0249;-0.003
0.593;-0.5664;0.0;80.9635;-87.3474;-75.5478;-84.9353;0.0257;-0.003
0.6345;-0.5664;0.0;80.9632;-87.3474;-75.5478;-84.9353;0.0259;-0.003
0.6763;-0.5664;0.0;80.9631;-87.3473;-75.5479;-84.9352;0.0259;-0.003
0.718;-0.5586;0.0;80.963;-87.3473;-75.5479;-84.9353;0.0259;-0.003
0.7595;-0.5586;0.0;80.9629;-87.3474;-75.548;-84.9353;0.0257;-0.003
0.8013;-0.5547;0.0;80.9628;-87.3475;-75.548;-84.9353;0.0251;-0.003
0.843;-0.5547;0.0;80.9628;-87.3477;-75.5481;-84.9354;0.0241;-0.003
0.8845;-0.5547;0.0;80.9628;-87.3478;-75.5482;-84.9354;0.023;-0.003
0.9263;-0.5547;0.0;80.9628;-87.3479;-75.5482;-84.9354;0.0221;-0.003
0.968;-0.5508;0.0;80.9628;-87.3481;-75.5483;-84.9354;0.0217;-0.003
1.0095;-0.5469;0.0;80.9628;-87.3482;-75.5483;-84.9355;0.0217;-0.003
1.0513;-0.5469;0.0;80.9628;-87.3484;-75.5483;-84.9355;0.022;-0.003
1.093;-0.539;0.0;80.9628;-87.3486;-75.5483;-84.9355;0.0239;-0.003
1.1345;-0.5312;0.0;80.9628;-87.3488;-75.5483;-84.9356;0.0265;-0.003
1.1763;-0.5312;0.0;80.9628;-87.349;-75.5483;-84.9356;0.0287;-0.003
1.218;-0.5273;0.0;80.9628;-87.3491;-75.5483;-84.9357;0.0297;-0.003
1.2595;-0.5234;0.0;80.9628;-87.3493;-75.5483;-84.9357;0.0297;-0.003
1.3013;-0.5195;0.0;80.9628;-87.3494;-75.5483;-84.9357;0.0291;-0.003
1.343;-0.5156;0.0;80.9628;-87.3496;-75.5483;-84.9358;0.0285;-0.003
1.3845;-0.5078;0.0;80.9628;-87.3496;-75.5483;-84.9358;0.0283;-0.003
1.4263;-0.5;0.0;80.9628;-87.3498;-75.5483;-84.9358;0.0281;-0.003
1.468;-0.5;0.0;80.9628;-87.3499;-75.5483;-84.9359;0.0281;-0.003
1.5095;-0.5;0.0;80.9628;-87.35;-75.5483;-84.9359;0.0281;-0.003
1.5513;-0.5;0.0;80.9628;-87.3501;-75.5483;-84.9359;0.0281;-0.003
1.593;-0.5;0.0;80.9628;-87.3502;-75.5483;-84.9359;0.0281;-0.003
1.6345;-0.4881;0.0;80.9628;-87.3504;-75.5483;-84.936;0.0281;-0.003
1.6763;-0.4841;0.0;80.9628;-87.3505;-75.5483;-84.936;0.0281;-0.003
1.718;-0.4762;0.0;80.9628;-87.3506;-75.5483;-84.936;0.028;-0.003
1.7595;-0.4523;0.0;80.9628;-87.3507;-75.5483;-84.936;0.028;-0.003
1.8013;-0.4087;0.0;80.9628;-87.3508;-75.5483;-84.9361;0.028;-0.003
1.843;-0.3095;0.0;80.9628;-87.3509;-75.5483;-84.9361;0.028;-0.003
1.8845;-0.1905;0.0;80.9628;-87.351;-75.5483;-84.9361;0.028;-0.003
1.9263;-0.0635;0.0;80.9628;-87.3511;-75.5483;-84.9361;0.028;-0.003
1.968;0.0;0.0;80.9628;-87.3512;-75.5483;-84.9362;0.028;-0.003
2.0095;0.0;0.0;80.9628;-87.3514;-75.5483;-84.9362;0.028;-0.003
2.0513;0.0;0.0;80.9628;-87.3515;-75.5483;-84.9362;0.028;-0.003
2.093;0.0;0.0;80.9628;-87.3516;-75.5484;-84.9363;0.028;-0.003
2.1345;0.0;0.0;80.9628;-87.3516;-75.5485;-84.9363;0.028;-0.003
2.1763;0.0;0.0;80.9628;-87.3517;-75.5485;-84.9363;0.028;-0.003
2.218;0.0;0.0;80.9628;-87.3517;-75.5486;-84.9363;0.028;-0.003
2.2595;0.0;0.0;80.9629;-87.3518;-75.5486;-84.9363;0.028;-0.003
2.3013;0.0;0.0;80.963;-87.3519;-75.5487;-84.9363;0.028;-0.003
2.343;0.0;0.0;80.9631;-87.3519;-75.5488;-84.9363;0.028;-0.003
2.3845;0.0;0.0;80.9632;-87.352;-75.5488;-84.9364;0.028;-0.003
2.4263;0.0;0.0;80.9633;-87.3521;-75.5489;-84.9364;0.0277;-0.003
2.468;0.0;0.0;80.9635;-87.3522;-75.5489;-84.9364;0.027;-0.003
2.5098;0.0;0.0;80.9636;-87.3522;-75.549;-84.9364;0.0262;-0.003
2.5513;0.0;0.0;80.9637;-87.3523;-75.5491;-84.9364;0.0255;-0.003
2.593;0.0;0.0;80.9639;-87.3524;-75.5491;-84.9364;0.0252;-0.003
2.6348;0.0;0.0;80.9641;-87.3525;-75.5492;-84.9364;0.0251;-0.003
2.6763;0.0;0.0;80.9642;-87.3525;-75.5493;-84.9365;0.0251;-0.003
2.718;0.0;0.0;80.9644;-87.3525;-75.5493;-84.9365;0.0251;-0.003
2.7598;0.0;0.0;80.9645;-87.3526;-75.5494;-84.9365;0.0251;-0.003
2.8013;0.0;0.0;80.9647;-87.3527;-75.5495;-84.9365;0.0251;-0.003
2.843;0.0;0.0;80.9649;-87.3527;-75.5495;-84.9365;0.0249;-0.003
2.8848;0.0;0.0;80.9652;-87.3527;-75.5496;-84.9365;0.0245;-0.003
2.9263;0.0;0.0;80.9654;-87.3527;-75.5497;-84.9365;0.0244;-0.003
2.968;0.0;0.0;80.9656;-87.3528;-75.5498;-84.9365;0.0244;-0.003
3.0098;0.0;0.0;80.9658;-87.3529;-75.5498;-84.9366;0.0244;-0.003
3.0513;0.0;0.0;80.9661;-87.353;-75.5499;-84.9366;0.0244;-0.003
3.093;0.0;0.004;80.9663;-87.3531;-75.55;-84.9366;0.0244;-0.003
3.1348;0.0;0.0308;80.9666;-87.3531;-75.5501;-84.9366;0.0244;-0.003
3.1763;0.0012;0.0547;80.9669;-87.3531;-75.5501;-84.9366;0.0244;-0.0026
3.218;0.0118;0.0752;80.9672;-87.3528;-75.5502;-84.9366;0.0244;-0.0019
3.2598;0.0267;0.0981;80.9675;-87.3524;-75.5503;-84.9364;0.0244;-0.0003
3.3013;0.0411;0.1323;80.9678;-87.3516;-75.5504;-84.9363;0.0244;0.0026
3.343;0.0562;0.1871;80.9679;-87.3503;-75.5504;-84.936;0.0244;0.007
3.3848;0.0749;0.252;80.9678;-87.3485;-75.5505;-84.9356;0.0244;0.0142
3.4263;0.0956;0.3191;80.9674;-87.3457;-75.5505;-84.935;0.0244;0.0222
3.468;0.1142;0.3741;80.9668;-87.3418;-75.5505;-84.9341;0.0244;0.0292
3.5098;0.1284;0.4146;80.9657;-87.3366;-75.5505;-84.933;0.0244;0.0341
3.5513;0.1376;0.4441;80.9641;-87.3297;-75.5505;-84.9315;0.0244;0.0375
3.593;0.1429;0.4656;80.9619;-87.3211;-75.5504;-84.9297;0.0244;0.0399
3.6348;0.1461;0.4813;80.9592;-87.3106;-75.5502;-84.9276;0.0244;0.0419
3.6763;0.1474;0.4916;80.9559;-87.2983;-75.55;-84.925;0.0244;0.0432
3.718;0.1491;0.4981;80.9521;-87.284;-75.5498;-84.9221;0.0247;0.0438
3.7598;0.1525;0.5028;80.9476;-87.2676;-75.5496;-84.9187;0.0247;0.0438
3.8013;0.1579;0.5073;80.9427;-87.2493;-75.5493;-84.915;0.0247;0.0438
3.843;0.1661;0.5106;80.937;-87.2289;-75.5489;-84.9108;0.0247;0.0438
3.8848;0.1756;0.5131;80.9308;-87.2066;-75.5485;-84.9063;0.0247;0.0438
3.9263;0.1847;0.5155;80.9239;-87.1822;-75.5481;-84.9013;0.0247;0.0438
3.968;0.1931;0.5188;80.9163;-87.1557;-75.5476;-84.8959;0.0247;0.0438
4.0098;0.2014;0.5284;80.9079;-87.1273;-75.5471;-84.8901;0.0247;0.0438
4.0513;0.2092;0.5453;80.8989;-87.0968;-75.5465;-84.8839;0.0243;0.0438
4.093;0.2171;0.5686;80.8891;-87.0642;-75.5459;-84.8773;0.0238;0.0438
4.1348;0.2254;0.5957;80.8784;-87.0294;-75.5452;-84.8703;0.0233;0.0438
4.1763;0.2331;0.6236;80.8669;-86.9924;-75.5444;-84.8628;0.0226;0.0436
4.218;0.2413;0.648;80.8545;-86.953;-75.5436;-84.8549;0.0217;0.0431
4.2598;0.249;0.6683;80.8413;-86.9111;-75.5427;-84.8465;0.0206;0.0421
4.3015;0.2561;0.6848;80.827;-86.8666;-75.5418;-84.8376;0.0201;0.0406
4.343;0.2624;0.6976;80.8119;-86.8194;-75.5407;-84.8281;0.0201;0.0389
4.3848;0.268;0.7076;80.7958;-86.7695;-75.5397;-84.8181;0.0202;0.0373
4.4265;0.2732;0.7148;80.7786;-86.7169;-75.5385;-84.8076;0.0206;0.0361
4.468;0.2781;0.7201;80.7605;-86.6615;-75.5373;-84.7964;0.0208;0.035
4.5098;0.283;0.724;80.7413;-86.6033;-75.536;-84.7847;0.0208;0.034
4.5515;0.2881;0.7268;80.7211;-86.5423;-75.5346;-84.7725;0.0208;0.0327
4.593;0.2932;0.7303;80.6998;-86.4784;-75.5331;-84.7597;0.0207;0.0302
4.6348;0.2984;0.7335;80.6775;-86.4117;-75.5316;-84.7463;0.0201;0.0266
4.6765;0.3035;0.7366;80.6541;-86.3422;-75.53;-84.7323;0.0181;0.0217
