ScenarioTime;ThrottleA;ThrottleB;CarPosXA;CarPosXB;CarPosZA;CarPosZB;SteerA;SteerB
0.0;0.0;0.0;80.8465;-84.7952;-75.577;77.9636;-0.0272;0.0237
0.0518;0.0;0.0;80.8465;-84.7952;-75.577;77.9636;-0.0272;0.0237
0.0933;0.0;0.0;80.8465;-84.7952;-75.577;77.9636;-0.0272;0.0237
0.1353;0.0;0.0;80.8465;-84.7952;-75.577;77.9636;-0.0272;0.0237
0.1768;0.0;0.0;80.8465;-84.7952;-75.577;77.9636;-0.0271;0.0237
0.2183;0.0;0.0;80.8465;-84.7952;-75.577;77.9636;-0.027;0.0237
0.2603;0.0;0.0;80.8476;-84.7952;-75.5782;77.9636;-0.027;0.0237
0.3018;0.0;0.0;80.8493;-84.7958;-75.5788;77.9645;-0.0269;0.0237
0.3433;0.0;0.0;80.851;-84.7966;-75.5791;77.9657;-0.0265;0.0237
0.3853;0.0;0.0;80.8523;-84.7973;-75.5792;77.967;-0.0262;0.0237
0.4268;0.0;0.0;80.853;-84.7978;-75.5793;77.9677;-0.0258;0.0237
0.4683;0.0;0.0;80.8533;-84.798;-75.5794;77.9681;-0.0257;0.0237
0.5103;0.0;0.0;80.8533;-84.798;-75.5794;77.9681;-0.0257;0.0237
0.5518;0.0;0.0;80.8531;-84.7978;-75.5795;77.9678;-0.0257;0.0237
0.5933;0.0;0.0;80.8527;-84.7975;-75.5795;77.9674;-0.0257;0.0237
0.6353;0.0;0.0;80.8522;-84.7972;-75.5796;77.9668;-0.0257;0.0237
0.6768;0.0;0.0;80.8518;-84.7968;-75.5797;77.9662;-0.0257;0.0237
0.7183;0.0;0.0;80.8514;-84.7965;-75.5797;77.9656;-0.0257;0.0237
0.7603;0.0;0.0;80.851;-84.7962;-75.5798;77.9651;-0.0257;0.0237
0.8018;0.0;0.0;80.8508;-84.7959;-75.5799;77.9647;-0.0257;0.0237
0.8433;0.0;0.0;80.8506;-84.7957;-75.5799;77.9643;-0.0257;0.0237
0.8853;0.0;0.0;80.8505;-84.7955;-75.58;77.964;-0.0257;0.0237
0.9268;0.0;0.0;80.8504;-84.7953;-75.5801;77.9638;-0.0257;0.0237
0.9683;0.0;0.0;80.8504;-84.7952;-75.5801;77.9636;-0.0257;0.0237
1.0103;0.0;0.0;80.8504;-84.7951;-75.5802;77.9634;-0.0259;0.0237
1.0518;0.0;0.0;80.8504;-84.7951;-75.5802;77.9633;-0.0262;0.0237
1.0933;0.0;0.0;80.8505;-84.795;-75.5803;77.9632;-0.0264;0.0237
1.1353;0.0;0.0;80.8507;-84.795;-75.5804;77.9632;-0.0264;0.0237
1.1768;0.0;0.0;80.8509;-84.7949;-75.5804;77.9631;-0.0264;0.0237
1.2183;0.0;0.0;80.851;-84.7949;-75.5805;77.9631;-0.0264;0.0237
1.2603;0.0;0.0;80.8512;-84.7949;-75.5805;77.963;-0.0264;0.0237
1.3018;0.0;0.0;80.8514;-84.7949;-75.5806;77.963;-0.0264;0.0237
1.3433;0.0;0.0;80.8516;-84.7949;-75.5807;77.963;-0.0264;0.0237
1.3853;0.0;0.0;80.8518;-84.7948;-75.5807;77.9629;-0.0264;0.0237
1.4268;0.0;0.0;80.8521;-84.7948;-75.5808;77.9629;-0.0265;0.0237
1.4683;0.0;0.0;80.8523;-84.7948;-75.5808;77.9629;-0.0271;0.0237
1.5103;0.0;0.0;80.8525;-84.7948;-75.5809;77.9629;-0.0279;0.0237
