AccelA;AccelB;ButtonA;ButtonB;Car PositionXA;Car PositionXB;Car PositionYA;Car PositionYB;Car PositionZA;Car PositionZB;Car RotationXA;Car RotationXB;Car RotationYA;Car RotationYB;Car RotationZA;Car RotationZB;Car VelocityXB;Car VelocityYA;Car VelocityYB;Car VelocityZA;Car VelocityZB;CarVelocityXA;Frame Number;FrameRate ;FrameRate-XRDevice;GameTime;HeadPosXA;HeadPosXB;HeadPosYA;HeadPosYB;HeadPosZA;HeadPosZB;HeadrotXA;HeadrotXB;HeadrotYA;HeadrotYB;HeadrotZA;HeadrotZB;IndicatorsA;IndicatorsB;LeftHandA;LeftHandB;RightHandA;RightHandB;ScenarioTime;SteerA;SteerB;VRPosXA;VRPosXB;VRPosYA;VRPosYB;VRPosZA;VRPosZB;VRRotXA;VRRotXB;VRRotYA;VRRotYB;VRRotZA;VRRotZB
0.1666;0.4892;False;False;81.0092;-83.2000;-0.0027;-0.0141;-75.1205;77.9000;359.8686;0.0011;273.3849;147.7452;0.1470;-0.0027; ; ; ; ; ; ;169273;71.52856;Infinity;2296.72;80.8902;-82.9607;1.5550;1.1362;-76.0958;77.1683;352.7741;353.8163;293.3792;113.1209;357.5346;4.2504;;;HandLeft_(0.3, -0.7, -0.4)_(0.6, 0.3, -0.7, 0.0)_1.016394_System.String[];HandLeft_(-0.7, -0.4, 0.0)_(0.5, 0.5, -0.5, 0.5)_1.047773_System.String[];HandRight_(0.6, -0.7, -0.5)_(-0.1, -0.5, -0.4, 0.8)_1.016394_System.String[];HandRight_(-0.6, -0.2, -0.1)_(0.3, -0.7, -0.3, 0.6)_1.047773_System.String[];0.0000;0.0056;-0.1320;80.9890;-82.8806;1.1237;1.1758;-75.5224;77.9753;5.9319;355.8341;259.8725;130.9714;358.6100;5.6118
0.1951;0.5064;False;False;81.0087;-83.1990;-0.0027;-0.0141;-75.1205;77.8987;359.8669;-0.0041;273.3872;147.7399;0.1464;-0.0039;0.0407;-0.0001;-0.0002;0.0004;-0.0562;-0.0264;169276;68.52654;Infinity;2296.76;80.8899;-82.9602;1.5550;1.1362;-76.0958;77.1676;352.7733;353.8132;293.3807;113.1177;357.5338;4.2515;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.4)_(0.6, 0.4, -0.7, 0.0)_1.016394_System.String[];HandLeft_(-0.7, -0.4, 0.0)_(0.5, 0.5, -0.5, 0.5)_1.047773_System.String[];HandRight_(0.6, -0.7, -0.5)_(-0.1, -0.5, -0.4, 0.8)_1.016394_System.String[];HandRight_(-0.6, -0.2, -0.1)_(0.3, -0.7, -0.3, 0.6)_1.047773_System.String[];0.0469;0.0056;-0.1355;80.9889;-82.8792;1.1236;1.1763;-75.5225;77.9756;5.9314;355.6667;259.8597;130.0079;358.5669;5.5462
0.2275;0.5238;False;False;81.0073;-83.1968;-0.0027;-0.0142;-75.1205;77.8956;359.8637;359.9875;273.3886;147.7280;0.1461;-0.0054;0.0708;-0.0002;-0.0003;0.0013;-0.0981;-0.0427;169279;69.55856;Infinity;2296.81;80.8888;-82.9584;1.5550;1.1363;-76.0958;77.1653;352.7708;353.8064;293.3829;113.1079;357.5324;4.2546;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.4)_(0.6, 0.4, -0.7, 0.0)_1.016394_System.String[];HandLeft_(-0.7, -0.4, 0.0)_(0.5, 0.5, -0.5, 0.5)_1.047773_System.String[];HandRight_(0.6, -0.7, -0.5)_(-0.1, -0.5, -0.4, 0.8)_1.016394_System.String[];HandRight_(-0.6, -0.2, -0.1)_(0.3, -0.7, -0.3, 0.6)_1.047773_System.String[];0.0894;0.0056;-0.1404;80.9882;-82.8769;1.1236;1.1766;-75.5227;77.9742;5.8981;355.5281;259.8919;129.2911;358.5428;5.4787
0.2625;0.5425;False;False;81.0050;-83.1933;-0.0027;-0.0142;-75.1204;77.8908;359.8600;359.9777;273.3896;147.7116;0.1460;359.9929;0.0997;-0.0002;-0.0003;0.0027;-0.1384;-0.0670;169282;70.55812;Infinity;2296.85;80.8870;-82.9553;1.5550;1.1364;-76.0958;77.1613;352.7676;353.7976;293.3842;113.0924;357.5310;4.2586;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.4)_(0.6, 0.4, -0.7, 0.0)_1.016394_System.String[];HandLeft_(-0.7, -0.4, 0.0)_(0.5, 0.4, -0.6, 0.5)_1.047773_System.String[];HandRight_(0.6, -0.7, -0.5)_(-0.1, -0.5, -0.3, 0.8)_1.016394_System.String[];HandRight_(-0.6, -0.2, -0.1)_(0.3, -0.7, -0.3, 0.6)_1.047773_System.String[];0.1311;0.0056;-0.1444;80.9866;-82.8733;1.1236;1.1768;-75.5227;77.9707;5.8496;355.4070;259.9811;128.7219;358.5226;5.4006
0.2989;0.5603;False;False;81.0017;-83.1885;-0.0027;-0.0142;-75.1202;77.8841;359.8555;359.9675;273.3924;147.6898;0.1460;359.9912;0.1309;-0.0002;-0.0004;0.0042;-0.1814;-0.0921;169285;71.17944;Infinity;2296.89;80.8841;-82.9508;1.5550;1.1365;-76.0956;77.1555;352.7636;353.7883;293.3861;113.0721;357.5295;4.2630;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.4)_(0.6, 0.4, -0.7, 0.0)_1.016394_System.String[];HandLeft_(-0.7, -0.4, 0.0)_(0.5, 0.4, -0.6, 0.5)_1.047773_System.String[];HandRight_(0.6, -0.7, -0.5)_(-0.2, -0.4, -0.4, 0.8)_1.016394_System.String[];HandRight_(-0.6, -0.2, -0.1)_(0.3, -0.7, -0.3, 0.6)_1.047773_System.String[];0.1729;0.0056;-0.1480;80.9839;-82.8685;1.1236;1.1769;-75.5226;77.9656;5.7810;355.2886;260.1292;128.2777;358.5279;5.3402
0.3360;0.5769;False;False;80.9973;-83.1824;-0.0027;-0.0142;-75.1200;77.8756;359.8507;359.9576;273.3954;147.6617;0.1460;359.9895;0.1626;-0.0001;-0.0004;0.0060;-0.2249;-0.1213;169288;71.57739;Infinity;2296.93;80.8802;-82.9449;1.5550;1.1367;-76.0954;77.1479;352.7592;353.7791;293.3894;113.0457;357.5280;4.2674;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.4)_(0.6, 0.4, -0.7, 0.0)_1.016394_System.String[];HandLeft_(-0.7, -0.4, 0.0)_(0.4, 0.4, -0.6, 0.5)_1.047773_System.String[];HandRight_(0.6, -0.7, -0.5)_(-0.2, -0.4, -0.4, 0.8)_1.016394_System.String[];HandRight_(-0.6, -0.2, -0.1)_(0.3, -0.7, -0.3, 0.6)_1.047773_System.String[];0.2146;0.0056;-0.1512;80.9802;-82.8626;1.1239;1.1769;-75.5222;77.9585;5.7153;355.1811;260.3303;127.9447;358.5375;5.3080
0.3679;0.5921;False;False;80.9913;-83.1747;-0.0027;-0.0142;-75.1197;77.8651;359.8456;359.9484;273.3981;147.6267;0.1461;359.9879;0.1952;-0.0001;-0.0004;0.0081;-0.2695;-0.1548;169291;71.42476;Infinity;2296.97;80.8748;-82.9375;1.5550;1.1368;-76.0952;77.1383;352.7544;353.7703;293.3922;113.0126;357.5263;4.2715;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.4)_(0.6, 0.4, -0.7, 0.0)_1.016394_System.String[];HandLeft_(-0.7, -0.4, 0.0)_(0.5, 0.3, -0.6, 0.6)_1.047773_System.String[];HandRight_(0.6, -0.7, -0.5)_(-0.2, -0.5, -0.4, 0.8)_1.016394_System.String[];HandRight_(-0.6, -0.2, -0.1)_(0.3, -0.7, -0.3, 0.6)_1.047773_System.String[];0.2568;0.0056;-0.1531;80.9750;-82.8552;1.1241;1.1770;-75.5217;77.9493;5.6728;355.1205;260.5750;127.6996;358.5621;5.3009
0.3960;0.6078;False;False;80.9840;-83.1657;-0.0027;-0.0142;-75.1193;77.8527;359.8403;359.9401;273.4010;147.5855;0.1461;359.9864;0.2285;-0.0001;-0.0003;0.0102;-0.3149;-0.1897;169294;71.7052;Infinity;2297.01;80.8681;-82.9286;1.5550;1.1369;-76.0948;77.1269;352.7495;353.7623;293.3953;112.9731;357.5245;4.2751;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.4)_(0.6, 0.4, -0.7, 0.0)_1.016394_System.String[];HandLeft_(-0.7, -0.4, 0.0)_(0.5, 0.3, -0.6, 0.6)_1.047773_System.String[];HandRight_(0.6, -0.7, -0.5)_(-0.2, -0.5, -0.4, 0.8)_1.016394_System.String[];HandRight_(-0.6, -0.2, -0.1)_(0.3, -0.7, -0.3, 0.6)_1.047773_System.String[];0.2983;0.0056;-0.1536;80.9685;-82.8463;1.1242;1.1770;-75.5210;77.9382;5.6479;355.1104;260.8604;127.5132;358.5779;5.2928
0.4228;0.6225;False;False;80.9751;-83.1553;-0.0027;-0.0142;-75.1188;77.8384;359.8352;359.9326;273.4043;147.5378;0.1461;359.9850;0.2626;-0.0001;-0.0003;0.0125;-0.3614;-0.2270;169297;71.84737;Infinity;2297.06;80.8598;-82.9181;1.5550;1.1369;-76.0944;77.1135;352.7447;353.7552;293.3990;112.9271;357.5228;4.2783;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.4)_(0.6, 0.4, -0.7, 0.0)_1.016394_System.String[];HandLeft_(-0.7, -0.4, 0.0)_(0.5, 0.3, -0.6, 0.6)_1.047773_System.String[];HandRight_(0.6, -0.7, -0.5)_(-0.1, -0.4, -0.4, 0.8)_1.016394_System.String[];HandRight_(-0.6, -0.2, -0.1)_(0.3, -0.7, -0.3, 0.6)_1.047773_System.String[];0.3401;0.0056;-0.1536;80.9604;-82.8361;1.1243;1.1771;-75.5202;77.9251;5.6361;355.1225;261.1731;127.3385;358.5768;5.3017
0.4477;0.6362;False;False;80.9645;-83.1434;-0.0027;-0.0143;-75.1183;77.8219;359.8301;359.9260;273.4077;147.4835;0.1461;359.9837;0.2975;0.0000;-0.0003;0.0150;-0.4090;-0.2667;169300;71.92285;Infinity;2297.10;80.8498;-82.9061;1.5550;1.1370;-76.0938;77.0980;352.7399;353.7488;293.4026;112.8746;357.5210;4.2811;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.4)_(0.6, 0.4, -0.7, 0.0)_1.016394_System.String[];HandLeft_(-0.7, -0.4, 0.0)_(0.5, 0.3, -0.6, 0.6)_1.047773_System.String[];HandRight_(0.6, -0.7, -0.5)_(-0.2, -0.5, -0.4, 0.8)_1.016394_System.String[];HandRight_(-0.6, -0.2, -0.1)_(0.3, -0.7, -0.3, 0.6)_1.047773_System.String[];0.3818;0.0056;-0.1535;80.9506;-82.8245;1.1243;1.1771;-75.5194;77.9100;5.6191;355.1398;261.4925;127.1741;358.5716;5.3162
