AccelA;AccelB;ButtonA;ButtonB;Car PositionXA;Car PositionXB;Car PositionYA;Car PositionYB;Car PositionZA;Car PositionZB;Car RotationXA;Car RotationXB;Car RotationYA;Car RotationYB;Car RotationZA;Car RotationZB;Car VelocityXB;Car VelocityYA;Car VelocityYB;Car VelocityZA;Car VelocityZB;CarVelocityXA;Frame Number;FrameRate ;FrameRate-XRDevice;GameTime;HeadPosXA;HeadPosXB;HeadPosYA;HeadPosYB;HeadPosZA;HeadPosZB;HeadrotXA;HeadrotXB;HeadrotYA;HeadrotYB;HeadrotZA;HeadrotZB;IndicatorsA;IndicatorsB;LeftHandA;LeftHandB;RightHandA;RightHandB;ScenarioTime;SteerA;SteerB;VRPosXA;VRPosXB;VRPosYA;VRPosYB;VRPosZA;VRPosZB;VRRotXA;VRRotXB;VRRotYA;VRRotYB;VRRotZA;VRRotZB
0.0000;0.0000;False;False;-86.5000;54.0003;0.0414;0.0335;-65.0999;77.4033;359.9861;359.9700;359.5096;187.2493;0.0000;0.0029; ; ; ; ; ; ;100693;71.20551;Infinity;1339.97;-87.4772;53.7197;1.6009;1.1830;-65.0439;76.6872;352.9317;353.7893;19.5162;152.6222;357.4347;4.2762;;;HandLeft_(0.3, -0.7, -0.5)_(0.6, 0.4, -0.7, 0.1)_1.016394_System.String[];HandLeft_(-0.8, -0.2, -0.1)_(0.8, 0.4, -0.4, 0.2)_1.047773_System.String[];HandRight_(0.6, -0.7, -0.5)_(-0.1, -0.4, -0.3, 0.8)_1.016394_System.String[];HandRight_(-0.5, -0.2, 0.0)_(0.0, -0.7, -0.4, 0.6)_1.047773_System.String[];0.0000;-0.0193;0.0190;-86.8792;54.2367;1.1967;1.2196;-65.0803;77.2036;4.0061;3.0225;1.4771;192.5948;358.5341;2.5918
0.0000;0.0000;False;False;-86.5000;54.0003;0.0429;0.0373;-65.0999;77.4033;-0.0055;359.9852;359.5102;187.2497;0.0000;0.0022;-0.0001;0.0299;0.0739;0.0002;-0.0003;0.0000;100696;69.11664;Infinity;1340.02;-87.4772;53.7196;1.6026;1.1869;-65.0436;76.6869;352.9406;353.8027;19.5161;152.6233;357.4379;4.2660;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.5)_(0.6, 0.4, -0.6, 0.1)_1.016394_System.String[];HandLeft_(-0.8, -0.2, -0.1)_(0.8, 0.4, -0.3, 0.1)_1.047773_System.String[];HandRight_(0.6, -0.7, -0.5)_(-0.2, -0.4, -0.3, 0.8)_1.016394_System.String[];HandRight_(-0.5, -0.2, 0.0)_(0.0, -0.7, -0.4, 0.6)_1.047773_System.String[];0.0455;-0.0190;0.0190;-86.8787;54.2358;1.1985;1.2234;-65.0798;77.2031;4.0408;3.2424;1.5728;193.0892;358.4757;2.4979
0.0000;0.0000;False;False;-86.5000;54.0003;0.0440;0.0399;-65.0999;77.4034;-0.0001;-0.0048;359.5109;187.2516;0.0000;0.0017;-0.0001;0.0221;0.0564;-0.0009;-0.0006;0.0000;100699;70.35092;Infinity;1340.06;-87.4772;53.7196;1.6037;1.1895;-65.0435;76.6867;352.9463;353.8116;19.5164;152.6258;357.4400;4.2592;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.5)_(0.6, 0.4, -0.6, 0.1)_1.016394_System.String[];HandLeft_(-0.8, -0.2, -0.1)_(0.9, 0.4, -0.3, 0.1)_1.047773_System.String[];HandRight_(0.6, -0.7, -0.5)_(-0.1, -0.5, -0.3, 0.8)_1.016394_System.String[];HandRight_(-0.5, -0.2, 0.0)_(0.0, -0.7, -0.4, 0.6)_1.047773_System.String[];0.0874;-0.0187;0.0181;-86.8785;54.2352;1.1997;1.2258;-65.0795;77.2028;4.0510;3.3403;1.6582;193.3380;358.4614;2.2833
0.0000;0.0000;False;False;-86.5000;54.0003;0.0447;0.0418;-65.0999;77.4034;0.0035;0.0022;359.5104;187.2535;0.0000;0.0014;-0.0001;0.0136;0.0365;0.0006;-0.0001;0.0000;100702;70.94371;Infinity;1340.10;-87.4772;53.7195;1.6045;1.1916;-65.0434;76.6866;352.9501;353.8179;19.5162;152.6281;357.4414;4.2543;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.5)_(0.6, 0.4, -0.7, 0.1)_1.016394_System.String[];HandLeft_(-0.7, -0.2, -0.1)_(0.9, 0.4, -0.3, 0.1)_1.047773_System.String[];HandRight_(0.6, -0.7, -0.5)_(-0.1, -0.5, -0.3, 0.8)_1.016394_System.String[];HandRight_(-0.5, -0.2, 0.0)_(0.0, -0.7, -0.4, 0.6)_1.047773_System.String[];0.1294;-0.0183;0.0162;-86.8783;54.2349;1.2006;1.2276;-65.0793;77.2024;4.0690;3.3109;1.7047;193.4819;358.4412;2.1062
0.0000;0.0000;False;False;-86.5000;54.0003;0.0452;0.0432;-65.0999;77.4034;0.0053;0.0066;359.5106;187.2550;0.0000;0.0011;0.0000;0.0096;0.0268;0.0011;0.0003;0.0000;100705;71.4552;Infinity;1340.14;-87.4772;53.7195;1.6051;1.1931;-65.0433;76.6865;352.9524;353.8220;19.5161;152.6302;357.4423;4.2511;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.5)_(0.6, 0.4, -0.7, 0.1)_1.016394_System.String[];HandLeft_(-0.7, -0.2, -0.1)_(0.9, 0.4, -0.3, 0.1)_1.047773_System.String[];HandRight_(0.6, -0.7, -0.5)_(-0.2, -0.5, -0.3, 0.8)_1.016394_System.String[];HandRight_(-0.5, -0.2, 0.0)_(0.0, -0.7, -0.4, 0.6)_1.047773_System.String[];0.1710;-0.0182;0.0159;-86.8782;54.2348;1.2011;1.2293;-65.0792;77.2019;4.0836;3.2495;1.7343;193.5084;358.4264;2.0486
0.0000;0.0000;False;False;-86.5000;54.0003;0.0456;0.0442;-65.0999;77.4034;0.0063;0.0095;359.5093;187.2553;0.0000;0.0008;0.0000;0.0066;0.0193;0.0012;0.0005;0.0000;100708;71.66813;Infinity;1340.18;-87.4772;53.7195;1.6055;1.1941;-65.0433;76.6865;352.9535;353.8246;19.5153;152.6313;357.4427;4.2490;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.5)_(0.6, 0.4, -0.6, 0.1)_1.016394_System.String[];HandLeft_(-0.7, -0.2, -0.1)_(0.9, 0.4, -0.3, 0.1)_1.047773_System.String[];HandRight_(0.6, -0.7, -0.5)_(-0.2, -0.5, -0.3, 0.8)_1.016394_System.String[];HandRight_(-0.5, -0.2, 0.0)_(0.0, -0.7, -0.4, 0.6)_1.047773_System.String[];0.2128;-0.0180;0.0161;-86.8781;54.2348;1.2016;1.2306;-65.0791;77.2017;4.0539;3.2103;1.7119;193.3850;358.4650;2.1043
0.0000;0.0000;False;False;-86.5000;54.0003;0.0458;0.0449;-65.0999;77.4035;0.0066;0.0108;359.5088;187.2552;0.0000;0.0006;-0.0001;0.0044;0.0136;0.0001;-0.0007;0.0000;100711;71.83267;Infinity;1340.23;-87.4772;53.7195;1.6058;1.1949;-65.0433;76.6865;352.9540;353.8260;19.5144;152.6311;357.4428;4.2478;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.5)_(0.6, 0.4, -0.6, 0.1)_1.016394_System.String[];HandLeft_(-0.7, -0.2, -0.1)_(0.9, 0.3, -0.4, 0.1)_1.047773_System.String[];HandRight_(0.6, -0.7, -0.5)_(-0.2, -0.4, -0.3, 0.8)_1.016394_System.String[];HandRight_(-0.5, -0.2, 0.0)_(0.0, -0.7, -0.4, 0.6)_1.047773_System.String[];0.2544;-0.0180;0.0159;-86.8781;54.2345;1.2018;1.2315;-65.0791;77.2015;4.0390;3.2181;1.6346;193.1565;358.4870;2.1261
0.0000;0.0000;False;False;-86.5000;54.0003;0.0460;0.0454;-65.0999;77.4034;0.0065;0.0109;359.5079;187.2554;0.0000;0.0005;-0.0002;0.0029;0.0094;0.0000;-0.0015;0.0000;100714;71.77221;Infinity;1340.27;-87.4772;53.7194;1.6060;1.1955;-65.0433;76.6865;352.9540;353.8263;19.5138;152.6315;357.4429;4.2474;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.5)_(0.6, 0.4, -0.6, 0.1)_1.016394_System.String[];HandLeft_(-0.7, -0.2, -0.1)_(0.9, 0.3, -0.4, 0.1)_1.047773_System.String[];HandRight_(0.6, -0.7, -0.5)_(-0.2, -0.4, -0.3, 0.8)_1.016394_System.String[];HandRight_(-0.5, -0.2, 0.0)_(0.0, -0.7, -0.4, 0.6)_1.047773_System.String[];0.2963;-0.0177;0.0152;-86.8780;54.2342;1.2020;1.2321;-65.0790;77.2012;4.0537;3.2295;1.5529;192.9180;358.4876;2.0566
0.0000;0.0000;False;False;-86.5000;54.0003;0.0461;0.0457;-65.0999;77.4034;0.0061;0.0103;359.5072;187.2561;0.0000;0.0004;-0.0003;0.0018;0.0063;0.0009;-0.0017;0.0000;100717;71.50337;Infinity;1340.31;-87.4772;53.7194;1.6061;1.1959;-65.0433;76.6864;352.9537;353.8259;19.5127;152.6321;357.4427;4.2475;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.5)_(0.6, 0.4, -0.6, 0.1)_1.016394_System.String[];HandLeft_(-0.7, -0.2, -0.1)_(0.9, 0.3, -0.4, 0.1)_1.047773_System.String[];HandRight_(0.6, -0.7, -0.5)_(-0.2, -0.4, -0.3, 0.8)_1.016394_System.String[];HandRight_(-0.5, -0.2, 0.0)_(0.0, -0.7, -0.4, 0.6)_1.047773_System.String[];0.3384;-0.0173;0.0149;-86.8780;54.2341;1.2022;1.2326;-65.0790;77.2011;4.0806;3.2696;1.4865;192.6767;358.4635;1.9608
0.0000;0.0000;False;False;-86.5000;54.0003;0.0461;0.0459;-65.0998;77.4034;0.0054;0.0096;359.5079;187.2561;0.0000;0.0003;0.0000;0.0010;0.0041;0.0012;0.0001;0.0000;100720;71.67851;Infinity;1340.35;-87.4772;53.7194;1.6061;1.1961;-65.0433;76.6864;352.9532;353.8252;19.5133;152.6322;357.4426;4.2479;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.5)_(0.6, 0.4, -0.6, 0.1)_1.016394_System.String[];HandLeft_(-0.7, -0.2, -0.1)_(0.8, 0.4, -0.4, 0.1)_1.047773_System.String[];HandRight_(0.6, -0.7, -0.5)_(-0.2, -0.4, -0.3, 0.8)_1.016394_System.String[];HandRight_(-0.5, -0.2, 0.0)_(-0.1, -0.7, -0.4, 0.6)_1.047773_System.String[];0.3801;-0.0168;0.0149;-86.8780;54.2340;1.2022;1.2328;-65.0790;77.2010;4.1084;3.3438;1.4364;192.3487;358.5023;1.9289
