AccelA;AccelB;ButtonA;ButtonB;Car PositionXA;Car PositionXB;Car PositionYA;Car PositionYB;Car PositionZA;Car PositionZB;Car RotationXA;Car RotationXB;Car RotationYA;Car RotationYB;Car RotationZA;Car RotationZB;Car VelocityXB;Car VelocityYA;Car VelocityYB;Car VelocityZA;Car VelocityZB;CarVelocityXA;Frame Number;FrameRate ;FrameRate-XRDevice;GameTime;HeadPosXA;HeadPosXB;HeadPosYA;HeadPosYB;HeadPosZA;HeadPosZB;HeadrotXA;HeadrotXB;HeadrotYA;HeadrotYB;HeadrotZA;HeadrotZB;IndicatorsA;IndicatorsB;LeftHandA;LeftHandB;RightHandA;RightHandB;ScenarioTime;SteerA;SteerB;VRPosXA;VRPosXB;VRPosYA;VRPosYB;VRPosZA;VRPosZB;VRRotXA;VRRotXB;VRRotYA;VRRotYB;VRRotZA;VRRotZB
0.0000;0.0000;False;False;81.0092;-87.2699;-0.0066;-0.0249;-75.1201;-85.5400;359.8577;359.9590;273.3845;77.1636;0.1475;-0.0005; ; ; ; ; ; ;51387;71.81795;Infinity;652.07;80.8905;-86.8891;1.5506;1.4219;-76.0955;-85.7307;352.7610;352.5496;293.3793;67.9093;357.5304;1.2099;;;HandLeft_(0.3, -0.7, -0.4)_(0.6, 0.4, -0.7, 0.0)_1.016394_System.String[];HandLeft_(-0.8, -0.6, -0.1)_(0.6, 0.5, -0.6, 0.2)_1.028602_System.String[];HandRight_(0.6, -0.7, -0.5)_(-0.2, -0.5, -0.4, 0.8)_1.016394_System.String[];HandRight_(-0.5, -0.7, -0.2)_(-0.2, -0.6, -0.5, 0.6)_1.028602_System.String[];0.0000;0.0042;-0.0026;80.9401;-87.2372;1.1446;1.1713;-75.5108;-85.1821;358.8326;356.3490;269.9944;34.9073;359.5163;7.1108
0.0000;0.0000;False;False;81.0092;-87.2699;-0.0053;-0.0219;-75.1202;-85.5400;359.8647;359.9756;273.3857;77.1633;0.1473;-0.0005;0.0015;0.0254;0.0605;-0.0016;0.0003;0.0009;51389;61.32412;Infinity;652.11;80.8903;-86.8887;1.5520;1.4250;-76.0955;-85.7306;352.7685;352.5676;293.3793;67.9092;357.5328;1.2069;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.4)_(0.6, 0.4, -0.7, 0.0)_1.016394_System.String[];HandLeft_(-0.8, -0.6, -0.1)_(0.6, 0.5, -0.6, 0.1)_1.028602_System.String[];HandRight_(0.6, -0.7, -0.5)_(-0.2, -0.5, -0.4, 0.8)_1.016394_System.String[];HandRight_(-0.5, -0.7, -0.2)_(-0.2, -0.6, -0.5, 0.6)_1.028602_System.String[];0.0427;0.0042;-0.0027;80.9401;-87.2432;1.1462;1.1744;-75.5108;-85.1763;358.8112;356.3517;269.8738;29.3086;359.6439;7.7860
0.0000;0.0000;False;False;81.0092;-87.2699;-0.0044;-0.0198;-75.1202;-85.5400;359.8691;359.9881;273.3871;77.1641;0.1472;-0.0005;-0.0006;0.0185;0.0464;-0.0015;-0.0001;-0.0003;51392;65.91383;Infinity;652.15;80.8902;-86.8884;1.5530;1.4273;-76.0956;-85.7305;352.7734;352.5810;293.3810;67.9103;357.5345;1.2047;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.4)_(0.6, 0.4, -0.7, 0.0)_1.016394_System.String[];HandLeft_(-0.8, -0.6, -0.1)_(0.6, 0.5, -0.6, 0.1)_1.028602_System.String[];HandRight_(0.6, -0.7, -0.5)_(-0.2, -0.5, -0.4, 0.8)_1.016394_System.String[];HandRight_(-0.5, -0.7, -0.2)_(-0.2, -0.6, -0.5, 0.6)_1.028602_System.String[];0.0847;0.0042;-0.0029;80.9400;-87.2488;1.1474;1.1765;-75.5108;-85.1716;358.7812;356.4223;269.8107;24.4090;359.7182;8.3964
0.0000;0.0000;False;False;81.0093;-87.2699;-0.0038;-0.0181;-75.1203;-85.5400;359.8719;-0.0030;273.3893;77.1635;0.1471;-0.0005;0.0011;0.0133;0.0350;-0.0015;0.0002;0.0002;51395;68.70216;Infinity;652.20;80.8901;-86.8882;1.5537;1.4291;-76.0956;-85.7304;352.7765;352.5909;293.3826;67.9108;357.5355;1.2031;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.4)_(0.6, 0.4, -0.7, 0.0)_1.016394_System.String[];HandLeft_(-0.8, -0.6, -0.1)_(0.6, 0.5, -0.6, 0.1)_1.028602_System.String[];HandRight_(0.6, -0.7, -0.5)_(-0.2, -0.5, -0.4, 0.8)_1.016394_System.String[];HandRight_(-0.5, -0.7, -0.2)_(-0.2, -0.6, -0.5, 0.6)_1.028602_System.String[];0.1264;0.0042;-0.0031;80.9400;-87.2543;1.1482;1.1779;-75.5109;-85.1675;358.7735;356.6501;269.7910;20.0085;359.7618;8.9107
0.0000;0.0000;False;False;81.0093;-87.2699;-0.0033;-0.0169;-75.1204;-85.5400;359.8734;0.0032;273.3925;77.1626;0.1470;-0.0005;0.0013;0.0093;0.0260;-0.0014;0.0003;0.0002;51398;70.26723;Infinity;652.24;80.8900;-86.8880;1.5542;1.4303;-76.0957;-85.7304;352.7783;352.5978;293.3856;67.9101;357.5361;1.2020;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.4)_(0.6, 0.4, -0.7, 0.0)_1.016394_System.String[];HandLeft_(-0.8, -0.6, -0.1)_(0.6, 0.5, -0.6, 0.1)_1.028602_System.String[];HandRight_(0.6, -0.7, -0.5)_(-0.2, -0.5, -0.4, 0.8)_1.016394_System.String[];HandRight_(-0.5, -0.7, -0.2)_(-0.2, -0.6, -0.5, 0.6)_1.028602_System.String[];0.1681;0.0042;-0.0032;80.9398;-87.2590;1.1488;1.1787;-75.5110;-85.1643;358.8139;357.1489;269.7845;16.2237;359.8097;9.2951
0.0000;0.0000;False;False;81.0093;-87.2699;-0.0030;-0.0160;-75.1204;-85.5400;359.8741;0.0073;273.3941;77.1630;0.1469;-0.0005;0.0011;0.0064;0.0190;-0.0014;0.0002;-0.0007;51401;71.10561;Infinity;652.28;80.8900;-86.8878;1.5545;1.4313;-76.0957;-85.7304;352.7792;352.6025;293.3876;67.9095;357.5363;1.2012;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.4)_(0.6, 0.4, -0.7, 0.0)_1.016394_System.String[];HandLeft_(-0.8, -0.6, -0.1)_(0.6, 0.5, -0.6, 0.1)_1.028602_System.String[];HandRight_(0.6, -0.7, -0.5)_(-0.2, -0.5, -0.4, 0.8)_1.016394_System.String[];HandRight_(-0.5, -0.7, -0.2)_(-0.2, -0.6, -0.5, 0.6)_1.028602_System.String[];0.2098;0.0042;-0.0033;80.9391;-87.2627;1.1493;1.1790;-75.5117;-85.1619;358.8994;357.7595;269.7464;13.5009;359.8651;9.4871
0.0000;0.0000;False;False;81.0094;-87.2699;-0.0029;-0.0154;-75.1205;-85.5400;359.8744;0.0099;273.3956;77.1645;0.1469;-0.0005;0.0019;0.0034;0.0115;-0.0014;0.0004;-0.0001;51404;71.53781;Infinity;652.32;80.8900;-86.8878;1.5547;1.4320;-76.0958;-85.7303;352.7796;352.6056;293.3895;67.9108;357.5364;1.2007;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.4)_(0.6, 0.4, -0.7, 0.0)_1.016394_System.String[];HandLeft_(-0.8, -0.6, -0.1)_(0.6, 0.5, -0.6, 0.1)_1.028602_System.String[];HandRight_(0.6, -0.7, -0.5)_(-0.2, -0.5, -0.4, 0.8)_1.016394_System.String[];HandRight_(-0.5, -0.7, -0.2)_(-0.2, -0.6, -0.5, 0.6)_1.028602_System.String[];0.2515;0.0042;-0.0033;80.9386;-87.2652;1.1496;1.1790;-75.5125;-85.1600;358.9384;358.2685;269.7480;11.8139;359.9330;9.6389
0.0000;0.0000;False;False;81.0094;-87.2699;-0.0027;-0.0150;-75.1205;-85.5399;359.8739;0.0112;273.3989;77.1653;0.1468;-0.0005;0.0011;0.0021;0.0080;-0.0015;0.0002;0.0022;51407;71.75454;Infinity;652.36;80.8900;-86.8877;1.5549;1.4324;-76.0958;-85.7303;352.7793;352.6071;293.3919;67.9117;357.5363;1.2004;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.4)_(0.6, 0.4, -0.7, 0.0)_1.016394_System.String[];HandLeft_(-0.8, -0.6, -0.1)_(0.6, 0.5, -0.6, 0.1)_1.028602_System.String[];HandRight_(0.6, -0.7, -0.5)_(-0.2, -0.5, -0.4, 0.8)_1.016394_System.String[];HandRight_(-0.5, -0.7, -0.2)_(-0.2, -0.6, -0.5, 0.6)_1.028602_System.String[];0.2931;0.0042;-0.0033;80.9382;-87.2669;1.1498;1.1789;-75.5134;-85.1584;358.9807;358.5384;269.8042;10.7816;0.0054;9.9024
0.0000;0.0000;False;False;81.0095;-87.2698;-0.0027;-0.0147;-75.1206;-85.5399;359.8736;0.0116;273.4009;77.1647;0.1468;-0.0005;0.0019;0.0012;0.0054;-0.0015;0.0004;0.0023;51410;71.76952;Infinity;652.40;80.8900;-86.8876;1.5550;1.4328;-76.0959;-85.7303;352.7790;352.6079;293.3939;67.9121;357.5361;1.2003;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.4)_(0.6, 0.4, -0.7, 0.0)_1.016394_System.String[];HandLeft_(-0.8, -0.6, -0.1)_(0.6, 0.5, -0.6, 0.1)_1.028602_System.String[];HandRight_(0.6, -0.7, -0.5)_(-0.2, -0.5, -0.4, 0.8)_1.016394_System.String[];HandRight_(-0.5, -0.7, -0.2)_(-0.2, -0.6, -0.5, 0.6)_1.028602_System.String[];0.3349;0.0042;-0.0036;80.9378;-87.2682;1.1500;1.1789;-75.5142;-85.1569;359.0460;358.6844;269.9025;10.0527;0.0999;10.0817
0.0000;0.0000;False;False;81.0096;-87.2697;-0.0026;-0.0145;-75.1207;-85.5399;359.8730;0.0117;273.4051;77.1634;0.1467;-0.0005;-0.0007;0.0006;0.0035;-0.0016;-0.0002;0.0029;51413;71.88126;Infinity;652.45;80.8901;-86.8875;1.5550;1.4330;-76.0960;-85.7303;352.7785;352.6079;293.3982;67.9107;357.5359;1.2003;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.4)_(0.6, 0.4, -0.7, 0.0)_1.016394_System.String[];HandLeft_(-0.8, -0.6, -0.1)_(0.6, 0.5, -0.6, 0.1)_1.028602_System.String[];HandRight_(0.6, -0.7, -0.5)_(-0.2, -0.5, -0.4, 0.8)_1.016394_System.String[];HandRight_(-0.5, -0.7, -0.2)_(0.2, 0.6, 0.5, -0.5)_1.028602_System.String[];0.3766;0.0042;-0.0039;80.9374;-87.2691;1.1501;1.1789;-75.5152;-85.1556;359.1177;358.8564;269.9920;9.3441;0.1869;10.2185
