ThrottleA;ThrottleB;ButtonA;ButtonB;Car PositionXA;Car PositionXB;Car PositionYA;Car PositionYB;Car PositionZA;Car PositionZB;CarRotXA;CarRotXB;Car RotationYA;Car RotationYB;Car RotationZA;CarRotZB;Car VelocityXB;Car VelocityYA;Car VelocityYB;Car VelocityZA;Car VelocityZB;CarVelocityXA;Frame Number;FrameRate;GameTime;CarPosXA;CarPosXB;HeadPosYA;HeadPosYB;CarPosZA;CarPosZB;HeadrotXA;HeadrotXB;HeadrotYA;HeadrotYB;HeadrotZA;HeadrotZB;IndicatorsA;IndicatorsB;LeftHandA;LeftHandB;RightHandA;RightHandB;ScenarioTime;SteerA;SteerB
0.1195;0.0;False;False;81.0089;81.0089;-0.0039;-0.0039;-75.3204;-75.3204;359.8223;359.8223;275.613;275.613;0.0681;0.0681; ; ; ; ; ; ;134318;64.05422;1864.29;80.6966;-86.1495;1.1403;1.4643;-75.7779;-83.843;354.0527;352.5064;236.7186;79.053;4.8646;359.8911;;;HandLeft_(0.1, -0.3, -0.1)_(-0.7, -0.5, 0.4, -0.4)_0.9334885_System.String[];HandLeft_(0.3, -0.5, 0.2)_(0.7, 0.7, -0.1, -0.1)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.2, 0.7, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.6, -0.6, 0.3)_(-0.1, -0.1, -0.7, 0.7)_1.086072_System.String[];0.0;0.0073;-0.0027
0.1193;0.0;False;False;81.0081;81.0081;-0.0039;-0.0039;-75.3204;-75.3204;359.819;359.819;275.6165;275.6165;0.0671;0.0671;-0.0226;-0.0002;-0.0002;0.0010;0.0010;-0.0226;134323;65.17348;1864.37;80.6961;-86.1495;1.1403;1.4644;-75.7778;-83.843;354.0502;352.5052;236.7214;79.0528;4.8655;359.8911;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.3, -0.1)_(-0.7, -0.5, 0.4, -0.4)_0.9334885_System.String[];HandLeft_(0.3, -0.5, 0.2)_(0.7, 0.7, -0.1, -0.1)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.2, 0.7, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.6, -0.6, 0.3)_(-0.1, -0.1, -0.7, 0.7)_1.086072_System.String[];0.0798;0.0073;-0.0027
0.1037;0.0;False;False;81.0055;81.0055;-0.0039;-0.0039;-75.3202;-75.3202;359.8141;359.8141;275.6192;275.6192;0.0668;0.0668;-0.0412;-0.0003;-0.0003;0.0028;0.0028;-0.0412;134328;62.50155;1864.45;80.6942;-86.1495;1.1403;1.4643;-75.7777;-83.8429;354.0465;352.5042;236.7238;79.0513;4.868;359.8911;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.3, -0.1)_(-0.7, -0.5, 0.4, -0.4)_0.9334885_System.String[];HandLeft_(0.3, -0.5, 0.2)_(0.7, 0.7, -0.1, -0.1)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.2, 0.7, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.6, -0.6, 0.3)_(-0.1, -0.1, -0.7, 0.7)_1.086072_System.String[];0.1584;0.0073;-0.0027
0.0567;0.0;False;False;81.001;81.001;-0.0039;-0.0039;-75.3199;-75.3199;359.8102;359.8102;275.6254;275.6254;0.0668;0.0668;-0.0573;-0.0003;-0.0003;0.0044;0.0044;-0.0573;134334;60.7755;1864.54;80.6902;-86.1496;1.1403;1.4643;-75.7774;-83.8429;354.0431;352.5036;236.7287;79.0505;4.8708;359.8911;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.3, -0.1)_(-0.7, -0.5, 0.4, -0.4)_0.9334885_System.String[];HandLeft_(0.3, -0.5, 0.2)_(0.7, 0.7, -0.1, -0.1)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.2, 0.7, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.6, -0.6, 0.3)_(-0.1, -0.1, -0.7, 0.7)_1.086072_System.String[];0.2472;0.0073;-0.0027
0.0302;0.0;False;False;80.9962;80.9962;-0.0039;-0.0039;-75.3195;-75.3195;359.8094;359.8094;275.6306;275.6306;0.0669;0.0669;-0.0637;-0.0001;-0.0001;0.0050;0.0050;-0.0637;134340;70.07908;1864.61;80.6848;-86.1495;1.1403;1.4643;-75.777;-83.8429;354.0417;352.5031;236.7346;79.0532;4.8719;359.8911;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.3, -0.1)_(-0.7, -0.5, 0.4, -0.4)_0.9334885_System.String[];HandLeft_(0.3, -0.5, 0.2)_(0.7, 0.7, -0.1, -0.1)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.2, 0.7, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.6, -0.6, 0.3)_(-0.1, -0.1, -0.7, 0.7)_1.086072_System.String[];0.325;0.0073;-0.0027
0.0302;0.0;False;False;80.9916;80.9916;-0.0039;-0.0039;-75.3191;-75.3191;359.8102;359.8102;275.6354;275.6354;0.0669;0.0669;-0.0660;-0.0001;-0.0001;0.0053;0.0053;-0.0660;134345;71.23489;1864.68;80.6803;-86.1495;1.1403;1.4643;-75.7766;-83.843;354.0422;352.503;236.7393;79.0549;4.8715;359.8911;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.3, -0.1)_(-0.7, -0.5, 0.4, -0.4)_0.9334885_System.String[];HandLeft_(0.3, -0.5, 0.2)_(0.7, 0.7, -0.1, -0.1)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.2, 0.7, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.6, -0.6, 0.3)_(-0.1, -0.1, -0.7, 0.7)_1.086072_System.String[];0.3953;0.0073;-0.0027
0.1613;0.0;False;False;80.9867;80.9867;-0.0039;-0.0039;-75.3187;-75.3187;359.811;359.811;275.6411;275.6411;0.0669;0.0669;-0.0772;0.0000;0.0000;0.0064;0.0064;-0.0772;134350;72.08214;1864.75;80.6754;-86.1495;1.1403;1.4643;-75.7761;-83.843;354.0431;352.5028;236.7447;79.0553;4.8709;359.8911;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.3, -0.1)_(-0.7, -0.5, 0.4, -0.4)_0.9334885_System.String[];HandLeft_(0.3, -0.5, 0.2)_(0.7, 0.7, -0.1, -0.1)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.2, 0.7, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.6, -0.6, 0.3)_(-0.1, -0.1, -0.7, 0.7)_1.086072_System.String[];0.465;0.0073;-0.0027
0.3449;0.0;False;False;80.9801;80.9801;-0.0039;-0.0039;-75.3182;-75.3182;359.8086;359.8086;275.6459;275.6459;0.067;0.067;-0.1188;0.0000;0.0000;0.0106;0.0106;-0.1188;134355;71.51352;1864.82;80.6692;-86.1496;1.1403;1.4643;-75.7756;-83.843;354.0419;352.5029;236.7499;79.0566;4.872;359.8911;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.3, -0.1)_(-0.7, -0.5, 0.4, -0.4)_0.9334885_System.String[];HandLeft_(0.3, -0.5, 0.2)_(0.7, 0.7, -0.1, -0.1)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.2, 0.7, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.6, -0.6, 0.3)_(-0.1, -0.1, -0.7, 0.7)_1.086072_System.String[];0.5356;0.0051;-0.0027
0.4959;0.0;False;False;80.9683;80.9683;-0.0039;-0.0039;-75.3171;-75.3171;359.7997;359.7997;275.651;275.651;0.0669;0.0669;-0.1960;0.0000;0.0000;0.0181;0.0181;-0.1960;134360;69.69338;1864.9;80.6587;-86.1496;1.1403;1.4643;-75.7746;-83.843;354.036;352.5027;236.7544;79.057;4.8767;359.8911;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.3, -0.1)_(-0.7, -0.5, 0.4, -0.4)_0.9334885_System.String[];HandLeft_(0.3, -0.5, 0.2)_(0.7, 0.7, -0.1, -0.1)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.2, 0.7, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.6, -0.6, 0.3)_(-0.1, -0.1, -0.7, 0.7)_1.086072_System.String[];0.6139;0.0009;-0.0027
0.5839;0.0;False;False;80.9486;80.9486;-0.004;-0.004;-75.3153;-75.3153;359.7853;359.7853;275.6558;275.6558;0.0667;0.0667;-0.2987;-0.0001;-0.0001;0.0279;0.0279;-0.2987;134365;62.64336;1864.99;80.6425;-86.1495;1.1404;1.4643;-75.7731;-83.843;354.0262;352.5023;236.7582;79.0575;4.8845;359.8911;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.3, -0.1)_(-0.7, -0.5, 0.4, -0.4)_0.9334885_System.String[];HandLeft_(0.3, -0.5, 0.2)_(0.7, 0.7, -0.1, -0.1)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.2, 0.7, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.6, -0.6, 0.3)_(-0.1, -0.1, -0.7, 0.7)_1.086072_System.String[];0.6964;-0.0018;-0.0027
