ThrottleA;ThrottleB;ButtonA;ButtonB;Car PositionXA;Car PositionXB;Car PositionYA;Car PositionYB;Car PositionZA;Car PositionZB;CarRotXA;CarRotXB;Car RotationYA;Car RotationYB;Car RotationZA;CarRotZB;Car VelocityXB;Car VelocityYA;Car VelocityYB;Car VelocityZA;Car VelocityZB;CarVelocityXA;Frame Number;FrameRate;GameTime;CarPosXA;CarPosXB;HeadPosYA;HeadPosYB;CarPosZA;CarPosZB;HeadrotXA;HeadrotXB;HeadrotYA;HeadrotYB;HeadrotZA;HeadrotZB;IndicatorsA;IndicatorsB;LeftHandA;LeftHandB;RightHandA;RightHandB;ScenarioTime;SteerA;SteerB
0.0696;0.0;False;False;54.7022;54.7022;-0.0129;-0.0129;-115.2015;-115.2015;0.3896;0.3896;305.8757;305.8757;0.2077;0.2077; ; ; ; ; ; ;159078;64.62778;2217.37;54.1911;-131.4237;1.1265;1.45;-115.4349;-67.7304;354.5786;352.4282;267.0053;86.0259;4.619;359.8902;;;HandLeft_(0.1, -0.3, -0.1)_(-0.7, -0.5, 0.3, -0.4)_0.9334885_System.String[];HandLeft_(0.4, -0.7, 0.2)_(0.8, 0.3, -0.3, 0.3)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.2, 0.7, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.5, -0.7, 0.2)_(-0.4, -0.1, -0.6, 0.7)_1.086072_System.String[];0.0;-0.0075;0.0312
0.072;0.0;False;False;54.7014;54.7014;-0.0062;-0.0062;-115.201;-115.201;0.4191;0.4191;305.8755;305.8755;0.2061;0.2061;-0.0176;0.0581;0.0581;0.0113;0.0113;-0.0176;159083;55.90315;2217.46;54.1904;-131.4229;1.1322;1.4558;-115.4344;-67.7303;354.5982;352.4623;267.0067;86.0249;4.6014;359.8907;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.3, -0.1)_(-0.7, -0.5, 0.3, -0.5)_0.9334885_System.String[];HandLeft_(0.4, -0.7, 0.2)_(0.8, 0.3, -0.3, 0.3)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.2, 0.7, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.5, -0.7, 0.2)_(-0.4, -0.1, -0.6, 0.7)_1.086072_System.String[];0.0898;-0.0075;0.0312
0.0747;0.0;False;False;54.6994;54.6994;-0.003;-0.003;-115.1997;-115.1997;0.4306;0.4306;305.8749;305.8749;0.2052;0.2052;-0.0328;0.0334;0.0334;0.0223;0.0223;-0.0328;159089;70.90363;2217.53;54.1881;-131.4223;1.1367;1.4604;-115.4329;-67.7303;354.6112;352.49;267.0075;86.0235;4.5893;359.8911;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.3, -0.1)_(-0.7, -0.5, 0.3, -0.4)_0.9334885_System.String[];HandLeft_(0.4, -0.7, 0.2)_(0.9, 0.3, -0.3, 0.3)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.2, 0.7, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.5, -0.7, 0.2)_(-0.4, -0.1, -0.6, 0.7)_1.086072_System.String[];0.165;-0.0075;0.0312
0.0847;0.0;False;False;54.6966;54.6966;-0.0012;-0.0012;-115.1978;-115.1978;0.4352;0.4352;305.8744;305.8744;0.2047;0.2047;-0.0486;0.0178;0.0178;0.0337;0.0337;-0.0486;159094;70.67373;2217.6;54.1853;-131.422;1.1387;1.4625;-115.431;-67.7303;354.6151;352.5008;267.0074;86.024;4.5854;359.8912;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.3, -0.1)_(-0.7, -0.5, 0.3, -0.5)_0.9334885_System.String[];HandLeft_(0.4, -0.7, 0.2)_(0.9, 0.3, -0.3, 0.3)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.2, 0.7, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.5, -0.7, 0.2)_(-0.4, -0.1, -0.6, 0.7)_1.086072_System.String[];0.2363;-0.0075;0.0312
0.0963;0.0;False;False;54.6926;54.6926;-0.0002;-0.0002;-115.195;-115.195;0.4354;0.4354;305.8761;305.8761;0.2043;0.2043;-0.0613;0.0104;0.0104;0.0428;0.0428;-0.0613;159099;71.62663;2217.68;54.1813;-131.4218;1.1399;1.4637;-115.4282;-67.7302;354.6155;352.506;267.0089;86.0216;4.5845;359.8913;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.3, -0.1)_(-0.7, -0.5, 0.3, -0.5)_0.9334885_System.String[];HandLeft_(0.4, -0.7, 0.2)_(0.9, 0.3, -0.3, 0.3)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.2, 0.7, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.5, -0.7, 0.2)_(-0.4, -0.1, -0.6, 0.7)_1.086072_System.String[];0.3088;-0.0071;0.0312
0.1116;0.0;False;False;54.6874;54.6874;0.0003;0.0003;-115.1914;-115.1914;0.4335;0.4335;305.875;305.875;0.2041;0.2041;-0.0807;0.0044;0.0044;0.0568;0.0568;-0.0807;159104;69.76272;2217.75;54.1769;-131.4218;1.1404;1.4643;-115.4251;-67.7302;354.6143;352.5077;267.0084;86.0205;4.5852;359.8913;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.3, -0.1)_(-0.7, -0.5, 0.3, -0.5)_0.9334885_System.String[];HandLeft_(0.4, -0.7, 0.2)_(0.9, 0.3, -0.3, 0.3)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.2, 0.7, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.5, -0.7, 0.2)_(-0.4, -0.1, -0.6, 0.7)_1.086072_System.String[];0.3804;-0.0065;0.0312
0.127;0.0;False;False;54.6812;54.6812;0.0005;0.0005;-115.187;-115.187;0.4307;0.4307;305.8737;305.8737;0.2039;0.2039;-0.0963;0.0018;0.0018;0.0681;0.0681;-0.0963;159109;70.00156;2217.82;54.1709;-131.4217;1.1407;1.4646;-115.4208;-67.7302;354.612;352.5076;267.0066;86.0199;4.5868;359.8914;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.3, -0.1)_(-0.7, -0.5, 0.3, -0.5)_0.9334885_System.String[];HandLeft_(0.4, -0.7, 0.2)_(0.9, 0.3, -0.3, 0.3)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.2, 0.7, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.5, -0.7, 0.2)_(-0.4, -0.1, -0.6, 0.7)_1.086072_System.String[];0.4507;-0.0064;0.0312
0.1381;0.0;False;False;54.6738;54.6738;0.0006;0.0006;-115.1818;-115.1818;0.4272;0.4272;305.8723;305.8723;0.2038;0.2038;-0.1200;-0.0002;-0.0002;0.0851;0.0851;-0.1200;159113;63.49374;2217.89;54.1642;-131.4216;1.1407;1.4647;-115.4161;-67.7302;354.6095;352.5065;267.0052;86.0206;4.5887;359.8914;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.3, -0.1)_(-0.7, -0.5, 0.3, -0.5)_0.9334885_System.String[];HandLeft_(0.4, -0.7, 0.2)_(0.9, 0.3, -0.3, 0.3)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.2, 0.7, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.5, -0.7, 0.2)_(-0.4, -0.1, -0.6, 0.7)_1.086072_System.String[];0.5181;-0.0064;0.0312
0.2449;0.0;False;False;54.6635;54.6635;0.0005;0.0005;-115.1744;-115.1744;0.4226;0.4226;305.8705;305.8705;0.2037;0.2037;-0.1521;-0.0013;-0.0013;0.1082;0.1082;-0.1521;159119;70.52381;2217.96;54.154;-131.4215;1.1407;1.4648;-115.4089;-67.7302;354.6058;352.5053;267.0032;86.0177;4.5915;359.8913;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.3, -0.1)_(-0.7, -0.5, 0.3, -0.4)_0.9334885_System.String[];HandLeft_(0.4, -0.7, 0.2)_(0.9, 0.3, -0.3, 0.3)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.2, 0.7, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.5, -0.7, 0.2)_(-0.4, -0.1, -0.6, 0.7)_1.086072_System.String[];0.5959;-0.0064;0.0312
0.4797;0.0;False;False;54.6517;54.6517;0.0004;0.0004;-115.1661;-115.1661;0.4159;0.4159;305.8686;305.8686;0.2036;0.2036;-0.1941;-0.0020;-0.0020;0.1383;0.1383;-0.1941;159124;71.98012;2218.03;54.1428;-131.4215;1.1406;1.4648;-115.4009;-67.7302;354.6011;352.5043;267.0009;86.0186;4.5952;359.8913;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.4, -0.1)_(-0.7, -0.5, 0.3, -0.4)_0.9334885_System.String[];HandLeft_(0.4, -0.7, 0.2)_(0.9, 0.3, -0.3, 0.3)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.2, 0.7, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.5, -0.7, 0.2)_(-0.4, -0.1, -0.6, 0.7)_1.086072_System.String[];0.665;-0.0064;0.0312
0.6928;0.0;False;False;54.6352;54.6352;0.0002;0.0002;-115.1543;-115.1543;0.4035;0.4035;305.8659;305.8659;0.2034;0.2034;-0.2848;-0.0030;-0.0030;0.2034;0.2034;-0.2848;159129;73.02309;2218.1;54.1276;-131.4214;1.1405;1.4648;-115.3901;-67.7302;354.5923;352.5035;266.9978;86.0185;4.6021;359.8913;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.4, -0.1)_(-0.7, -0.5, 0.3, -0.4)_0.9334885_System.String[];HandLeft_(0.4, -0.7, 0.2)_(0.9, 0.3, -0.3, 0.3)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.2, 0.7, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.5, -0.7, 0.2)_(-0.4, -0.1, -0.6, 0.7)_1.086072_System.String[];0.7356;-0.0064;0.0312
0.8186;0.0564;False;False;54.612;54.612;0.0;0.0;-115.1377;-115.1377;0.3849;0.3849;305.8622;305.8622;0.2032;0.2032;-0.3761;-0.0039;-0.0039;0.2690;0.2690;-0.3761;159134;71.75572;2218.17;54.1062;-131.4213;1.1404;1.4648;-115.3749;-67.7302;354.5786;352.5028;266.9933;86.0174;4.6129;359.8913;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.4, -0.1)_(-0.7, -0.5, 0.3, -0.4)_0.9334885_System.String[];HandLeft_(0.4, -0.7, 0.2)_(0.9, 0.3, -0.3, 0.3)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.2, 0.7, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.5, -0.7, 0.2)_(-0.4, -0.1, -0.6, 0.7)_1.086072_System.String[];0.8062;-0.0064;0.0312
0.8929;0.2489;False;False;54.5812;54.5812;-0.0003;-0.0003;-115.1157;-115.1157;0.3636;0.3636;305.8574;305.8574;0.203;0.203;-0.5126;-0.0052;-0.0052;0.3670;0.3670;-0.5126;159139;72.37186;2218.24;54.0768;-131.4208;1.1402;1.4648;-115.3538;-67.7302;354.5617;352.501;266.9874;86.0167;4.6263;359.8913;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.3, -0.1)_(-0.7, -0.5, 0.3, -0.4)_0.9334885_System.String[];HandLeft_(0.4, -0.7, 0.2)_(0.9, 0.3, -0.3, 0.3)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.2, 0.7, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.5, -0.7, 0.2)_(-0.4, -0.1, -0.6, 0.7)_1.086072_System.String[];0.8757;-0.0064;0.0312
0.9367;0.469;False;False;54.542;54.542;-0.0007;-0.0007;-115.0876;-115.0876;0.3424;0.3424;305.8514;305.8514;0.2028;0.2028;-0.6228;-0.0062;-0.0062;0.4461;0.4461;-0.6228;159144;72.48461;2218.31;54.0402;-131.4182;1.1399;1.4648;-115.3277;-67.73;354.5452;352.4947;266.9805;86.0194;4.6394;359.8915;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.3, -0.1)_(-0.7, -0.5, 0.3, -0.4)_0.9334885_System.String[];HandLeft_(0.4, -0.7, 0.2)_(0.8, 0.4, -0.3, 0.3)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.2, 0.7, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.5, -0.7, 0.2)_(-0.4, -0.1, -0.6, 0.7)_1.086072_System.String[];0.9451;-0.0064;0.0312
0.9626;0.6532;False;False;54.4929;54.4929;-0.0012;-0.0012;-115.0524;-115.0524;0.3227;0.3227;305.8441;305.8441;0.2025;0.2025;-0.7751;-0.0075;-0.0075;0.5552;0.5552;-0.7751;159149;71.49332;2218.38;53.9939;-131.411;1.1396;1.4649;-115.2945;-67.7295;354.5296;352.4819;266.9723;86.0243;4.6517;359.8918;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.3, -0.1)_(-0.7, -0.5, 0.3, -0.4)_0.9334885_System.String[];HandLeft_(0.4, -0.7, 0.1)_(0.8, 0.5, -0.3, 0.3)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.2, 0.7, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.5, -0.7, 0.2)_(-0.4, -0.1, -0.6, 0.7)_1.086072_System.String[];1.0159;-0.0063;0.0312
0.9779;0.7592;False;False;54.4343;54.4343;-0.0018;-0.0018;-115.0105;-115.0105;0.3061;0.3061;305.8358;305.8358;0.2024;0.2024;-0.8918;-0.0085;-0.0085;0.6393;0.6393;-0.8918;159154;71.50391;2218.45;53.9372;-131.3967;1.1391;1.4649;-115.254;-67.7285;354.5159;352.4635;266.963;86.0328;4.6626;359.8922;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.3, -0.1)_(-0.7, -0.5, 0.3, -0.5)_0.9334885_System.String[];HandLeft_(0.4, -0.6, 0.1)_(0.8, 0.5, -0.4, 0.0)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.2, 0.7, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.5, -0.7, 0.2)_(-0.4, -0.1, -0.6, 0.7)_1.086072_System.String[];1.0862;-0.005;0.0312
0.987;0.7707;False;False;54.3653;54.3653;-0.0024;-0.0024;-114.9609;-114.9609;0.2923;0.2923;305.8278;305.8278;0.2024;0.2024;-1.0492;-0.0099;-0.0099;0.7528;0.7528;-1.0492;159159;70.86375;2218.53;53.8707;-131.3735;1.1385;1.465;-115.2063;-67.727;354.5048;352.4428;266.954;86.0462;4.6716;359.8926;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.3, -0.1)_(-0.7, -0.5, 0.3, -0.5)_0.9334885_System.String[];HandLeft_(0.4, -0.6, 0.1)_(0.8, 0.5, -0.4, -0.1)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.2, 0.7, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.5, -0.7, 0.2)_(-0.4, -0.1, -0.6, 0.7)_1.086072_System.String[];1.1575;-0.004;0.0312
0.9923;0.7467;False;False;54.2873;54.2873;-0.0032;-0.0032;-114.905;-114.905;0.2812;0.2812;305.8202;305.8202;0.2025;0.2025;-1.1681;-0.0109;-0.0109;0.8383;0.8383;-1.1681;159164;71.40516;2218.6;53.7945;-131.3412;1.1379;1.4651;-115.1517;-67.7248;354.4957;352.4239;266.9457;86.0643;4.679;359.893;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.3, -0.1)_(-0.7, -0.5, 0.3, -0.5)_0.9334885_System.String[];HandLeft_(0.4, -0.6, 0.1)_(0.7, 0.5, -0.4, -0.1)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.2, 0.7, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.6, -0.7, 0.1)_(-0.3, -0.3, -0.5, 0.8)_1.086072_System.String[];1.2275;-0.004;0.0312
