ThrottleA;ThrottleB;ButtonA;ButtonB;Car PositionXA;Car PositionXB;Car PositionYA;Car PositionYB;Car PositionZA;Car PositionZB;CarRotXA;CarRotXB;Car RotationYA;Car RotationYB;Car RotationZA;CarRotZB;Car VelocityXB;Car VelocityYA;Car VelocityYB;Car VelocityZA;Car VelocityZB;CarVelocityXA;Frame Number;FrameRate;GameTime;CarPosXA;CarPosXB;HeadPosYA;HeadPosYB;CarPosZA;CarPosZB;HeadrotXA;HeadrotXB;HeadrotYA;HeadrotYB;HeadrotZA;HeadrotZB;IndicatorsA;IndicatorsB;LeftHandA;LeftHandB;RightHandA;RightHandB;ScenarioTime;SteerA;SteerB
0.0;0.0;False;False;81.0092;81.0092;-0.0076;-0.0076;-75.12;-75.12;359.8521;359.8521;273.3844;273.3844;0.1477;0.1477; ; ; ; ; ; ;235148;72.02436;3299.6;80.7142;-82.3002;1.1352;1.4606;-75.5908;78.0543;354.123;352.4917;234.4855;148.5789;4.9105;359.8884;;;HandLeft_(0.1, -0.3, -0.1)_(-0.8, -0.5, 0.0, -0.4)_0.9334885_System.String[];HandLeft_(0.4, -0.6, 0.2)_(0.9, 0.4, -0.1, 0.1)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.1, 0.7, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.4, -0.7, 0.2)_(0.6, -0.2, 0.7, -0.4)_1.086072_System.String[];0.0;0.0071;-0.0202
0.0;0.0;False;False;81.0092;81.0092;-0.0052;-0.0052;-75.1202;-75.1202;359.8652;359.8652;273.3864;273.3864;0.1473;0.1473;-0.0005;0.0254;0.0254;-0.0015;-0.0015;-0.0005;235152;64.06195;3299.68;80.714;-82.3001;1.1377;1.4625;-75.5909;78.0541;354.1341;352.5018;234.4881;148.5805;4.901;359.8886;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.4, -0.2)_(-0.7, -0.6, 0.2, -0.3)_0.9334885_System.String[];HandLeft_(0.4, -0.6, 0.2)_(0.9, 0.4, -0.1, 0.1)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.1, 0.7, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.4, -0.7, 0.2)_(0.6, -0.2, 0.7, -0.4)_1.086072_System.String[];0.0728;0.0063;-0.0202
0.0;0.0;False;False;81.0092;81.0092;-0.0039;-0.0039;-75.1203;-75.1203;359.8713;359.8713;273.3892;273.3892;0.1471;0.1471;-0.0013;0.0133;0.0133;-0.0014;-0.0014;-0.0013;235157;67.7317;3299.75;80.7138;-82.3001;1.1391;1.4635;-75.591;78.0541;354.1396;352.5064;234.4911;148.5809;4.8962;359.8886;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.4, -0.2)_(-0.7, -0.5, 0.2, -0.3)_0.9334885_System.String[];HandLeft_(0.4, -0.6, 0.2)_(0.9, 0.4, -0.2, 0.0)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.1, 0.7, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.4, -0.7, 0.2)_(0.6, -0.2, 0.7, -0.4)_1.086072_System.String[];0.1433;0.0022;-0.0202
0.0071;0.0;False;False;81.0092;81.0092;-0.0031;-0.0031;-75.1204;-75.1204;359.874;359.874;273.3957;273.3957;0.147;0.147;0.0000;0.0064;0.0064;-0.0014;-0.0014;0.0000;235162;67.78938;3299.82;80.7137;-82.3;1.14;1.4642;-75.5911;78.054;354.1422;352.5076;234.4971;148.5825;4.894;359.8886;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.4, -0.2)_(-0.8, -0.5, 0.2, -0.4)_0.9334885_System.String[];HandLeft_(0.4, -0.6, 0.2)_(0.9, 0.4, -0.1, 0.1)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.1, 0.7, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.4, -0.7, 0.2)_(0.6, -0.2, 0.7, -0.4)_1.086072_System.String[];0.2202;-0.0043;-0.0202
0.0416;0.0;False;False;81.0092;81.0092;-0.0028;-0.0028;-75.1205;-75.1205;359.8741;359.8741;273.3982;273.3982;0.1469;0.1469;-0.0015;0.0034;0.0034;-0.0013;-0.0013;-0.0015;235167;69.90691;3299.89;80.7137;-82.3;1.1404;1.4644;-75.5912;78.054;354.1425;352.5075;234.5003;148.5807;4.8936;359.8886;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.4, -0.1)_(-0.8, -0.5, 0.1, -0.4)_0.9334885_System.String[];HandLeft_(0.4, -0.6, 0.2)_(0.9, 0.4, -0.1, 0.1)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.1, 0.7, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.4, -0.7, 0.2)_(0.6, -0.2, 0.7, -0.4)_1.086072_System.String[];0.2893;-0.0114;-0.0202
0.1227;0.0;False;False;81.0089;81.0089;-0.0027;-0.0027;-75.1206;-75.1206;359.8725;359.8725;273.4011;273.4011;0.1468;0.1468;-0.0134;0.0012;0.0012;-0.0007;-0.0007;-0.0134;235171;62.41143;3299.96;80.7134;-82.3001;1.1406;1.4646;-75.5913;78.0541;354.1414;352.5067;234.5032;148.5806;4.8944;359.8887;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.3, -0.1)_(-0.8, -0.5, 0.1, -0.4)_0.9334885_System.String[];HandLeft_(0.4, -0.6, 0.2)_(0.9, 0.4, -0.1, 0.1)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.1, 0.7, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.4, -0.7, 0.2)_(0.6, -0.2, 0.7, -0.4)_1.086072_System.String[];0.3572;-0.0175;-0.0202
0.2782;0.0;False;False;81.0067;81.0067;-0.0026;-0.0026;-75.1206;-75.1206;359.8667;359.8667;273.4056;273.4056;0.1465;0.1465;-0.0410;0.0003;0.0003;0.0007;0.0007;-0.0410;235177;69.33673;3300.04;80.7118;-82.3;1.1407;1.4646;-75.5913;78.054;354.1376;352.5051;234.5071;148.5807;4.8972;359.8886;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.4, -0.1)_(-0.7, -0.5, 0.1, -0.4)_0.9334885_System.String[];HandLeft_(0.4, -0.6, 0.2)_(0.9, 0.4, -0.1, 0.1)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.1, 0.7, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.4, -0.7, 0.2)_(0.6, -0.2, 0.7, -0.4)_1.086072_System.String[];0.4363;-0.0224;-0.0202
0.4417;0.0;False;False;81.0015;81.0015;-0.0026;-0.0026;-75.1204;-75.1204;359.8577;359.8577;273.4063;273.4063;0.1461;0.1461;-0.1043;-0.0002;-0.0002;0.0037;0.0037;-0.1043;235182;70.30902;3300.11;80.7076;-82.3001;1.1408;1.4646;-75.5911;78.0541;354.131;352.5041;234.5081;148.5792;4.902;359.8886;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.4, -0.1)_(-0.7, -0.5, 0.1, -0.4)_0.9334885_System.String[];HandLeft_(0.4, -0.6, 0.2)_(0.9, 0.4, -0.1, 0.1)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.1, 0.7, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.4, -0.7, 0.2)_(0.6, -0.2, 0.7, -0.4)_1.086072_System.String[];0.5063;-0.0259;-0.0202
0.5506;0.0;False;False;80.9913;80.9913;-0.0026;-0.0026;-75.12;-75.12;359.8443;359.8443;273.4056;273.4056;0.1455;0.1455;-0.1978;-0.0004;-0.0004;0.0080;0.0080;-0.1978;235187;69.90068;3300.18;80.6989;-82.3001;1.1408;1.4646;-75.5908;78.054;354.1208;352.5032;234.5072;148.5815;4.9095;359.8886;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.3, -0.1)_(-0.7, -0.5, 0.1, -0.4)_0.9334885_System.String[];HandLeft_(0.4, -0.6, 0.2)_(0.9, 0.4, -0.1, 0.1)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.1, 0.8, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.4, -0.7, 0.2)_(0.6, -0.2, 0.7, -0.4)_1.086072_System.String[];0.5771;-0.0275;-0.0202
0.5846;0.0;False;False;80.975;80.975;-0.0026;-0.0026;-75.1194;-75.1194;359.8296;359.8296;273.4011;273.4011;0.1448;0.1448;-0.2788;-0.0004;-0.0004;0.0119;0.0119;-0.2788;235192;70.42967;3300.25;80.6843;-82.3;1.1408;1.4646;-75.5902;78.054;354.109;352.5023;234.5026;148.582;4.9182;359.8885;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.3, -0.1)_(-0.7, -0.5, 0.0, -0.4)_0.9334885_System.String[];HandLeft_(0.4, -0.6, 0.2)_(0.9, 0.4, -0.1, 0.1)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.1, 0.8, 0.5, -0.3)_0.9334885_System.String[];HandRight_(0.4, -0.7, 0.2)_(0.6, -0.2, 0.7, -0.4)_1.086072_System.String[];0.6467;-0.0275;-0.0202
