ThrottleA;ThrottleB;ButtonA;ButtonB;Car PositionXA;Car PositionXB;Car PositionYA;Car PositionYB;Car PositionZA;Car PositionZB;CarRotXA;CarRotXB;Car RotationYA;Car RotationYB;Car RotationZA;CarRotZB;Car VelocityXB;Car VelocityYA;Car VelocityYB;Car VelocityZA;Car VelocityZB;CarVelocityXA;Frame Number;FrameRate;GameTime;CarPosXA;CarPosXB;HeadPosYA;HeadPosYB;CarPosZA;CarPosZB;HeadrotXA;HeadrotXB;HeadrotYA;HeadrotYB;HeadrotZA;HeadrotZB;IndicatorsA;IndicatorsB;LeftHandA;LeftHandB;RightHandA;RightHandB;ScenarioTime;SteerA;SteerB
0.0;0.0;False;False;76.0001;76.0001;0.1024;0.1024;85.1002;85.1002;0.0344;0.0344;219.2288;219.2288;359.9818;359.9818; ; ; ; ; ; ;148146;70.19498;2061.56;76.2042;80.885;1.2463;1.4747;84.5847;-76.2406;354.1636;352.2676;180.3549;285.2988;4.6633;359.8954;;;HandLeft_(0.1, -0.4, -0.1)_(-0.7, -0.5, 0.2, -0.4)_0.9334885_System.String[];HandLeft_(0.3, -0.6, 0.0)_(0.7, 0.5, -0.5, 0.2)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(-0.1, 0.7, 0.5, -0.4)_0.9334885_System.String[];HandRight_(0.6, -0.6, -0.1)_(-0.1, -0.5, -0.4, 0.7)_1.086072_System.String[];0.0;-0.0229;0.0154
0.0;0.0;False;False;76.0001;76.0001;0.1024;0.1024;85.1002;85.1002;0.0342;0.0342;219.2275;219.2275;359.9818;359.9818;-0.0013;0.0000;0.0000;-0.0016;-0.0016;-0.0013;148151;66.79917;2061.64;76.2041;80.8851;1.2463;1.4747;84.5846;-76.2407;354.1635;352.2678;180.3542;285.2988;4.6634;359.8954;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.4, -0.1)_(-0.7, -0.5, 0.2, -0.4)_0.9334885_System.String[];HandLeft_(0.3, -0.7, 0.0)_(0.7, 0.5, -0.5, 0.2)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.0, 0.8, 0.5, -0.4)_0.9334885_System.String[];HandRight_(0.6, -0.6, -0.1)_(-0.1, -0.5, -0.4, 0.7)_1.086072_System.String[];0.0811;-0.0229;0.0112
0.0;0.0;False;False;76.0;76.0;0.1024;0.1024;85.1001;85.1001;0.0341;0.0341;219.2275;219.2275;359.9818;359.9818;0.0003;0.0000;0.0000;0.0005;0.0005;0.0003;148156;68.19125;2061.71;76.2041;80.8852;1.2463;1.4747;84.5846;-76.2407;354.1633;352.2679;180.3537;285.2993;4.6636;359.8954;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.4, -0.1)_(-0.8, -0.5, 0.1, -0.4)_0.9334885_System.String[];HandLeft_(0.3, -0.7, 0.0)_(0.7, 0.5, -0.5, 0.2)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.0, 0.8, 0.5, -0.4)_0.9334885_System.String[];HandRight_(0.6, -0.6, -0.1)_(-0.1, -0.5, -0.4, 0.8)_1.086072_System.String[];0.1519;-0.0229;0.0063
0.0;0.0;False;False;75.9999;75.9999;0.1024;0.1024;85.1;85.1;0.034;0.034;219.2287;219.2287;359.9818;359.9818;-0.0016;0.0000;0.0000;-0.0019;-0.0019;-0.0016;148161;70.98197;2061.78;76.204;80.8854;1.2463;1.4747;84.5845;-76.2407;354.1633;352.268;180.355;285.2992;4.6636;359.8954;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.3, -0.1)_(-0.8, -0.5, 0.1, -0.4)_0.9334885_System.String[];HandLeft_(0.3, -0.7, 0.0)_(0.7, 0.5, -0.5, 0.2)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.0, 0.8, 0.5, -0.4)_0.9334885_System.String[];HandRight_(0.6, -0.6, -0.1)_(-0.1, -0.5, -0.4, 0.8)_1.086072_System.String[];0.2214;-0.0229;0.0019
0.0;0.0;False;False;75.9999;75.9999;0.1024;0.1024;85.1;85.1;0.0342;0.0342;219.2281;219.2281;359.9818;359.9818;-0.0008;0.0000;0.0000;-0.0009;-0.0009;-0.0008;148166;71.20383;2061.85;76.204;80.8855;1.2463;1.4747;84.5844;-76.2408;354.1634;352.2678;180.3544;285.2997;4.6635;359.8954;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.3, -0.1)_(-0.8, -0.5, 0.1, -0.4)_0.9334885_System.String[];HandLeft_(0.3, -0.7, 0.0)_(0.7, 0.5, -0.5, 0.2)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.0, 0.8, 0.5, -0.4)_0.9334885_System.String[];HandRight_(0.6, -0.6, -0.1)_(0.0, -0.5, -0.4, 0.8)_1.086072_System.String[];0.291;-0.0229;-0.0015
0.0;0.0;False;False;75.9998;75.9998;0.1024;0.1024;85.0999;85.0999;0.0342;0.0342;219.2267;219.2267;359.9818;359.9818;-0.0005;0.0000;0.0000;-0.0004;-0.0004;-0.0005;148171;71.22532;2061.92;76.2039;80.8858;1.2463;1.4747;84.5844;-76.2408;354.1634;352.2679;180.353;285.3006;4.6635;359.8954;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.3, -0.1)_(-0.8, -0.5, 0.1, -0.4)_0.9334885_System.String[];HandLeft_(0.3, -0.7, 0.0)_(0.7, 0.5, -0.5, 0.2)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(-0.1, 0.7, 0.5, -0.4)_0.9334885_System.String[];HandRight_(0.6, -0.6, -0.1)_(0.0, -0.6, -0.4, 0.8)_1.086072_System.String[];0.3638;-0.0229;-0.0026
0.0;0.0;False;False;75.9997;75.9997;0.1024;0.1024;85.0998;85.0998;0.0339;0.0339;219.2262;219.2262;359.9818;359.9818;-0.0015;0.0000;0.0000;-0.0018;-0.0018;-0.0015;148176;74.43076;2061.99;76.2038;80.886;1.2463;1.4747;84.5842;-76.2409;354.1632;352.2679;180.352;285.301;4.6636;359.8954;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.3, -0.1)_(-0.8, -0.5, 0.1, -0.4)_0.9334885_System.String[];HandLeft_(0.3, -0.7, 0.0)_(0.6, 0.5, -0.5, 0.2)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(-0.1, 0.7, 0.5, -0.4)_0.9334885_System.String[];HandRight_(0.6, -0.6, -0.1)_(0.0, -0.6, -0.3, 0.8)_1.086072_System.String[];0.4312;-0.0237;-0.0026
0.0413;0.0;False;False;75.9995;75.9995;0.1024;0.1024;85.0996;85.0996;0.0336;0.0336;219.225;219.225;359.9818;359.9818;-0.0039;0.0000;0.0000;-0.0047;-0.0047;-0.0039;148181;73.0407;2062.06;76.2036;80.8864;1.2463;1.4747;84.5841;-76.241;354.1631;352.268;180.3513;285.299;4.6637;359.8954;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.3, -0.1)_(-0.8, -0.5, 0.1, -0.4)_0.9334885_System.String[];HandLeft_(0.3, -0.7, 0.0)_(0.6, 0.5, -0.5, 0.2)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(-0.1, 0.7, 0.5, -0.4)_0.9334885_System.String[];HandRight_(0.6, -0.6, -0.1)_(0.0, -0.6, -0.3, 0.8)_1.086072_System.String[];0.502;-0.0313;-0.0026
0.1103;0.0;False;False;75.9991;75.9991;0.1024;0.1024;85.099;85.099;0.0325;0.0325;219.2241;219.2241;359.9817;359.9817;-0.0107;0.0000;0.0000;-0.0134;-0.0134;-0.0107;148186;72.33736;2062.13;76.2033;80.8867;1.2463;1.4747;84.5836;-76.2411;354.1623;352.268;180.3505;285.2994;4.6643;359.8954;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.3, -0.1)_(-0.8, -0.5, 0.1, -0.4)_0.9334885_System.String[];HandLeft_(0.3, -0.7, 0.0)_(0.6, 0.5, -0.5, 0.2)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(-0.1, 0.8, 0.5, -0.4)_0.9334885_System.String[];HandRight_(0.6, -0.6, -0.1)_(0.0, -0.6, -0.4, 0.7)_1.086072_System.String[];0.5715;-0.0437;-0.0026
0.1496;0.0;False;False;75.9978;75.9978;0.1024;0.1024;85.0974;85.0974;0.0292;0.0292;219.2215;219.2215;359.9815;359.9815;-0.0238;-0.0001;-0.0001;-0.0304;-0.0304;-0.0238;148191;72.11767;2062.2;76.2023;80.8871;1.2463;1.4747;84.5824;-76.2412;354.1601;352.2679;180.3481;285.3011;4.6659;359.8954;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.4, -0.1)_(-0.7, -0.5, 0.1, -0.4)_0.9334885_System.String[];HandLeft_(0.3, -0.7, 0.0)_(0.6, 0.5, -0.5, 0.2)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(-0.1, 0.8, 0.5, -0.4)_0.9334885_System.String[];HandRight_(0.6, -0.6, -0.1)_(0.1, -0.6, -0.3, 0.7)_1.086072_System.String[];0.6416;-0.0536;-0.0027
