ThrottleA;ThrottleB;ButtonA;ButtonB;Car PositionXA;Car PositionXB;Car PositionYA;Car PositionYB;Car PositionZA;Car PositionZB;CarRotXA;CarRotXB;Car RotationYA;Car RotationYB;Car RotationZA;CarRotZB;Car VelocityXB;Car VelocityYA;Car VelocityYB;Car VelocityZA;Car VelocityZB;CarVelocityXA;Frame Number;FrameRate;GameTime;CarPosXA;CarPosXB;HeadPosYA;HeadPosYB;CarPosZA;CarPosZB;HeadrotXA;HeadrotXB;HeadrotYA;HeadrotYB;HeadrotZA;HeadrotZB;IndicatorsA;IndicatorsB;LeftHandA;LeftHandB;RightHandA;RightHandB;ScenarioTime;SteerA;SteerB
0.2099;0.171;False;False;54.702;54.702;0.0008;0.0008;-115.2019;-115.2019;0.4409;0.4409;305.8757;305.8757;0.2039;0.2039; ; ; ; ; ; ;181420;71.94683;2534.08;54.1901;98.5954;1.1409;1.4647;-115.4346;54.633;354.6194;352.5015;267.0089;215.4389;4.5807;359.8912;;;HandLeft_(0.1, -0.4, -0.1)_(-0.7, -0.6, 0.3, -0.3)_0.9334885_System.String[];HandLeft_(0.3, -0.8, 0.3)_(0.7, 0.4, -0.5, 0.3)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.0, 0.7, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.6, -0.8, 0.2)_(-0.5, -0.4, -0.2, 0.7)_1.086072_System.String[];0.0;-0.0114;0.0199
0.1239;0.375;False;False;54.7008;54.7008;0.0008;0.0008;-115.2011;-115.2011;0.437;0.437;305.8765;305.8765;0.2033;0.2033;-0.0325;-0.0004;-0.0004;0.0222;0.0222;-0.0325;181425;67.66679;2534.16;54.1894;98.595;1.1409;1.4648;-115.4341;54.6324;354.617;352.499;267.0091;215.439;4.5821;359.8913;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.4, -0.1)_(-0.7, -0.6, 0.3, -0.3)_0.9334885_System.String[];HandLeft_(0.3, -0.8, 0.3)_(0.7, 0.4, -0.5, 0.3)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.0, 0.7, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.6, -0.8, 0.2)_(-0.5, -0.4, -0.3, 0.7)_1.086072_System.String[];0.0801;-0.0114;0.0199
0.0815;0.5088;False;False;54.698;54.698;0.0008;0.0008;-115.1992;-115.1992;0.4319;0.4319;305.8757;305.8757;0.2031;0.2031;-0.0459;-0.0005;-0.0005;0.0317;0.0317;-0.0459;181430;67.9142;2534.24;54.1869;98.5925;1.1409;1.4648;-115.4325;54.6289;354.6127;352.4895;267.0083;215.4407;4.5852;359.8914;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.4, -0.1)_(-0.7, -0.6, 0.3, -0.3)_0.9334885_System.String[];HandLeft_(0.3, -0.8, 0.3)_(0.7, 0.4, -0.5, 0.3)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.0, 0.7, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.6, -0.8, 0.2)_(-0.5, -0.4, -0.3, 0.7)_1.086072_System.String[];0.1519;-0.0114;0.0199
0.2092;0.5868;False;False;54.694;54.694;0.0007;0.0007;-115.1965;-115.1965;0.428;0.428;305.8748;305.8748;0.2032;0.2032;-0.0701;-0.0007;-0.0007;0.0490;0.0490;-0.0701;181435;68.84179;2534.31;54.1834;98.5869;1.1409;1.4649;-115.43;54.6209;354.6097;352.4749;267.0082;215.4447;4.5876;359.8915;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.4, -0.1)_(-0.7, -0.5, 0.3, -0.3)_0.9334885_System.String[];HandLeft_(0.3, -0.8, 0.3)_(0.7, 0.4, -0.5, 0.3)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.0, 0.7, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.6, -0.8, 0.2)_(-0.5, -0.4, -0.3, 0.7)_1.086072_System.String[];0.2222;-0.0114;0.0199
0.4195;0.6433;False;False;54.6878;54.6878;0.0007;0.0007;-115.1921;-115.1921;0.4216;0.4216;305.8736;305.8736;0.2032;0.2032;-0.1071;-0.0011;-0.0011;0.0754;0.0754;-0.1071;181440;69.52036;2534.38;54.1777;98.5771;1.1409;1.4649;-115.4261;54.607;354.6052;352.4578;267.0064;215.451;4.5913;359.8917;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.4, -0.1)_(-0.7, -0.5, 0.3, -0.3)_0.9334885_System.String[];HandLeft_(0.3, -0.8, 0.3)_(0.7, 0.4, -0.5, 0.3)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.0, 0.7, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.6, -0.8, 0.2)_(-0.5, -0.4, -0.2, 0.7)_1.086072_System.String[];0.2927;-0.0114;0.0199
0.6118;0.7412;False;False;54.6776;54.6776;0.0006;0.0006;-115.1849;-115.1849;0.4102;0.4102;305.8704;305.8704;0.2031;0.2031;-0.1878;-0.0019;-0.0019;0.1332;0.1332;-0.1878;181445;69.896;2534.45;54.1689;98.5636;1.1408;1.465;-115.4199;54.5879;354.5974;352.4421;267.0029;215.4594;4.5975;359.8918;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.4, -0.1)_(-0.7, -0.5, 0.3, -0.3)_0.9334885_System.String[];HandLeft_(0.3, -0.8, 0.3)_(0.7, 0.4, -0.5, 0.3)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.0, 0.7, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.6, -0.8, 0.2)_(-0.5, -0.4, -0.2, 0.7)_1.086072_System.String[];0.3628;-0.0114;0.0199
0.7673;0.8409;False;False;54.6614;54.6614;0.0004;0.0004;-115.1733;-115.1733;0.3931;0.3931;305.8658;305.8658;0.2028;0.2028;-0.2702;-0.0027;-0.0027;0.1921;0.1921;-0.2702;181450;69.73651;2534.52;54.1545;98.5451;1.1408;1.4651;-115.4097;54.5616;354.5849;352.4264;266.9978;215.4708;4.6074;359.8919;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.4, -0.1)_(-0.7, -0.5, 0.3, -0.3)_0.9334885_System.String[];HandLeft_(0.3, -0.8, 0.3)_(0.7, 0.4, -0.5, 0.3)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.0, 0.7, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.6, -0.8, 0.2)_(-0.4, -0.4, -0.3, 0.8)_1.086072_System.String[];0.4331;-0.0114;0.0199
0.8626;0.9061;False;False;54.6365;54.6365;0.0002;0.0002;-115.1556;-115.1556;0.3717;0.3717;305.8592;305.8592;0.2025;0.2025;-0.4004;-0.0040;-0.0040;0.2852;0.2852;-0.4004;181455;69.19861;2534.59;54.1319;98.52;1.1406;1.4651;-115.3936;54.5261;354.5685;352.4102;266.9904;215.4861;4.6203;359.8921;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.4, -0.1)_(-0.7, -0.5, 0.3, -0.3)_0.9334885_System.String[];HandLeft_(0.4, -0.8, 0.2)_(0.7, 0.4, -0.5, 0.3)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.0, 0.7, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.6, -0.8, 0.2)_(-0.4, -0.4, -0.4, 0.7)_1.086072_System.String[];0.5061;-0.0114;0.0199
0.9189;0.9445;False;False;54.6038;54.6038;-0.0002;-0.0002;-115.1323;-115.1323;0.3503;0.3503;305.8506;305.8506;0.2022;0.2022;-0.5436;-0.0053;-0.0053;0.3875;0.3875;-0.5436;181460;69.49899;2534.66;54.1012;98.489;1.1404;1.4652;-115.3718;54.4822;354.5515;352.3949;266.9809;215.5049;4.6337;359.8923;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.4, -0.1)_(-0.7, -0.5, 0.3, -0.3)_0.9334885_System.String[];HandLeft_(0.3, -0.8, 0.2)_(0.7, 0.4, -0.5, 0.3)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.0, 0.7, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.6, -0.8, 0.2)_(-0.5, -0.5, -0.4, 0.6)_1.086072_System.String[];0.5769;-0.0114;0.0199
0.9468;0.9636;False;False;54.5621;54.5621;-0.0006;-0.0006;-115.1026;-115.1026;0.3307;0.3307;305.8398;305.8398;0.2019;0.2019;-0.6563;-0.0064;-0.0064;0.4679;0.4679;-0.6563;181464;58.29397;2534.73;54.071;98.4604;1.1402;1.4653;-115.3503;54.4417;354.5387;352.384;266.9721;215.5221;4.6436;359.8925;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.1, -0.4, -0.1)_(-0.7, -0.5, 0.3, -0.3)_0.9334885_System.String[];HandLeft_(0.3, -0.8, 0.1)_(0.7, 0.5, -0.5, 0.1)_1.086072_System.String[];HandRight_(0.3, -0.3, 0.1)_(0.0, 0.7, 0.6, -0.3)_0.9334885_System.String[];HandRight_(0.6, -0.8, 0.1)_(-0.3, -0.6, -0.4, 0.6)_1.086072_System.String[];0.647;-0.0114;0.0199
