AccelA;AccelB;ButtonA;ButtonB;Car PositionXA;Car PositionXB;Car PositionYA;Car PositionYB;Car PositionZA;Car PositionZB;Car RotationXA;Car RotationXB;Car RotationYA;Car RotationYB;Car RotationZA;Car RotationZB;Car VelocityXB;Car VelocityYA;Car VelocityYB;Car VelocityZA;Car VelocityZB;CarVelocityXA;Frame Number;FrameRate;GameTime;HeadPosXA;HeadPosXB;HeadPosYA;HeadPosYB;HeadPosZA;HeadPosZB;HeadrotXA;HeadrotXB;HeadrotYA;HeadrotYB;HeadrotZA;HeadrotZB;IndicatorsA;IndicatorsB;LeftHandA;LeftHandB;RightHandA;RightHandB;ScenarioTime;SteerA;SteerB
0.0046;-0.4404;False;False;81.0090;81.0090;-0.0047;-0.0047;-75.3202;-75.3202;359.8235;359.8235;275.6128;275.6128;0.0672;0.0672; ; ; ; ; ; ;152190;72.06976;2041.79;80.8474;-86.2943;1.1951;1.1530;-75.6308;-84.3191;352.4982;352.5135;288.4526;80.4013;358.3638;359.7155;;;HandLeft_(-0.2, -0.3, -0.2)_(0.7, 0.6, -0.3, 0.1)_1.105294_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.6, 0.0)_0.9022688_System.String[];HandRight_(0.0, -0.3, -0.3)_(-0.3, -0.2, -0.5, 0.8)_1.105294_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.4, -0.7)_0.9022688_System.String[];0.0000;-0.0033;-0.0097
0.0027;-0.4404;False;False;81.0090;81.0090;-0.0042;-0.0042;-75.3204;-75.3204;359.8246;359.8246;275.6171;275.6171;0.0671;0.0671;-0.0003;0.0043;0.0043;-0.0014;-0.0014;-0.0003;152195;69.71484;2041.87;80.8474;-86.2943;1.1957;1.1533;-75.6309;-84.3191;352.4996;352.5132;288.4558;80.4013;358.3641;359.7154;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.2, -0.4, -0.2)_(0.7, 0.6, -0.3, 0.1)_1.105294_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.5, 0.0)_0.9022688_System.String[];HandRight_(0.0, -0.4, -0.3)_(-0.3, -0.2, -0.5, 0.8)_1.105294_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.4, -0.7)_0.9022688_System.String[];0.0769;-0.0033;-0.0097
0.0016;-0.4404;False;False;81.0090;81.0090;-0.0040;-0.0040;-75.3205;-75.3205;359.8241;359.8241;275.6194;275.6194;0.0671;0.0671;0.0020;0.0016;0.0016;-0.0016;-0.0016;0.0020;152200;70.14149;2041.94;80.8474;-86.2943;1.1959;1.1534;-75.6310;-84.3191;352.4993;352.5122;288.4592;80.4013;358.3640;359.7154;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.2, -0.4, -0.2)_(0.7, 0.6, -0.3, 0.0)_1.105294_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.6, 0.0)_0.9022688_System.String[];HandRight_(0.0, -0.4, -0.3)_(-0.3, -0.2, -0.5, 0.8)_1.105294_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.4, -0.7)_0.9022688_System.String[];0.1473;-0.0033;-0.0097
0.0010;-0.4404;False;False;81.0090;81.0090;-0.0039;-0.0039;-75.3206;-75.3206;359.8231;359.8231;275.6228;275.6228;0.0671;0.0671;0.0005;0.0006;0.0006;-0.0014;-0.0014;0.0005;152205;68.78231;2042.01;80.8474;-86.2943;1.1960;1.1535;-75.6311;-84.3191;352.4985;352.5111;288.4623;80.4013;358.3638;359.7153;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.2, -0.4, -0.2)_(0.7, 0.6, -0.3, 0.0)_1.105294_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.5, 0.0)_0.9022688_System.String[];HandRight_(0.0, -0.4, -0.3)_(-0.3, -0.1, -0.6, 0.8)_1.105294_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.4, -0.7)_0.9022688_System.String[];0.2189;-0.0034;-0.0097
0.0006;-0.4040;False;False;81.0090;81.0090;-0.0039;-0.0039;-75.3207;-75.3207;359.8217;359.8217;275.6272;275.6272;0.0671;0.0671;-0.0004;0.0001;0.0001;-0.0013;-0.0013;-0.0004;152210;71.0191;2042.08;80.8474;-86.2944;1.1960;1.1535;-75.6311;-84.3191;352.4972;352.5100;288.4663;80.4013;358.3636;359.7153;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.2, -0.4, -0.2)_(0.7, 0.6, -0.3, 0.1)_1.105294_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.6, 0.0)_0.9022688_System.String[];HandRight_(0.0, -0.4, -0.3)_(-0.3, -0.1, -0.6, 0.7)_1.105294_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.4, -0.7)_0.9022688_System.String[];0.2863;-0.0035;-0.0097
0.0003;-0.3713;False;False;81.0090;81.0090;-0.0039;-0.0039;-75.3208;-75.3208;359.8207;359.8207;275.6328;275.6328;0.0671;0.0671;0.0026;-0.0002;-0.0002;-0.0016;-0.0016;0.0026;152215;70.37663;2042.15;80.8474;-86.2944;1.1960;1.1535;-75.6312;-84.3191;352.4959;352.5091;288.4712;80.4013;358.3632;359.7153;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.2, -0.3, -0.2)_(0.8, 0.6, -0.3, 0.1)_1.105294_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.6, 0.0)_0.9022688_System.String[];HandRight_(0.0, -0.4, -0.3)_(-0.3, -0.1, -0.6, 0.7)_1.105294_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.4, -0.7)_0.9022688_System.String[];0.3563;-0.0035;-0.0097
0.0002;-0.1381;False;False;81.0092;81.0092;-0.0039;-0.0039;-75.3209;-75.3209;359.8201;359.8201;275.6371;275.6371;0.0670;0.0670;0.0031;-0.0003;-0.0003;-0.0017;-0.0017;0.0031;152220;70.34962;2042.22;80.8475;-86.2944;1.1960;1.1535;-75.6313;-84.3191;352.4953;352.5084;288.4765;80.4013;358.3630;359.7152;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.2, -0.3, -0.2)_(0.8, 0.6, -0.3, 0.0)_1.105294_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.6, 0.0)_0.9022688_System.String[];HandRight_(0.0, -0.4, -0.3)_(-0.3, -0.1, -0.6, 0.7)_1.105294_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.4, -0.7)_0.9022688_System.String[];0.4265;-0.0035;-0.0097
0.0001;0.0075;False;False;81.0093;81.0093;-0.0039;-0.0039;-75.3210;-75.3210;359.8197;359.8197;275.6412;275.6412;0.0670;0.0670;0.0035;-0.0002;-0.0002;-0.0017;-0.0017;0.0035;152225;70.82581;2042.29;80.8477;-86.2944;1.1960;1.1534;-75.6314;-84.3191;352.4949;352.5079;288.4803;80.3999;358.3629;359.7152;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.2, -0.3, -0.2)_(0.8, 0.5, -0.4, -0.1)_1.105294_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.5, -0.6, 0.0)_0.9022688_System.String[];HandRight_(0.0, -0.4, -0.3)_(-0.4, -0.1, -0.6, 0.7)_1.105294_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.4, -0.7)_0.9022688_System.String[];0.4961;-0.0035;-0.0097
0.0001;0.0044;False;False;81.0096;81.0096;-0.0039;-0.0039;-75.3211;-75.3211;359.8194;359.8194;275.6439;275.6439;0.0669;0.0669;0.0032;-0.0002;-0.0002;-0.0017;-0.0017;0.0032;152230;70.56489;2042.36;80.8479;-86.2943;1.1960;1.1534;-75.6315;-84.3191;352.4947;352.5074;288.4837;80.4002;358.3628;359.7152;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.2, -0.3, -0.2)_(0.7, 0.5, -0.4, -0.1)_1.105294_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.5, -0.6, 0.0)_0.9022688_System.String[];HandRight_(0.0, -0.4, -0.3)_(-0.4, -0.1, -0.6, 0.7)_1.105294_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.4, -0.7)_0.9022688_System.String[];0.5662;-0.0035;-0.0097
0.0016;0.0026;False;False;81.0098;81.0098;-0.0039;-0.0039;-75.3212;-75.3212;359.8189;359.8189;275.6482;275.6482;0.0669;0.0669;0.0037;-0.0001;-0.0001;-0.0017;-0.0017;0.0037;152235;70.81383;2042.43;80.8481;-86.2941;1.1960;1.1534;-75.6316;-84.3191;352.4943;352.5070;288.4868;80.4007;358.3626;359.7152;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.2, -0.3, -0.2)_(0.7, 0.6, -0.4, 0.0)_1.105294_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.6, 0.0)_0.9022688_System.String[];HandRight_(0.0, -0.4, -0.3)_(-0.4, -0.1, -0.6, 0.7)_1.105294_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.4, -0.7)_0.9022688_System.String[];0.6356;-0.0038;-0.0097
