ScenarioTime;ThrottleA;ThrottleB;CarPosXA;CarPosXB;CarPosZA;CarPosZB;SteerA;SteerB
0.0;0.0;0.0;80.8149;-82.3031;-74.9499;77.719;-0.0038;0.019
0.0486;0.0;0.0;80.8174;-82.3034;-74.9505;77.7194;-0.0038;0.019
0.0903;0.0;0.0;80.8192;-82.3038;-74.9508;77.72;-0.0038;0.019
0.1326;0.0;0.0;80.8204;-82.3042;-74.951;77.7205;-0.0038;0.019
0.1741;0.0;0.0;80.8211;-82.3045;-74.9511;77.721;-0.0038;0.019
0.2158;0.045;0.0;80.8213;-82.3046;-74.9512;77.7211;-0.0038;0.019
0.2576;0.0328;0.0;80.8214;-82.3046;-74.9512;77.7211;-0.0038;0.019
0.2993;0.0239;0.0;80.8213;-82.3045;-74.9512;77.7209;-0.0038;0.019
0.3411;0.0174;0.0;80.821;-82.3043;-74.9513;77.7206;-0.0038;0.019
0.3831;0.0127;0.0;80.8206;-82.3042;-74.9513;77.7203;-0.0038;0.019
0.425;0.0093;0.0;80.8202;-82.304;-74.9513;77.72;-0.0038;0.019
0.467;0.0068;0.0;80.8198;-82.3038;-74.9513;77.7197;-0.0038;0.019
0.5088;0.0049;0.0;80.8194;-82.3036;-74.9514;77.7194;-0.0038;0.019
0.5505;0.0036;0.0;80.8192;-82.3035;-74.9514;77.7192;-0.0038;0.019
0.5923;0.0026;0.0;80.819;-82.3033;-74.9515;77.719;-0.0038;0.019
0.634;0.0019;0.0;80.8188;-82.3032;-74.9515;77.7188;-0.0038;0.019
0.6755;0.0014;0.0;80.8187;-82.3031;-74.9515;77.7187;-0.0039;0.019
0.7173;0.001;0.0;80.8187;-82.3031;-74.9516;77.7186;-0.0039;0.019
0.759;0.0081;0.0;80.8188;-82.303;-74.9517;77.7185;-0.0039;0.019
0.8013;0.0204;0.0;80.8188;-82.303;-74.9517;77.7184;-0.0039;0.019
0.8435;0.0414;0.0;80.8189;-82.303;-74.9518;77.7184;-0.0039;0.019
