ThrottleA;ThrottleB;ButtonA;ButtonB;Car PositionXA;Car PositionXB;Car PositionYA;Car PositionYB;Car PositionZA;Car PositionZB;CarRotXA;CarRotXB;Car RotationYA;Car RotationYB;Car RotationZA;CarRotZB;Car VelocityXB;Car VelocityYA;Car VelocityYB;Car VelocityZA;Car VelocityZB;CarVelocityXA;Frame Number;FrameRate;GameTime;CarPosXA;CarPosXB;HeadPosYA;HeadPosYB;CarPosZA;CarPosZB;HeadrotXA;HeadrotXB;HeadrotYA;HeadrotYB;HeadrotZA;HeadrotZB;IndicatorsA;IndicatorsB;LeftHandA;LeftHandB;RightHandA;RightHandB;ScenarioTime;SteerA;SteerB
0.326;-0.4762;False;False;81.2388;81.2388;-0.005;-0.005;-75.3998;-75.3998;359.7764;359.7764;278.9333;278.9333;0.0114;0.0114; ; ; ; ; ; ;134162;72.32635;1789.45;81.0607;79.7636;1.1953;1.2739;-75.6995;87.5288;352.465;352.5067;291.7815;244.0915;358.2985;359.7152;;;HandLeft_(-0.2, -0.4, -0.2)_(0.7, 0.7, -0.3, 0.1)_1.105294_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.4, -0.6, 0.0)_0.9022688_System.String[];HandRight_(0.0, -0.4, -0.3)_(-0.3, -0.2, -0.6, 0.7)_1.105294_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.6, 0.3, -0.7)_0.9022688_System.String[];0.0;-0.0297;-0.008
0.3138;-0.4762;False;False;81.2364;81.2364;-0.005;-0.005;-75.3995;-75.3995;359.7703;359.7703;278.9311;278.9311;0.0111;0.0111;-0.0601;-0.0001;-0.0001;0.0086;0.0086;-0.0601;134167;68.59083;1789.53;81.0592;79.7636;1.1953;1.2739;-75.6993;87.5288;352.4609;352.5067;291.78;244.0915;358.2973;359.7152;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.2, -0.4, -0.2)_(0.7, 0.7, -0.3, 0.1)_1.105294_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.4, -0.6, 0.0)_0.9022688_System.String[];HandRight_(0.0, -0.4, -0.3)_(-0.2, -0.1, -0.6, 0.8)_1.105294_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.6, 0.3, -0.7)_0.9022688_System.String[];0.0782;-0.0291;-0.008
0.2842;-0.4762;False;False;81.2305;81.2305;-0.0051;-0.0051;-75.3987;-75.3987;359.7614;359.7614;278.9267;278.9267;0.0107;0.0107;-0.1031;-0.0001;-0.0001;0.0148;0.0148;-0.1031;134172;69.94523;1789.6;81.0542;79.7636;1.1953;1.2739;-75.6986;87.5288;352.4524;352.5067;291.7763;244.0915;358.295;359.7152;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.2, -0.4, -0.2)_(0.7, 0.6, -0.3, 0.1)_1.105294_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.4, -0.6, 0.0)_0.9022688_System.String[];HandRight_(0.0, -0.4, -0.3)_(-0.2, -0.1, -0.6, 0.8)_1.105294_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.6, 0.3, -0.7)_0.9022688_System.String[];0.1483;-0.0284;-0.008
0.228;-0.4762;False;False;81.2211;81.2211;-0.0051;-0.0051;-75.3973;-75.3973;359.7535;359.7535;278.921;278.921;0.0105;0.0105;-0.1506;0.0000;0.0000;0.0218;0.0218;-0.1506;134177;69.35304;1789.67;81.0459;79.7636;1.1953;1.2739;-75.6974;87.5288;352.4444;352.5067;291.7713;244.0915;358.2928;359.7152;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.2, -0.4, -0.2)_(0.7, 0.6, -0.3, 0.1)_1.105294_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.4, -0.6, 0.0)_0.9022688_System.String[];HandRight_(0.0, -0.4, -0.3)_(-0.2, -0.1, -0.6, 0.8)_1.105294_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, 0.6, 0.3, -0.7)_0.9022688_System.String[];0.2195;-0.0276;-0.008
0.1634;-0.4643;False;False;81.2095;81.2095;-0.0051;-0.0051;-75.3956;-75.3956;359.749;359.749;278.9149;278.9149;0.0103;0.0103;-0.1793;0.0000;0.0000;0.0261;0.0261;-0.1793;134182;70.19167;1789.74;81.0346;79.7636;1.1953;1.2739;-75.6958;87.5288;352.4392;352.5067;291.7652;244.0915;358.2915;359.7152;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.2, -0.4, -0.2)_(0.7, 0.7, -0.3, 0.0)_1.105294_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.4, -0.6, 0.0)_0.9022688_System.String[];HandRight_(0.0, -0.4, -0.3)_(-0.2, -0.1, -0.6, 0.8)_1.105294_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.6, 0.3, -0.7)_0.9022688_System.String[];0.2891;-0.0275;-0.008
0.0986;-0.4682;False;False;81.1959;81.1959;-0.005;-0.005;-75.3937;-75.3937;359.7486;359.7486;278.9088;278.9088;0.0103;0.0103;-0.2018;0.0002;0.0002;0.0294;0.0294;-0.2018;134187;70.2347;1789.81;81.0217;79.7636;1.1954;1.2739;-75.6939;87.5288;352.438;352.5067;291.7593;244.0915;358.2911;359.7152;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.2, -0.4, -0.2)_(0.7, 0.6, -0.3, 0.0)_1.105294_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.4, -0.5, 0.0)_0.9022688_System.String[];HandRight_(0.0, -0.4, -0.3)_(-0.2, -0.1, -0.6, 0.8)_1.105294_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.6, 0.3, -0.7)_0.9022688_System.String[];0.359;-0.0275;-0.008
0.0582;-0.4643;False;False;81.1815;81.1815;-0.005;-0.005;-75.3915;-75.3915;359.7514;359.7514;278.9023;278.9023;0.0103;0.0103;-0.2108;0.0002;0.0002;0.0307;0.0307;-0.2108;134192;70.24873;1789.88;81.0073;79.7636;1.1954;1.2739;-75.6918;87.5288;352.4401;352.5067;291.7528;244.0915;358.2916;359.7152;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.2, -0.4, -0.2)_(0.7, 0.6, -0.3, 0.0)_1.105294_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.4, -0.6, 0.0)_0.9022688_System.String[];HandRight_(0.0, -0.4, -0.3)_(-0.2, -0.1, -0.6, 0.8)_1.105294_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.6, 0.3, -0.7)_0.9022688_System.String[];0.4288;-0.0275;-0.008
0.0766;-0.4643;False;False;81.1665;81.1665;-0.005;-0.005;-75.3894;-75.3894;359.7564;359.7564;278.897;278.897;0.0105;0.0105;-0.2153;0.0003;0.0003;0.0314;0.0314;-0.2153;134197;69.6898;1789.95;80.9926;79.7636;1.1954;1.2739;-75.6897;87.5288;352.4446;352.5067;291.7472;244.0915;358.2928;359.7152;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.2, -0.4, -0.2)_(0.7, 0.7, -0.3, 0.1)_1.105294_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.4, -0.6, 0.0)_0.9022688_System.String[];HandRight_(0.0, -0.4, -0.3)_(-0.2, -0.1, -0.6, 0.8)_1.105294_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.6, 0.3, -0.7)_0.9022688_System.String[];0.4993;-0.0275;-0.008
0.1825;-0.4643;False;False;81.1513;81.1513;-0.005;-0.005;-75.3871;-75.3871;359.7606;359.7606;278.8903;278.8903;0.0105;0.0105;-0.2290;0.0003;0.0003;0.0333;0.0333;-0.2290;134202;70.70913;1790.02;80.9771;79.7636;1.1954;1.2739;-75.6875;87.5288;352.4492;352.5067;291.7405;244.0915;358.2939;359.7152;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.2, -0.4, -0.2)_(0.7, 0.6, -0.3, 0.1)_1.105294_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.4, -0.5, 0.0)_0.9022688_System.String[];HandRight_(0.0, -0.4, -0.3)_(-0.2, -0.2, -0.6, 0.8)_1.105294_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.6, 0.3, -0.7)_0.9022688_System.String[];0.5682;-0.0275;-0.008
0.2526;-0.4643;False;False;81.1339;81.1339;-0.005;-0.005;-75.3846;-75.3846;359.761;359.761;278.8824;278.8824;0.0104;0.0104;-0.2662;0.0003;0.0003;0.0386;0.0386;-0.2662;134207;70.6125;1790.09;80.9604;79.7636;1.1954;1.2739;-75.685;87.5288;352.4504;352.5067;291.733;244.0915;358.2942;359.7152;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.2, -0.4, -0.2)_(0.7, 0.6, -0.4, 0.0)_1.105294_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.7, 0.4, -0.6, 0.0)_0.9022688_System.String[];HandRight_(0.0, -0.4, -0.3)_(-0.2, -0.1, -0.6, 0.7)_1.105294_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.6, 0.3, -0.7)_0.9022688_System.String[];0.6381;-0.0287;-0.008
