ScenarioTime;ThrottleA;ThrottleB;CarPosXA;CarPosXB;CarPosZA;CarPosZB;SteerA;SteerB
0.0;0.1113;0.7489;4.9906;-1.0934;-42.7203;24.737;0.6512;-0.0132
0.04200000000000159;0.1138;0.741;4.961;-1.042;-42.6922;24.4356;0.6549;0.0107
0.08399999999999608;0.1163;0.7335;4.9315;-0.9901;-42.6636;24.1307;0.659;0.0298
0.12590000000000146;0.1181;0.7252;4.9026;-0.9385;-42.6349;23.8249;0.6635;0.054
0.16789999999999594;0.1202;0.7145;4.874;-0.8874;-42.6057;23.515;0.6678;0.0811
0.20940000000000225;0.122;0.6995;4.8442;-0.8382;-42.578;23.2053;0.6713;0.1096
0.25139999999999674;0.1234;0.6799;4.815;-0.7909;-42.5497;22.8929;0.6743;0.1358
0.29289999999999594;0.1244;0.657;4.7867;-0.7464;-42.5205;22.578;0.6768;0.1558
0.33489999999999753;0.1251;0.6234;4.7592;-0.7054;-42.4906;22.2608;0.68;0.1718
0.37639999999999674;0.1256;0.5775;4.7322;-0.6681;-42.4601;21.9398;0.683;0.1913
0.4189000000000007;0.126;0.5179;4.7059;-0.6355;-42.4292;21.619;0.6821;0.2157
0.4609000000000023;0.1277;0.4446;4.6793;-0.6076;-42.3968;21.2873;0.6744;0.2429
0.5028999999999968;0.1319;0.3606;4.6536;-0.5867;-42.3648;20.9626;0.6589;0.2702
0.5448999999999984;0.1378;0.2657;4.6278;-0.573;-42.3325;20.6373;0.6395;0.2968
0.5869;0.1435;0.1937;4.6018;-0.5673;-42.3;20.3128;0.6182;0.3165
0.6283999999999992;0.1487;0.1412;4.5754;-0.5702;-42.2673;19.9916;0.597;0.3211
0.6704000000000008;0.1547;0.103;4.5487;-0.5818;-42.2345;19.6737;0.5756;0.311
0.7119;0.1627;0.0751;4.5213;-0.6017;-42.2014;19.3578;0.5551;0.2914
0.7539000000000016;0.1721;0.0547;4.4933;-0.6293;-42.1679;19.0446;0.5356;0.2661
0.795899999999996;0.1826;0.0399;4.4647;-0.6633;-42.1342;18.7356;0.5182;0.2393
0.8374000000000024;0.1934;0.0291;4.4357;-0.7029;-42.1003;18.4321;0.5046;0.2135
0.8793999999999969;0.2041;0.0212;4.4061;-0.7475;-42.066;18.1323;0.495;0.1879
0.9213999999999984;0.2148;0.0155;4.3758;-0.7965;-42.031;17.8348;0.4887;0.1638
0.9632999999999967;0.2251;0.0113;4.3452;-0.8492;-41.9955;17.5411;0.4849;0.1355
1.0048999999999992;0.2337;0.0082;4.3145;-0.9046;-41.9595;17.2528;0.4824;0.0999
1.0467999999999975;0.2413;0.006;4.2834;-0.9622;-41.9228;16.9672;0.4795;0.0546
1.088799999999999;0.2469;0.0044;4.252;-1.0209;-41.8853;16.6848;0.4765;0.0115
1.1308000000000007;0.251;0.0032;4.2204;-1.0792;-41.8472;16.406;0.4726;-0.0217
1.1728000000000023;0.2539;0.0023;4.1888;-1.136;-41.8086;16.1326;0.4679;-0.0443
1.2143000000000015;0.2576;0.0017;4.157;-1.1912;-41.7692;15.8624;0.4627;-0.0778
1.2558000000000007;0.2616;0.0012;4.1248;-1.2445;-41.7291;15.595;0.4571;-0.1147
1.2978000000000023;0.2657;-0.0785;4.0924;-1.2949;-41.6883;15.3305;0.4517;-0.1462
1.3393000000000015;0.27;-0.2533;4.0596;-1.3417;-41.6466;15.0689;0.447;-0.1749
1.381299999999996;0.2743;-0.4717;4.0262;-1.3844;-41.6038;14.81;0.444;-0.1993
1.4228000000000023;0.2774;-0.5778;3.9956;-1.4215;-41.5587;14.5609;0.4428;-0.2174
1.4652999999999992;0.2796;-0.5935;3.9651;-1.4533;-41.5122;14.3203;0.4428;-0.2383
1.5073000000000008;0.2823;-0.6014;3.9329;-1.4797;-41.465;14.0885;0.4428;-0.2604
1.5493000000000023;0.2858;-0.5702;3.9;-1.4999;-41.4179;13.87;0.4428;-0.2855
1.5908000000000015;0.2905;-0.5389;3.8663;-1.5145;-41.3698;13.6618;0.4426;-0.303
1.632799999999996;0.295;-0.4999;3.8324;-1.5237;-41.3213;13.4651;0.4416;-0.3125
1.6747999999999976;0.2997;-0.4563;3.7977;-1.5282;-41.2711;13.2754;0.4392;-0.3132
1.7173000000000016;0.3045;-0.5546;3.7628;-1.5284;-41.2203;13.0956;0.4359;-0.3057
1.7588000000000008;0.308;-0.6211;3.7253;-1.5252;-41.1774;12.9259;0.4319;-0.2906
1.8012000000000015;0.3121;-0.6523;3.6881;-1.5194;-41.1303;12.7645;0.4268;-0.2701
1.843199999999996;0.3167;-0.6523;3.6514;-1.5122;-41.0804;12.6147;0.4223;-0.2493
1.8851999999999975;0.322;-0.6562;3.6149;-1.5039;-41.0281;12.4751;0.4174;-0.2309
1.9271999999999991;0.3269;-0.6445;3.5787;-1.4954;-40.9743;12.3468;0.4131;-0.2169
1.9692000000000007;0.3315;-0.625;3.5448;-1.4867;-40.9126;12.2281;0.4095;-0.2051
2.0107;0.3352;-0.6758;3.5108;-1.4783;-40.851;12.1203;0.4066;-0.191
2.0527000000000015;0.3394;-0.7539;3.4758;-1.4703;-40.79;12.022;0.4042;-0.1677
2.094699999999996;0.3431;-0.793;3.4398;-1.463;-40.729;11.9341;0.4023;-0.1385
2.1362000000000023;0.3466;-0.8398;3.4038;-1.4569;-40.6683;11.8586;0.4002;-0.1116
2.178199999999997;0.3498;-0.8398;3.3674;-1.4521;-40.6066;11.7948;0.3987;-0.0894
2.2201999999999984;0.3533;-0.7539;3.3311;-1.4485;-40.5445;11.7437;0.3967;-0.0661
2.2616999999999976;0.3565;-0.6015;3.2946;-1.4461;-40.481;11.7042;0.394;-0.0395
2.3042000000000016;0.3588;-0.5078;3.2577;-1.4446;-40.416;11.6745;0.3911;-0.0121
2.345700000000001;0.3605;-0.3651;3.2213;-1.4437;-40.3503;11.6534;0.3873;0.0139
2.3877000000000024;0.3617;-0.0992;3.185;-1.4434;-40.2833;11.6391;0.3831;0.0375
2.430099999999996;0.3626;0.0;3.1485;-1.4433;-40.2142;11.629;0.3795;0.0567
2.4716000000000022;0.3633;0.0;3.1124;-1.4433;-40.1447;11.6212;0.377;0.0719
2.514099999999999;0.3638;0.0;3.0762;-1.4435;-40.0733;11.6136;0.376;0.0822
2.5555999999999983;0.3641;0.0;3.0404;-1.4437;-40.0014;11.6061;0.376;0.0899
2.5976;0.3644;0.0;2.9967;-1.4439;-39.9297;11.5986;0.376;0.099
2.639099999999999;0.3646;0.0;2.9559;-1.4442;-39.8562;11.5911;0.376;0.1078
2.6811000000000007;0.3647;0.0;2.9173;-1.4445;-39.7806;11.5835;0.376;0.1147
2.7226;0.3648;0.0012;2.8807;-1.4448;-39.704;11.5759;0.376;0.1179
2.764099999999999;0.3649;0.0407;2.8453;-1.4452;-39.626;11.5683;0.376;0.1182
2.8061000000000007;0.3649;0.126;2.8108;-1.4455;-39.5467;11.5607;0.376;0.1182
2.8476;0.3649;0.2342;2.777;-1.4459;-39.4661;11.5526;0.376;0.1182
2.890099999999997;0.365;0.3482;2.7435;-1.4462;-39.3834;11.5438;0.376;0.1182
2.9320999999999984;0.365;0.4586;2.7105;-1.4467;-39.2994;11.5337;0.376;0.1182
2.9741;0.365;0.5494;2.6784;-1.4472;-39.2149;11.522;0.376;0.1182
3.015599999999999;0.365;0.6223;2.6468;-1.4478;-39.129;11.5081;0.376;0.1183
3.0576000000000008;0.365;0.6839;2.6158;-1.4485;-39.0417;11.4917;0.376;0.1184
3.0996000000000024;0.365;0.7387;2.586;-1.4494;-38.9537;11.4727;0.376;0.1184
3.141599999999997;0.3658;0.7871;2.5566;-1.4504;-38.8635;11.4504;0.376;0.1184
3.1835999999999984;0.3667;0.8247;2.5281;-1.4515;-38.7726;11.425;0.376;0.1184
3.2250999999999976;0.3673;0.8502;2.5004;-1.4528;-38.6805;11.3962;0.3751;0.1184
3.2670999999999992;0.3678;0.8595;2.4735;-1.4544;-38.5874;11.364;0.3724;0.1176
3.309100000000001;0.3681;0.8573;2.4469;-1.4561;-38.492;11.3276;0.3687;0.1152
3.350999999999999;0.3688;0.8609;2.421;-1.458;-38.3967;11.2882;0.3639;0.1104
3.3930000000000007;0.3699;0.8771;2.3953;-1.4602;-38.2988;11.2445;0.359;0.1034
3.4350000000000023;0.3707;0.9032;2.3704;-1.4624;-38.2006;11.1976;0.3547;0.0954
3.4769999999999968;0.3713;0.9263;2.346;-1.4647;-38.1015;11.1471;0.3514;0.088
3.5189999999999984;0.3718;0.9431;2.3218;-1.4672;-37.9997;11.0919;0.3479;0.0817
3.561;0.3721;0.9557;2.295;-1.4697;-37.9003;11.0329;0.3427;0.0764
3.602499999999999;0.3724;0.9677;2.2649;-1.4723;-37.8017;10.9706;0.3359;0.0714
3.6445000000000007;0.3725;0.9765;2.2364;-1.4751;-37.7002;10.9043;0.3277;0.0663
3.686;0.3726;0.9828;2.2109;-1.4779;-37.5963;10.834;0.3183;0.0609
3.7280000000000015;0.3727;0.9875;2.1874;-1.4808;-37.4898;10.7591;0.3062;0.0545
3.769999999999996;0.3728;0.9909;2.1656;-1.4838;-37.3822;10.6806;0.2913;0.0474
3.8115000000000023;0.3729;0.9868;2.1446;-1.4869;-37.2722;10.5972;0.2735;0.0391
3.853499999999997;0.3729;0.9742;2.1243;-1.4899;-37.1616;10.5104;0.2541;0.0303
3.8954999999999984;0.3729;0.9545;2.1041;-1.4929;-37.0491;10.4193;0.2338;0.0243
3.9375;0.3729;0.9317;2.0838;-1.4958;-36.9348;10.3238;0.2147;0.0195
3.978999999999999;0.3729;0.9047;2.0633;-1.4987;-36.8196;10.2249;0.1965;0.0093
4.021000000000001;0.373;0.8672;2.0425;-1.5014;-36.7029;10.1222;0.1794;-0.0035
4.063000000000002;0.373;0.8187;2.0213;-1.5039;-36.5842;10.0154;0.1651;-0.0156
4.104900000000001;0.373;0.7604;1.9997;-1.506;-36.4642;9.9053;0.1538;-0.0254
4.146900000000002;0.3722;0.6994;1.9778;-1.5077;-36.3426;9.7918;0.1447;-0.0325
4.188899999999997;0.3714;0.646;1.9556;-1.5089;-36.2196;9.6755;0.1371;-0.0366
4.230899999999998;0.3707;0.6083;1.9335;-1.5097;-36.0959;9.5571;0.1306;-0.0388
4.2729;0.3703;0.5865;1.9115;-1.5102;-35.9717;9.4371;0.1245;-0.0396
4.314399999999999;0.3699;0.5752;1.8895;-1.5103;-35.8467;9.3154;0.1188;-0.0396
4.355899999999998;0.3697;0.5703;1.8676;-1.5102;-35.7206;9.1917;0.1129;-0.0396
4.3979;0.3695;0.5649;1.8457;-1.5099;-35.5931;9.0657;0.1074;-0.0396
4.4399000000000015;0.3694;0.5474;1.8239;-1.5094;-35.4645;8.9378;0.1015;-0.0408
4.481400000000001;0.3693;0.4875;1.8021;-1.5087;-35.335;8.8082;0.0964;-0.0426
4.523400000000002;0.3692;0.3641;1.7805;-1.5077;-35.2049;8.6773;0.0931;-0.0443
4.565399999999997;0.3692;0.2654;1.7588;-1.5065;-35.0731;8.5448;0.0929;-0.0445
4.607399999999998;0.3684;0.1935;1.7372;-1.505;-34.9396;8.4111;0.0934;-0.0445
4.648899999999998;0.3675;0.1411;1.7161;-1.5032;-34.8065;8.2788;0.0963;-0.0445
4.691400000000002;0.3668;0.1028;1.695;-1.5013;-34.6706;8.1449;0.1018;-0.0444
4.733399999999996;0.3663;0.075;1.6746;-1.4991;-34.5351;8.0127;0.1089;-0.0444
4.775399999999998;0.366;-0.1358;1.6548;-1.4967;-34.3987;7.8811;0.1173;-0.0444
4.816899999999997;0.3657;-0.3252;1.6361;-1.4942;-34.2631;7.7524;0.1255;-0.0444
4.858899999999998;0.3655;-0.4788;1.6182;-1.4915;-34.1264;7.6274;0.1332;-0.0444
4.900799999999997;0.3654;-0.5374;1.6014;-1.4888;-33.9891;7.509;0.1387;-0.044
4.942799999999998;0.3653;-0.5822;1.5855;-1.486;-33.8501;7.398;0.142;-0.0428
4.985300000000002;0.3642;-0.6215;1.5706;-1.4834;-33.7102;7.296;0.144;-0.0414
5.027299999999997;0.3633;-0.6324;1.5568;-1.4809;-33.5706;7.2043;0.1461;-0.04
5.069299999999998;0.3627;-0.6659;1.5438;-1.4786;-33.43;7.1226;0.1488;-0.038
5.1113;0.3619;-0.7222;1.5319;-1.4765;-33.2891;7.0512;0.1521;-0.0364
5.152799999999999;0.3606;-0.8015;1.521;-1.4747;-33.1488;6.9911;0.1557;-0.0335
5.194800000000001;0.3596;-0.9234;1.5111;-1.4733;-33.0079;6.9425;0.1596;-0.0293
5.2363;0.359;-0.9983;1.5023;-1.4722;-32.8664;6.9069;0.1642;-0.0255
5.277799999999999;0.3585;-0.9988;1.4946;-1.4716;-32.7244;6.8856;0.1698;-0.0241
5.319800000000001;0.3577;-0.9991;1.4881;-1.4714;-32.5818;6.8775;0.175;-0.0233
5.361800000000002;0.3565;-0.9993;1.4828;-1.4713;-32.4376;6.8773;0.1782;-0.0233
5.4033000000000015;0.3556;-0.9995;1.4789;-1.4713;-32.2942;6.8777;0.1794;-0.0233
5.444800000000001;0.3549;-0.9996;1.4762;-1.4713;-32.1505;6.8784;0.1789;-0.0222
5.487299999999998;0.3544;-0.9997;1.4747;-1.4713;-32.0053;6.8793;0.1758;-0.0201
5.529299999999999;0.3541;-0.9998;1.4744;-1.4714;-31.8587;6.8801;0.1688;-0.019
5.5717;0.3538;-0.9998;1.475;-1.4714;-31.7108;6.8809;0.1592;-0.018
5.6137000000000015;0.3536;-0.9999;1.4764;-1.4714;-31.5625;6.8815;0.1493;-0.0178
5.655200000000001;0.3535;-0.9999;1.4784;-1.4714;-31.4149;6.8821;0.141;-0.0178
5.697200000000002;0.3534;-0.9999;1.481;-1.4714;-31.2667;6.8826;0.1355;-0.0178
5.7387000000000015;0.3533;-0.9882;1.4841;-1.4714;-31.1173;6.8829;0.1321;-0.0178
5.780699999999996;0.3533;-0.9179;1.4877;-1.4714;-30.9675;6.8832;0.1297;-0.0178
5.822200000000002;0.3529;-0.8789;1.4921;-1.4715;-30.8168;6.8835;0.126;-0.0178
5.864199999999997;0.3519;-0.8281;1.4972;-1.4715;-30.6639;6.8837;0.1192;-0.0178
5.906199999999998;0.3507;-0.7773;1.5028;-1.4715;-30.5115;6.8838;0.1079;-0.0178
5.9476999999999975;0.3492;-0.7539;1.509;-1.4715;-30.3587;6.8839;0.0924;-0.0178
5.989699999999999;0.3481;-0.7539;1.5154;-1.4715;-30.2045;6.884;0.0723;-0.0175
6.031199999999998;0.3474;-0.7422;1.5218;-1.4715;-30.0485;6.884;0.0487;-0.0163
6.0732;0.3468;-0.7422;1.5278;-1.4715;-29.8923;6.8841;0.0259;-0.0151
