AccelA;AccelB;ButtonA;ButtonB;Car PositionXA;Car PositionXB;Car PositionYA;Car PositionYB;Car PositionZA;Car PositionZB;Car RotationXA;Car RotationXB;Car RotationYA;Car RotationYB;Car RotationZA;Car RotationZB;Car VelocityXB;Car VelocityYA;Car VelocityYB;Car VelocityZA;Car VelocityZB;CarVelocityXA;Frame Number;FrameRate;GameTime;HeadPosXA;HeadPosXB;HeadPosYA;HeadPosYB;HeadPosZA;HeadPosZB;HeadrotXA;HeadrotXB;HeadrotYA;HeadrotYB;HeadrotZA;HeadrotZB;IndicatorsA;IndicatorsB;LeftHandA;LeftHandB;RightHandA;RightHandB;ScenarioTime;SteerA;SteerB
0.1322;-0.0986;False;False;81.0291;81.0291;-0.0036;-0.0036;-75.3304;-75.3304;359.8339;359.8339;271.6667;271.6667;0.0964;0.0964; ; ; ; ; ; ;354072;71.84801;3770.71;80.8476;-87.1621;1.1321;1.1117;-75.7420;88.0262;352.3565;352.6692;276.8679;171.4365;359.4023;358.6356;;;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, -0.1)_0.9297065_System.String[];HandLeft_(-0.2, -0.3, -0.4)_(0.5, 0.5, -0.7, 0.0)_0.9102177_System.String[];HandRight_(0.1, -0.3, -0.2)_(0.1, -0.6, -0.5, 0.6)_0.9297065_System.String[];HandRight_(0.1, -0.2, -0.4)_(0.2, -0.6, -0.4, 0.7)_0.9102177_System.String[];0.0000;-0.0040;0.0541
0.1600;-0.1028;False;False;81.0284;81.0284;-0.0036;-0.0036;-75.3305;-75.3305;359.8320;359.8320;271.6695;271.6695;0.0956;0.0956;-0.0190;0.0000;0.0000;-0.0008;-0.0008;-0.0190;354076;65.19698;3770.78;80.8472;-87.1621;1.1321;1.1117;-75.7420;88.0263;352.3553;352.6692;276.8696;171.4365;359.4015;358.6356;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, -0.1)_0.9297065_System.String[];HandLeft_(-0.2, -0.3, -0.4)_(0.5, 0.5, -0.7, 0.0)_0.9102177_System.String[];HandRight_(0.1, -0.3, -0.2)_(0.1, -0.6, -0.5, 0.6)_0.9297065_System.String[];HandRight_(0.1, -0.2, -0.4)_(0.2, -0.5, -0.4, 0.7)_0.9102177_System.String[];0.0696;-0.0040;0.0541
0.2007;-0.1149;False;False;81.0259;81.0259;-0.0036;-0.0036;-75.3305;-75.3305;359.8273;359.8273;271.6754;271.6754;0.0953;0.0953;-0.0526;-0.0001;-0.0001;0.0001;0.0001;-0.0526;354081;69.53915;3770.85;80.8451;-87.1621;1.1321;1.1117;-75.7420;88.0262;352.3511;352.6692;276.8759;171.4365;359.4007;358.6356;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, -0.1)_0.9297065_System.String[];HandLeft_(-0.2, -0.3, -0.4)_(0.5, 0.5, -0.7, 0.0)_0.9102177_System.String[];HandRight_(0.1, -0.3, -0.2)_(0.1, -0.6, -0.5, 0.6)_0.9297065_System.String[];HandRight_(0.1, -0.2, -0.4)_(0.2, -0.5, -0.4, 0.7)_0.9102177_System.String[];0.1392;-0.0040;0.0540
0.2437;-0.1189;False;False;81.0212;81.0212;-0.0036;-0.0036;-75.3305;-75.3305;359.8217;359.8217;271.6781;271.6781;0.0952;0.0952;-0.0826;-0.0001;-0.0001;0.0009;0.0009;-0.0826;354086;71.15269;3770.92;80.8410;-87.1621;1.1321;1.1117;-75.7420;88.0262;352.3456;352.6692;276.8796;171.4365;359.4001;358.6356;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, -0.1)_0.9297065_System.String[];HandLeft_(-0.2, -0.3, -0.4)_(0.5, 0.5, -0.7, 0.0)_0.9102177_System.String[];HandRight_(0.1, -0.3, -0.2)_(0.1, -0.6, -0.5, 0.6)_0.9297065_System.String[];HandRight_(0.1, -0.2, -0.4)_(0.2, -0.5, -0.4, 0.7)_0.9102177_System.String[];0.2087;-0.0040;0.0540
0.2970;-0.1190;False;False;81.0138;81.0138;-0.0036;-0.0036;-75.3304;-75.3304;359.8156;359.8156;271.6805;271.6805;0.0952;0.0952;-0.1335;-0.0001;-0.0001;0.0022;0.0022;-0.1335;354091;71.63602;3770.98;80.8342;-87.1621;1.1321;1.1117;-75.7419;88.0262;352.3396;352.6692;276.8816;171.4365;359.3995;358.6356;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, -0.1)_0.9297065_System.String[];HandLeft_(-0.2, -0.3, -0.4)_(0.5, 0.5, -0.7, 0.0)_0.9102177_System.String[];HandRight_(0.1, -0.3, -0.2)_(0.1, -0.6, -0.5, 0.6)_0.9297065_System.String[];HandRight_(0.1, -0.2, -0.4)_(0.2, -0.5, -0.4, 0.7)_0.9102177_System.String[];0.2783;-0.0041;0.0540
0.3444;-0.1111;False;False;81.0031;81.0031;-0.0036;-0.0036;-75.3302;-75.3302;359.8086;359.8086;271.6832;271.6832;0.0951;0.0951;-0.1781;-0.0001;-0.0001;0.0034;0.0034;-0.1781;354096;71.87962;3771.05;80.8244;-87.1621;1.1321;1.1117;-75.7417;88.0262;352.3329;352.6692;276.8842;171.4365;359.3988;358.6356;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, -0.1)_0.9297065_System.String[];HandLeft_(-0.2, -0.3, -0.4)_(0.5, 0.5, -0.7, 0.0)_0.9102177_System.String[];HandRight_(0.1, -0.3, -0.2)_(0.1, -0.6, -0.5, 0.6)_0.9297065_System.String[];HandRight_(0.1, -0.2, -0.4)_(0.2, -0.5, -0.4, 0.7)_0.9102177_System.String[];0.3477;-0.0051;0.0540
0.3853;-0.1031;False;False;80.9885;80.9885;-0.0036;-0.0036;-75.3299;-75.3299;359.8017;359.8017;271.6856;271.6856;0.0948;0.0948;-0.2444;0.0000;0.0000;0.0051;0.0051;-0.2444;354101;71.94601;3771.12;80.8107;-87.1621;1.1321;1.1117;-75.7414;88.0262;352.3260;352.6692;276.8870;171.4365;359.3979;358.6356;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, -0.1)_0.9297065_System.String[];HandLeft_(-0.2, -0.3, -0.4)_(0.5, 0.5, -0.7, 0.0)_0.9102177_System.String[];HandRight_(0.1, -0.3, -0.2)_(0.1, -0.6, -0.5, 0.6)_0.9297065_System.String[];HandRight_(0.1, -0.2, -0.4)_(0.2, -0.5, -0.4, 0.7)_0.9102177_System.String[];0.4172;-0.0068;0.0540
0.4145;-0.0873;False;False;80.9697;80.9697;-0.0036;-0.0036;-75.3295;-75.3295;359.7948;359.7948;271.6874;271.6874;0.0944;0.0944;-0.3000;0.0000;0.0000;0.0064;0.0064;-0.3000;354106;71.83223;3771.19;80.7929;-87.1621;1.1322;1.1117;-75.7410;88.0262;352.3191;352.6692;276.8890;171.4365;359.3969;358.6356;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, -0.1)_0.9297065_System.String[];HandLeft_(-0.2, -0.3, -0.4)_(0.5, 0.5, -0.7, 0.0)_0.9102177_System.String[];HandRight_(0.1, -0.3, -0.2)_(0.1, -0.6, -0.5, 0.6)_0.9297065_System.String[];HandRight_(0.1, -0.2, -0.4)_(0.2, -0.6, -0.4, 0.7)_0.9102177_System.String[];0.4868;-0.0078;0.0540
0.4333;-0.0794;False;False;80.9463;80.9463;-0.0036;-0.0036;-75.3290;-75.3290;359.7886;359.7886;271.6884;271.6884;0.0938;0.0938;-0.3779;0.0001;0.0001;0.0084;0.0084;-0.3779;354111;71.95056;3771.26;80.7705;-87.1621;1.1322;1.1117;-75.7405;88.0262;352.3128;352.6692;276.8903;171.4365;359.3958;358.6356;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, -0.1)_0.9297065_System.String[];HandLeft_(-0.2, -0.3, -0.4)_(0.5, 0.5, -0.7, 0.0)_0.9102177_System.String[];HandRight_(0.1, -0.3, -0.2)_(0.1, -0.6, -0.5, 0.6)_0.9297065_System.String[];HandRight_(0.1, -0.2, -0.4)_(0.2, -0.6, -0.4, 0.7)_0.9102177_System.String[];0.5564;-0.0078;0.0540
0.4474;-0.0714;False;False;80.9178;80.9178;-0.0036;-0.0036;-75.3284;-75.3284;359.7833;359.7833;271.6888;271.6888;0.0932;0.0932;-0.4385;0.0001;0.0001;0.0100;0.0100;-0.4385;354116;71.35837;3771.33;80.7434;-87.1621;1.1322;1.1117;-75.7399;88.0262;352.3074;352.6692;276.8910;171.4365;359.3947;358.6356;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, -0.1)_0.9297065_System.String[];HandLeft_(-0.2, -0.3, -0.4)_(0.5, 0.5, -0.6, 0.0)_0.9102177_System.String[];HandRight_(0.1, -0.3, -0.2)_(0.1, -0.6, -0.5, 0.6)_0.9297065_System.String[];HandRight_(0.1, -0.2, -0.4)_(0.2, -0.6, -0.4, 0.7)_0.9102177_System.String[];0.6265;-0.0078;0.0540
