AccelA;AccelB;ButtonA;ButtonB;Car PositionXA;Car PositionXB;Car PositionYA;Car PositionYB;Car PositionZA;Car PositionZB;Car RotationXA;Car RotationXB;Car RotationYA;Car RotationYB;Car RotationZA;Car RotationZB;Car VelocityXB;Car VelocityYA;Car VelocityYB;Car VelocityZA;Car VelocityZB;CarVelocityXA;Frame Number;FrameRate ;FrameRate-XRDevice;GameTime;HeadPosXA;HeadPosXB;HeadPosYA;HeadPosYB;HeadPosZA;HeadPosZB;HeadrotXA;HeadrotXB;HeadrotYA;HeadrotYB;HeadrotZA;HeadrotZB;IndicatorsA;IndicatorsB;LeftHandA;LeftHandB;RightHandA;RightHandB;ScenarioTime;SteerA;SteerB;VRPosXA;VRPosXB;VRPosYA;VRPosYB;VRPosZA;VRPosZB;VRRotXA;VRRotXB;VRRotYA;VRRotYB;VRRotZA;VRRotZB
0.0000;0.0000;False;False;98.1000;54.7020;-0.0138;0.0009;55.4000;-115.2019;0.0035;0.4442;214.6056;305.8757;0.0000;0.2045; ; ; ; ; ; ;31862;71.95804;Infinity;424.47;98.4950;54.6203;1.5502;1.6655;54.6401;-114.9835;353.8048;353.0893;249.0243;295.7207;355.7711;1.4406;;;HandLeft_(0.2, -0.7, -0.1)_(0.3, 0.5, -0.8, 0.1)_1.034973_System.String[];HandLeft_(-0.6, -0.8, -0.3)_(0.6, 0.5, -0.6, 0.2)_1.021865_System.String[];HandRight_(0.4, -0.7, -0.2)_(-0.4, -0.5, -0.4, 0.6)_1.034973_System.String[];HandRight_(-0.3, -0.8, -0.3)_(-0.4, -0.2, -0.5, 0.7)_1.021865_System.String[];0.0000;0.0079;0.0179;98.3380;54.3134;1.1425;1.2122;55.0541;-115.3434;356.2255;7.6597;218.5606;319.2386;2.9206;358.5787
0.0000;0.0000;False;False;98.1000;54.7019;-0.0138;0.0009;55.4000;-115.2019;0.0028;0.4432;214.6055;305.8757;0.0000;0.2040;-0.0025;-0.0002;-0.0002;0.0005;0.0008;0.0003;31865;68.248;Infinity;424.52;98.4950;54.6203;1.5502;1.6655;54.6402;-114.9835;353.8042;353.0883;249.0241;295.7210;355.7707;1.4404;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.2, -0.7, -0.1)_(0.3, 0.6, -0.8, 0.1)_1.034973_System.String[];HandLeft_(-0.6, -0.8, -0.3)_(0.6, 0.5, -0.6, 0.2)_1.021865_System.String[];HandRight_(0.4, -0.7, -0.2)_(-0.4, -0.5, -0.4, 0.6)_1.034973_System.String[];HandRight_(-0.3, -0.8, -0.3)_(-0.4, -0.2, -0.6, 0.7)_1.021865_System.String[];0.0475;0.0079;0.0186;98.3383;54.3133;1.1421;1.2114;55.0546;-115.3423;356.2613;8.2633;218.1324;319.7034;2.7322;358.5367
0.0000;0.0000;False;False;98.1000;54.7018;-0.0139;0.0009;55.4000;-115.2018;0.0023;0.4423;214.6058;305.8759;0.0000;0.2037;-0.0042;-0.0003;-0.0003;-0.0005;0.0020;-0.0004;31868;69.98904;Infinity;424.56;98.4950;54.6202;1.5502;1.6655;54.6402;-114.9834;353.8038;353.0873;249.0246;295.7213;355.7704;1.4402;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.2, -0.7, -0.1)_(0.3, 0.6, -0.8, 0.1)_1.034973_System.String[];HandLeft_(-0.6, -0.8, -0.3)_(0.6, 0.5, -0.6, 0.2)_1.021865_System.String[];HandRight_(0.4, -0.7, -0.2)_(-0.4, -0.5, -0.4, 0.6)_1.034973_System.String[];HandRight_(-0.3, -0.8, -0.3)_(-0.4, -0.2, -0.6, 0.7)_1.021865_System.String[];0.0893;0.0079;0.0196;98.3387;54.3131;1.1418;1.2108;55.0553;-115.3416;356.3469;8.7271;217.7147;319.8644;2.5909;358.4978
0.0000;0.0000;False;False;98.1000;54.7015;-0.0139;0.0009;55.4000;-115.2017;0.0021;0.4412;214.6052;305.8753;0.0000;0.2036;-0.0069;-0.0002;-0.0003;-0.0007;0.0039;-0.0005;31871;70.76579;Infinity;424.60;98.4951;54.6199;1.5502;1.6655;54.6402;-114.9833;353.8035;353.0862;249.0244;295.7208;355.7702;1.4402;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.2, -0.7, -0.1)_(0.3, 0.6, -0.8, 0.1)_1.034973_System.String[];HandLeft_(-0.6, -0.8, -0.3)_(0.6, 0.5, -0.6, 0.2)_1.021865_System.String[];HandRight_(0.4, -0.7, -0.2)_(-0.4, -0.5, -0.4, 0.6)_1.034973_System.String[];HandRight_(-0.3, -0.8, -0.3)_(-0.4, -0.2, -0.6, 0.7)_1.021865_System.String[];0.1311;0.0085;0.0204;98.3390;54.3125;1.1415;1.2103;55.0559;-115.3410;356.4571;9.1962;217.3100;319.8560;2.5074;358.4958
0.0000;0.0000;False;False;98.1000;54.7011;-0.0139;0.0009;55.4000;-115.2015;0.0016;0.4405;214.6056;305.8753;0.0000;0.2035;-0.0106;-0.0002;-0.0004;-0.0003;0.0066;-0.0002;31874;71.35699;Infinity;424.64;98.4951;54.6196;1.5502;1.6654;54.6402;-114.9831;353.8032;353.0856;249.0242;295.7205;355.7700;1.4403;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.2, -0.7, -0.1)_(0.3, 0.6, -0.8, 0.1)_1.034973_System.String[];HandLeft_(-0.6, -0.8, -0.3)_(0.6, 0.5, -0.6, 0.2)_1.021865_System.String[];HandRight_(0.4, -0.7, -0.2)_(-0.5, -0.5, -0.4, 0.6)_1.034973_System.String[];HandRight_(-0.3, -0.8, -0.3)_(-0.4, -0.2, -0.6, 0.7)_1.021865_System.String[];0.1728;0.0095;0.0211;98.3394;54.3118;1.1410;1.2097;55.0563;-115.3405;356.5722;9.7052;217.0138;319.7094;2.5330;358.5355
0.0000;0.0000;False;False;98.1000;54.7007;-0.0139;0.0008;55.4000;-115.2012;0.0015;0.4396;214.6060;305.8744;0.0000;0.2035;-0.0135;-0.0002;-0.0004;-0.0001;0.0087;0.0000;31877;71.66344;Infinity;424.68;98.4950;54.6192;1.5502;1.6654;54.6402;-114.9829;353.8030;353.0847;249.0248;295.7194;355.7698;1.4404;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.2, -0.7, -0.1)_(0.3, 0.6, -0.8, 0.1)_1.034973_System.String[];HandLeft_(-0.6, -0.8, -0.3)_(0.6, 0.5, -0.6, 0.2)_1.021865_System.String[];HandRight_(0.4, -0.7, -0.2)_(-0.5, -0.5, -0.4, 0.6)_1.034973_System.String[];HandRight_(-0.3, -0.8, -0.3)_(-0.4, -0.2, -0.6, 0.7)_1.021865_System.String[];0.2145;0.0106;0.0218;98.3397;54.3107;1.1406;1.2093;55.0569;-115.3401;356.7038;10.1842;216.8004;319.4774;2.6377;358.5961
0.0000;0.0000;False;False;98.1000;54.7001;-0.0139;0.0008;55.4000;-115.2008;0.0013;0.4387;214.6048;305.8750;0.0000;0.2036;-0.0147;-0.0002;-0.0003;0.0002;0.0096;0.0002;31880;71.82307;Infinity;424.73;98.4951;54.6187;1.5502;1.6654;54.6402;-114.9825;353.8029;353.0838;249.0244;295.7198;355.7697;1.4406;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.2, -0.7, -0.1)_(0.3, 0.6, -0.8, 0.1)_1.034973_System.String[];HandLeft_(-0.6, -0.8, -0.3)_(0.6, 0.5, -0.6, 0.2)_1.021865_System.String[];HandRight_(0.4, -0.7, -0.2)_(-0.5, -0.5, -0.4, 0.6)_1.034973_System.String[];HandRight_(-0.3, -0.8, -0.3)_(-0.4, -0.2, -0.6, 0.7)_1.021865_System.String[];0.2562;0.0118;0.0223;98.3399;54.3091;1.1404;1.2090;55.0575;-115.3398;356.7829;10.6549;216.6421;319.1795;2.7494;358.6615
0.0000;0.0000;False;False;98.1000;54.6995;-0.0139;0.0008;55.4000;-115.2004;0.0012;0.4383;214.6036;305.8759;0.0000;0.2036;-0.0173;-0.0001;-0.0003;-0.0003;0.0115;-0.0002;31883;71.91119;Infinity;424.77;98.4951;54.6181;1.5502;1.6654;54.6402;-114.9821;353.8028;353.0833;249.0224;295.7207;355.7697;1.4408;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.2, -0.7, -0.1)_(0.3, 0.6, -0.8, 0.1)_1.034973_System.String[];HandLeft_(-0.6, -0.8, -0.3)_(0.6, 0.5, -0.6, 0.2)_1.021865_System.String[];HandRight_(0.4, -0.7, -0.2)_(-0.4, -0.5, -0.4, 0.6)_1.034973_System.String[];HandRight_(-0.3, -0.8, -0.3)_(-0.4, -0.2, -0.6, 0.7)_1.021865_System.String[];0.2978;0.0131;0.0224;98.3401;54.3076;1.1402;1.2089;55.0578;-115.3394;356.8710;11.0193;216.4782;318.8953;2.8728;358.6975
0.0000;0.0000;False;False;98.1000;54.6987;-0.0139;0.0008;55.4000;-115.1999;0.0011;0.4378;214.6046;305.8759;0.0000;0.2037;-0.0189;-0.0001;-0.0003;-0.0004;0.0127;-0.0003;31886;71.91284;Infinity;424.81;98.4951;54.6174;1.5502;1.6654;54.6402;-114.9817;353.8027;353.0828;249.0230;295.7210;355.7696;1.4409;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.2, -0.7, -0.1)_(0.3, 0.6, -0.8, 0.1)_1.034973_System.String[];HandLeft_(-0.6, -0.8, -0.3)_(0.6, 0.5, -0.6, 0.2)_1.021865_System.String[];HandRight_(0.4, -0.7, -0.2)_(-0.4, -0.5, -0.4, 0.6)_1.034973_System.String[];HandRight_(-0.3, -0.8, -0.3)_(-0.3, -0.3, -0.6, 0.7)_1.021865_System.String[];0.3395;0.0141;0.0224;98.3402;54.3057;1.1399;1.2087;55.0580;-115.3388;356.9958;11.3032;216.3643;318.6465;2.9121;358.7390
0.0000;0.0000;False;False;98.1000;54.6979;-0.0139;0.0008;55.4000;-115.1993;0.0010;0.4374;214.6060;305.8763;0.0000;0.2037;-0.0215;-0.0001;-0.0003;-0.0005;0.0146;-0.0003;31889;71.91627;Infinity;424.85;98.4951;54.6166;1.5502;1.6654;54.6402;-114.9811;353.8026;353.0824;249.0246;295.7207;355.7696;1.4410;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.2, -0.7, -0.1)_(0.3, 0.6, -0.8, 0.1)_1.034973_System.String[];HandLeft_(-0.6, -0.8, -0.3)_(0.6, 0.5, -0.6, 0.2)_1.021865_System.String[];HandRight_(0.4, -0.7, -0.2)_(-0.4, -0.5, -0.4, 0.6)_1.034973_System.String[];HandRight_(-0.3, -0.8, -0.3)_(-0.3, -0.2, -0.6, 0.7)_1.021865_System.String[];0.3813;0.0147;0.0224;98.3402;54.3040;1.1395;1.2080;55.0581;-115.3383;357.1519;11.6462;216.4506;318.3963;2.8534;358.8124
