ScenarioTime;ThrottleA;ThrottleB;CarPosXA;CarPosXB;CarPosZA;CarPosZB;SteerA;SteerB
0.0;0.1034;0.0001;81.0083;79.8279;-75.7169;87.5363;0.0039;-0.0691
0.0706;0.145;0.0001;81.008;79.8279;-75.7169;87.5363;0.0039;-0.0741
0.1399;0.2094;0.0;81.0062;79.8279;-75.7166;87.5363;0.0039;-0.0796
0.2095;0.3375;0.0;81.0024;79.8279;-75.716;87.5363;0.0039;-0.0847
0.2788;0.4588;0.0;80.9953;79.8279;-75.7149;87.5363;0.0039;-0.0912
0.3489;0.5529;0.0;80.9834;79.8279;-75.713;87.5363;0.0039;-0.1022
0.4187;0.6092;0.0;80.9655;79.8279;-75.7102;87.5362;0.0039;-0.1165
0.4885;0.6328;0.0;80.941;79.8278;-75.7063;87.5362;0.0039;-0.132
0.5579;0.6262;0.0;80.9095;79.8278;-75.7012;87.5362;0.0039;-0.1487
0.6277;0.6081;0.0;80.8708;79.8279;-75.6951;87.5362;0.0039;-0.1654
0.6978;0.5962;0.0041;80.8248;79.8279;-75.6879;87.5363;0.0039;-0.1822
0.7676;0.586;0.0073;80.7726;79.8279;-75.6799;87.5362;0.0039;-0.1971
0.8372;0.5498;0.0092;80.714;79.8278;-75.6708;87.5362;0.0039;-0.2099
0.907;0.4819;0.0103;80.6494;79.8276;-75.6606;87.5361;0.0039;-0.2195
0.9763;0.411;0.011;80.5797;79.8273;-75.6496;87.5359;0.0011;-0.2262
1.0459;0.389;0.0113;80.5056;79.827;-75.638;87.5356;-0.0044;-0.2297
1.1152;0.4019;0.0116;80.4277;79.8265;-75.6259;87.5353;-0.0105;-0.2315
1.1851;0.4193;0.0117;80.3457;79.8259;-75.6134;87.5349;-0.0172;-0.2318
1.2551;0.4296;0.0118;80.2593;79.8253;-75.6007;87.5345;-0.0273;-0.2318
1.325;0.4397;0.0133;80.169;79.8244;-75.588;87.5339;-0.039;-0.2318
1.3945;0.4665;0.0191;80.075;79.8236;-75.5754;87.5333;-0.0497;-0.2318
1.4639;0.5135;0.0344;79.9771;79.8225;-75.5628;87.5326;-0.0577;-0.2321
1.5334;0.5557;0.0512;79.8746;79.8212;-75.5498;87.5318;-0.0634;-0.2349
1.6028;0.5809;0.0611;79.7669;79.8196;-75.5362;87.5307;-0.0695;-0.2388
1.6724;0.6015;0.067;79.6532;79.8173;-75.5223;87.5291;-0.0776;-0.2425
1.7419;0.6364;0.0704;79.5335;79.8146;-75.5083;87.5273;-0.0867;-0.246
1.8115;0.6718;0.0725;79.4075;79.8112;-75.4943;87.525;-0.0952;-0.2489
1.8811;0.6958;0.0737;79.2744;79.8071;-75.4804;87.5223;-0.1053;-0.2509
1.9507;0.71;0.0744;79.1344;79.8025;-75.4668;87.5191;-0.1156;-0.2516
2.0203;0.7198;0.0748;78.9867;79.7972;-75.4538;87.5155;-0.1266;-0.2516
2.0911;0.7288;0.075;78.8314;79.7914;-75.4416;87.5116;-0.1365;-0.2516
2.1604;0.737;0.0733;78.666;79.7848;-75.4294;87.5071;-0.1449;-0.2516
2.2302;0.7495;0.0663;78.4952;79.7777;-75.4189;87.5023;-0.1509;-0.2514
2.2998;0.7648;0.0442;78.3177;79.7701;-75.4101;87.4971;-0.1555;-0.2495
2.3691;0.7843;0.0261;78.1319;79.7621;-75.4031;87.4917;-0.1575;-0.2465
2.439;0.8014;0.0154;77.9374;79.7538;-75.3977;87.4861;-0.1573;-0.2445
2.5088;0.8134;0.0091;77.7345;79.7455;-75.3939;87.4805;-0.1531;-0.2444
2.5784;0.8234;0.0054;77.5237;79.7372;-75.3918;87.4749;-0.1454;-0.2444
2.6477;0.8339;0.032;77.3043;79.729;-75.3912;87.4693;-0.1338;-0.2454
2.7173;0.8458;0.0628;77.0757;79.7207;-75.3918;87.4637;-0.1209;-0.2487
2.7981;0.8545;0.0809;76.8265;79.7116;-75.3936;87.4575;-0.1083;-0.2525
2.8789;0.859;0.088;76.5668;79.7018;-75.3966;87.4507;-0.1028;-0.2539
2.9592;0.8615;0.0932;76.2452;79.6891;-75.402;87.4419;-0.1007;-0.2539
3.0283;0.8589;0.098;75.9407;79.6766;-75.4094;87.4332;-0.0967;-0.2539
3.0991;0.8484;0.1017;75.6588;79.6646;-75.4182;87.4249;-0.0901;-0.2539
3.1685;0.8244;0.1039;75.3646;79.6517;-75.4291;87.4159;-0.0809;-0.2539
3.238;0.7939;0.1053;75.0674;79.6382;-75.4415;87.4064;-0.0687;-0.2539
3.3076;0.755;0.106;74.7618;79.6239;-75.4554;87.3964;-0.0572;-0.2539
3.3772;0.6557;0.1065;74.4477;79.6087;-75.4705;87.3858;-0.0538;-0.2539
3.4468;0.5312;0.1007;74.1269;79.5928;-75.4869;87.3745;-0.0619;-0.2539
3.5166;0.4471;0.0654;73.8011;79.576;-75.5053;87.3627;-0.0779;-0.2539
3.5864;0.4235;0.0386;73.4731;79.5587;-75.5266;87.3504;-0.0905;-0.2539
3.6563;0.4289;0.0228;73.144;79.5413;-75.5516;87.338;-0.0966;-0.2549
3.7258;0.4352;0.0135;72.8144;79.5238;-75.5801;87.3256;-0.0976;-0.2603
3.7976;0.4402;0.0079;72.4827;79.5064;-75.6122;87.3131;-0.0976;-0.267
3.8694;0.4551;0.0047;72.1411;79.4888;-75.6486;87.3004;-0.0979;-0.2723
3.9392;0.4732;0.0028;71.7943;79.4713;-75.689;87.2876;-0.1034;-0.278
4.009;0.4949;0.0016;71.4578;79.4547;-75.7318;87.2754;-0.1135;-0.286
4.0789;0.5114;0.001;71.1188;79.4383;-75.7791;87.2632;-0.1239;-0.2941
4.1487;0.5211;0.0006;70.7776;79.4222;-75.8315;87.2511;-0.1291;-0.2993
4.2185;0.5269;0.0088;70.4348;79.4064;-75.8894;87.2392;-0.1292;-0.302
4.2878;0.5302;0.0732;70.0915;79.3909;-75.9522;87.2273;-0.1292;-0.3045
4.3574;0.5323;0.122;69.746;79.3752;-76.02;87.2152;-0.1292;-0.3083
4.4275;0.5338;0.156;69.3944;79.3587;-76.093;87.2024;-0.1293;-0.3115
4.4971;0.536;0.1766;69.0409;79.3411;-76.1727;87.1887;-0.1293;-0.314
4.5667;0.541;0.1888;68.6876;79.3224;-76.2571;87.1739;-0.1293;-0.3146
4.6362;0.5544;0.196;68.3318;79.3022;-76.3472;87.1579;-0.1293;-0.3146
4.7056;0.5722;0.2002;67.9755;79.2807;-76.4425;87.1408;-0.1293;-0.3146
4.7769;0.5882;0.2056;67.6077;79.257;-76.5464;87.1218;-0.1293;-0.3146
4.8464;0.5998;0.2168;67.2463;79.2324;-76.6538;87.1019;-0.1293;-0.3153
4.916;0.6082;0.2337;66.8834;79.2062;-76.7664;87.0807;-0.1293;-0.3188
4.9858;0.6162;0.2584;66.5187;79.1785;-76.8849;87.058;-0.1293;-0.3221
5.0571;0.6304;0.2969;66.1401;79.148;-77.0163;87.0328;-0.1293;-0.3228
5.1267;0.649;0.3442;65.7703;79.1164;-77.1501;87.0064;-0.1293;-0.3228
5.1963;0.6596;0.382;65.3966;79.0822;-77.2915;86.9776;-0.1293;-0.3228
5.2661;0.6646;0.4043;65.0193;79.0453;-77.4404;86.9462;-0.1293;-0.3228
5.3354;0.6655;0.4188;64.6416;79.0055;-77.596;86.912;-0.1293;-0.3228
5.405;0.6636;0.4277;64.2624;78.9628;-77.7587;86.875;-0.1293;-0.3228
5.4746;0.6606;0.4329;63.8805;78.9169;-77.9296;86.8347;-0.1293;-0.3228
5.5449;0.6572;0.436;63.4957;78.8678;-78.1088;86.7911;-0.1293;-0.3228
5.6145;0.6536;0.4386;63.1081;78.8154;-78.297;86.744;-0.1293;-0.3228
5.6843;0.6416;0.441;62.7211;78.7603;-78.4923;86.6938;-0.1293;-0.3228
5.7598;0.5499;0.4443;62.3349;78.7024;-78.6952;86.6403;-0.1287;-0.3228
5.8396;0.3665;0.4529;61.9251;78.638;-78.9192;86.5799;-0.1171;-0.3228
5.9126;0.2672;0.4661;61.55;78.576;-79.1315;86.5208;-0.1053;-0.3228
5.9807;0.1753;0.4804;61.0839;78.4946;-79.404;86.4418;-0.0998;-0.3228
6.0503;0.1035;0.4916;60.7091;78.4252;-79.6298;86.3729;-0.0977;-0.3228
6.1196;0.0611;0.4983;60.3406;78.3531;-79.858;86.3001;-0.0977;-0.3228
6.1892;0.0361;0.5022;59.9792;78.2783;-80.0878;86.2231;-0.0971;-0.3218
6.259;0.0213;0.5045;59.6243;78.2007;-80.3197;86.1416;-0.0906;-0.32
6.3291;0.0126;0.5058;59.2743;78.1198;-80.554;86.055;-0.0797;-0.3177
6.3984;0.0074;0.5062;58.9351;78.0373;-80.7856;85.9648;-0.0719;-0.3163
6.4683;0.0044;0.5049;58.6013;77.9524;-81.0176;85.87;-0.0689;-0.3162
6.5376;0.0026;0.5029;58.2753;77.8657;-81.2481;85.7709;-0.0661;-0.3162
6.6072;0.0015;0.5017;57.9558;77.7772;-81.4776;85.6673;-0.0607;-0.3162
6.6768;0.0009;0.501;57.6418;77.6868;-81.7063;85.5587;-0.0527;-0.3162
6.7463;0.0005;0.5006;57.3331;77.5949;-81.9337;85.4454;-0.0445;-0.3162
6.8159;0.0003;0.5003;57.03;77.5017;-82.1592;85.3273;-0.0359;-0.3162
6.8855;0.0002;0.5002;56.7326;77.4078;-82.3818;85.2047;-0.0266;-0.3162
6.9548;0.0001;0.5001;56.4398;77.3129;-82.6019;85.077;-0.017;-0.3162
7.0247;0.0001;0.5001;56.1506;77.2171;-82.8197;84.9441;-0.0085;-0.3162
7.0942;0.0;0.5;55.865;77.1206;-83.0345;84.8059;-0.0033;-0.3162
7.1638;0.0;0.5;55.5845;77.0243;-83.2454;84.6632;-0.0016;-0.3159
