ThrottleA;ThrottleB;ButtonA;ButtonB;Car PositionXA;Car PositionXB;Car PositionYA;Car PositionYB;Car PositionZA;Car PositionZB;CarRotXA;CarRotXB;Car RotationYA;Car RotationYB;Car RotationZA;CarRotZB;Car VelocityXB;Car VelocityYA;Car VelocityYB;Car VelocityZA;Car VelocityZB;CarVelocityXA;Frame Number;FrameRate ;FrameRate-XRDevice;GameTime;CarPosXA;CarPosXB;HeadPosYA;HeadPosYB;CarPosZA;CarPosZB;HeadrotXA;HeadrotXB;HeadrotYA;HeadrotYB;HeadrotZA;HeadrotZB;IndicatorsA;IndicatorsB;LeftHandA;LeftHandB;RightHandA;RightHandB;ScenarioTime;SteerA;SteerB;VRPosXA;VRPosXB;VRPosYA;VRPosYB;VRPosZA;VRPosZB;VRRotXA;VRRotXB;VRRotYA;VRRotYB;VRRotZA;VRRotZB
0.0093;0.0;False;False;81.01;-87.27;0.3911;0.5186;-75.12;-85.54;0.0;0.0;273.3925;77.1636;0.0;0.0; ; ; ; ; ; ;222086;71.50442;inf;2757.97;80.3607;-84.7942;1.0986;2.1543;-74.8619;-85.5712;352.9046;353.3207;292.3985;49.9755;357.5637;3.4191;;;HandLeft_(-0.6, 0.2, 0.4)_(0.3, 0.6, -0.7, 0.1)_0.9927892_System.String[];HandLeft_(-1.9, -0.5, 1.3)_(0.7, 0.4, -0.4, 0.3)_1.068432_System.String[];HandRight_(-0.4, 0.2, 0.3)_(-0.4, -0.4, -0.5, 0.6)_0.9927892_System.String[];HandRight_(-1.7, -0.5, 1.4)_(0.0, -0.7, -0.6, 0.4)_1.068432_System.String[];0.0;-0.0106;0.0237;80.8759;-87.1647;1.5735;1.7066;-75.4217;-85.1039;357.4908;354.7318;277.3293;82.3653;356.7527;0.1484
0.0068;0.0;False;False;81.01;-87.27;0.224;0.3685;-75.12;-85.54;0.0;0.0;273.3925;77.1636;0.0;0.0;0.0000;-3.7628;-3.3999;0.0000;0.0000;0.0000;222089;68.53316;inf;2758.01;80.3607;-84.7942;0.9378;2.0105;-74.8619;-85.5712;352.9046;353.3207;292.3985;49.9755;357.5637;3.4191;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.6, 0.2, 0.4)_(0.3, 0.6, -0.7, 0.1)_0.9927892_System.String[];HandLeft_(-1.9, -0.5, 1.3)_(0.7, 0.4, -0.4, 0.3)_1.068432_System.String[];HandRight_(-0.4, 0.2, 0.3)_(-0.4, -0.4, -0.5, 0.6)_0.9927892_System.String[];HandRight_(-1.7, -0.5, 1.4)_(0.0, -0.7, -0.6, 0.4)_1.068432_System.String[];0.0466;-0.0106;0.0237;80.8774;-87.1659;1.4119;1.5627;-75.422;-85.1034;357.7877;354.7008;277.5557;82.2465;356.7163;0.3122
0.0049;0.0;False;False;81.0095;-87.27;0.0842;0.2178;-75.1195;-85.54;359.9051;0.0;273.3763;77.1636;0.0842;0.0;0.0000;-2.8245;-3.7628;0.0014;0.0000;-0.0002;222092;70.19319;inf;2758.06;80.361;-84.7942;0.785;1.864;-74.8625;-85.5712;352.8334;353.3207;292.3826;49.9755;357.6068;3.4191;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.6, 0.2, 0.4)_(0.3, 0.6, -0.7, 0.1)_0.9927892_System.String[];HandLeft_(-1.9, -0.5, 1.3)_(0.7, 0.4, -0.5, 0.3)_1.068432_System.String[];HandRight_(-0.4, 0.2, 0.3)_(-0.4, -0.4, -0.5, 0.6)_0.9927892_System.String[];HandRight_(-1.7, -0.5, 1.4)_(0.0, -0.7, -0.6, 0.4)_1.068432_System.String[];0.0884;-0.0106;0.0237;80.8795;-87.1673;1.2576;1.4161;-75.4231;-85.1027;357.9545;354.7991;277.931;82.0132;356.7265;0.3923
0.0036;0.0;False;False;81.0086;-87.2697;-0.0029;0.0741;-75.1191;-85.54;359.7716;359.9661;273.363;77.1638;0.128;-0.0002;0.0030;-1.7208;-2.9284;0.0023;0.0005;0.0004;222095;71.01768;inf;2758.1;80.3615;-84.7944;0.6842;1.7091;-74.8629;-85.5712;352.6927;353.3122;292.3677;49.975;357.6143;3.4233;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.6, 0.2, 0.4)_(0.3, 0.6, -0.7, 0.1)_0.9927892_System.String[];HandLeft_(-1.9, -0.5, 1.3)_(0.7, 0.4, -0.5, 0.3)_1.068432_System.String[];HandRight_(-0.4, 0.2, 0.3)_(-0.3, -0.5, -0.5, 0.7)_0.9927892_System.String[];HandRight_(-1.7, -0.5, 1.4)_(0.0, -0.7, -0.6, 0.4)_1.068432_System.String[];0.1301;-0.0106;0.0237;80.8821;-87.1688;1.1544;1.2607;-75.4237;-85.1026;358.0007;354.9135;278.4446;81.7855;356.729;0.4331
0.0026;0.0;False;False;81.0079;-87.2692;-0.0523;-0.0144;-75.1189;-85.5398;359.6531;359.8698;273.36;77.1674;0.1508;-0.0003;0.0021;-0.9638;-1.7901;0.0015;0.0003;-0.0009;222098;71.47038;inf;2758.14;80.3622;-84.7962;0.626;1.6085;-74.8631;-85.5718;352.5641;353.2351;292.3623;49.9737;357.5999;3.4631;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.6, 0.2, 0.4)_(0.3, 0.6, -0.7, 0.1)_0.9927892_System.String[];HandLeft_(-1.9, -0.5, 1.3)_(0.7, 0.4, -0.5, 0.3)_1.068432_System.String[];HandRight_(-0.4, 0.2, 0.3)_(-0.3, -0.5, -0.5, 0.7)_0.9927892_System.String[];HandRight_(-1.7, -0.5, 1.4)_(0.0, -0.7, -0.6, 0.4)_1.068432_System.String[];0.1719;-0.0106;0.0237;80.885;-87.1713;1.0933;1.1566;-75.4234;-85.1027;358.1534;355.0853;279.2303;81.5023;356.7589;0.4212
0.0019;0.0;False;False;81.0076;-87.2686;-0.0765;-0.0644;-75.1187;-85.5397;359.5695;359.7738;273.3557;77.1709;0.1612;-0.0004;0.0027;-0.2783;-0.7197;-0.0006;0.0005;0.0049;222101;71.73597;inf;2758.18;80.3628;-84.7983;0.5958;1.5517;-74.8632;-85.5724;352.4691;353.1464;292.3602;49.9716;357.5816;3.5089;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.6, 0.2, 0.4)_(0.3, 0.6, -0.7, 0.1)_0.9927892_System.String[];HandLeft_(-1.9, -0.5, 1.3)_(0.7, 0.4, -0.5, 0.3)_1.068432_System.String[];HandRight_(-0.4, 0.2, 0.3)_(-0.3, -0.5, -0.5, 0.6)_0.9927892_System.String[];HandRight_(-1.7, -0.5, 1.4)_(0.0, -0.7, -0.6, 0.4)_1.068432_System.String[];0.2134;-0.0106;0.0237;80.8873;-87.1739;1.0605;1.0957;-75.4223;-85.1033;358.5266;355.1976;280.2049;81.3006;356.7573;0.3784
0.0014;0.0;False;False;81.0075;-87.268;-0.0847;-0.0889;-75.1187;-85.5396;359.5233;359.7022;273.3558;77.1748;0.1646;-0.0004;0.0000;-0.0233;-0.2985;-0.0012;-0.0001;0.0006;222104;71.58986;inf;2758.22;80.3633;-84.7999;0.5836;1.523;-74.8633;-85.573;352.412;353.0745;292.3628;49.9707;357.5675;3.5461;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.6, 0.2, 0.4)_(0.3, 0.6, -0.7, 0.1)_0.9927892_System.String[];HandLeft_(-1.9, -0.5, 1.3)_(0.7, 0.4, -0.5, 0.3)_1.068432_System.String[];HandRight_(-0.4, 0.2, 0.3)_(-0.3, -0.5, -0.5, 0.7)_0.9927892_System.String[];HandRight_(-1.7, -0.5, 1.4)_(0.0, -0.7, -0.6, 0.4)_1.068432_System.String[];0.2554;-0.0106;0.0237;80.8894;-87.1761;1.047;1.0638;-75.4205;-85.104;359.0278;355.259;281.3839;81.0876;356.6669;0.342
0.001;0.0;False;False;81.0076;-87.2678;-0.0834;-0.0974;-75.1188;-85.5395;359.51;359.6634;273.3577;77.1776;0.1645;-0.0004;0.0030;0.1263;-0.0338;-0.0021;0.0006;0.0051;222107;71.58034;inf;2758.26;80.3636;-84.8009;0.5825;1.5119;-74.8633;-85.5733;352.3889;353.0298;292.3637;49.9709;357.5604;3.5692;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.6, 0.2, 0.4)_(0.3, 0.6, -0.7, 0.1)_0.9927892_System.String[];HandLeft_(-1.9, -0.5, 1.3)_(0.7, 0.4, -0.5, 0.3)_1.068432_System.String[];HandRight_(-0.4, 0.2, 0.3)_(-0.3, -0.5, -0.5, 0.6)_0.9927892_System.String[];HandRight_(-1.7, -0.5, 1.4)_(0.0, -0.7, -0.6, 0.4)_1.068432_System.String[];0.2974;-0.0106;0.0237;80.8909;-87.1776;1.0446;1.0506;-75.4195;-85.1046;359.5237;355.146;282.4795;80.9491;356.5098;0.3104
0.0007;0.0;False;False;81.0078;-87.2677;-0.0767;-0.0961;-75.1189;-85.5395;359.5218;359.6536;273.3615;77.1771;0.1628;-0.0005;0.0003;0.2046;0.1223;-0.0024;0.0001;0.0053;222110;71.78617;inf;2758.31;80.3638;-84.8013;0.5876;1.5113;-74.8634;-85.5734;352.3935;353.0128;292.3677;49.97;357.5606;3.578;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.6, 0.2, 0.4)_(0.3, 0.6, -0.7, 0.1)_0.9927892_System.String[];HandLeft_(-1.9, -0.5, 1.3)_(0.7, 0.4, -0.5, 0.3)_1.068432_System.String[];HandRight_(-0.4, 0.2, 0.3)_(-0.3, -0.5, -0.5, 0.6)_0.9927892_System.String[];HandRight_(-1.7, -0.5, 1.4)_(0.0, -0.7, -0.6, 0.4)_1.068432_System.String[];0.3391;-0.0106;0.0237;80.8919;-87.1787;1.0486;1.0491;-75.418;-85.1052;0.0271;355.0178;283.6962;80.8751;356.3407;0.2423
0.0005;0.0;False;False;81.0082;-87.2676;-0.0675;-0.0893;-75.119;-85.5395;359.551;359.6669;273.3637;77.1768;0.1605;-0.0005;0.0017;0.2362;0.2046;-0.0025;0.0004;0.0035;222113;71.60112;inf;2758.35;80.3639;-84.8011;0.5959;1.5163;-74.8634;-85.5734;352.417;353.0184;292.3694;49.97;357.5664;3.575;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.6, 0.2, 0.4)_(0.3, 0.6, -0.7, 0.1)_0.9927892_System.String[];HandLeft_(-1.9, -0.5, 1.3)_(0.7, 0.4, -0.5, 0.3)_1.068432_System.String[];HandRight_(-0.4, 0.2, 0.3)_(-0.3, -0.5, -0.5, 0.6)_0.9927892_System.String[];HandRight_(-1.7, -0.5, 1.4)_(0.0, -0.7, -0.6, 0.4)_1.068432_System.String[];0.3811;-0.0106;0.0237;80.8926;-87.1793;1.0564;1.0542;-75.4163;-85.1056;0.4831;355.0583;284.9252;80.8329;356.1889;0.0982
