AccelA;AccelB;ButtonA;ButtonB;Car PositionXA;Car PositionXB;Car PositionYA;Car PositionYB;Car PositionZA;Car PositionZB;Car RotationXA;Car RotationXB;Car RotationYA;Car RotationYB;Car RotationZA;Car RotationZB;Car VelocityXB;Car VelocityYA;Car VelocityYB;Car VelocityZA;Car VelocityZB;CarVelocityXA;Frame Number;FrameRate;GameTime;HeadPosXA;HeadPosXB;HeadPosYA;HeadPosYB;HeadPosZA;HeadPosZB;HeadrotXA;HeadrotXB;HeadrotYA;HeadrotYB;HeadrotZA;HeadrotZB;IndicatorsA;IndicatorsB;LeftHandA;LeftHandB;RightHandA;RightHandB;ScenarioTime;SteerA;SteerB
0.5456;0.0000;False;False;81.2388;81.2388;-0.0050;-0.0050;-75.3998;-75.3998;359.7764;359.7764;278.9333;278.9333;0.0114;0.0114; ; ; ; ; ; ;104411;72.01216;1419.07;80.5438;79.6497;1.2060;1.1582;-75.8651;86.2181;352.4591;352.5070;266.4576;244.1557;1.6747;359.7069;;;HandLeft_(0.0, -0.4, 0.2)_(0.5, 0.4, -0.6, 0.5)_1.039649_System.String[];HandLeft_(1.0, -0.1, 0.4)_(0.4, 0.6, -0.6, 0.3)_1.020326_System.String[];HandRight_(0.3, -0.4, 0.3)_(-0.3, -0.6, -0.6, 0.4)_1.039649_System.String[];HandRight_(1.3, -0.1, 0.4)_(-0.2, -0.6, -0.5, 0.5)_1.020326_System.String[];0.0000;-0.0718;-0.0013
0.6936;0.0000;False;False;81.2361;81.2361;-0.0050;-0.0050;-75.3995;-75.3995;359.7689;359.7689;278.9292;278.9292;0.0105;0.0105;-0.0835;-0.0001;-0.0001;0.0104;0.0104;-0.0835;104415;65.72677;1419.14;80.5425;79.6497;1.2061;1.1582;-75.8650;86.2181;352.4548;352.5071;266.4554;244.1561;1.6751;359.7069;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.3, 0.2)_(0.6, 0.4, -0.6, 0.4)_1.039649_System.String[];HandLeft_(1.0, -0.1, 0.4)_(0.4, 0.5, -0.6, 0.3)_1.020326_System.String[];HandRight_(0.3, -0.4, 0.3)_(-0.3, -0.6, -0.6, 0.4)_1.039649_System.String[];HandRight_(1.3, -0.1, 0.4)_(-0.3, -0.6, -0.5, 0.5)_1.020326_System.String[];0.0695;-0.0553;-0.0013
0.8191;0.0000;False;False;81.2256;81.2256;-0.0051;-0.0051;-75.3981;-75.3981;359.7496;359.7496;278.9188;278.9188;0.0094;0.0094;-0.2239;-0.0002;-0.0002;0.0310;0.0310;-0.2239;104420;69.35716;1419.20;80.5343;79.6497;1.2063;1.1582;-75.8640;86.2181;352.4373;352.5068;266.4453;244.1559;1.6777;359.7069;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.3, 0.2)_(0.6, 0.4, -0.6, 0.3)_1.039649_System.String[];HandLeft_(1.0, -0.1, 0.4)_(0.4, 0.5, -0.6, 0.3)_1.020326_System.String[];HandRight_(0.3, -0.4, 0.3)_(-0.3, -0.6, -0.6, 0.4)_1.039649_System.String[];HandRight_(1.3, -0.1, 0.4)_(-0.2, -0.7, -0.5, 0.5)_1.020326_System.String[];0.1388;-0.0347;-0.0013
0.8932;0.0000;False;False;81.2060;81.2060;-0.0051;-0.0051;-75.3953;-75.3953;359.7267;359.7267;278.9071;278.9071;0.0092;0.0092;-0.3450;-0.0002;-0.0002;0.0502;0.0502;-0.3450;104425;70.69173;1419.27;80.5173;79.6497;1.2065;1.1582;-75.8617;86.2181;352.4149;352.5070;266.4328;244.1537;1.6823;359.7069;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.3, 0.2)_(0.7, 0.4, -0.5, 0.2)_1.039649_System.String[];HandLeft_(1.0, -0.1, 0.4)_(0.4, 0.5, -0.6, 0.3)_1.020326_System.String[];HandRight_(0.3, -0.3, 0.3)_(-0.3, -0.6, -0.6, 0.4)_1.039649_System.String[];HandRight_(1.3, -0.1, 0.4)_(-0.2, -0.6, -0.5, 0.5)_1.020326_System.String[];0.2078;-0.0206;-0.0013
0.9305;0.0000;False;False;81.1762;81.1762;-0.0051;-0.0051;-75.3909;-75.3909;359.7041;359.7041;278.8960;278.8960;0.0095;0.0095;-0.5170;-0.0001;-0.0001;0.0768;0.0768;-0.5170;104430;70.63638;1419.34;80.4903;79.6497;1.2067;1.1582;-75.8579;86.2181;352.3927;352.5069;266.4211;244.1546;1.6875;359.7069;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.3, 0.2)_(0.7, 0.4, -0.5, 0.2)_1.039649_System.String[];HandLeft_(1.0, -0.1, 0.4)_(0.4, 0.5, -0.6, 0.3)_1.020326_System.String[];HandRight_(0.3, -0.3, 0.3)_(-0.3, -0.6, -0.6, 0.4)_1.039649_System.String[];HandRight_(1.3, -0.1, 0.4)_(-0.2, -0.6, -0.6, 0.5)_1.020326_System.String[];0.2778;-0.0177;-0.0013
0.8960;0.0000;False;False;81.1358;81.1358;-0.0051;-0.0051;-75.3849;-75.3849;359.6851;359.6851;278.8831;278.8831;0.0094;0.0094;-0.6481;0.0001;0.0001;0.0963;0.0963;-0.6481;104435;70.89827;1419.41;80.4526;79.6497;1.2070;1.1582;-75.8524;86.2181;352.3730;352.5069;266.4081;244.1548;1.6919;359.7069;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.3, 0.2)_(0.7, 0.4, -0.5, 0.2)_1.039649_System.String[];HandLeft_(1.0, -0.1, 0.4)_(0.4, 0.5, -0.6, 0.3)_1.020326_System.String[];HandRight_(0.3, -0.3, 0.3)_(-0.3, -0.6, -0.6, 0.4)_1.039649_System.String[];HandRight_(1.3, -0.1, 0.4)_(-0.2, -0.6, -0.5, 0.5)_1.020326_System.String[];0.3474;-0.0184;-0.0013
0.7390;0.0000;False;False;81.0848;81.0848;-0.0051;-0.0051;-75.3774;-75.3774;359.6721;359.6721;278.8666;278.8666;0.0093;0.0093;-0.8040;0.0015;0.0015;0.1171;0.1171;-0.8040;104440;70.50785;1419.48;80.4045;79.6496;1.2071;1.1582;-75.8455;86.2181;352.3588;352.5069;266.3920;244.1560;1.6948;359.7069;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.3, 0.2)_(0.7, 0.5, -0.5, 0.3)_1.039649_System.String[];HandLeft_(1.0, -0.1, 0.4)_(0.4, 0.5, -0.6, 0.3)_1.020326_System.String[];HandRight_(0.3, -0.3, 0.3)_(-0.3, -0.6, -0.6, 0.4)_1.039649_System.String[];HandRight_(1.3, -0.1, 0.4)_(-0.3, -0.6, -0.6, 0.5)_1.020326_System.String[];0.4176;-0.0199;-0.0013
0.5080;0.0000;False;False;81.0265;81.0265;-0.0049;-0.0049;-75.3689;-75.3689;359.6738;359.6738;278.8553;278.8553;0.0184;0.0184;-0.8887;0.0022;0.0022;0.1282;0.1282;-0.8887;104445;71.2528;1419.55;80.3471;79.6495;1.2072;1.1582;-75.8374;86.2181;352.3590;352.5070;266.3786;244.1582;1.7027;359.7069;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.3, 0.2)_(0.6, 0.4, -0.5, 0.4)_1.039649_System.String[];HandLeft_(1.0, -0.1, 0.4)_(0.4, 0.5, -0.6, 0.3)_1.020326_System.String[];HandRight_(0.3, -0.3, 0.3)_(-0.3, -0.6, -0.6, 0.4)_1.039649_System.String[];HandRight_(1.3, -0.1, 0.4)_(-0.3, -0.6, -0.6, 0.5)_1.020326_System.String[];0.4867;-0.0201;-0.0013
0.3295;0.0000;False;False;80.9613;80.9613;-0.0048;-0.0048;-75.3594;-75.3594;359.6838;359.6838;278.8396;278.8396;0.0228;0.0228;-0.9594;0.0018;0.0018;0.1392;0.1392;-0.9594;104450;70.33476;1419.62;80.2836;79.6496;1.2072;1.1582;-75.8284;86.2181;352.3682;352.5072;266.3634;244.1586;1.7060;359.7069;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.3, 0.2)_(0.6, 0.4, -0.6, 0.4)_1.039649_System.String[];HandLeft_(1.0, -0.1, 0.4)_(0.4, 0.5, -0.6, 0.3)_1.020326_System.String[];HandRight_(0.3, -0.4, 0.3)_(-0.2, -0.6, -0.6, 0.4)_1.039649_System.String[];HandRight_(1.3, -0.1, 0.4)_(-0.3, -0.6, -0.6, 0.5)_1.020326_System.String[];0.5573;-0.0201;-0.0013
0.2330;0.0000;False;False;80.8941;80.8941;-0.0046;-0.0046;-75.3496;-75.3496;359.6999;359.6999;278.8227;278.8227;0.0255;0.0255;-0.9902;0.0018;0.0018;0.1437;0.1437;-0.9902;104455;71.23059;1419.69;80.2158;79.6495;1.2071;1.1582;-75.8188;86.2181;352.3837;352.5069;266.3465;244.1586;1.7056;359.7069;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.3, 0.2)_(0.6, 0.4, -0.6, 0.4)_1.039649_System.String[];HandLeft_(1.0, -0.1, 0.4)_(0.5, 0.6, -0.6, 0.3)_1.020326_System.String[];HandRight_(0.3, -0.4, 0.3)_(-0.2, -0.6, -0.6, 0.4)_1.039649_System.String[];HandRight_(1.3, -0.1, 0.4)_(-0.3, -0.6, -0.6, 0.5)_1.020326_System.String[];0.6263;-0.0204;-0.0013
