ScenarioTime;ThrottleA;ThrottleB;CarPosXA;CarPosXB;CarPosZA;CarPosZB;SteerA;SteerB
0.0;0.0;0.0;80.0287;-87.558;-76.9505;-85.0057;0.0158;0.0077
0.0669;0.0;0.0;80.0274;-87.5569;-76.9504;-85.0055;0.0135;0.0077
0.1367;0.0;0.0;80.0261;-87.5557;-76.9504;-85.0052;0.0102;0.0077
0.2065;0.0;0.0;80.025;-87.5548;-76.9504;-85.005;0.0081;0.0077
0.2764;0.0;0.0;80.0242;-87.554;-76.9504;-85.0048;0.0075;0.0077
0.3457;0.0;0.0;80.0235;-87.5534;-76.9503;-85.0047;0.0075;0.0077
0.4153;0.0;0.0;80.0231;-87.553;-76.9503;-85.0046;0.0075;0.0077
0.4849;0.0;0.0;80.0229;-87.5528;-76.9503;-85.0045;0.0075;0.0077
0.5547;0.0;0.0;80.0227;-87.5526;-76.9503;-85.0045;0.0075;0.0077
0.6245;0.0;0.0;80.0227;-87.5523;-76.9504;-85.0044;0.0075;0.0077
0.6941;0.0;0.0;80.0226;-87.5522;-76.9504;-85.0044;0.0075;0.0077
0.7637;0.0;0.0;80.0227;-87.552;-76.9504;-85.0044;0.0075;0.0077
0.8337;0.0;0.0;80.0228;-87.5518;-76.9505;-85.0043;0.0075;0.0077
0.9038;0.0;0.0;80.0228;-87.5516;-76.9505;-85.0043;0.0075;0.0077
0.9731;0.0;0.0;80.0229;-87.5514;-76.9506;-85.0042;0.0075;0.0077
1.043;0.0;0.0;80.0231;-87.5512;-76.9506;-85.0042;0.0067;0.0077
1.1128;0.0;0.0;80.0233;-87.551;-76.9507;-85.0041;0.0032;0.0077
1.1826;0.0;0.0;80.0236;-87.5508;-76.9507;-85.0041;-0.0007;0.0077
1.2522;0.0;0.0;80.0238;-87.5506;-76.9508;-85.004;-0.0041;0.0077
1.3218;0.0;0.0;80.0242;-87.5504;-76.9508;-85.004;-0.0078;0.0077
1.3911;0.0;0.0;80.0245;-87.5503;-76.9509;-85.004;-0.0097;0.0077
1.4607;0.0012;0.0;80.0248;-87.5501;-76.951;-85.0039;-0.01;0.0077
1.5305;0.0097;0.0;80.0253;-87.5499;-76.9511;-85.0039;-0.01;0.0077
1.6003;0.0195;0.0;80.0255;-87.5498;-76.9511;-85.0039;-0.0114;0.0081
1.6702;0.0285;0.0056;80.0256;-87.5496;-76.9511;-85.0038;-0.0147;0.0103
1.74;0.0365;0.1038;80.0255;-87.5493;-76.9512;-85.0037;-0.0193;0.0154
1.8093;0.0463;0.2061;80.0249;-87.5483;-76.9512;-85.0035;-0.023;0.023
1.8789;0.068;0.2704;80.0241;-87.5454;-76.9512;-85.0029;-0.0257;0.0313
1.9485;0.0961;0.3139;80.0225;-87.5397;-76.9511;-85.0017;-0.0261;0.0385
2.0178;0.1251;0.351;80.02;-87.5305;-76.951;-84.9997;-0.0261;0.0445
2.0876;0.1467;0.3968;80.0162;-87.5175;-76.9509;-84.997;-0.0261;0.0495
2.1724;0.1614;0.4432;80.0108;-87.4999;-76.9507;-84.9934;-0.0262;0.0539
2.251;0.1694;0.4737;80.0012;-87.4699;-76.9503;-84.9873;-0.0262;0.0559
2.3245;0.1764;0.5055;79.991;-87.4386;-76.9499;-84.981;-0.0262;0.057
2.3938;0.1813;0.5308;79.9797;-87.4039;-76.9495;-84.974;-0.0265;0.057
2.4636;0.1885;0.5527;79.9663;-87.3633;-76.9489;-84.9659;-0.0282;0.057
